,CCT8 (10694)
ACH-000004,-0.5813027742279999
ACH-000007,-0.8295031878229999
ACH-000009,-1.10837407224
ACH-000011,-0.989633147845
ACH-000012,-1.0663357018200001
ACH-000013,-0.7681444754919999
ACH-000014,-0.900838325088
ACH-000015,-0.799900957666
ACH-000017,-1.1554332338
ACH-000018,-1.0777603623799998
ACH-000019,-1.2051122669
ACH-000021,-0.7184285590989999
ACH-000022,-0.8499331500589999
ACH-000025,-1.08017658948
ACH-000028,-1.11959239397
ACH-000030,-1.16225814467
ACH-000035,-0.711763567495
ACH-000036,-1.04130308341
ACH-000037,-0.850857450159
ACH-000039,-0.982860708391
ACH-000040,-1.4122272970299998
ACH-000041,-0.81489157457
ACH-000042,-0.894907532263
ACH-000045,-0.961679990387
ACH-000047,-0.829406787483
ACH-000052,-1.05755894489
ACH-000053,-1.05723378775
ACH-000054,-1.06940533214
ACH-000055,-1.12686617831
ACH-000060,-1.29373018543
ACH-000067,-1.04451607388
ACH-000070,-0.984332878103
ACH-000075,-0.85337337411
ACH-000078,-0.9319149923639999
ACH-000082,-1.23663134335
ACH-000085,-1.12123011166
ACH-000086,-1.10874465256
ACH-000087,-0.928349145869
ACH-000092,-1.27152077044
ACH-000095,-1.08578965716
ACH-000097,-0.837725097836
ACH-000098,-1.05196193378
ACH-000099,-0.7324535710079999
ACH-000108,-0.837333715111
ACH-000113,-0.992759933627
ACH-000115,-0.93724872391
ACH-000116,-0.922415178795
ACH-000118,-0.723561580749
ACH-000120,-0.8147550759729999
ACH-000123,-1.09355602763
ACH-000127,-1.00656778689
ACH-000128,-1.2167309814
ACH-000132,-1.00610304613
ACH-000133,-0.879651592157
ACH-000137,-1.06992964265
ACH-000138,-0.814552571932
ACH-000142,-1.14814171074
ACH-000143,-0.664636235756
ACH-000146,-1.0165564630600001
ACH-000148,-0.92005935511
ACH-000150,-1.17530436004
ACH-000152,-1.19985092452
ACH-000153,-1.0687723388400001
ACH-000159,-1.01390137558
ACH-000160,-1.28420238335
ACH-000163,-0.965029439167
ACH-000167,-1.14005754533
ACH-000168,-1.29724819665
ACH-000169,-0.84647265401
ACH-000178,-0.828470584812
ACH-000182,-0.727949284316
ACH-000183,-0.866326119462
ACH-000188,-1.19363425756
ACH-000189,-1.08295318521
ACH-000190,-1.30984857489
ACH-000198,-1.2527822378
ACH-000204,-0.9329761379000001
ACH-000206,-0.954616964983
ACH-000207,-1.39546048875
ACH-000211,-1.2240679025799999
ACH-000215,-1.1155365335299998
ACH-000221,-0.759349483744
ACH-000222,-0.878787661736
ACH-000223,-0.8769927216410001
ACH-000226,-1.0951052704700002
ACH-000227,-1.15035633577
ACH-000228,-0.8167477857690001
ACH-000231,-1.21032048296
ACH-000232,-1.13898012244
ACH-000233,-1.04926685228
ACH-000234,-0.896802031935
ACH-000235,-0.9251967761409999
ACH-000237,-0.9358828606910001
ACH-000238,-1.0367440400299999
ACH-000243,-0.850553645449
ACH-000244,-1.2299344673700001
ACH-000246,-0.8267107377390001
ACH-000248,-0.821522167226
ACH-000250,-1.20179686156
ACH-000251,-1.10356602104
ACH-000253,-0.687111147289
ACH-000255,-1.26633562547
ACH-000256,-0.7918176237540001
ACH-000257,-0.48060107744900005
ACH-000258,-1.02053788715
ACH-000259,-0.731058546944
ACH-000260,-1.0076277880600002
ACH-000261,-1.25826088202
ACH-000262,-0.9409614371170001
ACH-000263,-1.10567763601
ACH-000264,-1.0732831412600001
ACH-000265,-0.949951947039
ACH-000266,-0.8841270828829999
ACH-000272,-1.25695407631
ACH-000273,-0.8648978374519999
ACH-000274,-1.22294109433
ACH-000277,-0.9817309348190001
ACH-000278,-0.471271971364
ACH-000279,-0.864629413971
ACH-000280,-0.813590662771
ACH-000281,-0.835982624462
ACH-000288,-1.16300441553
ACH-000291,-1.0167407159200001
ACH-000293,-0.869555355148
ACH-000294,-0.8193117446189999
ACH-000295,-1.148373825
ACH-000296,-1.0819993157799999
ACH-000302,-0.894268626433
ACH-000304,-1.0031404386299998
ACH-000307,-0.781269794912
ACH-000308,-0.961110249344
ACH-000310,-1.1347020531299998
ACH-000311,-1.11518668686
ACH-000312,-0.9118815461390001
ACH-000315,-0.6772046865729999
ACH-000316,-0.878124247188
ACH-000317,-0.618958770461
ACH-000318,-0.766065112069
ACH-000319,-0.8649168475519999
ACH-000320,-0.791774376605
ACH-000322,-1.18054172948
ACH-000323,-1.02496610869
ACH-000324,-1.0219890904
ACH-000329,-0.960645453155
ACH-000330,-0.652712199239
ACH-000331,-0.993460690328
ACH-000332,-0.8563520228589999
ACH-000334,-0.9144891007889999
ACH-000335,-1.08706219926
ACH-000336,-1.19742920895
ACH-000337,-0.552252059615
ACH-000339,-0.9754851098399999
ACH-000341,-0.9431746357799999
ACH-000348,-1.03269760771
ACH-000350,-0.973166306815
ACH-000352,-0.929650256377
ACH-000356,-0.9264498890180001
ACH-000361,-1.12834444782
ACH-000362,-1.0833954398799999
ACH-000363,-1.10090577385
ACH-000364,-0.680454498784
ACH-000365,-0.8481596289300001
ACH-000366,-0.840101031012
