,FOXRED1 (55572)
ACH-000335,-0.548456396918
ACH-000336,-0.186217298107
ACH-000337,-0.200547034023
ACH-000339,-0.313494694014
ACH-000341,-0.122176978474
ACH-000348,-0.414920985523
ACH-000350,-0.317776437189
ACH-000352,-0.318977252793
ACH-000356,-0.128538590328
ACH-000361,-0.46078862053499997
ACH-000362,-0.38025375949900003
ACH-000363,-0.378747838667
ACH-000364,-0.507208190239
ACH-000365,-0.451320883127
ACH-000366,-0.282399992499
ACH-000368,-0.471228050256
ACH-000374,-0.9394068789219999
ACH-000375,-0.419578594354
ACH-000376,-0.504895177435
ACH-000381,-0.277596424224
ACH-000383,-0.56340147197
ACH-000387,-0.0444459457269
ACH-000389,0.0476088758012
ACH-000390,-0.35109486928800004
ACH-000393,-0.20689337755800002
ACH-000395,-0.19990017227899998
ACH-000397,-0.239131547279
ACH-000401,-0.210235550464
ACH-000402,-0.39334828031900004
ACH-000403,-0.38237292517899996
ACH-000404,-0.71832174432
ACH-000406,-0.621420043755
ACH-000407,-0.283772505368
ACH-000408,-0.40370906873400003
ACH-000410,-0.0981126940558
ACH-000411,-0.203682680712
ACH-000414,-0.442224370321
ACH-000415,-0.23933105329399998
ACH-000416,-0.23721838895
ACH-000420,-0.273102467201
ACH-000421,-0.243739269676
ACH-000424,-0.728926384365
ACH-000425,-0.338933402607
ACH-000426,0.022417281387999997
ACH-000427,-0.382348615975
ACH-000433,-0.298514122803
ACH-000436,0.10349133430400001
ACH-000444,-0.308419756129
ACH-000445,-0.358307278771
ACH-000448,-0.163091321793
ACH-000450,-0.864259299292
ACH-000452,-0.254321707304
ACH-000454,-0.596470214335
ACH-000458,-0.131450895807
ACH-000459,-1.15869825426
ACH-000460,-0.264155386063
ACH-000461,-0.730167412031
ACH-000463,-0.22552330734
ACH-000464,-0.45286332595299994
ACH-000466,-0.19463551085499997
ACH-000467,-0.863427645227
ACH-000468,-0.421745033946
ACH-000469,-0.6828813067470001
ACH-000470,-0.110484272808
ACH-000471,-0.173781206277
ACH-000472,-0.313093335935
ACH-000473,-0.606782086435
ACH-000475,-0.45694317105800003
ACH-000476,-0.236838268011
ACH-000477,-0.450190777024
ACH-000480,-0.17991143421300002
ACH-000481,-0.40985864646700004
ACH-000483,-0.50838846655
ACH-000484,-0.347630347824
ACH-000485,-0.19477451094300002
ACH-000486,-0.371759245979
ACH-000487,-0.20210733075999998
ACH-000488,-0.6690110259600001
ACH-000490,-0.278883215463
ACH-000491,-0.507370357909
ACH-000495,-0.40643912430600004
ACH-000496,-0.132646753594
ACH-000499,-0.410499443681
ACH-000500,-0.15297581551
ACH-000502,-0.290002281902
ACH-000503,-0.35404496118100004
ACH-000505,-0.261965097553
ACH-000507,-0.639598213646
ACH-000510,-0.271162158286
ACH-000511,-0.16733961361
ACH-000512,-0.303472043021
ACH-000516,-0.16844143822299998
ACH-000517,-0.17471118809500003
ACH-000518,-0.1562119105
ACH-000520,-0.134508621779
ACH-000521,-0.478857513506
ACH-000522,-0.567622448129
ACH-000524,-0.212620195548
ACH-000527,-0.23908964602699997
ACH-000528,-0.42930261932700003
ACH-000537,-0.663579531617
ACH-000541,-0.273772757347
ACH-000542,-0.25363436464899997
ACH-000544,-0.600057686032
ACH-000545,-0.306190553335
ACH-000547,-0.828749854657
ACH-000548,-0.27506135678599997
ACH-000549,-0.536885641122
ACH-000550,-0.377017164965
ACH-000552,-0.19597599245900002
ACH-000556,-0.20329742505800003
ACH-000557,-0.0933070608018
ACH-000570,-0.19380486105300002
ACH-000571,-0.436152156924
ACH-000573,-0.35423630349
ACH-000576,0.17750190811799998
ACH-000580,-0.568794287685
ACH-000584,-0.245031043672
ACH-000585,-0.234756143052
ACH-000588,-0.461144894388
ACH-000589,-0.7990228985519999
ACH-000591,-0.190929068878
ACH-000593,-0.55636748447
ACH-000600,-0.480741910962
ACH-000601,-0.332265642212
ACH-000604,-0.375030861279
ACH-000605,-0.29262692610999996
ACH-000606,-0.540471008678
ACH-000608,-0.343128725784
ACH-000614,-0.7479349420720001
ACH-000616,-0.00413316214975
ACH-000618,-0.896706527887
ACH-000619,-0.42233846457900004
ACH-000620,-0.334540371697
ACH-000621,-0.295284794686
ACH-000622,-0.259650435824
ACH-000623,-0.30502193346900003
ACH-000624,-0.175283245598
ACH-000627,-0.287516914352
ACH-000630,-0.33007221879799997
ACH-000632,-0.49027214729900004
ACH-000633,-0.8828344741069999
ACH-000637,-0.432976340665
ACH-000638,-0.461123209719
ACH-000646,-0.49832607915
ACH-000647,-0.43570633793200003
ACH-000648,-0.407547472964
ACH-000649,-0.0202397083859
ACH-000651,-0.923051384302
ACH-000652,-0.30966058113
ACH-000653,-0.397035987671
ACH-000657,-0.567188970837
ACH-000658,-0.42955449386600003
ACH-000661,-0.445637167383
ACH-000662,-0.876181887639
ACH-000663,-0.454474568177
ACH-000665,-0.286426091142
ACH-000671,-0.7195178671889999
ACH-000673,-0.223513864933
ACH-000676,-0.660687504066
ACH-000677,-0.723000718419
ACH-000681,-0.319091718955
ACH-000682,-0.419398682692
ACH-000683,-0.42023326578500003
ACH-000684,-0.41643682545500005
ACH-000688,-0.521685798456
ACH-000693,-0.657035259734
ACH-000694,-0.7078491629800001
ACH-000695,-0.458804553997
ACH-000696,-0.26703141838000005
ACH-000697,-0.589096025935
ACH-000699,-0.319116346288
ACH-000701,-0.24823499391399997
ACH-000706,-0.880488552706
ACH-000711,-0.07623881264339999
ACH-000713,-0.242438611811
ACH-000714,0.0413376953628
ACH-000718,-0.447208970106
ACH-000720,-0.23007544506299998
ACH-000721,-0.313462397705
ACH-000724,-0.43456796976000006
ACH-000725,-0.362471242694
ACH-000732,-0.321170569617
ACH-000734,-0.656472898605
ACH-000735,-0.178193369643
ACH-000736,-0.582842955655
ACH-000738,-0.728636224867
ACH-000746,-0.568493388151
ACH-000747,-0.780675190509
ACH-000748,-0.130437537809
ACH-000753,-0.41058162130500003
ACH-000756,-0.13689581690199998
ACH-000757,-0.46398312715400003
ACH-000758,-0.518354922041
ACH-000760,-0.240602417692
ACH-000763,-0.367261488623
ACH-000764,-0.507788353331
ACH-000765,-0.629420414364
ACH-000766,-0.195937518632
ACH-000767,-0.251568069208
ACH-000768,-0.308229613683
ACH-000769,-0.579434702939
ACH-000770,-0.111108366682
ACH-000771,-0.15560585578299999
ACH-000773,-0.318556650221
ACH-000776,-0.113839195086
ACH-000777,-0.316266065866
ACH-000778,-0.342836026496
ACH-000781,-0.14872010888599999
ACH-000782,-0.43551468044200004
ACH-000783,-0.207867587147
ACH-000784,-0.44421962447700003
ACH-000785,-0.262035425203
ACH-000787,-0.335477729956
ACH-000788,-0.319217636388
ACH-000791,-0.251506280039
ACH-000792,-0.206332268981
ACH-000794,-0.347433506197
ACH-000796,-0.172511156921
ACH-000799,-0.361962587198
ACH-000800,-0.426229755275
ACH-000802,-0.359191438305
ACH-000804,-0.618847768509
ACH-000805,-0.437663511743
ACH-000809,-0.312486836731
ACH-000810,-0.384851629601
ACH-000811,-0.322288914493
ACH-000817,-0.181730115445
ACH-000819,-0.248745059884
ACH-000820,-0.302557706132
ACH-000821,0.132453618787
ACH-000822,-0.47034898944
ACH-000823,-0.416245461925
ACH-000824,-0.239756376702
ACH-000827,-0.11662703746
ACH-000829,-0.16270403405300002
ACH-000831,-0.942397649231
ACH-000832,-0.167800470033
ACH-000833,-0.850984723083
ACH-000834,-0.841906043248
ACH-000835,-0.322584988226
ACH-000836,-0.101389892634
ACH-000837,-0.488360252065
ACH-000838,0.056787104365800006
ACH-000839,-0.22471312055
ACH-000840,-0.416326727184
ACH-000841,-0.19080637104000003
ACH-000843,-0.46062671004100003
ACH-000846,-0.158569848807
ACH-000847,-0.65748421241
ACH-000848,-0.7692649784919999
ACH-000849,-0.341559948162
ACH-000851,-0.511745942341
ACH-000855,-0.668752229791
ACH-000856,-0.250860158968
ACH-000858,-0.863776929726
ACH-000859,-0.24825995174600002
ACH-000861,-0.225172905351
ACH-000862,-0.543333332024
ACH-000865,-0.416890730883
ACH-000866,-0.6559481428899999
ACH-000867,-0.22115234200699999
ACH-000869,-0.33215576009
ACH-000872,-0.323835980887
ACH-000873,-0.380176017539
ACH-000876,-0.568081163714
ACH-000878,-0.23948214170600002
ACH-000880,-0.10447950118999999
ACH-000881,-0.210436958257
ACH-000882,-0.438747232935
ACH-000884,-0.40294107294200004
ACH-000885,-0.439945888662
ACH-000887,-0.390642812583
ACH-000888,-0.387000428621
ACH-000889,-0.9132198513240001
ACH-000890,-0.23958253870700003
ACH-000896,-0.06734494176440001
ACH-000898,-0.371426930594
ACH-000900,-0.502430704952
ACH-000901,-0.343324451343
ACH-000905,-0.499912446772
ACH-000906,-0.7178282240899999
ACH-000907,-0.39999691349
ACH-000910,-0.865371330962
ACH-000911,-0.533458288983
ACH-000912,-0.07529969578080001
ACH-000913,-0.505421050494
ACH-000915,-0.996245744712
ACH-000916,-0.40506956738600003
ACH-000917,-0.38169422434699996
ACH-000921,-0.346901256113
ACH-000924,-0.5639527254510001
ACH-000926,-0.180005901908
ACH-000928,-0.386058834987
ACH-000929,-0.226500912466
ACH-000932,-0.47024358450599996
ACH-000935,-0.59587084679
ACH-000936,-0.548455745055
ACH-000937,-0.109653152706
ACH-000938,-0.661841149537
ACH-000939,-0.46361841666500003
ACH-000941,-0.331191964975
ACH-000943,-0.8481856927339999
ACH-000946,-0.41555890205799995
ACH-000947,-0.802853502391
ACH-000948,-0.453622900499
ACH-000950,-0.234679175305
ACH-000953,-0.0900032963119
ACH-000957,-0.749671438223
ACH-000958,-0.14960376070999998
ACH-000960,-0.207984453753
ACH-000963,-0.775731499675
ACH-000968,-0.954276733354
ACH-000969,-0.48108662264799995
ACH-000973,-0.08329230242819999
ACH-000974,-0.38497159797700004
ACH-000975,-0.431477746105
ACH-000976,-0.254868346047
ACH-000978,-0.466402186652
ACH-000980,-0.479316526343
ACH-000984,-0.392454005021
ACH-000986,-0.26478267389000004
ACH-000988,-0.169770414334
ACH-000993,-0.0450090522558
ACH-000994,-0.42633894829400004
ACH-000996,-0.18491770607900002
ACH-001001,-1.02419687079
ACH-001020,-0.0647771301974
ACH-001028,-0.41898531834700004
ACH-001031,-0.5248446051560001
ACH-001038,-0.529367624381
ACH-001048,-0.390981433767
ACH-001050,-0.163802911715
ACH-001053,-0.0067505678658299996
ACH-001054,-0.40624700985600004
ACH-001061,-0.205782182877
ACH-001067,-0.41964903698899997
ACH-001075,-0.14925098803
ACH-001096,-0.569961573799
ACH-001128,-0.699494865177
ACH-001134,-0.0330414163609
ACH-001151,-0.190008914257
ACH-001163,-0.536066388578
ACH-001164,-0.19569164279800003
ACH-001173,-0.645909964517
ACH-001183,-0.129803500067
ACH-001184,-0.477176557775
ACH-001190,-0.399929958552
ACH-001192,-0.215974576612
ACH-001193,-0.46030363687799997
ACH-001196,-0.12220304351299999
ACH-001197,-0.042107226137499995
ACH-001205,-0.177609418325
ACH-001211,-0.550040790533
ACH-001212,-0.504090178227
ACH-001228,-0.319572327121
ACH-001232,-0.17693882580899997
ACH-001239,-0.639572768091
ACH-001274,-0.204450617218
ACH-001275,-0.646836278677
ACH-001277,-0.348438181221
ACH-001278,-1.06993377535
ACH-001280,-0.32905341183000003
ACH-001283,-0.632077986535
ACH-001289,-0.21006428363200003
ACH-001295,-0.0364099873205
ACH-001300,-0.311182345779
ACH-001301,-0.23820349956599998
ACH-001302,-0.312831901121
ACH-001303,-0.299599338916
ACH-001306,-0.28322578230900003
ACH-001318,-0.679437433917
ACH-001322,-0.353174177588
ACH-001328,0.029373401671799998
ACH-001332,-0.328352525084
ACH-001333,-0.661062427539
ACH-001336,-0.132704247742
ACH-001340,-0.176965721886
ACH-001346,-0.444874098909
ACH-001353,-0.105870412306
ACH-001354,-0.0160245661187
ACH-001367,-0.286050150627
ACH-001368,-0.439068965057
ACH-001374,-0.143817365655
ACH-001375,-0.38264761900300004
ACH-001377,-0.366787677293
ACH-001380,-0.457530330562
ACH-001391,-0.426591042171
ACH-001407,-0.0864709531563
ACH-001408,-0.06977421791510001
ACH-001413,-0.305526988012
ACH-001430,-0.629342874696
ACH-001431,-0.18408969741999998
ACH-001450,-0.328916088747
ACH-001496,-0.155276879595
ACH-001500,-0.8532979219679999
ACH-001521,-0.345490351897
ACH-001523,-0.243255566573
ACH-001532,-0.413181108228
ACH-001536,-0.21631075169599998
ACH-001550,-0.578477326045
ACH-001552,-0.40681705638800003
ACH-001554,-0.640922603375
ACH-001645,-0.26679900053100003
ACH-001654,-0.18868019568
ACH-001715,-0.306522739452
ACH-001735,-0.111940920932
ACH-001736,-0.319231287486
ACH-001737,0.00407373489259
ACH-001740,-0.283921574282
ACH-001745,-0.184925338246
ACH-001750,-0.333154151412
ACH-001765,-0.248486812864
ACH-001956,-0.0370433718986
ACH-001957,-0.0932889103385
