,RORB (6096)
ACH-000004,-0.17699742369600002
ACH-000007,0.0380058316819
ACH-000009,-0.027330072925
ACH-000011,-0.0117283974365
ACH-000012,0.0672146947488
ACH-000013,-0.0947991339738
ACH-000014,-0.11981322497199999
ACH-000015,-0.28589577758900003
ACH-000017,0.124526991711
ACH-000018,0.07048933994300001
ACH-000019,-0.21563166630600003
ACH-000021,-0.03555566296669999
ACH-000022,-0.16889044609099998
ACH-000025,-0.0788479884078
ACH-000028,-0.04254323752730001
ACH-000030,-0.0300149071655
ACH-000035,-0.018629842497
ACH-000036,0.044869940996
ACH-000037,-0.19846317005
ACH-000039,0.14906149068299998
ACH-000040,0.07323962470319999
ACH-000041,-0.291403937547
ACH-000042,-0.015260350258500002
ACH-000045,0.07112790487460001
ACH-000047,-0.0450802977035
ACH-000052,0.279849372109
ACH-000053,0.0458711841302
ACH-000054,-0.0251079560971
ACH-000055,0.0959764605357
ACH-000060,-0.0160112549043
ACH-000067,-0.15362837883199998
ACH-000070,-0.234983882145
ACH-000075,-0.010161112683700001
ACH-000078,0.09383425607560002
ACH-000082,-0.0064949594023
ACH-000085,0.0273431324063
ACH-000086,-0.0075495670562999995
ACH-000087,-0.241158799687
ACH-000092,-0.100411572618
ACH-000095,0.050029053448
ACH-000097,-0.015911909770500002
ACH-000098,-0.0513641625186
ACH-000099,-0.0361868781765
ACH-000108,0.127161890637
ACH-000113,-0.0361515436626
ACH-000115,-0.114032066175
ACH-000116,-0.030127006365400003
ACH-000118,-0.108248990571
ACH-000120,0.143212018183
ACH-000123,0.0238281236466
ACH-000127,-0.037470039583099995
ACH-000128,0.100086267075
ACH-000132,-0.0722182124971
ACH-000133,0.130222874243
ACH-000137,-0.21223454307599998
ACH-000138,-0.056277970518899996
ACH-000142,0.142910194764
ACH-000143,-0.424880762636
ACH-000146,-0.0121641317386
ACH-000148,0.0300409727603
ACH-000150,0.046380159003699996
ACH-000152,-0.09612020067339999
ACH-000153,-0.182875754345
ACH-000159,0.030535699560099997
ACH-000160,0.0139040744205
ACH-000163,-0.0855477357656
ACH-000167,0.101712176413
ACH-000168,0.0551885771736
ACH-000169,0.10555273282500001
ACH-000178,-0.0902886935048
ACH-000182,-0.133276727063
ACH-000183,-0.00711701780608
ACH-000188,0.12784615116800002
ACH-000189,-0.0687323005563
ACH-000190,-0.197833551309
ACH-000198,-0.126802864605
ACH-000204,-0.346272767651
ACH-000206,0.0989848022174
ACH-000207,0.521563659622
ACH-000211,0.00880933071221
ACH-000215,-0.0172920495756
ACH-000221,-0.0292629142111
ACH-000222,-0.0314538879553
ACH-000223,-0.0158436142497
ACH-000226,-0.053190122086800004
ACH-000227,0.0305075029463
ACH-000228,-0.149766054551
ACH-000231,-0.0106168190351
ACH-000232,-0.0212518158297
ACH-000233,0.07293752359860001
ACH-000234,0.00154249635655
ACH-000235,-0.0670276071296
ACH-000237,-0.020366936728
ACH-000238,-0.045157556832800004
ACH-000243,0.143746406208
ACH-000244,-0.23384488324900002
ACH-000246,-0.0816807085164
ACH-000248,-0.295291667024
ACH-000250,-0.0219439272284
ACH-000251,-0.162927591604
ACH-000253,-0.14803882253599998
ACH-000255,-0.209032411175
ACH-000256,0.13128441351700001
ACH-000257,-0.038236406388500004
ACH-000258,-0.368122765224
ACH-000259,-0.00469009757921
ACH-000260,-0.0204905921432
ACH-000261,-0.07220045795680001
ACH-000262,-0.182504749
ACH-000263,0.258852740225
ACH-000264,-0.00393649931474
ACH-000265,-0.103364427426
ACH-000266,0.00213290538103
ACH-000272,0.054583825601900005
ACH-000273,-0.11873760855599999
ACH-000274,0.142175176455
ACH-000277,-0.224071914592
ACH-000278,0.020563306226700002
ACH-000279,0.173887331555
ACH-000280,0.038489127402199994
ACH-000281,0.299761761533
ACH-000288,-0.006959675639399999
ACH-000291,0.226886825586
ACH-000293,0.115226080749
ACH-000294,0.040899013026
ACH-000295,0.13607757148900002
ACH-000296,0.129711890966
ACH-000302,-0.0005409938636769998
ACH-000304,-0.272678287041
ACH-000307,0.222513892087
ACH-000308,-0.0134096704896
ACH-000310,-0.14448208193
ACH-000311,0.12260872400499999
ACH-000312,0.06801374473180001
ACH-000315,0.0681479773908
ACH-000316,-0.0793141358085
ACH-000317,-0.025103817798700002
ACH-000318,0.130856893985
ACH-000319,-0.0188560140623
ACH-000320,0.121560471899
ACH-000322,-0.27447908259
ACH-000323,-0.203041684981
ACH-000324,-0.00148469428075
ACH-000329,0.0449125060338
ACH-000330,0.112547111999
ACH-000331,-0.045864863831599996
ACH-000332,0.043042471905600004
ACH-000334,0.126739211678
ACH-000335,-0.125119577889
ACH-000336,0.297213312512
ACH-000337,-0.26319436222
ACH-000339,-0.089652359695
ACH-000341,-0.0471671742909
ACH-000348,-0.09012109012530001
ACH-000350,-0.012174746824700001
ACH-000352,-0.0736868551039
ACH-000356,-0.190331421477
ACH-000361,0.0963400284918
ACH-000362,0.138676039004
ACH-000363,0.061010339101599996
ACH-000364,0.19804420846
ACH-000365,-0.08943276469
ACH-000366,-0.124285158577
ACH-000368,0.0492550730999
ACH-000374,-0.126963765569
ACH-000375,-0.10982823148399999
ACH-000376,-0.018766709892900003
ACH-000381,0.009721473325819999
ACH-000383,-0.154634553018
ACH-000387,0.0652479006954
ACH-000389,-0.09207934393380002
ACH-000390,-0.203008874702
ACH-000393,0.0705535761151
ACH-000395,0.17182185787
ACH-000397,-0.133100208645
ACH-000401,-0.05693196646319999
ACH-000402,0.175852162988
ACH-000403,0.121410510725
ACH-000404,-0.180794778666
ACH-000406,-0.150070176099
ACH-000407,-0.294233804805
ACH-000408,-0.0552004993179
ACH-000410,-0.08648872394269999
ACH-000411,-0.146952309281
ACH-000414,-0.018860016983299997
ACH-000415,0.0804695637552
ACH-000416,-0.0669772699702
ACH-000420,-0.09153845087960001
ACH-000421,-0.031861546959
ACH-000424,0.229314351969
ACH-000425,-0.09394984583310001
ACH-000426,0.252025556429
ACH-000427,0.134033481103
ACH-000433,0.0418711103132
ACH-000436,0.16477427142999998
ACH-000444,0.12764616294000003
ACH-000445,0.263948429361
ACH-000448,0.120477145447
ACH-000450,0.0953550581975
ACH-000452,0.0123297132685
ACH-000454,-0.156057960862
ACH-000458,0.105408853779
ACH-000459,-0.36555547954499995
ACH-000460,0.16561723335
ACH-000461,-0.32458277591999996
ACH-000463,-0.058690368710199996
ACH-000464,0.188763911094
ACH-000466,-0.07637661229989999
ACH-000467,0.115131892776
ACH-000468,0.195902081814
ACH-000469,-0.004350318863149999
ACH-000470,-0.08070268795310001
ACH-000471,0.0217573931519
ACH-000472,0.115556399394
ACH-000473,0.09581697918299999
ACH-000475,0.0265681877949
ACH-000476,0.044270659193
ACH-000477,0.217458128799
ACH-000480,0.0577341497877
ACH-000481,-0.0297065441513
ACH-000483,0.13692742173800002
ACH-000484,-0.0509779724001
ACH-000485,0.00481249672242
ACH-000486,0.0608759815544
ACH-000487,0.0445032355116
ACH-000488,-0.07641457148900001
ACH-000490,-0.14989417655200002
ACH-000491,0.158463867852
ACH-000495,-0.0226133732419
ACH-000496,0.12743947873400002
ACH-000499,-0.337016850843
ACH-000500,-0.164399842982
ACH-000502,0.0675801399306
ACH-000503,-0.443926013582
ACH-000505,-0.08068505772699999
ACH-000507,-0.0839177625051
ACH-000510,0.044951906314699995
ACH-000511,-0.045993437873599996
ACH-000512,-0.288138586903
ACH-000516,-0.0995050659913
ACH-000517,0.0101063579028
ACH-000518,-0.021062187949099996
ACH-000520,0.0761029662011
ACH-000521,-0.144690798894
ACH-000522,-0.263824178028
ACH-000524,-0.0135327096637
ACH-000527,-0.0264441786308
ACH-000528,0.00169610100335
ACH-000537,-0.00302617655952
ACH-000541,-0.0788028689821
ACH-000542,0.172125549704
ACH-000544,0.0706430252994
ACH-000545,0.0545672882697
ACH-000547,0.15977188024
ACH-000548,0.13261079524900002
ACH-000549,0.147204115296
ACH-000550,-0.041547241006
ACH-000552,0.006580875748350001
ACH-000556,0.10653635468
ACH-000557,0.0503708133206
ACH-000570,-0.0408585381673
ACH-000571,0.026336516087700004
ACH-000573,0.037808304011
ACH-000576,-0.016952711786
ACH-000580,-0.0244007310953
ACH-000584,-0.156835177971
ACH-000585,0.0969645237002
ACH-000588,-0.085403623146
ACH-000589,0.00645780941674
ACH-000591,-0.0644873281864
ACH-000593,-0.013748432581100001
ACH-000600,-0.152364598889
ACH-000601,-0.024941869528099996
ACH-000604,-0.134472738249
ACH-000605,-0.0208557667977
ACH-000606,-0.11730998313100001
ACH-000608,0.0527199232462
ACH-000614,-0.280552431708
ACH-000616,0.0603435613407
ACH-000618,-0.0169911984141
ACH-000619,0.0501377240484
ACH-000620,0.05214393061000001
ACH-000621,-0.0571622221292
ACH-000622,-0.30304590029899997
ACH-000623,0.0259649406966
ACH-000624,-0.09869250720219999
ACH-000627,-0.022070350888799998
ACH-000630,-0.00618220302304
ACH-000632,-0.0801179484555
ACH-000633,0.0164164395612
ACH-000637,0.10467570342499999
ACH-000638,-0.029312117187299997
ACH-000646,0.0574033467195
ACH-000647,0.0567532034085
ACH-000648,-0.16881022651
ACH-000649,0.0816758442485
ACH-000651,-0.101561785012
ACH-000652,-0.081392181323
ACH-000653,0.16838632461
ACH-000657,0.08025118934280001
ACH-000658,-0.044288698989500004
ACH-000661,-0.0966844231639
ACH-000662,0.17438330192600002
ACH-000663,-0.031914150477200004
ACH-000665,-0.0025280349049
ACH-000671,0.0141597122147
ACH-000673,0.0835691325527
ACH-000676,-0.11634288960200001
ACH-000677,0.0746903746243
ACH-000681,0.16223366637800002
ACH-000682,-0.028136955189799997
ACH-000683,0.00516923862836
ACH-000684,-0.17609090218499998
ACH-000688,0.336008174587
ACH-000693,0.0383698476004
ACH-000694,-0.06846839519619999
ACH-000695,0.247430760545
ACH-000696,-0.0680281902695
ACH-000697,0.225577768304
ACH-000699,-0.00732717203935
ACH-000701,0.08620730840810001
ACH-000706,-0.0345637644768
ACH-000711,-0.0222376121729
ACH-000713,-0.0794501831378
ACH-000714,0.192081516961
ACH-000718,0.019816924312799997
ACH-000720,0.00510547277381
ACH-000721,-0.107096799711
ACH-000724,0.0481850988294
ACH-000725,-0.161147834132
ACH-000732,-0.17654129736699997
ACH-000734,-0.00454285665795
ACH-000735,0.030776402761
ACH-000736,0.08599997577749999
ACH-000738,-0.167309344359
ACH-000746,-0.13383627191199998
ACH-000747,-0.182533235599
ACH-000748,-0.130379875129
ACH-000753,-0.00578817720259
ACH-000756,-0.0773794008935
ACH-000757,-0.306761374626
ACH-000758,0.04450542526430001
ACH-000760,-0.0228226755844
ACH-000763,0.123614513161
ACH-000764,0.29005384753
ACH-000765,-0.0958495565813
ACH-000766,0.0247719870352
ACH-000767,0.259223005204
ACH-000768,-0.22772060362500002
ACH-000769,-0.0277312994618
ACH-000770,0.115649608867
ACH-000771,-0.004433582848189999
ACH-000773,0.05965866883
ACH-000776,-0.147421655678
ACH-000777,0.174105842808
ACH-000778,0.228207551832
ACH-000781,0.044435461777900004
ACH-000782,0.177548359808
ACH-000783,0.0983837062158
ACH-000784,0.0389665673046
ACH-000785,-0.0564779105815
ACH-000787,-0.249037508541
ACH-000788,-0.113307569952
ACH-000791,0.0583518337923
ACH-000792,0.0508236831489
ACH-000794,-0.0453503389317
ACH-000796,0.109236189668
ACH-000799,-0.0665278679774
ACH-000800,0.29250803270500003
