,MLEC (9761)
ACH-000004,-0.0341985087585
ACH-000007,-0.248479766752
ACH-000009,-0.00578860294763
ACH-000011,0.222757149776
ACH-000012,-0.156088400116
ACH-000013,0.117866313301
ACH-000014,0.316278555971
ACH-000015,0.196876379958
ACH-000017,-0.012276853296399999
ACH-000018,0.18692211284899998
ACH-000019,0.306534358554
ACH-000021,0.00461817762932
ACH-000022,0.00761196515297
ACH-000025,-0.057438060409699995
ACH-000028,-0.017359853661799998
ACH-000030,0.130929241975
ACH-000035,0.0825814306075
ACH-000036,0.107622318586
ACH-000037,0.104692859602
ACH-000039,0.17222656993000002
ACH-000040,0.041810613371800004
ACH-000041,0.10254057425
ACH-000042,0.0688412422005
ACH-000045,-0.0102112940928
ACH-000047,-0.047850875109000005
ACH-000052,0.26158133416900003
ACH-000053,0.13654014130699998
ACH-000054,0.0249974226766
ACH-000055,0.161006826699
ACH-000060,0.163621835046
ACH-000067,0.10371630597999999
ACH-000070,0.31071478734700003
ACH-000075,-0.0167797711115
ACH-000078,0.0206716673975
ACH-000082,0.0328071674594
ACH-000085,-0.0739656621022
ACH-000086,0.00630734630093
ACH-000087,0.0312381056624
ACH-000092,0.153519053985
ACH-000095,0.0337310858238
ACH-000097,-0.00532666042701
ACH-000098,0.112693011813
ACH-000099,0.027371086797599996
ACH-000108,0.154313799757
ACH-000113,0.19819981782600002
ACH-000115,0.16105666951199998
ACH-000116,-0.0232445373403
ACH-000118,-0.202902806895
ACH-000120,0.052781470757
ACH-000123,0.141597026118
ACH-000127,0.06045455406880001
ACH-000128,0.19609895020100002
ACH-000132,0.255986998312
ACH-000133,0.00545842825983
ACH-000137,0.322609299483
ACH-000138,0.0910498559648
ACH-000142,0.08234583278539999
ACH-000143,0.144155045628
ACH-000146,0.0605040171951
ACH-000148,0.0473159550364
ACH-000150,-0.0478718313899
ACH-000152,0.124446537992
ACH-000153,-0.36869452463
ACH-000159,0.198762680162
ACH-000160,0.0314986707864
ACH-000163,-0.0242330301903
ACH-000167,0.10497546015699999
ACH-000168,-0.0286037396275
ACH-000169,0.18514870709800002
ACH-000178,0.174985434849
ACH-000182,0.0678219003941
ACH-000183,0.218831767897
ACH-000188,0.0760986016141
ACH-000189,0.164193974828
ACH-000190,0.049286962354
ACH-000198,0.220637508835
ACH-000204,0.512453347261
ACH-000206,-0.14629978730499998
ACH-000207,-0.0356397501222
ACH-000211,0.10940863014699999
ACH-000215,0.113206611364
ACH-000221,-0.137334847885
ACH-000222,-0.109191965623
ACH-000223,-0.047752081505199995
ACH-000226,0.0933973488692
ACH-000227,-0.0718788118664
ACH-000228,0.0918636839205
ACH-000231,0.044394199209
ACH-000232,-0.00295890002956
ACH-000233,0.023350558321700004
ACH-000234,0.11923475735200001
ACH-000235,0.12200535311899999
ACH-000237,0.226787009881
ACH-000238,0.183941115237
ACH-000243,-0.147746201239
ACH-000244,0.245757319546
ACH-000246,0.133349158522
ACH-000248,0.013607182556399998
ACH-000250,-0.0418807239201
ACH-000251,0.24266410126999996
ACH-000253,0.040285145504199996
ACH-000255,0.14578627100299998
ACH-000256,-0.015708465094
ACH-000257,-0.0337463063342
ACH-000258,0.190924401402
ACH-000259,0.155932802393
ACH-000260,0.16717936558399998
ACH-000261,0.0802538710871
ACH-000262,0.119572351103
ACH-000263,0.13008773685699998
ACH-000264,0.0498571237302
ACH-000265,-0.00497173318587
ACH-000266,-0.0186058912522
ACH-000272,0.11614782331599999
ACH-000273,0.0618409952257
ACH-000274,0.203960752326
ACH-000277,0.029624374321400002
ACH-000278,0.039615005165300005
ACH-000279,-0.0426433265527
ACH-000280,0.0702472205068
ACH-000281,-0.14013491916200002
ACH-000288,0.0868375477021
ACH-000291,0.0728787860736
ACH-000293,0.091655523312
ACH-000294,-0.18184058879599999
ACH-000295,0.190586543088
ACH-000296,0.06863791618409999
ACH-000302,0.0852260497304
ACH-000304,-0.211245960483
ACH-000307,-0.0447185009877
ACH-000308,0.165943305842
ACH-000310,0.0780866925242
ACH-000311,0.14369479121
ACH-000312,-0.017645819523599997
ACH-000315,0.21444627275800002
ACH-000316,-0.10063022278599999
ACH-000317,0.033172883714400005
ACH-000318,0.0455957678675
ACH-000319,0.0871153247517
ACH-000320,0.007034028688939999
ACH-000322,0.135375819751
ACH-000323,0.17117558851700002
ACH-000324,0.052448461710800004
ACH-000329,0.131632891888
ACH-000330,0.0696762256238
ACH-000331,-0.0568753589841
ACH-000332,-0.0145814386297
ACH-000334,-0.0171561034148
ACH-000335,0.0143578690956
ACH-000336,0.314517525343
ACH-000337,-0.027761481563
ACH-000339,0.010460186224299999
ACH-000341,0.0471539394183
ACH-000348,0.0709779800618
ACH-000350,0.0166731716672
ACH-000352,0.271405671787
ACH-000356,0.132093575445
ACH-000361,-0.148472635882
ACH-000362,0.0717356720797
ACH-000363,0.0659862083403
ACH-000364,0.08701589419700001
ACH-000365,0.026947687327
ACH-000366,0.16892374076400002
ACH-000368,0.131075489357
ACH-000374,0.00182252612001
ACH-000375,0.190404648771
ACH-000376,0.25230553165999997
ACH-000381,0.152646356252
ACH-000383,0.0418151514169
ACH-000387,0.182801812968
ACH-000389,0.32770733249
ACH-000390,-0.08802999670469999
ACH-000393,0.132117428822
ACH-000395,0.21869154128899998
ACH-000397,0.07903713292339999
ACH-000401,0.05584489996
ACH-000402,0.40298213365
ACH-000403,-0.0797144869008
ACH-000404,-0.24706134327799997
ACH-000406,0.11341104109899999
ACH-000407,0.133987098083
ACH-000408,-0.149040459285
ACH-000410,-0.0080300907926
ACH-000411,0.129081016357
ACH-000414,0.06551729076349999
ACH-000415,0.043412227105800005
ACH-000416,0.149023915065
ACH-000420,0.177716035883
ACH-000421,-0.0103292887245
ACH-000424,0.0100863373962
ACH-000425,0.111825341692
ACH-000426,0.397174527298
ACH-000427,-0.323625847131
ACH-000433,-0.0454423960415
ACH-000436,0.294922971662
ACH-000444,0.153056163271
ACH-000445,0.0296927583091
ACH-000448,-0.06957950311639999
ACH-000450,-0.028383504073799998
ACH-000452,-0.0618617969396
ACH-000454,0.105626421382
ACH-000458,0.0260899383698
ACH-000459,0.57448081511
ACH-000460,-0.096958870677
ACH-000461,-0.0191436083949
ACH-000463,0.0736695401464
ACH-000464,-0.129854031343
ACH-000466,0.150245217726
ACH-000467,0.100006466539
ACH-000468,-0.10334977820699999
ACH-000469,0.23868098228300003
ACH-000470,-0.08043813591889999
ACH-000471,0.204035115031
ACH-000472,0.0421556013356
ACH-000473,-0.0786722021014
ACH-000475,0.110136846934
ACH-000476,0.152175333219
ACH-000477,0.257799553611
ACH-000480,0.07738052180810001
ACH-000481,-0.0856533299085
ACH-000483,0.117139837645
ACH-000484,0.08986218259050001
ACH-000485,-0.052162727190899996
ACH-000486,0.0955349222899
ACH-000487,0.0897715885224
ACH-000488,-0.118742864328
ACH-000490,-0.08246962554489999
ACH-000491,0.23313123933200003
ACH-000495,-0.0624728936221
ACH-000496,0.109788198061
ACH-000499,0.0173627294383
ACH-000500,-0.00948969702777
ACH-000502,0.0283296814283
ACH-000503,0.118134322416
ACH-000505,-0.0141623109696
ACH-000507,0.0808084212363
ACH-000510,0.0740949383483
ACH-000511,0.057481809176500004
ACH-000512,0.155000927127
