,NPVF (64111)
ACH-000004,0.179381819044
ACH-000007,0.042659737027599995
ACH-000009,0.13268349999
ACH-000011,0.22066431234900002
ACH-000012,0.149351291777
ACH-000013,0.23272280906999998
ACH-000014,0.028222707481800002
ACH-000015,0.16751765348
ACH-000017,0.21913366379299998
ACH-000018,0.32043353793900003
ACH-000019,0.0590328553274
ACH-000021,0.121436252544
ACH-000022,0.143308369904
ACH-000025,0.0818317821188
ACH-000028,0.141970498828
ACH-000030,0.16116226817399998
ACH-000035,-0.0474212741271
ACH-000036,-0.112097889806
ACH-000037,0.297483815708
ACH-000039,0.00509380809613
ACH-000040,-0.11803547786100001
ACH-000041,0.207150271754
ACH-000042,-0.0407911704625
ACH-000045,0.115499857983
ACH-000047,0.283189834127
ACH-000052,0.009986987678809999
ACH-000053,0.0900459763162
ACH-000054,0.221572137713
ACH-000055,0.143054334714
ACH-000060,-0.0203826406471
ACH-000067,0.093680610314
ACH-000070,0.376889417099
ACH-000075,0.424588305841
ACH-000078,0.146768654692
ACH-000082,0.0450005949063
ACH-000085,0.233660447593
ACH-000086,0.279142278338
ACH-000087,0.11655074555099999
ACH-000092,0.134498992799
ACH-000095,0.138608652911
ACH-000097,0.350050888005
ACH-000098,0.137307820143
ACH-000099,0.10104167138299999
ACH-000108,0.0163749413234
ACH-000113,0.236401214269
ACH-000115,0.186782817679
ACH-000116,0.07690531594880001
ACH-000118,0.188769769135
ACH-000120,0.19419709153700002
ACH-000123,0.0991458388823
ACH-000127,0.231111619534
ACH-000128,0.191101962098
ACH-000132,0.333720290752
ACH-000133,0.152085691148
ACH-000137,-0.06742098189699999
ACH-000138,0.115070521069
ACH-000142,0.125493854361
ACH-000143,0.178364236357
ACH-000146,0.135912210129
ACH-000148,0.201696031446
ACH-000150,0.025458525880200002
ACH-000152,0.0685728594105
ACH-000153,0.34142413004
ACH-000159,0.131579862951
ACH-000160,0.170147206746
ACH-000163,0.014247036199100001
ACH-000167,0.326011425514
ACH-000168,-0.062381342215599996
ACH-000169,0.058934729854300004
ACH-000178,0.07567546820719999
ACH-000182,0.0417950741524
ACH-000183,0.159986709423
ACH-000188,0.07831703494419999
ACH-000189,0.0101939629346
ACH-000190,-0.147971715585
ACH-000198,0.17586130728500002
ACH-000204,0.07099125051489999
ACH-000206,0.175589113398
ACH-000207,0.256713869705
ACH-000211,0.110026307891
ACH-000215,0.0528308662519
ACH-000221,0.019842310185900002
ACH-000222,-0.0240436276037
ACH-000223,0.237428501699
ACH-000226,-0.0066553184658000005
ACH-000227,0.17935312103
ACH-000228,-0.12824502216199998
ACH-000231,0.144533087139
ACH-000232,0.248944362372
ACH-000233,0.16857656544
ACH-000234,0.201984359406
ACH-000235,0.223523570246
ACH-000237,0.136490585828
ACH-000238,0.149063826318
ACH-000243,0.16702953523
ACH-000244,-0.17618726787099998
ACH-000246,0.135654712564
ACH-000248,0.11096806179199999
ACH-000250,0.0348274286683
ACH-000251,0.120370486685
ACH-000253,0.211855289987
ACH-000255,0.22354730403499998
ACH-000256,0.15564556117699999
ACH-000257,0.160949004136
ACH-000258,0.26945029449700003
ACH-000259,0.081280839135
ACH-000260,0.104454080619
ACH-000261,0.216466657088
ACH-000262,0.0859605393242
ACH-000263,-0.0470914667848
ACH-000264,0.0235598097733
ACH-000265,0.127286693986
ACH-000266,0.155912427914
ACH-000272,-0.0674232223881
ACH-000273,0.296941567157
ACH-000274,0.131939951415
ACH-000277,0.383827732205
ACH-000278,-0.0114080864763
ACH-000279,0.224358042458
ACH-000280,0.10359583172900001
ACH-000281,0.166011860518
ACH-000288,-0.0160361355797
ACH-000291,0.0865502253254
ACH-000293,0.154533335821
ACH-000294,0.141805895629
ACH-000295,0.214129844763
ACH-000296,0.041870457021699996
ACH-000302,0.20262895428599997
ACH-000304,0.18938797327399998
ACH-000307,0.0669709165283
ACH-000308,0.009679484480120001
ACH-000310,0.146318857912
ACH-000311,-0.09077793457569999
ACH-000312,0.166948890337
ACH-000315,0.26502511852
ACH-000316,-0.00404680860904
ACH-000317,0.122133321898
ACH-000318,0.104128514048
ACH-000319,0.221518989777
ACH-000320,0.0839862472169
ACH-000322,-0.032289197833
ACH-000323,0.245225516303
ACH-000324,0.057859726603
ACH-000329,0.0427912714542
ACH-000330,0.160576206035
ACH-000331,0.189079909993
ACH-000332,0.0485109362096
ACH-000334,0.030404149388200002
ACH-000335,0.291910268109
ACH-000336,0.318165103862
ACH-000337,0.0565445488792
ACH-000339,0.0160080123104
ACH-000341,0.22998110148200002
ACH-000348,0.21703555707699998
