,ZBED6CL (113763)
ACH-000004,-0.0925132076268
ACH-000007,0.0845432142231
ACH-000009,0.0864136235297
ACH-000011,-0.0726775930326
ACH-000012,0.042363999223699995
ACH-000013,-0.13901738855499998
ACH-000014,-0.169537638957
ACH-000015,-0.0461001766931
ACH-000017,0.07239589113530001
ACH-000018,0.197397180411
ACH-000019,-0.119919243404
ACH-000021,-0.11551719379
ACH-000022,-0.180413709437
ACH-000025,0.12766054429600002
ACH-000028,0.032629821825700005
ACH-000030,0.021529663139400003
ACH-000035,-0.011098149121999999
ACH-000036,-0.059306709396900005
ACH-000037,-0.08186289952289999
ACH-000039,0.075109046363
ACH-000040,-0.175502451986
ACH-000041,-0.25729511093
ACH-000042,-0.05267655429930001
ACH-000045,-0.060337754780199995
ACH-000047,-0.018710883257
ACH-000052,-0.0312241713366
ACH-000053,0.0403726174256
ACH-000054,0.0886450201502
ACH-000055,-0.042421157461199996
ACH-000060,-0.0533728764259
ACH-000067,0.08134013347739999
ACH-000070,0.0443739391924
ACH-000075,0.10122546733400001
ACH-000078,0.134750937094
ACH-000082,-0.18357510304699998
ACH-000085,-0.132909783052
ACH-000086,0.0670739667107
ACH-000087,-0.112305003031
ACH-000092,-0.027753682388299998
ACH-000095,-0.18760599020799998
ACH-000097,0.0304288996115
ACH-000098,-0.0018908277938
ACH-000099,0.05424175084340001
ACH-000108,-0.113114784932
ACH-000113,-0.0972256225375
ACH-000115,0.09001833474160001
ACH-000116,0.0434585912966
ACH-000118,-0.0365835638478
ACH-000120,-0.19079450412300003
ACH-000123,0.130393264192
ACH-000127,-0.08843178956110001
ACH-000128,-0.119349685184
ACH-000132,-0.0237432774456
ACH-000133,0.0653183703185
ACH-000137,-0.10860399625700001
ACH-000138,0.07049890160069999
ACH-000142,0.13679598494
ACH-000143,0.135300466904
ACH-000146,-0.112292479061
ACH-000148,-0.141025247496
ACH-000150,-0.00309899912573
ACH-000152,-0.0180197786383
ACH-000153,0.044657217009500004
ACH-000159,0.0218186288215
ACH-000160,-0.041078080498
ACH-000163,0.11335966197799999
ACH-000167,-0.0957437317126
ACH-000168,0.219727423911
ACH-000169,-0.013649442288
ACH-000178,-0.0986783417798
ACH-000182,0.00241031528888
ACH-000183,0.0191997546403
ACH-000188,-0.014462945772
ACH-000189,-0.446468877692
ACH-000190,-0.11028975561599999
ACH-000198,-0.136042323082
ACH-000204,0.140683407689
ACH-000206,0.18810645583399999
ACH-000207,-0.15260635426799998
ACH-000211,-0.0501657799561
ACH-000215,0.012064469118500001
ACH-000221,-0.0831150530505
ACH-000222,-0.159223676924
ACH-000223,0.056063546581399996
ACH-000226,0.0815287720745
ACH-000227,-0.052244734823199995
ACH-000228,0.154614462702
ACH-000231,0.0264087172858
ACH-000232,-0.201774609051
ACH-000233,-0.106880290503
ACH-000234,-0.109039482686
ACH-000235,-0.08937608246880001
ACH-000237,-0.00769678593125
ACH-000238,0.15367146529200001
ACH-000243,-0.0220429349549
ACH-000244,-0.112945226982
ACH-000246,-0.0555338930129
ACH-000248,-0.0471226335566
ACH-000250,-0.118648269051
ACH-000251,0.0099471415529
ACH-000253,0.028866020439200002
ACH-000255,0.030156674781
ACH-000256,-0.035652185895300004
ACH-000257,-0.20032692740400002
ACH-000258,0.19034471152399998
ACH-000259,-0.114445053772
ACH-000260,-0.0071064316907099995
ACH-000261,-0.081334158159
ACH-000262,-0.20446592123399998
ACH-000263,-0.200122488217
ACH-000264,-0.00291686411569
ACH-000265,0.10262421508
ACH-000266,0.020356433692
ACH-000272,0.0029808559278899998
ACH-000273,0.036635418619499996
ACH-000274,-0.0982899851386
ACH-000277,-0.18948342728
ACH-000278,-0.060202797839900006
ACH-000279,0.0142667994013
ACH-000280,0.0110153285053
ACH-000281,-0.050095622175400006
ACH-000288,0.008976407223559999
ACH-000291,-0.0286045382875
ACH-000293,-0.20901148021299998
ACH-000294,0.054022909938699994
ACH-000295,0.190227019472
ACH-000296,-0.0947341653732
ACH-000302,0.0632748187516
ACH-000304,-0.289943137776
ACH-000307,-0.17357058356199997
ACH-000308,0.0777968625053
ACH-000310,0.13022529866
ACH-000311,-0.154153709517
ACH-000312,-0.215368828474
ACH-000315,-0.122706054028
ACH-000316,0.278584331806
ACH-000317,0.0016877472339100002
ACH-000318,0.115663963329
ACH-000319,0.0746927810762
ACH-000320,-0.361793025414
ACH-000322,0.08498229920230001
ACH-000323,-0.156248997941
ACH-000324,-0.0005644859418969999
ACH-000329,-0.103417905548
ACH-000330,-0.24238000798599998
ACH-000331,0.0734999173573
ACH-000332,-0.11950653048800002
ACH-000334,0.29359893548599997
ACH-000335,0.0545888793177
ACH-000336,-0.036648973485099996
ACH-000337,0.0356733925708
ACH-000339,0.117070580661
ACH-000341,-0.09992375800010002
ACH-000348,0.12435156986500001
ACH-000350,-0.125779813328
ACH-000352,-0.0259499552349
ACH-000356,0.09949506695260002
ACH-000361,0.280713149723
ACH-000362,0.08594791257680001
ACH-000363,-0.127990417661
ACH-000364,-0.21195232470699998
ACH-000365,0.014210075908600002
ACH-000366,-0.0856036113241
ACH-000368,-0.129525563802
ACH-000374,-0.16708080398800002
ACH-000375,-0.19577174877
ACH-000376,0.092062107419
ACH-000381,0.12329577443499999
ACH-000383,-0.07159560765539999
ACH-000387,-0.08091844842839999
ACH-000389,-0.19764378210099998
ACH-000390,-0.041583450513
ACH-000393,-0.0903247678303
ACH-000395,-0.0270527379556
ACH-000397,-0.107662203905
ACH-000401,-0.029637775569700004
ACH-000402,-0.115200145722
ACH-000403,0.0365813005471
ACH-000404,0.298801094478
ACH-000406,-0.0347059552247
ACH-000407,-0.24553803373100003
ACH-000408,-0.11267819434800001
ACH-000410,0.0395259119211
ACH-000411,0.111645286735
ACH-000414,0.11308737760299999
ACH-000415,-0.0186964252291
ACH-000416,-0.010276323165799999
ACH-000420,0.191474091336
ACH-000421,-0.118278260491
ACH-000424,0.227877648915
ACH-000425,-0.0679038083073
ACH-000426,-0.0506213317631
ACH-000427,-0.09399322387530001
ACH-000433,-0.06669473124900001
ACH-000436,-0.192672782953
ACH-000444,-0.0575664043946
ACH-000445,0.182699467877
ACH-000448,-0.0471903247671
ACH-000450,-0.22936378202399998
ACH-000452,0.0255366458655
ACH-000454,-0.026007790241299997
ACH-000458,-0.0556065204522
ACH-000459,-0.044778005559300005
ACH-000460,0.00446134403885
ACH-000461,0.0292361287633
ACH-000463,-0.253656778471
ACH-000464,-0.0141548753447
ACH-000466,-0.181331012821
ACH-000467,0.177786893219
ACH-000468,0.0381631477965
ACH-000469,-0.021433643347800003
ACH-000470,0.28036701057700003
ACH-000471,-0.152452964032
ACH-000472,0.09983449632060001
ACH-000473,-0.0721312152167
ACH-000475,-0.00254750937368
ACH-000476,0.112507409081
ACH-000477,-0.47419217742700004
ACH-000480,0.0822878888128
ACH-000481,-0.0153296365747
ACH-000483,0.146585017155
ACH-000484,0.216803059659
ACH-000485,-0.05245951276409999
ACH-000486,0.10718871020500001
ACH-000487,-0.151916338355
ACH-000488,0.063378920588
ACH-000490,0.0943895866571
ACH-000491,-0.0275990767333
ACH-000495,-0.15916999682
ACH-000496,-0.168434609378
ACH-000499,-0.038545144462900006
ACH-000500,-0.0179255965272
ACH-000502,-0.055885990108199994
ACH-000503,-0.175761370278
ACH-000505,0.00341884325947
ACH-000507,0.07185351622389999
ACH-000510,-0.00125020303423
ACH-000511,-0.152910396643
ACH-000512,0.18230850590999997
ACH-000516,-0.0050648773245900005
ACH-000517,0.059937981552599995
ACH-000518,-0.140390239522
ACH-000520,-0.163847530855
ACH-000521,-0.20587986465100003
ACH-000522,0.0520597283744
ACH-000524,-0.0316991940856
ACH-000527,-0.0618278187734
ACH-000528,0.019803317871999997
ACH-000537,-0.17628343890099998
ACH-000541,-0.191101737874
ACH-000542,-0.0654156271066
ACH-000544,-0.07583465912210001
ACH-000545,0.055815647388199996
ACH-000547,0.304401935269
ACH-000548,-0.00466697370583
ACH-000549,-0.0544442135606
ACH-000550,-0.10828748145
ACH-000552,-0.011419868369
ACH-000556,0.108461463551
ACH-000557,0.05990555216
ACH-000570,-0.0859433812608
ACH-000571,-0.22655224621700001
ACH-000573,-0.07863295709089999
ACH-000576,0.0252458716296
ACH-000580,-0.06600474501619999
ACH-000584,-0.0492528566326
ACH-000585,0.036589178234099996
ACH-000588,0.106090844737
ACH-000589,0.031152814811299997
ACH-000591,0.10265770101199999
ACH-000593,-0.00249338732663
ACH-000600,0.11541331158500001
ACH-000601,-0.0006916785964260001
ACH-000604,-0.0644125642581
ACH-000605,-0.135744875888
ACH-000606,-0.168105544575
ACH-000608,0.037465080121499995
ACH-000614,-0.39968794538099994
ACH-000616,-0.0367214941998
ACH-000618,-0.0522515956
ACH-000619,-0.06521187164440001
ACH-000620,-0.060447242571199995
ACH-000621,-0.0123538807076
ACH-000622,0.035236028981499995
ACH-000623,0.10904820022
ACH-000624,-0.109200559283
ACH-000627,-0.039858654476900006
ACH-000630,0.0188866154106
ACH-000632,-0.0998605782388
ACH-000633,-0.235905712698
ACH-000637,-0.135829209034
ACH-000638,0.0338759900143
ACH-000646,0.08007176303460001
ACH-000647,0.0727876323939
ACH-000648,-0.09519275588269999
ACH-000649,-0.019940412002599998
ACH-000651,0.043472738256
ACH-000652,-0.254507412021
ACH-000653,-0.0367760614739
ACH-000657,0.0382151854362
ACH-000658,-0.186258235145
ACH-000661,-0.17967475786200002
ACH-000662,0.0068403717403
ACH-000663,-0.0258507101954
ACH-000665,0.09404149407880001
ACH-000671,-0.183752272253
ACH-000673,0.0017665795372200001
ACH-000676,-0.0122661747217
ACH-000677,0.0816860025028
ACH-000681,-0.011076400662799999
ACH-000682,-0.07505699859539999
ACH-000683,-0.0467018630991
ACH-000684,-0.148474735335
ACH-000688,0.045524728888499996
ACH-000693,-0.0165381412606
ACH-000694,-0.16808948056899997
ACH-000695,0.0743838458919
ACH-000696,0.030161269409099998
ACH-000697,-0.168682023471
ACH-000699,0.0032978665136999996
ACH-000701,-0.275873405537
ACH-000706,0.0305659967691
ACH-000711,-0.0310217726198
ACH-000713,0.0950096987261
ACH-000714,-0.141793046083
ACH-000718,0.143087553805
ACH-000720,0.0027688658390999997
ACH-000721,0.0412140858512
ACH-000724,-0.229997329467
ACH-000725,-0.16103995771500001
ACH-000732,-0.0728230808667
ACH-000734,0.0510096723092
ACH-000735,-0.08583067219809999
ACH-000736,0.0406458514596
ACH-000738,-0.037823046755800005
ACH-000746,-0.0529377139764
ACH-000747,-0.030462087932099997
ACH-000748,-0.07623683056200001
ACH-000753,0.0131568878223
ACH-000756,0.223937511747
ACH-000757,0.184054502152
ACH-000758,-0.179418463466
ACH-000760,0.135311900545
ACH-000763,-0.0552136920823
ACH-000764,0.19721568169
ACH-000765,-0.0358300117223
ACH-000766,-0.0892742594978
ACH-000767,-0.239700007936
ACH-000768,0.11327919784900001
ACH-000769,0.0181021450718
ACH-000770,-0.0922843038982
ACH-000771,0.128931042778
ACH-000773,-0.184664972007
ACH-000776,-0.27072306445
ACH-000777,0.0196712041818
ACH-000778,-0.0989507537149
ACH-000781,0.0487397233309
ACH-000782,-0.238934787729
ACH-000783,-0.0969719995699
ACH-000784,-0.005770138673159999
ACH-000785,-0.222078766237
ACH-000787,0.038849878485599995
ACH-000788,-0.0654140868546
ACH-000791,0.0335080538546
ACH-000792,-0.0114826733296
ACH-000794,-0.0462573378636
ACH-000796,0.00963408978509
ACH-000799,-0.05783434576330001
ACH-000800,0.09850551104630001
ACH-000802,0.053171833522100004
ACH-000804,0.18826184971
ACH-000805,-0.24197017050500003
ACH-000809,-0.132930338644
ACH-000810,0.267725872552
ACH-000811,-0.0961979146953
ACH-000817,0.171597230838
ACH-000819,-0.0377970848011
ACH-000820,-0.0224860987304
ACH-000821,0.128639166614
ACH-000822,-0.045711178116800005
ACH-000823,-0.00016354731557199998
ACH-000824,-0.0632356067533
ACH-000827,-0.08623802247639999
ACH-000829,-0.139471988836
ACH-000831,0.0450987728821
ACH-000832,-0.0981717261456
ACH-000833,0.0980698769784
ACH-000834,0.0924560124924
ACH-000835,-0.00764431302869
ACH-000836,-0.06887106006
ACH-000837,0.012415544868100002
ACH-000838,-0.12316181565199999
ACH-000839,-0.103856778065
ACH-000840,0.0831689937857
ACH-000841,0.109399836752
ACH-000843,0.145873324622
ACH-000846,0.0632678891939
ACH-000847,-0.0652825703884
ACH-000848,-0.235465992508
ACH-000849,0.06976694985489999
ACH-000851,0.085253377541
ACH-000855,-0.024898387612
ACH-000856,-0.20722116278499997
ACH-000858,-0.17875621513599999
ACH-000859,-0.0750230164929
ACH-000861,0.0655868852107
ACH-000862,-0.0299591486013
ACH-000865,-0.030428925934099998
ACH-000866,0.08747699240080001
ACH-000867,0.0009210455091799999
ACH-000869,-0.20111127987
ACH-000872,0.038781310216599994
ACH-000873,0.08348008795510001
ACH-000876,-0.0965188079022
ACH-000878,-0.091594241086
ACH-000880,0.12291445079800001
ACH-000881,0.017728943056700003
ACH-000882,-0.0598465698602
ACH-000884,-0.049951208921999994
ACH-000885,-0.0624763085365
ACH-000887,-0.0367614470716
ACH-000888,-0.0808378600075
ACH-000889,-0.13004808819900002
ACH-000890,-0.0696447864139
ACH-000896,0.0392478126402
ACH-000898,-0.06980249396430001
ACH-000900,0.004311046347899999
ACH-000901,-0.0308541982249
ACH-000905,0.0007039240891960002
ACH-000906,-0.061579043289999996
ACH-000907,-0.0149887963378
ACH-000910,-0.128558641137
ACH-000911,-0.06851714621129999
ACH-000912,-0.031247386447900004
ACH-000913,0.0301632871128
ACH-000915,0.0330367367758
ACH-000916,-0.377178851685
ACH-000917,-0.136101867998
ACH-000921,0.046808078403000004
ACH-000924,0.0348674530173
ACH-000926,0.00782046316295
ACH-000928,0.129004466814
ACH-000929,-0.263431775972
ACH-000932,-0.064457499418
ACH-000935,0.124228139948
ACH-000936,0.0314493315552
ACH-000937,-0.15925154773800002
ACH-000938,0.0410281740152
ACH-000939,0.117013597181
ACH-000941,0.121233702699
ACH-000943,-0.0674608904848
ACH-000946,0.08755526001810002
ACH-000947,-0.0824017279753
ACH-000948,-0.039765649672400004
ACH-000950,0.0065503412949
ACH-000953,0.0871149143792
ACH-000957,0.257147640093
ACH-000958,-0.0034040781863600004
ACH-000960,0.0153064261189
ACH-000963,0.271643614481
ACH-000968,0.0495215965139
ACH-000969,-0.0972709456656
ACH-000973,-0.09121358595730002
ACH-000974,-0.0887310934753
ACH-000975,0.13439756916099999
ACH-000976,-0.10847125313400001
ACH-000978,-0.169499181664
ACH-000980,-0.0601734992329
ACH-000984,-0.0558046765013
ACH-000986,0.0500590264768
ACH-000988,0.0876732529562
ACH-000993,-0.16948611824499998
ACH-000994,-0.00526805593141
ACH-000996,-0.06154489831399999
ACH-001001,0.0088180549305
ACH-001020,0.285737853966
ACH-001028,-0.130774017302
ACH-001031,0.00212562744228
ACH-001038,-0.0420982037608
ACH-001048,-0.0141946503579
ACH-001050,-0.08666063701160001
ACH-001053,0.0413291432537
ACH-001054,0.026927810816099997
ACH-001061,-0.0312224912696
ACH-001067,-0.11504158956800001
ACH-001075,-0.0439602897714
ACH-001096,-0.012634194077000001
ACH-001128,0.0023131555076999996
ACH-001134,-0.139987074901
ACH-001151,0.00415993451497
ACH-001163,-0.0319218093891
ACH-001164,-0.20382191955899998
ACH-001173,0.09173186127800001
ACH-001183,0.10045338786
ACH-001184,-0.09364082720889999
ACH-001190,0.00492906646903
ACH-001192,-0.157159820092
ACH-001193,-0.29849116876
ACH-001196,-0.0737792468661
ACH-001197,0.18552665829999998
ACH-001205,0.0681104202401
ACH-001211,-0.11204975999399999
ACH-001212,0.018771204341599998
ACH-001228,0.05605141863080001
ACH-001232,-0.11214541062200001
ACH-001239,-0.128172196395
ACH-001274,0.048805373106699995
ACH-001275,-0.046122994164300005
ACH-001277,-0.42443400901699996
ACH-001278,-0.119857341232
ACH-001280,-0.141270300087
ACH-001283,-0.0443325724599
ACH-001289,-0.042777062323400006
ACH-001295,-0.0300737501258
ACH-001300,-0.16132063359999999
ACH-001301,0.264316871387
ACH-001302,-0.08030725921310002
ACH-001303,0.07344021540569999
ACH-001306,-0.062374883261400005
ACH-001318,0.060580372339199995
ACH-001322,0.038463374168400004
ACH-001328,-0.117846868443
ACH-001332,-0.14769654376900002
ACH-001333,0.132707237698
ACH-001336,0.0516276737848
ACH-001340,-0.0332227239047
ACH-001346,-0.009164144771110001
ACH-001353,0.10747875906099999
ACH-001354,-0.136202751625
ACH-001367,-0.160027728579
ACH-001368,-0.128196830651
ACH-001374,0.7118438618459999
ACH-001375,-0.15816677782299998
ACH-001377,-0.0647632945186
ACH-001380,-0.038492141635
ACH-001391,-0.027594133329099997
ACH-001407,0.107844473584
ACH-001408,-0.0979182909513
ACH-001413,-0.0791542320152
ACH-001430,-0.0328644383228
ACH-001431,-0.134688308824
ACH-001450,0.17027312986999998
ACH-001496,-0.043404022757
ACH-001500,0.0224041552648
ACH-001521,-0.0935592863445
ACH-001523,0.008612779388840001
ACH-001532,0.020290424430799998
ACH-001536,-0.121364113395
ACH-001550,0.00032932151067699997
ACH-001552,0.18076559936099998
ACH-001554,0.0862140237644
ACH-001645,-0.21360529310100002
ACH-001654,-0.024807397291700003
ACH-001715,0.2553994187
ACH-001735,-0.192268272539
ACH-001736,-0.09689769208249999
ACH-001737,0.0235606419594
ACH-001740,-0.036024498212300006
ACH-001745,-0.0152779085184
ACH-001750,-0.101528818793
ACH-001765,0.122995963791
ACH-001956,-0.0296985977755
ACH-001957,-0.058370784586899996
