,HIST1H3E (8353)
ACH-000004,-0.49126500855
ACH-000007,-0.0680475728945
ACH-000009,-0.086094069986
ACH-000011,-0.311284846804
ACH-000012,-0.284316813704
ACH-000013,-0.182265450159
ACH-000014,-0.25642913992
ACH-000015,-0.0773028514791
ACH-000017,-0.11688440706700001
ACH-000018,-0.307574215414
ACH-000019,-0.00498945288739
ACH-000021,-0.216924635975
ACH-000022,-0.054315561364199995
ACH-000025,-0.30596883055199997
ACH-000028,-0.243569513355
ACH-000030,-0.148235137263
ACH-000035,-0.22815083179200002
ACH-000036,-0.11969440969100001
ACH-000037,-0.216382131186
ACH-000039,0.0243297708493
ACH-000040,-0.449036245886
ACH-000041,-0.178865312474
ACH-000042,-0.220786633371
ACH-000045,-0.154586681302
ACH-000047,-0.249645275661
ACH-000052,-0.008799746381
ACH-000053,-0.0383732944882
ACH-000054,-0.177782767311
ACH-000055,-0.33500168077
ACH-000060,-0.291468783348
ACH-000067,-0.321941650827
ACH-000070,-0.057864595773300005
ACH-000075,-0.341220611003
ACH-000078,-0.13755169955399998
ACH-000082,-0.319242442857
ACH-000085,-0.346953010492
ACH-000086,-0.507091872192
ACH-000087,-0.170613672137
ACH-000092,-0.242668822516
ACH-000095,-0.219841580745
ACH-000097,-0.19842712055300002
ACH-000098,-0.226815944183
ACH-000099,-0.218798934695
ACH-000108,-0.10291025425000001
ACH-000113,-0.228678397728
ACH-000115,-0.431085986149
ACH-000116,-0.17393603563
ACH-000118,-0.354110005277
ACH-000120,-0.35639824613000004
ACH-000123,-0.159074660483
ACH-000127,-0.106317415905
ACH-000128,-0.276084379335
ACH-000132,-0.175717740463
ACH-000133,-0.366338051553
ACH-000137,-0.276475954707
ACH-000138,-0.350195266465
ACH-000142,-0.058324883515999994
ACH-000143,-0.144338122551
ACH-000146,-0.188961562133
ACH-000148,-0.13792771605499998
ACH-000150,-0.058349817908899995
ACH-000152,-0.402006971953
ACH-000153,0.106069016573
ACH-000159,-0.294867618057
ACH-000160,-0.0677110123984
ACH-000163,-0.13606195001399998
ACH-000167,-0.37108317030500004
ACH-000168,-0.382609095005
ACH-000169,-0.207446522469
ACH-000178,-0.350497870473
ACH-000182,-0.37628192359499996
ACH-000183,0.046175204963199996
ACH-000188,-0.302789733999
ACH-000189,-0.139971426394
ACH-000190,-0.41163078298600003
ACH-000198,-0.388122991071
ACH-000204,-0.19738052577100001
ACH-000206,-0.039887759994900004
ACH-000207,-0.166447993023
ACH-000211,-0.170904547724
ACH-000215,-0.276740573709
ACH-000221,-0.0288624312571
ACH-000222,-0.47689020286300005
ACH-000223,-0.334997554476
ACH-000226,-0.0284176451618
ACH-000227,0.0271588266762
ACH-000228,-0.16930405808899998
ACH-000231,-0.253449681898
ACH-000232,-0.112191233114
ACH-000233,-0.0698578547392
ACH-000234,-0.6321930039620001
ACH-000235,-0.22273341891399998
ACH-000237,-0.177084150134
ACH-000238,-0.384934107652
ACH-000243,-0.280462229108
ACH-000244,-0.053356321739
ACH-000246,-0.292732075559
ACH-000248,-0.605564430717
ACH-000250,-0.213501826855
ACH-000251,-0.345987722605
ACH-000253,-0.276121480897
ACH-000255,-0.038765325893399996
ACH-000256,-0.297752418079
ACH-000257,-0.28674192687399996
ACH-000258,0.0581841657264
ACH-000259,-0.25670641744600003
ACH-000260,-0.0727078505825
ACH-000261,-0.143101019977
ACH-000262,-0.257841875274
ACH-000263,-0.47787947193700003
ACH-000264,-0.10432448162
ACH-000265,-0.27994462658
ACH-000266,-0.23597897641999996
ACH-000272,-0.0932138119538
ACH-000273,-0.193909302408
ACH-000274,-0.252080712375
ACH-000277,-0.339145698354
ACH-000278,-0.06977905205889999
ACH-000279,-0.284710370189
ACH-000280,-0.0715230119853
ACH-000281,-0.654719140336
ACH-000288,-0.24593842830499998
ACH-000291,-0.13726841533
ACH-000293,0.00941151265463
ACH-000294,-0.100572973432
ACH-000295,-0.146036265506
ACH-000296,-0.11415025168
ACH-000302,-0.21051266036
ACH-000304,-0.243044811168
ACH-000307,-0.13537951515000002
ACH-000308,-0.29366438001999995
ACH-000310,-0.220797598128
ACH-000311,-0.09612342419089999
ACH-000312,-0.292938241106
ACH-000315,0.0205531943515
ACH-000316,-0.0749061629466
ACH-000317,-0.259662811545
ACH-000318,-0.058893554440900005
ACH-000319,-0.236734334657
ACH-000320,-0.521459056813
ACH-000322,-0.04813696309380001
ACH-000323,-0.21186421306699998
ACH-000324,-0.137816373466
ACH-000329,-0.22526879899799998
ACH-000330,-0.46679289788999995
ACH-000331,-0.317446994905
ACH-000332,-0.22499314419799998
ACH-000334,-0.27546572213000003
ACH-000335,-0.243640082447
ACH-000336,-0.12764950023
ACH-000337,0.0916719281757
ACH-000339,-0.0191074148138
ACH-000341,-0.206975421153
ACH-000348,-0.278965783572
ACH-000350,0.157185177154
ACH-000352,-0.22208144567899998
ACH-000356,-0.150437015014
ACH-000361,-0.505878876138
ACH-000362,-0.113530448037
ACH-000363,-0.185110479513
ACH-000364,-0.08981751851119998
ACH-000365,-0.0202717517116
ACH-000366,-0.0871813704438
ACH-000368,-0.366187326253
ACH-000374,-0.355959502392
ACH-000375,-0.360246729542
ACH-000376,-0.321371846688
ACH-000381,0.091006276279
ACH-000383,-0.264490426095
ACH-000387,-0.202372353055
ACH-000389,-0.326929354546
ACH-000390,-0.0790502360569
ACH-000393,-0.489447492852
ACH-000395,-0.116035716177
ACH-000397,-0.17327048871300002
ACH-000401,0.170129708539
ACH-000402,-0.34847502062799995
ACH-000403,-0.128193840477
ACH-000404,-0.665261162298
ACH-000406,-0.137536162657
ACH-000407,-0.304912088371
ACH-000408,-0.157035260548
ACH-000410,-0.374591614896
ACH-000411,-0.444486068298
ACH-000414,-0.29138328251699996
ACH-000415,-0.21432688834600003
ACH-000416,-0.14091143094
ACH-000420,-0.165293314278
ACH-000421,-0.0984735040561
ACH-000424,-0.20339738023899998
ACH-000425,-0.10494169304199999
ACH-000426,-0.197678919547
ACH-000427,-0.754776175089
ACH-000433,0.027917138486099998
ACH-000436,-0.154656661039
ACH-000444,-0.266937655143
ACH-000445,0.130299298169
ACH-000448,-0.0854688240772
ACH-000450,0.101275159232
ACH-000452,-0.385766909882
ACH-000454,-0.464471810636
ACH-000458,-0.373077451703
ACH-000459,-0.05450155677230001
ACH-000460,-0.322650047452
ACH-000461,-0.23879348251600002
ACH-000463,-0.29059009158300003
ACH-000464,-0.294312469175
ACH-000466,-0.35033289334600004
ACH-000467,-0.08398894674650001
ACH-000468,-0.144583228304
ACH-000469,-0.15874724630200002
ACH-000470,-0.278977057852
ACH-000471,-0.0983974167408
ACH-000472,-0.253322764306
ACH-000473,-0.140624541955
ACH-000475,-0.16440134225199998
ACH-000476,-0.0344571677095
ACH-000477,-0.234504848599
ACH-000480,-0.271266527914
ACH-000481,-0.133103166365
ACH-000483,-0.26132992476
ACH-000484,-0.20479505351
ACH-000485,-0.231157355359
ACH-000486,-0.24891914302700002
ACH-000487,-0.45642342708800004
ACH-000488,-0.077606270137
ACH-000490,-0.29711531164099997
ACH-000491,-0.226902287388
ACH-000495,-0.148086085792
ACH-000496,-0.26729848062399997
ACH-000499,-0.277152605721
ACH-000500,0.426626251976
ACH-000502,-0.306328916415
ACH-000503,-0.229236495328
ACH-000505,-0.23654051727800002
ACH-000507,-0.13400161808299998
ACH-000510,-0.134981260203
ACH-000511,-0.19447925798000001
ACH-000512,-0.228767248862
ACH-000516,-0.393315400264
ACH-000517,-0.19356779929200002
ACH-000518,-0.425171911967
ACH-000520,-0.0892451449402
ACH-000521,-0.437139644245
ACH-000522,-0.349762642775
ACH-000524,-0.580497838085
ACH-000527,-0.11351097696200001
ACH-000528,-0.14090868993300001
ACH-000537,-0.009295037168870002
ACH-000541,-0.49659765316200005
ACH-000542,-0.122744395687
ACH-000544,-0.469858729912
ACH-000545,-0.25148212576699996
ACH-000547,-0.124801344586
ACH-000548,-0.381150569414
ACH-000549,-0.18116135805199998
ACH-000550,-0.321823611338
ACH-000552,-0.461343196465
ACH-000556,-0.22372880130699999
ACH-000557,0.038044785227699995
ACH-000570,-0.00042777480729300004
ACH-000571,-0.124698673037
ACH-000573,-0.357421519429
ACH-000576,-0.0206980013701
ACH-000580,-0.152057751766
ACH-000584,-0.139577508254
ACH-000585,-0.283858353401
ACH-000588,-0.287330733109
ACH-000589,-0.0339687293882
ACH-000591,-0.22341118716400002
ACH-000593,-0.159545488357
ACH-000600,-0.191804330766
ACH-000601,-0.288877132882
ACH-000604,-0.289869556512
ACH-000605,-0.393447244832
ACH-000606,-0.317449042951
ACH-000608,-0.29754181687
ACH-000614,-0.416758438541
ACH-000616,-0.21529834358000002
ACH-000618,-0.338047714925
ACH-000619,-0.270248549131
ACH-000620,-0.175712250695
ACH-000621,-0.24673413743900002
ACH-000622,-0.149949568073
ACH-000623,-0.351723504263
ACH-000624,-0.203658432216
ACH-000627,-0.398372243869
ACH-000630,-0.174608887672
ACH-000632,-0.160775633421
ACH-000633,-0.0973256929479
ACH-000637,-0.311587504588
ACH-000638,-0.27565793221
ACH-000646,-0.2392735193
ACH-000647,-0.155926222704
ACH-000648,-0.414308398853
ACH-000649,-0.227955877558
ACH-000651,-0.246259309983
ACH-000652,-0.194245866503
ACH-000653,-0.25994411892700003
ACH-000657,-0.155466348788
ACH-000658,0.0323335002016
ACH-000661,-0.17028253218699999
ACH-000662,-0.321304365226
ACH-000663,-0.248856533499
ACH-000665,-0.183963545849
ACH-000671,-0.19579742130999997
ACH-000673,-0.251138707634
ACH-000676,-0.207129393554
ACH-000677,-0.07729671927130001
ACH-000681,-0.249382118251
ACH-000682,-0.22801867828000003
ACH-000683,-0.16612468364299998
ACH-000684,-0.167864571092
ACH-000688,-0.11010924568399999
ACH-000693,-0.191676472519
ACH-000694,-0.08198464993639999
ACH-000695,-0.363734151468
