,ANKLE2 (23141)
ACH-000223,-2.04703101085
ACH-000226,-1.77981444588
ACH-000227,-2.43970872494
ACH-000228,-2.00192079364
ACH-000231,-1.7105002899000001
ACH-000232,-2.00688115533
ACH-000233,-1.9098546969099999
ACH-000234,-1.7206205570200002
ACH-000235,-1.96918103485
ACH-000237,-1.9080825027000001
ACH-000238,-1.84006768245
ACH-000243,-1.7981529896500001
ACH-000244,-1.62239192991
ACH-000246,-1.6945935937799999
ACH-000248,-1.90080027597
ACH-000250,-1.5212309637900001
ACH-000251,-1.7791024745200001
ACH-000253,-1.80695492437
ACH-000255,-1.60129984528
ACH-000256,-1.7259631094799999
ACH-000257,-1.70025623808
ACH-000258,-1.67978578154
ACH-000259,-1.9818035366900002
ACH-000260,-1.80464295157
ACH-000261,-1.8007022635599998
ACH-000262,-1.8319913371599998
ACH-000263,-1.85434810306
ACH-000264,-1.9259694609400002
ACH-000265,-1.8241157803299999
ACH-000266,-1.9508621288699999
ACH-000272,-1.53428460188
ACH-000273,-1.60993881709
ACH-000274,-1.98277015043
ACH-000277,-1.9507722901499998
ACH-000278,-1.78579969592
ACH-000279,-1.95549650727
ACH-000280,-1.8105339390200001
ACH-000281,-2.10167728405
ACH-000288,-1.8111941837799999
ACH-000291,-1.85036699208
ACH-000293,-2.03561831666
ACH-000294,-2.13346791312
ACH-000295,-2.003660427
ACH-000296,-2.0995128345299996
ACH-000302,-2.06215091027
ACH-000304,-1.7071668259700001
ACH-000307,-1.68243936746
ACH-000308,-1.90329148617
ACH-000310,-1.99484200155
ACH-000311,-1.8003457932499998
ACH-000312,-1.9152128532700001
ACH-000315,-2.15019544416
ACH-000316,-1.7592920913799999
ACH-000317,-1.35176905544
ACH-000318,-2.02830531403
ACH-000319,-1.62407371688
ACH-000320,-2.22152217583
ACH-000322,-1.9427759679299998
ACH-000323,-1.70012448295
ACH-000324,-1.86460827509
ACH-000329,-2.08081127983
ACH-000330,-1.54033822856
ACH-000331,-1.7027107808700002
ACH-000332,-1.84077365717
ACH-000334,-2.54480554148
ACH-000335,-1.7674139731999998
ACH-000336,-1.97687142753
ACH-000337,-1.71942970143
ACH-000339,-1.8373558631599998
ACH-000341,-1.86098704455
ACH-000348,-2.0172819019599997
ACH-000350,-2.11095256942
ACH-000352,-1.8684384620099999
ACH-000356,-1.4837186829
ACH-000361,-1.4292151958500001
ACH-000362,-1.9305828021900002
ACH-000363,-1.57345894861
ACH-000364,-1.5310659880500002
ACH-000365,-2.0753557326
ACH-000366,-2.103807097
ACH-000368,-1.49392541743
ACH-000374,-1.7132368143099999
ACH-000375,-1.7582582513099998
ACH-000376,-1.63272615325
ACH-000381,-1.6989280537600002
ACH-000383,-1.93139488342
ACH-000387,-2.19001298697
ACH-000389,-1.6947500181
ACH-000390,-2.1097119049
ACH-000393,-1.7027570675600001
ACH-000395,-1.96540416555
ACH-000397,-1.84416734665
ACH-000401,-1.7094120715099999
ACH-000402,-2.0856151104799996
ACH-000403,-2.0961658538799997
ACH-000404,-1.85702966727
ACH-000406,-1.96104054335
ACH-000407,-1.5098263244299999
ACH-000408,-1.4128656102000001
ACH-000410,-1.64146364392
ACH-000411,-1.69057780257
ACH-000414,-2.05816777352
ACH-000415,-1.7773682715799999
ACH-000416,-1.8772030878200001
ACH-000420,-1.8170485933000002
ACH-000421,-1.76296202629
ACH-000424,-1.5860147810699998
ACH-000425,-1.8590442367500002
ACH-000426,-1.47098193783
ACH-000427,-1.8947288580300001
ACH-000433,-1.55484933863
ACH-000436,-1.8760786901
ACH-000444,-1.46703336553
ACH-000445,-1.3985377083500001
ACH-000448,-1.78002994164
ACH-000450,-1.30854491528
ACH-000452,-1.89457386569
ACH-000454,-1.3137613503299999
ACH-000458,-1.72614821463
ACH-000459,-1.63727060893
ACH-000460,-1.68551460465
ACH-000461,-1.96554444824
ACH-000463,-1.6728760195899999
ACH-000464,-1.9614863688799997
ACH-000466,-1.92809362699
ACH-000467,-1.8643236470299998
ACH-000468,-2.15401366433
ACH-000469,-1.95966459035
ACH-000470,-2.14941251801
ACH-000471,-1.69056533869
ACH-000472,-1.9787350051700001
ACH-000473,-1.65876935714
ACH-000475,-1.92158787535
ACH-000476,-1.8990427957299998
ACH-000477,-1.31126984457
ACH-000480,-1.91068717254
ACH-000481,-2.0488163397099997
ACH-000483,-1.91175187255
ACH-000484,-1.73625049659
ACH-000485,-1.9486589789
ACH-000486,-1.63250836633
ACH-000487,-1.72932140692
ACH-000488,-1.8481330001599998
ACH-000490,-1.65806578954
ACH-000491,-2.18464454845
ACH-000495,-1.27746345266
ACH-000496,-1.87945509441
ACH-000499,-1.78661082877
ACH-000500,-2.1090230358099995
ACH-000502,-1.53456976144
ACH-000503,-2.2346113653299997
ACH-000505,-1.95726166933
ACH-000507,-1.7921009052799999
ACH-000510,-2.0660775479900004
ACH-000511,-1.65535300176
ACH-000512,-1.9180183337299999
ACH-000516,-1.9764485014
ACH-000517,-1.90504403673
ACH-000518,-1.8856131235
ACH-000520,-1.92980670067
ACH-000521,-1.73175703101
ACH-000522,-1.7992517474
ACH-000524,-1.95010090755
ACH-000527,-1.70293339609
ACH-000528,-1.92383393555
ACH-000537,-1.86229091408
ACH-000541,-2.07644181965
ACH-000542,-1.75262561367
ACH-000544,-1.6748824178600001
ACH-000545,-1.7397796739099998
ACH-000547,-1.62321881428
ACH-000548,-1.78448917913
ACH-000549,-1.38089923973
ACH-000550,-1.83587160042
ACH-000552,-1.99080063667
ACH-000556,-1.7844497237
ACH-000557,-2.47433376114
ACH-000570,-1.9269129455200003
ACH-000571,-2.42396962967
ACH-000573,-2.08102195726
ACH-000576,-1.84225248033
ACH-000580,-2.02739392403
ACH-000584,-1.92842138787
ACH-000585,-2.03236304505
ACH-000588,-1.60850853373
ACH-000589,-1.8118486877200002
ACH-000591,-1.6452814252399999
ACH-000593,-1.8810164786400003
ACH-000600,-1.7002204775799998
ACH-000601,-1.9752582095
ACH-000604,-1.52541608407
ACH-000605,-1.9247941179799999
ACH-000606,-1.63245950579
ACH-000608,-2.6092043889400003
ACH-000614,-1.78764442439
ACH-000616,-1.38716234878
ACH-000618,-1.9019333675099999
ACH-000619,-1.4635430858200003
ACH-000620,-1.66789862054
ACH-000621,-2.15636249176
ACH-000622,-1.84452071661
ACH-000623,-1.8868542454
ACH-000624,-1.7561168866999999
ACH-000627,-1.69846230693
ACH-000630,-1.84782101376
ACH-000632,-2.0127250807599997
ACH-000633,-1.9653620794599997
ACH-000637,-1.9348212198199999
ACH-000638,-2.02782926443
ACH-000646,-2.3854591144599997
ACH-000647,-1.794846891
ACH-000648,-1.8781130561500001
ACH-000649,-1.6342479541
ACH-000651,-1.71171703949
ACH-000652,-1.5578131173199998
ACH-000653,-1.8740482442099997
ACH-000657,-1.95135722783
ACH-000658,-1.9114122526
ACH-000661,-1.65589993333
ACH-000662,-2.19867177538
ACH-000663,-2.0161079927700003
ACH-000665,-1.79457715775
ACH-000671,-1.9500751809599999
ACH-000673,-1.76736551387
ACH-000676,-1.7009505976600001
ACH-000677,-2.05452100939
ACH-000681,-1.95144710657
ACH-000682,-1.8162670588499998
ACH-000683,-1.9501227587099998
ACH-000684,-1.6055134640600002
ACH-000688,-2.0157361909400002
ACH-000693,-2.14380947557
ACH-000694,-1.9298972431
ACH-000695,-2.03735801443
ACH-000696,-1.7686359984400002
ACH-000697,-1.8685861420299998
ACH-000699,-2.05368287944
ACH-000701,-1.96443036124
ACH-000706,-1.3782594116799998
ACH-000711,-1.8070676097599998
ACH-000713,-1.59963188642
ACH-000714,-1.9348791753799999
ACH-000718,-2.18784107344
ACH-000720,-1.6005618018599999
ACH-000721,-1.91668188559
ACH-000724,-1.8795293403400002
ACH-000725,-2.42518357229
ACH-000732,-1.9741756935900003
ACH-000734,-1.95948441903
ACH-000735,-1.82934516065
ACH-000736,-1.6204881845399999
ACH-000738,-1.6363269647799998
ACH-000746,-1.9430718823
ACH-000747,-1.70796195904
ACH-000748,-1.6923226627099999
ACH-000753,-1.81229202377
ACH-000756,-1.7961813209400002
ACH-000757,-1.87767762748
ACH-000758,-1.36772764058
ACH-000760,-1.7916337151
ACH-000763,-1.7461185307700002
ACH-000764,-1.80517281164
ACH-000765,-1.5817647013999998
ACH-000766,-1.9102326923900002
ACH-000767,-2.22583914206
ACH-000768,-1.8166167338599997
ACH-000769,-1.7407573984400002
ACH-000770,-1.72977372824
ACH-000771,-1.6395764949200002
ACH-000773,-1.65499681845
ACH-000776,-1.86021774817
ACH-000777,-1.93208224021
ACH-000778,-2.0212168831799997
ACH-000781,-1.8917626457599999
ACH-000782,-1.76917485292
ACH-000783,-2.05240186215
ACH-000784,-1.82962871585
ACH-000785,-2.5351586896900002
ACH-000787,-1.7777575447999998
ACH-000788,-1.7759983663099999
ACH-000791,-1.73417071313
ACH-000792,-1.7745572215
ACH-000794,-1.77957498433
ACH-000796,-1.9234197850099999
ACH-000799,-1.95110049583
ACH-000800,-1.74030063933
ACH-000802,-1.8738861401099998
ACH-000804,-1.72541075558
ACH-000805,-1.73268056021
ACH-000809,-2.15343210958
ACH-000810,-2.22141665967
ACH-000811,-1.92277607305
ACH-000817,-1.77457649208
ACH-000819,-1.6735725452
ACH-000820,-1.84422178472
ACH-000821,-1.75576344993
ACH-000822,-2.25821061728
ACH-000823,-2.0435392172099998
ACH-000824,-1.99564329126
ACH-000827,-1.81928031038
ACH-000829,-1.90276746676
ACH-000831,-1.6737096524500001
ACH-000832,-1.69720710109
ACH-000833,-2.35492157348
ACH-000834,-1.58050239972
ACH-000835,-1.84517841039
ACH-000836,-2.0086664329799997
ACH-000837,-1.89656370857
ACH-000838,-2.09704637434
ACH-000839,-1.4962916568900002
ACH-000840,-1.5501216325
ACH-000841,-1.8942256509900002
ACH-000843,-1.69185254516
ACH-000846,-1.8088577182799999
ACH-000847,-1.8080443774500001
ACH-000848,-2.00713188819
ACH-000849,-1.9485959329099998
ACH-000851,-1.61013015943
ACH-000855,-1.6700346046899999
ACH-000856,-1.9493550982900003
ACH-000858,-1.59846020334
ACH-000859,-1.38437429276
ACH-000861,-1.96110727913
ACH-000862,-2.0277973695
ACH-000865,-2.0306615950299998
ACH-000866,-1.79254042241
ACH-000867,-1.9350266617299998
ACH-000869,-2.1647264970599998
ACH-000872,-1.4733147837600002
ACH-000873,-1.92760667722
ACH-000876,-2.3081480767099998
ACH-000878,-1.7524259332599998
ACH-000880,-1.8525891529400003
ACH-000881,-1.86295682561
ACH-000882,-1.7909779584299999
ACH-000884,-1.75587040069
ACH-000885,-1.84809916417
ACH-000887,-1.6336407057299998
ACH-000888,-1.94174277638
ACH-000889,-2.01587936157
ACH-000890,-1.9607906152
ACH-000896,-1.7197381734000001
ACH-000898,-1.97160339998
ACH-000900,-1.9740877916
ACH-000901,-2.0624300189800002
ACH-000905,-1.6325361589200003
ACH-000906,-1.8523225621400001
ACH-000907,-1.6760167869
ACH-000910,-2.18287795832
ACH-000911,-1.79521723463
ACH-000912,-1.77643683659
ACH-000913,-1.78179425431
ACH-000915,-1.69525932839
ACH-000916,-1.62568232257
ACH-000917,-1.96089120658
ACH-000921,-1.74831641568
ACH-000924,-1.8916146498900002
ACH-000926,-2.0902150525599996
ACH-000928,-1.5280733477000001
ACH-000929,-1.8112827487099998
ACH-000932,-2.0587404181299997
ACH-000935,-1.7916103972400002
ACH-000936,-1.61704457346
ACH-000937,-2.0114003207700004
ACH-000938,-1.91253727086
ACH-000939,-2.05806672292
ACH-000941,-1.8491791044499999
ACH-000943,-1.7132163679499999
ACH-000946,-1.96709059884
ACH-000947,-1.9819702969599997
ACH-000948,-1.75764444723
ACH-000950,-1.69988768331
ACH-000953,-1.9480079838
ACH-000957,-1.7373647525799998
ACH-000958,-1.6175481322
ACH-000960,-1.9968093597099998
ACH-000963,-1.7219174932900003
ACH-000968,-1.49523681648
ACH-000969,-1.68762318681
ACH-000973,-1.82587471836
ACH-000974,-1.86542336632
ACH-000975,-1.95708553762
ACH-000976,-1.92716027992
ACH-000978,-1.2568130850900001
ACH-000980,-1.9858285369400002
ACH-000984,-1.61546489848
ACH-000986,-1.53584704843
ACH-000988,-1.9874747229099998
ACH-000993,-1.89430148473
ACH-000994,-1.66979677301
ACH-000996,-1.69113811863
ACH-001001,-1.8041749005400003
ACH-001020,-1.9852633636500001
ACH-001028,-1.95672520426
ACH-001031,-1.9089698749200001
ACH-001038,-2.03754386569
ACH-001048,-1.68248407409
ACH-001050,-1.9391932972200001
ACH-001053,-1.8739407483700001
ACH-001054,-1.77865341745
ACH-001061,-1.7269529022499999
ACH-001067,-1.8299758973299998
ACH-001075,-1.6296690640600002
ACH-001096,-1.72813050625
ACH-001128,-2.33123996887
ACH-001134,-1.59778739224
ACH-001151,-1.77694952314
ACH-001163,-1.9969306003099998
ACH-001164,-1.79520094414
ACH-001173,-1.8296076880599998
ACH-001183,-1.9459179083000002
ACH-001184,-1.9269223584000001
ACH-001190,-1.8956429958400003
ACH-001192,-1.7272887981
ACH-001193,-1.91009592222
ACH-001196,-1.81314801515
ACH-001197,-1.6149513433200002
ACH-001205,-1.7210868050900001
ACH-001211,-1.92428859471
ACH-001212,-2.14722528879
ACH-001228,-1.9286922070099997
ACH-001232,-1.54561665175
ACH-001239,-1.83703781833
ACH-001274,-2.0285563341499997
ACH-001275,-1.6804540246700002
ACH-001277,-2.00737657
ACH-001278,-1.80227666857
ACH-001280,-2.14891157203
ACH-001283,-1.5350724975299999
ACH-001289,-1.6844834774700002
ACH-001295,-2.00339817781
ACH-001300,-1.7950167923900002
ACH-001301,-1.7691507780400002
ACH-001302,-1.8803359850099999
ACH-001303,-1.7900074911200001
ACH-001306,-2.0308041032
ACH-001318,-1.8670462270500001
ACH-001322,-1.73919686133
ACH-001328,-1.77820761097
ACH-001332,-1.59879201985
ACH-001333,-1.9505200291999998
ACH-001336,-1.72944744324
ACH-001340,-1.7419389816900004
ACH-001346,-1.74871887741
ACH-001353,-1.81144904477
ACH-001354,-1.88588531182
ACH-001367,-1.8801258373199998
ACH-001368,-1.81182442843
ACH-001374,-2.00185623099
ACH-001375,-1.7464728377
ACH-001377,-2.03967480723
ACH-001380,-1.76331810982
ACH-001391,-2.32825597138
ACH-001407,-1.83419751931
ACH-001408,-1.7109449542100001
ACH-001413,-1.6639159085799997
ACH-001430,-2.1005298941999997
ACH-001431,-1.9950985067200002
ACH-001450,-2.01904582961
ACH-001496,-1.70617585451
ACH-001500,-1.6048581385799998
ACH-001521,-2.0017184529
ACH-001523,-1.71957949412
ACH-001532,-2.08638165777
ACH-001536,-1.48491232065
ACH-001550,-2.1525615966900005
ACH-001552,-1.8022103226099997
ACH-001554,-1.9315759846400002
ACH-001645,-1.67116333568
ACH-001654,-1.9884118279700003
ACH-001715,-1.6968801430200002
ACH-001735,-1.96102371274
ACH-001736,-1.88563448945
ACH-001737,-2.64025020197
ACH-001740,-1.8952070538099999
ACH-001745,-2.1215345458200003
ACH-001750,-1.7115971392700002
ACH-001765,-1.9352680290200002
ACH-001956,-1.8600486170800001
ACH-001957,-1.85720806982
