,GAMT (2593)
ACH-000473,-0.104744422469
ACH-000475,-0.185771451175
ACH-000476,-0.224546093858
ACH-000477,-0.0514022263337
ACH-000480,0.169798308745
ACH-000481,-0.181604242048
ACH-000483,-0.306141451967
ACH-000484,-0.0345027619825
ACH-000485,-0.17755659287
ACH-000486,-0.18860658283300002
ACH-000487,-0.18259785192800002
ACH-000488,-0.0860674175602
ACH-000490,-0.11903190614800001
ACH-000491,0.0416085038384
ACH-000495,0.0798989993677
ACH-000496,-0.12199863909900001
ACH-000499,-0.33955857167
ACH-000500,-0.0935868578441
ACH-000502,-0.07051583885400001
ACH-000503,-0.105040399484
ACH-000505,-0.0632056299701
ACH-000507,-0.17762878608899998
ACH-000510,-0.071930840913
ACH-000511,-0.07600236518619999
ACH-000512,0.0745806578447
ACH-000516,-0.255364214276
ACH-000517,-0.143080853036
ACH-000518,-0.17858774835400001
ACH-000520,-0.22343386869399998
ACH-000521,-0.241426684462
ACH-000522,-0.179136021202
ACH-000524,-0.237893126221
ACH-000527,-0.17231384895399998
ACH-000528,-0.29640688222399997
ACH-000537,-0.20666881238899998
ACH-000541,-0.459332772336
ACH-000542,-0.26267745756599997
ACH-000544,-0.107916052756
ACH-000545,-0.315245312254
ACH-000547,-0.330651989729
ACH-000548,-0.27480445882800003
ACH-000549,-0.19588165057300003
ACH-000550,-0.190590612111
ACH-000552,-0.55007818264
ACH-000556,-0.233522430154
ACH-000557,-0.114413166656
ACH-000570,-0.12387289812100001
ACH-000571,-0.207940727535
ACH-000573,-0.130914806325
ACH-000576,-0.208240846459
ACH-000580,-0.214166807803
ACH-000584,-0.102911787852
ACH-000585,-0.372867983081
ACH-000588,-0.27901109976300004
ACH-000589,0.04257256925530001
ACH-000591,-0.5369246057
ACH-000593,-0.238932443877
ACH-000600,-0.171855136992
ACH-000601,-0.156992207433
ACH-000604,-0.144277923267
ACH-000605,-0.127947428655
ACH-000606,-0.131003642403
ACH-000608,-0.202952424776
ACH-000614,-0.197787695729
ACH-000616,-0.0624314498886
ACH-000618,-0.140490877301
ACH-000619,-0.034635091629
ACH-000620,-0.220831111661
ACH-000621,-0.152286769618
ACH-000622,-0.032639919679200005
ACH-000623,0.0289264456927
ACH-000624,-0.23525172405900002
ACH-000627,-0.26182523106899996
ACH-000630,-0.029982618300700002
ACH-000632,-0.311155004239
ACH-000633,-0.3319613295
ACH-000637,-0.16136817685000002
ACH-000638,-0.324041012153
ACH-000646,-0.262352585435
ACH-000647,-0.13967849094499998
ACH-000648,-0.124346037332
ACH-000649,-0.180329489773
ACH-000651,-0.0397886820262
ACH-000652,-0.34200015004600004
ACH-000653,-0.17854310702799997
ACH-000657,-0.116946083101
ACH-000658,-0.239843151113
ACH-000661,-0.313391335165
ACH-000662,-0.278093105011
ACH-000663,-0.234837109492
ACH-000665,-0.37873856271799994
ACH-000671,-0.18075331852200002
ACH-000673,-0.100671211569
ACH-000676,-0.0888572143956
ACH-000677,-0.169470672658
ACH-000681,-0.238451435932
ACH-000682,-0.134568682253
ACH-000683,-0.117356950631
ACH-000684,0.000125042842851
ACH-000688,-0.25103665693000005
ACH-000693,-0.18243445340300002
ACH-000694,0.0900536088806
ACH-000695,-0.254897531445
ACH-000696,-0.128095240871
ACH-000697,-0.0487999063318
ACH-000699,-0.104752352338
ACH-000701,-0.6160641416879999
ACH-000706,-0.143155217366
ACH-000711,-0.0731192708344
ACH-000713,-0.037360861597699996
ACH-000714,-0.29452609993900003
ACH-000718,-0.09279779865019999
ACH-000720,-0.051386392788199994
ACH-000721,-0.0907052852345
ACH-000724,-0.361583909992
ACH-000725,-0.07205632215369999
ACH-000732,-0.177969971191
ACH-000734,-0.239816707898
ACH-000735,-0.21612586807700002
ACH-000736,-0.0400033928841
ACH-000738,-0.117541661375
ACH-000746,-0.0862782569739
ACH-000747,0.0161693769999
ACH-000748,-0.205782078118
ACH-000753,-0.127178281454
ACH-000756,-0.0672166035824
ACH-000757,0.0189269914071
ACH-000758,0.0147889041229
ACH-000760,-0.11982275452999999
ACH-000763,-0.0185097554095
ACH-000764,-0.105058924057
ACH-000765,-0.10149381624800001
ACH-000766,-0.141599571871
ACH-000767,-0.060596628076
ACH-000768,-0.17454498515900002
ACH-000769,0.0367114671699
ACH-000770,-0.33724991486100003
ACH-000771,-0.16886780844799998
ACH-000773,-0.18275834965999999
ACH-000776,-0.114547982034
ACH-000777,-0.185347549272
ACH-000778,-0.262140039328
ACH-000781,-0.16344469643200002
ACH-000782,0.15799122292
ACH-000783,-0.217989827823
ACH-000784,-0.0705351453752
ACH-000785,-0.130944789091
ACH-000787,0.00978091457276
ACH-000788,-0.31311905846500004
ACH-000791,0.00474752533633
ACH-000792,-0.179383983384
ACH-000794,-0.11391203980699999
ACH-000796,-0.21034446466200002
ACH-000799,-0.106852014625
ACH-000800,-0.37886301986000004
ACH-000802,-0.155862992905
ACH-000804,-0.117253541942
ACH-000805,-0.246264964523
ACH-000809,-0.10970224865599999
ACH-000810,-0.09397804096540001
ACH-000811,-0.25527788051
ACH-000817,0.13380228687100001
ACH-000819,-0.178886525389
ACH-000820,-0.0639915156381
ACH-000821,-0.008843655769030002
ACH-000822,-0.23207551383799999
ACH-000823,-0.0492464795902
ACH-000824,0.08875772974469999
ACH-000827,-0.119685534896
ACH-000829,-0.355237197116
ACH-000831,-0.263000753479
ACH-000832,-0.253599082828
ACH-000833,-0.10533905624199999
ACH-000834,-0.18283708051199998
ACH-000835,-0.0713077826648
ACH-000836,-0.109809174025
ACH-000837,-0.018333558056700002
ACH-000838,-0.0314703497995
ACH-000839,-0.0630596903637
ACH-000840,-0.24824349886500002
ACH-000841,-0.0447541722583
ACH-000843,-0.0212879152985
ACH-000846,-0.148882347276
ACH-000847,-0.104657144718
ACH-000848,-0.113679668706
ACH-000849,-0.09647625383130001
ACH-000851,-0.204683784122
ACH-000855,0.13978430970699998
ACH-000856,-0.443898724209
ACH-000858,-0.279269733418
ACH-000859,0.030625296460000003
ACH-000861,-0.103010566175
ACH-000862,-0.36618960529100003
ACH-000865,-0.14994912502399999
ACH-000866,0.059258495034099995
ACH-000867,-0.168635250185
ACH-000869,-0.009318285917950002
ACH-000872,-0.119135252684
ACH-000873,-0.267908785389
ACH-000876,-0.166161853177
ACH-000878,-0.175363434481
ACH-000880,0.022525737513900003
ACH-000881,-0.10531996753699999
ACH-000882,-0.051816205392899994
ACH-000884,-0.0878244495548
ACH-000885,-0.105932608134
ACH-000887,-0.283707146197
ACH-000888,-0.051638760002300006
ACH-000889,-0.00828202374179
ACH-000890,-0.11255461982899999
ACH-000896,-0.15299829178
ACH-000898,0.101093910768
ACH-000900,-0.140769023396
ACH-000901,-0.06831608327790001
ACH-000905,-0.181932575456
ACH-000906,-0.12217692686899999
ACH-000907,0.0863944534665
ACH-000910,-0.0626371513344
ACH-000911,-0.150012916725
ACH-000912,-0.14303235375
ACH-000913,0.0938729858465
ACH-000915,-0.0567941094484
ACH-000916,-0.118570431897
ACH-000917,-0.108117066954
ACH-000921,-0.16283629496500002
ACH-000924,0.000122996322067
ACH-000926,-0.0048666172729099995
ACH-000928,-0.10133629057499999
ACH-000929,-0.0644100266631
ACH-000932,-0.205294041928
ACH-000935,-0.394638504806
ACH-000936,0.049050940398900005
ACH-000937,-0.195626851141
ACH-000938,0.154383367399
ACH-000939,-0.388090950712
ACH-000941,-0.308464762257
ACH-000943,-0.09690602059699999
ACH-000946,-0.190386504429
ACH-000947,-0.0752757027566
ACH-000948,0.00443050854047
ACH-000950,-0.0329051958629
ACH-000953,-0.18880535620799999
ACH-000957,-0.41808472789800005
ACH-000958,-0.102840935216
ACH-000960,-0.0103659031625
ACH-000963,-0.361415913649
ACH-000968,0.0571374420735
ACH-000969,0.0390191272466
ACH-000973,-0.11967237421900001
ACH-000974,-0.133781649015
ACH-000975,-0.04642548526219999
ACH-000976,-0.021273731375599996
ACH-000978,-0.28770452969
ACH-000980,-0.214854499798
ACH-000984,0.0757500196147
ACH-000986,-0.0173215931381
ACH-000988,-0.223485475193
ACH-000993,-0.018924276133400003
ACH-000994,-0.312302106852
ACH-000996,-0.17326329884599997
ACH-001001,-0.025934116091400002
ACH-001020,-0.286275032737
ACH-001028,-0.302077439492
ACH-001031,-0.180350328566
ACH-001038,-0.09267615419500001
ACH-001048,-0.151574589813
ACH-001050,-0.22645262735100002
ACH-001053,-0.110392249576
ACH-001054,-0.037045727541199995
ACH-001061,-0.264398054825
ACH-001067,-0.203711457715
ACH-001075,-0.0376151700966
ACH-001096,0.050786541008500004
ACH-001128,-0.402124819931
ACH-001134,-0.222320505035
ACH-001151,-0.114008499469
ACH-001163,-0.0323975064518
ACH-001164,0.32640574213
ACH-001173,-0.0763669971979
ACH-001183,-0.0184822070457
ACH-001184,-0.12035317054400001
ACH-001190,-0.437124162668
ACH-001192,0.157330653211
ACH-001193,-0.302847438678
ACH-001196,-0.0617718125029
ACH-001197,-0.38249235964699996
ACH-001205,-0.208866920332
ACH-001211,-0.286249369341
ACH-001212,-0.12259351423800001
ACH-001228,0.0758207975716
ACH-001232,-0.197028867542
ACH-001239,-0.0617336558462
ACH-001274,-0.38569917125299996
ACH-001275,-0.17460806319299998
ACH-001277,0.181166317239
ACH-001278,-0.252624265181
ACH-001280,-0.141387770912
ACH-001283,-0.162492208785
ACH-001289,-0.232393286082
ACH-001295,-0.0836912318007
ACH-001300,-0.120061750658
ACH-001301,-0.171399807254
ACH-001302,-0.149536451017
ACH-001303,-0.19750571857500002
ACH-001306,-0.0859096691048
ACH-001318,-0.231936444303
ACH-001322,-0.0812646338178
ACH-001328,-0.167741994476
ACH-001332,-0.055452609844300005
ACH-001333,-0.27123533649799997
ACH-001336,-0.106395270633
ACH-001340,-0.07959537771910001
ACH-001346,-0.108743554891
ACH-001353,-0.124786214199
ACH-001354,0.0915264165865
ACH-001367,-0.324429395079
ACH-001368,-0.17443141701900003
ACH-001374,-0.08402653377589998
ACH-001375,-0.118488695132
ACH-001377,-0.253104879646
ACH-001380,-0.1994530928
ACH-001391,-0.176111897229
ACH-001407,-0.12394023277999999
ACH-001408,-0.16675448788799999
ACH-001413,-0.275396123185
ACH-001430,0.0203107591762
ACH-001431,-0.166499258175
ACH-001450,-0.512485008894
ACH-001496,-0.243160614635
ACH-001500,-0.178538471942
ACH-001521,-0.07892697335780001
ACH-001523,-0.18006128639000002
ACH-001532,-0.177637349005
ACH-001536,-0.17272081002300002
ACH-001550,0.0587669866537
ACH-001552,-0.320999344294
ACH-001554,-0.14178485269000002
ACH-001645,-0.537952512333
ACH-001654,-0.312971469478
ACH-001715,-0.272894665783
ACH-001735,-0.12141787941500001
ACH-001736,0.028667996204200002
ACH-001737,-0.23160942303399998
ACH-001740,0.0860175322443
ACH-001745,-0.127072079202
ACH-001750,-0.0962999135885
ACH-001765,-0.0958502772905
ACH-001956,-0.117194948739
ACH-001957,-0.262425644601
