,OR4M2 (390538)
ACH-000004,-0.17511059942499999
ACH-000007,-0.262202579426
ACH-000009,-0.418824649558
ACH-000011,-0.201931459245
ACH-000012,-0.124468540448
ACH-000013,-0.14682459157
ACH-000014,-0.0415879557083
ACH-000015,-0.05073753017990001
ACH-000017,-0.137093881937
ACH-000018,-0.0656369167151
ACH-000019,-0.324278409272
ACH-000021,-0.18121531900199997
ACH-000022,-0.14464146104800002
ACH-000025,-0.18877825354699998
ACH-000028,-0.24330997547400002
ACH-000030,-0.187111813541
ACH-000035,-0.180329029808
ACH-000036,-0.105684607149
ACH-000037,-0.392436594445
ACH-000039,0.0835904989711
ACH-000040,-0.37224502142099997
ACH-000041,-0.26417068335099997
ACH-000042,-0.129507764764
ACH-000045,-0.286819221769
ACH-000047,-0.021793319356400002
ACH-000052,-0.13840839015599998
ACH-000053,-0.235661231043
ACH-000054,-0.0215872503751
ACH-000055,-0.5188163843029999
ACH-000060,-0.214477916349
ACH-000067,-0.254396663001
ACH-000070,-0.09663097720580001
ACH-000075,-0.17562665660100002
ACH-000078,-0.266300753133
ACH-000082,-0.122600596393
ACH-000085,-0.0785514777576
ACH-000086,-0.451888106161
ACH-000087,-0.26676619790999995
ACH-000092,-0.207962010056
ACH-000095,-0.37836287306599997
ACH-000097,-0.177369974143
ACH-000098,-0.273843095115
ACH-000099,-0.379807849142
ACH-000108,-0.22264534488600002
ACH-000113,-0.300489360934
ACH-000115,-0.0987514647181
ACH-000116,-0.434173216467
ACH-000118,-0.409297782707
ACH-000120,-0.25315392921
ACH-000123,-0.182176589204
ACH-000127,-0.22884359522300002
ACH-000128,-0.544169527247
ACH-000132,-0.6852518320000001
ACH-000133,-0.36031780097099997
ACH-000137,-0.13894338435599998
ACH-000138,-0.0908045770036
ACH-000142,-0.196478388175
ACH-000143,-0.251374338995
ACH-000146,-0.253934755258
ACH-000148,-0.16331874806500002
ACH-000150,-0.22198472753899998
ACH-000152,-0.150156938227
ACH-000153,-0.412533570227
ACH-000159,-0.24819321526299998
ACH-000160,-0.310100462014
ACH-000163,-0.261338380498
ACH-000167,-0.49086508282200003
ACH-000168,-0.311860301506
ACH-000169,-0.265390328937
ACH-000178,-0.240296405266
ACH-000182,-0.24246447055700002
ACH-000183,-0.42769274343
ACH-000188,-0.211985237418
ACH-000189,-0.17924388183499998
ACH-000190,-0.25380990484099997
ACH-000198,-0.524946295569
ACH-000204,-0.198154888906
ACH-000206,-0.42694617653800004
ACH-000207,-0.040262220785599996
ACH-000211,-0.227465649379
ACH-000215,-0.23561877062699998
ACH-000221,-0.357258235706
ACH-000222,-0.372811670821
ACH-000223,-0.548626000098
ACH-000226,-0.502282406118
ACH-000227,-0.47244930105300004
ACH-000228,-0.29525259335799997
ACH-000231,-0.161335264817
ACH-000232,-0.518737859241
ACH-000233,-0.256263472605
ACH-000234,-0.355363118611
ACH-000235,-0.403382219275
ACH-000237,-0.277529905183
ACH-000238,-0.06604594291669999
ACH-000243,-0.341071160848
ACH-000244,-0.255564756818
ACH-000246,-0.155418692227
ACH-000248,-0.30347323106
ACH-000250,-0.20538507012600002
ACH-000251,-0.32955531347899997
ACH-000253,-0.48935841208700004
ACH-000255,-0.43676359947800003
ACH-000256,-0.0929117238784
