,TACSTD2 (4070)
ACH-000004,-0.058277265138999994
ACH-000007,-0.171718942333
ACH-000009,0.149909206842
ACH-000011,-0.270924675098
ACH-000012,-0.0967991924907
ACH-000013,-0.13771307022399998
ACH-000014,-0.07344739019810001
ACH-000015,-0.119029807113
ACH-000017,-0.15054240488
ACH-000018,-0.48533830941000006
ACH-000019,-0.084934307623
ACH-000021,0.211689208435
ACH-000022,-0.11916977366499999
ACH-000025,0.0557429911823
ACH-000028,-0.15062800393
ACH-000030,-0.0982885149616
ACH-000035,-0.206214746493
ACH-000036,-0.271428612117
ACH-000037,-0.212866940154
ACH-000039,0.144526493771
ACH-000040,-0.265771091774
ACH-000041,0.075351835707
ACH-000042,0.032205801202099996
ACH-000045,0.029792158999900002
ACH-000047,-0.08432488926079999
ACH-000052,-0.127785951126
ACH-000053,0.00155442959507
ACH-000054,-0.101289177316
ACH-000055,-0.204637081825
ACH-000060,-0.0980023550217
ACH-000067,-0.326269709836
ACH-000070,-0.293320651392
ACH-000075,-0.187651297856
ACH-000078,0.149069431071
ACH-000082,-0.186517203775
ACH-000085,-0.0527201412072
ACH-000086,-0.180973638637
ACH-000087,-0.287366066516
ACH-000092,-0.248197031752
ACH-000095,-0.0975849166832
ACH-000097,-0.220547366984
ACH-000098,-0.135125642026
ACH-000099,-0.00391636167604
ACH-000108,-0.07365832190489999
ACH-000113,-0.10671334433900001
ACH-000115,-0.25654251812600004
ACH-000116,-0.109854384331
ACH-000118,0.075572287355
ACH-000120,0.0111740996282
ACH-000123,0.0163851995954
ACH-000127,-0.0914596682028
ACH-000128,-0.141903609898
ACH-000132,-0.0193147129776
ACH-000133,-0.07150519542270001
ACH-000137,-0.307222042838
ACH-000138,0.08112478051810001
ACH-000142,-0.22594036215100002
ACH-000143,-0.0806303573185
ACH-000146,0.058099132525699995
ACH-000148,-0.113565592388
ACH-000150,-0.33041395069
ACH-000152,-0.185795084822
ACH-000153,-0.203111623673
ACH-000159,-0.034778136921099996
ACH-000160,-0.300844088904
ACH-000163,0.0134606165279
ACH-000167,-0.00461335406235
ACH-000168,0.10682464205
ACH-000169,-0.30227051376999997
ACH-000178,0.00977282968299
ACH-000182,-0.165300506576
ACH-000183,-0.244422930575
ACH-000188,-0.130661144796
ACH-000189,0.12054506572000001
ACH-000190,-0.0602637415605
