,POLR3C (10623)
ACH-000004,-0.810366119209
ACH-000007,-0.660489880085
ACH-000009,-0.966386642796
ACH-000011,-0.784156721925
ACH-000012,-0.920565478997
ACH-000013,-1.0881327796
ACH-000014,-0.7959650462610001
ACH-000015,-0.9930398523180001
ACH-000017,-0.7681356180940001
ACH-000018,-1.13658139844
ACH-000019,-0.760643922324
ACH-000021,-0.8446280874500001
ACH-000022,-1.05123734858
ACH-000025,-0.8479359425599999
ACH-000028,-0.836240683096
ACH-000030,-0.895651393283
ACH-000035,-0.6751009011579999
ACH-000036,-1.0335262035700001
ACH-000037,-1.09071774614
ACH-000039,-0.895311799792
ACH-000040,-0.7325204591760001
ACH-000041,-0.995558906134
ACH-000042,-0.906202851314
ACH-000045,-0.9478995984370001
ACH-000047,-0.691295899571
ACH-000052,-0.7755152668709999
ACH-000053,-0.796418809483
ACH-000054,-0.901887709165
ACH-000055,-0.98081056056
ACH-000060,-0.8930173962019999
ACH-000067,-0.5571964615380001
ACH-000070,-1.00033200556
ACH-000075,-1.36943797111
ACH-000078,-0.7634470456970001
ACH-000082,-0.886828431983
ACH-000085,-0.898564162447
ACH-000086,-1.10703278594
ACH-000087,-0.587693743118
ACH-000092,-1.0977714620899999
ACH-000095,-1.13882565993
ACH-000097,-0.824840397182
ACH-000098,-1.13049288115
ACH-000099,-0.9185797515880001
ACH-000108,-0.887848988318
ACH-000113,-0.937125787208
ACH-000115,-0.9939891303039999
ACH-000116,-0.8596706117280001
ACH-000118,-0.775172494315
ACH-000120,-0.7378764919290001
ACH-000123,-0.993754408481
ACH-000127,-0.803954493738
ACH-000128,-0.774762662967
ACH-000132,-0.996604506734
ACH-000133,-0.821224145687
ACH-000137,-1.12469244217
ACH-000138,-0.7857392645929999
ACH-000142,-1.02857033045
ACH-000143,-1.0448993245799998
ACH-000146,-0.766651805845
ACH-000148,-0.935619600486
ACH-000150,-0.998426386497
ACH-000152,-0.9523104925270001
ACH-000153,-1.11030753973
ACH-000159,-0.8421026435250001
ACH-000160,-0.728284032491
ACH-000163,-1.04472937164
ACH-000167,-0.977068265824
ACH-000168,-1.10628283692
ACH-000169,-0.868186013412
ACH-000178,-0.911305613903
ACH-000182,-0.933282647426
ACH-000183,-0.750270175107
ACH-000188,-0.801002803542
