,MRPL2 (51069)
ACH-000004,-0.475492812926
ACH-000007,-0.794623747493
ACH-000009,-0.515519858547
ACH-000011,-0.438812747266
ACH-000012,-0.832289619761
ACH-000013,-0.873467560093
ACH-000014,-0.80735035723
ACH-000015,-0.763199444648
ACH-000017,-0.576673085913
ACH-000018,-0.5502783220699999
ACH-000019,-0.9289875364069999
ACH-000021,-0.460357527076
ACH-000022,-0.8684714192470001
ACH-000025,-0.5791440001739999
ACH-000028,-0.8960284158230001
ACH-000030,-0.49936389132700004
ACH-000035,-0.928630197374
ACH-000036,-0.194508257315
ACH-000037,-0.38028113236500005
ACH-000039,-0.76230897102
ACH-000040,-0.38717988153899996
ACH-000041,-0.48308920424900004
ACH-000042,-0.433137945012
ACH-000045,-0.523249398519
ACH-000047,-0.806693192331
ACH-000052,-0.6181605103760001
ACH-000053,-0.488613042645
ACH-000054,-0.7067484805259999
ACH-000055,-0.563599922567
ACH-000060,-0.61426466753
ACH-000067,-0.707291559442
ACH-000070,-0.73184702777
ACH-000075,-0.577015551733
ACH-000078,-0.5869474775419999
ACH-000082,-0.576680581621
ACH-000085,-0.671974103423
ACH-000086,-0.686766742354
ACH-000087,-0.751183446722
ACH-000092,-0.410226431866
ACH-000095,-0.371259440665
ACH-000097,-0.533073548655
ACH-000098,-0.546543822078
ACH-000099,-0.8435441847849999
ACH-000108,-0.39075490471999996
ACH-000113,-0.648062605766
ACH-000115,-0.8082414187549999
ACH-000116,-0.7444547762579999
ACH-000118,-0.919637311936
ACH-000120,-0.479542908938
ACH-000123,-0.658927172103
ACH-000127,-0.8108973872059999
ACH-000128,-0.719247733251
ACH-000132,-0.54798220514
ACH-000133,-0.704157956586
ACH-000137,-0.547495375968
ACH-000138,-0.425857748626
ACH-000142,-0.45660947525300005
ACH-000143,-1.02850700999
ACH-000146,-0.521025659101
ACH-000148,-0.7266685229009999
ACH-000150,-0.6891236625980001
ACH-000152,-0.485106045506
ACH-000153,-0.899670263546
ACH-000159,-0.62709784125
ACH-000160,-0.8804222578149999
ACH-000163,-0.528133199637
ACH-000167,-0.574637600051
ACH-000168,-0.517071631987
ACH-000169,-0.6254147527839999
ACH-000178,-0.517792503674
ACH-000182,-0.636237135865
ACH-000183,-0.7263225865449999
ACH-000188,-0.649534282659
ACH-000189,-0.46706374905500003
ACH-000190,-0.875728589535
ACH-000198,-0.477205253454
ACH-000204,-0.590101782031
ACH-000206,-0.69902589869
ACH-000207,-1.04939965969
ACH-000211,-0.488289786209
ACH-000215,-0.628356926508
ACH-000221,-0.670926666546
ACH-000222,-0.609723850102
ACH-000223,-0.853998157723
ACH-000226,-0.435449554121
ACH-000227,-0.529819862167
ACH-000228,-0.667936959581
ACH-000231,-0.421893811426
ACH-000232,-0.747651588364
ACH-000233,-0.588948655475
ACH-000234,-0.460931445762
ACH-000235,-0.634022792181
ACH-000237,-0.315951982716
ACH-000238,-0.724814736625
ACH-000243,-0.48670720525300004
ACH-000244,-0.62557681021
ACH-000246,-0.6438132842409999
ACH-000248,-0.890097475854
ACH-000250,-0.385740778948
ACH-000251,-0.57900480099
ACH-000253,-0.479491978318
ACH-000255,-0.6622306184960001
ACH-000256,-0.523406434937
ACH-000257,-0.833381463868
ACH-000258,-0.28725503502599997
ACH-000259,-0.793855859348
ACH-000260,-0.494219206256
ACH-000261,-0.458902271369
ACH-000262,-0.712664766023
ACH-000263,-0.773324996779
ACH-000264,-0.606280042941
ACH-000265,-0.756957394761
ACH-000266,-0.30992926330299997
ACH-000272,-0.446625959244
ACH-000273,-0.588222994432
ACH-000274,-0.5159983463719999
ACH-000277,-0.533425947858
ACH-000278,-0.35410939744000003
ACH-000279,-0.9331378458759999
ACH-000280,-0.596538214765
ACH-000281,-0.789799591164
ACH-000288,-0.779526243266
ACH-000291,-0.5554360974
ACH-000293,-0.8818773728429999
ACH-000294,-0.36179960155100005
ACH-000295,-0.523741876055
ACH-000296,-0.6551361737129999
ACH-000302,-0.724135153326
ACH-000304,-0.47873801220600004
ACH-000307,-0.745732500103
ACH-000308,-0.561194050234
ACH-000310,-0.5436001797259999
ACH-000311,-0.6141357181220001
ACH-000312,-0.8528697224930001
ACH-000315,-1.1682910666600002
ACH-000316,-0.48477824858400004
ACH-000317,-1.05195098392
ACH-000318,-0.6473020098160001
ACH-000319,-0.295344561036
ACH-000320,-0.7754094887190001
ACH-000322,-0.693932060019
ACH-000323,-0.8231693199369999
ACH-000324,-0.511165557677
ACH-000329,-0.6636433264580001
ACH-000330,-0.888341682529
ACH-000331,-0.485409059968
ACH-000332,-0.385988971536
ACH-000334,-0.7328803990989999
ACH-000335,-0.56313780182
ACH-000336,-0.9920123739929999
ACH-000337,-0.6648130569430001
ACH-000339,-0.589928471994
ACH-000341,-0.426045917623
ACH-000348,-0.606410284728
ACH-000350,-0.519935606228
ACH-000352,-0.63603069436
ACH-000356,-0.732714204673
ACH-000361,-0.593974566805
ACH-000362,-0.48769000607
ACH-000363,-0.578585247791
ACH-000364,-0.8013627690590001
ACH-000365,-0.8929231644969999
ACH-000366,-0.518479731351
ACH-000368,-0.546836260065
ACH-000374,-0.6694717541049999
ACH-000375,-0.645459618844
ACH-000376,-0.8045660609819999
ACH-000381,-0.794359323556
ACH-000383,-0.741113445379
ACH-000387,-0.646445853489
ACH-000389,-0.482344533383
ACH-000390,-0.564601403967
ACH-000393,-0.5456789714679999
ACH-000395,-0.44612297120399996
ACH-000397,-0.422656415278
ACH-000401,-0.39378439406599997
ACH-000402,-0.7047270224879999
ACH-000403,-0.5082698927520001
ACH-000404,-1.32837679329
ACH-000406,-0.686098716585
ACH-000407,-0.6502180003760001
ACH-000408,-0.696906741073
ACH-000410,-0.750064545447
ACH-000411,-0.337326563785
ACH-000414,-0.637086047054
ACH-000415,-0.7749623092649999
ACH-000416,-0.58885539026
ACH-000420,-0.530946210696
ACH-000421,-0.498608733345
ACH-000424,-0.9013081170999999
ACH-000425,-0.7455188918179999
ACH-000426,-0.674873345562
ACH-000427,-0.763714955092
ACH-000433,-0.8922491716069999
ACH-000436,-0.26980968184
ACH-000444,-0.684455021963
ACH-000445,-0.45282830205200003
ACH-000448,-0.537306840497
ACH-000450,-0.7146083928720001
ACH-000452,-0.5595390318810001
ACH-000454,-0.9380805785449999
ACH-000458,-0.7743306458339999
ACH-000459,-1.1382619384700001
ACH-000460,-0.594591201245
ACH-000461,-0.646563913031
ACH-000463,-0.356626639159
ACH-000464,-0.48802584880500005
ACH-000466,-0.6572906873040001
ACH-000467,-1.01562558885
ACH-000468,-0.7149604524500001
ACH-000469,-0.592302859179
ACH-000470,-0.659178688593
ACH-000471,-0.47304531866599997
ACH-000472,-0.560127079268
ACH-000473,-0.696539896427
ACH-000475,-0.6760965309360001
ACH-000476,-0.8265828798720001
ACH-000477,-1.04634232406
ACH-000480,-0.9949006284999999
ACH-000481,-0.668680568271
ACH-000483,-0.924814118091
ACH-000484,-0.0616690712361
ACH-000485,-0.307034488442
ACH-000486,-0.664482425135
ACH-000487,-0.763904349903
ACH-000488,-0.80769742516
ACH-000490,-0.7393274194380001
ACH-000491,-1.05468336323
ACH-000495,-0.280531649289
ACH-000496,-0.492344088207
ACH-000499,-0.981826835863
ACH-000500,-0.491527478644
ACH-000502,-0.5589052499399999
ACH-000503,-0.863227497331
ACH-000505,-0.463320464457
ACH-000507,-0.98568653901
ACH-000510,-0.51425908867
ACH-000511,-0.514562269778
ACH-000512,-0.7129222034780001
ACH-000516,-0.444532365577
ACH-000517,-0.619958019123
ACH-000518,-0.61704618512
ACH-000520,-0.499499235489
ACH-000521,-0.747358505039
ACH-000522,-0.688595506001
ACH-000524,-0.6602845090339999
ACH-000527,-0.632873911507
ACH-000528,-0.8397053898160001
ACH-000537,-0.75811717741
ACH-000541,-0.9454197872229999
ACH-000542,-0.428632205976
ACH-000544,-0.974375075456
ACH-000545,-0.776679055333
ACH-000547,-0.430542465674
ACH-000548,-0.631724908469
ACH-000549,-0.735419122318
ACH-000550,-0.612324478215
ACH-000552,-0.7492195006129999
ACH-000556,-0.561454231849
ACH-000557,-0.332454404059
ACH-000570,-0.72711088281
ACH-000571,-0.656149981501
ACH-000573,-0.610462439434
ACH-000576,-0.377176604751
ACH-000580,-0.678300537783
ACH-000584,-0.7660059246619999
ACH-000585,-0.480709660829
ACH-000588,-0.6175779051420001
ACH-000589,-0.873975643249
ACH-000591,-0.606322644824
ACH-000593,-0.721724727907
ACH-000600,-0.573775271554
ACH-000601,-0.668658659752
ACH-000604,-0.779346335695
ACH-000605,-0.744723309317
ACH-000606,-0.665490862233
ACH-000608,-0.441154421224
ACH-000614,-1.11256709453
ACH-000616,-0.785862382041
ACH-000618,-0.8998017716
ACH-000619,-0.8423523614309999
ACH-000620,-0.580965428962
ACH-000621,-0.707789884902
ACH-000622,-0.607126747742
ACH-000623,-0.47191915594300005
ACH-000624,-0.47272339068499997
ACH-000627,-0.529352887284
ACH-000630,-0.73246862173
ACH-000632,-0.633975467265
ACH-000633,-1.1779368433700002
ACH-000637,-0.91482269756
ACH-000638,-0.624943575999
ACH-000646,-0.752619269707
ACH-000647,-0.917998677172
ACH-000648,-0.504038710586
ACH-000649,-0.585772778208
ACH-000651,-0.910331901402
ACH-000652,-0.559127686494
ACH-000653,-0.798961142849
ACH-000657,-0.7059016798409999
ACH-000658,-0.6043766620409999
ACH-000661,-0.571621610874
ACH-000662,-0.8412586240090001
ACH-000663,-0.8962018825910001
ACH-000665,-0.617637014467
ACH-000671,-1.1070143924
ACH-000673,-0.388276594553
ACH-000676,-0.877237174092
ACH-000677,-1.16130927654
ACH-000681,-0.66639815227
ACH-000682,-0.662644006289
ACH-000683,-0.82103254007
ACH-000684,-0.38573862844800005
ACH-000688,-0.7252890650130001
ACH-000693,-0.9030001668350001
ACH-000694,-0.8097882068410001
ACH-000695,-0.747357302081
ACH-000696,-0.81014373633
ACH-000697,-0.535265616147
ACH-000699,-0.6017919033370001
ACH-000701,-0.476850323144
ACH-000706,-1.0021198474600002
ACH-000711,-0.668731536903
ACH-000713,-0.627651943915
ACH-000714,-0.425419224337
ACH-000718,-0.675923132112
ACH-000720,-0.847656951208
ACH-000721,-0.7631304530290001
ACH-000724,-0.747975096812
ACH-000725,-0.626942354927
ACH-000732,-0.7955744623100001
ACH-000734,-0.74645185192
ACH-000735,-0.5566058450060001
ACH-000736,-0.535246214717
ACH-000738,-0.9156895633869999
ACH-000746,-0.999886305613
ACH-000747,-0.7416824128039999
ACH-000748,-0.48289994571999995
ACH-000753,-0.72719349001
ACH-000756,-0.654124273565
ACH-000757,-0.924877276306
ACH-000758,-0.920044961349
ACH-000760,-0.747775268178
ACH-000763,-0.742344098356
ACH-000764,-0.8025914536229999
ACH-000765,-0.6800391774600001
ACH-000766,-0.579406221991
ACH-000767,-0.814175823126
ACH-000768,-0.4639463586
ACH-000769,-0.8673397208120001
ACH-000770,-0.575494371277
ACH-000771,-0.783971585776
ACH-000773,-0.248540755618
ACH-000776,-0.408856227719
ACH-000777,-0.7111532867479999
ACH-000778,-0.744241694279
ACH-000781,-0.630585003392
ACH-000782,-0.593286549024
ACH-000783,-0.46911343552900003
ACH-000784,-0.9763140691240001
ACH-000785,-0.697367645571
ACH-000787,-0.654160021853
ACH-000788,-0.38085349164399995
ACH-000791,-0.6669211942509999
ACH-000792,-0.28466725746
ACH-000794,-0.558891128904
ACH-000796,-0.616394342519
ACH-000799,-0.5087257970269999
ACH-000800,-0.9266518022799999
ACH-000802,-0.67706947331
ACH-000804,-0.721031617001
ACH-000805,-0.704169376551
ACH-000809,-0.7333409329389999
ACH-000810,-0.471066754974
ACH-000811,-0.39753982891500006
ACH-000817,-0.41464409697800003
ACH-000819,-0.828289887007
ACH-000820,-0.9258488797229999
ACH-000821,-0.88889988561
ACH-000822,-0.601741501194
ACH-000823,-0.726545348469
ACH-000824,-0.398060918918
ACH-000827,-0.403474591915
ACH-000829,-0.657218487549
ACH-000831,-0.889456364483
ACH-000832,-0.84517128038
ACH-000833,-0.754751992516
ACH-000834,-0.945466489221
ACH-000835,-0.696384140429
ACH-000836,-0.796226609455
ACH-000837,-0.80401126546
ACH-000838,-0.748935749013
ACH-000839,-0.472164419605
ACH-000840,-0.529223217281
ACH-000841,-0.7286601050220001
ACH-000843,-0.621843982427
ACH-000846,-0.534101026756
ACH-000847,-0.8787718463230001
ACH-000848,-0.813672011108
ACH-000849,-0.787675525422
ACH-000851,-0.743201951631
ACH-000855,-0.880539851896
ACH-000856,-0.745870175914
ACH-000858,-1.0087557103799998
ACH-000859,-0.5114698083429999
ACH-000861,-0.538002386043
ACH-000862,-0.660166847052
ACH-000865,-0.923939896003
ACH-000866,-0.651404624697
ACH-000867,-0.65728671589
ACH-000869,-0.710708124064
ACH-000872,-0.542280110122
ACH-000873,-0.612450299993
ACH-000876,-1.0964138269900001
ACH-000878,-0.598422212502
ACH-000880,-0.691928027828
ACH-000881,-0.8645260361799999
ACH-000882,-0.666647143085
ACH-000884,-0.772550004442
ACH-000885,-0.709490863176
ACH-000887,-0.567811967855
ACH-000888,-0.735986780676
ACH-000889,-0.7870541780979999
ACH-000890,-0.476377381439
ACH-000896,-0.440424539277
ACH-000898,-0.5859188124229999
ACH-000900,-0.760361890846
ACH-000901,-0.536240478381
ACH-000905,-1.00241195172
ACH-000906,-0.6651993448560001
ACH-000907,-0.596877134641
ACH-000910,-1.05701906293
ACH-000911,-0.7080432423630001
ACH-000912,-0.727161092381
ACH-000913,-0.7049732301180001
ACH-000915,-0.762994050165
ACH-000916,-0.827403917646
ACH-000917,-0.697311606375
ACH-000921,-0.676124415003
ACH-000924,-0.864226293079
ACH-000926,-0.599394240349
ACH-000928,-0.799261677846
ACH-000929,-0.5250227452080001
ACH-000932,-0.684525372027
ACH-000935,-0.7344885590979999
ACH-000936,-0.95917088131
ACH-000937,-0.6980741791509999
ACH-000938,-0.699274072217
ACH-000939,-0.738082884277
ACH-000941,-0.93221622805
ACH-000943,-0.786717744718
ACH-000946,-0.7815534961120001
ACH-000947,-0.852425765061
ACH-000948,-0.813661324367
ACH-000950,-0.612846795765
ACH-000953,-0.533997307204
ACH-000957,-0.6835714933600001
ACH-000958,-0.571087691645
ACH-000960,-0.586933862321
ACH-000963,-0.8443286444570001
ACH-000968,-1.02274295445
ACH-000969,-0.9318042014740001
ACH-000973,-0.738023751163
ACH-000974,-0.57634855648
ACH-000975,-0.7994853059370001
ACH-000976,-0.43546603547799995
ACH-000978,-0.941002755105
ACH-000980,-0.8369731541329999
ACH-000984,-0.781005639647
ACH-000986,-0.6962810957529999
ACH-000988,-0.566120257227
ACH-000993,-0.501325078432
ACH-000994,-0.7790563436779999
ACH-000996,-0.700181169588
ACH-001001,-0.575690774572
ACH-001020,-0.461084220869
ACH-001028,-0.9154550064620001
ACH-001031,-0.710694264436
ACH-001038,-0.9430625098309999
ACH-001048,-0.466644155138
ACH-001050,-0.372168250385
ACH-001053,-0.346049381558
ACH-001054,-0.7724834861229999
ACH-001061,-0.836556226967
ACH-001067,-0.715640286944
ACH-001075,-0.694385755313
ACH-001096,-0.811730132559
ACH-001128,-0.570355134405
ACH-001134,-0.782661357149
ACH-001151,-0.43813017298600004
ACH-001163,-0.989614635829
ACH-001164,-0.62158247041
ACH-001173,-0.629600801814
ACH-001183,-0.649240668176
ACH-001184,-0.479288685228
ACH-001190,-0.7279168197399999
ACH-001192,-0.519883616857
ACH-001193,-0.105847457866
ACH-001196,-0.528347734881
ACH-001197,-0.570486809632
ACH-001205,-0.59246868782
ACH-001211,-0.43003123317
ACH-001212,-0.45535326051700004
ACH-001228,-0.9133518925890001
ACH-001232,-0.510331509202
ACH-001239,-0.77088770105
ACH-001274,-0.384562376056
ACH-001275,-0.672127269903
ACH-001277,-0.773256465493
ACH-001278,-0.762997580408
ACH-001280,-0.48857430784199996
ACH-001283,-0.770717994294
ACH-001289,-0.587834632466
ACH-001295,-0.283884632388
ACH-001300,-0.773402589795
ACH-001301,-0.611050314769
ACH-001302,-0.832907648974
ACH-001303,-0.5730734076699999
ACH-001306,-0.517797337185
ACH-001318,-1.15710890089
ACH-001322,-0.482499149592
ACH-001328,-0.589471790789
ACH-001332,-0.7772920279699999
ACH-001333,-0.876574406814
ACH-001336,-0.7025075034180001
ACH-001340,-0.4822663343
ACH-001346,-0.8290482600169999
ACH-001353,-0.399494876339
ACH-001354,-1.04330023722
ACH-001367,-0.5719891138490001
ACH-001368,-0.8373524919449999
ACH-001374,-0.22259602699
ACH-001375,-0.567804239108
ACH-001377,-0.722193224525
ACH-001380,-0.854097205578
ACH-001391,-0.631188823747
ACH-001407,-0.7600536152680001
ACH-001408,-0.52005400086
ACH-001413,-0.44762396949699995
ACH-001430,-0.809742374844
ACH-001431,-0.408933433926
ACH-001450,-0.6667067030089999
ACH-001496,-0.8477453594
ACH-001500,-0.650634423596
ACH-001521,-0.881868292067
ACH-001523,-1.0630287196600001
ACH-001532,-0.459189903644
ACH-001536,-0.306898714544
ACH-001550,-0.8338828140000001
ACH-001552,-0.571270427482
ACH-001554,-0.67773960303
ACH-001645,-0.456221989537
ACH-001654,-0.656583477475
ACH-001715,-0.388426792505
ACH-001735,-0.51209088788
ACH-001736,-0.645662701719
ACH-001737,-0.09911051750739999
ACH-001740,-0.41942146111199996
ACH-001745,-0.486818836044
ACH-001750,-0.686505623615
ACH-001765,-0.8554323017000001
ACH-001956,-0.314813295119
ACH-001957,-0.436328404442
