,THUMPD2 (80745)
ACH-000206,-0.321075637993
ACH-000207,-0.320969414657
ACH-000211,-0.13850490140399999
ACH-000215,-0.11685399309800001
ACH-000221,0.0631602670924
ACH-000222,-0.131017497668
ACH-000223,-0.0458600434621
ACH-000226,-0.0658497827013
ACH-000227,-0.0901483045906
ACH-000228,-0.162187742433
ACH-000231,-0.317609221492
ACH-000232,-0.105655537823
ACH-000233,-0.160676266206
ACH-000234,-0.427219361038
ACH-000235,-0.160986107897
ACH-000237,-0.147248051199
ACH-000238,-0.22050568036999996
ACH-000243,-0.128281173437
ACH-000244,-0.40886418632700006
ACH-000246,-0.107137431856
ACH-000248,0.0379162258788
ACH-000250,-0.0357033189007
ACH-000251,-0.21555173714499998
ACH-000253,-0.20417442091200003
ACH-000255,0.071871248728
ACH-000256,-0.0672359225596
ACH-000257,0.26075439565999997
ACH-000258,-0.47194980322400004
ACH-000259,-0.271624774978
ACH-000260,-0.11509704029699999
ACH-000261,-0.0899915802228
ACH-000262,-0.0750549673388
ACH-000263,-0.135908993079
ACH-000264,-0.294176052134
ACH-000265,-0.10862354419000002
ACH-000266,-0.168568653125
ACH-000272,-0.12451433197899998
ACH-000273,-0.09236331662589999
ACH-000274,-0.209922390568
ACH-000277,-0.118796220196
ACH-000278,-0.147173323409
ACH-000279,0.0244601847318
ACH-000280,-0.0392004522276
ACH-000281,-0.0848683989202
ACH-000288,-0.203957997157
ACH-000291,-0.0972429876959
ACH-000293,-0.25325790091
ACH-000294,-0.110140533118
ACH-000295,-0.176486467492
ACH-000296,-0.0801215674774
ACH-000302,-0.0436126608111
ACH-000304,-0.452947048802
ACH-000307,-0.059625487658400006
ACH-000308,-0.119775637568
ACH-000310,-0.371348666191
ACH-000311,-0.324814177315
ACH-000312,-0.33264484423
ACH-000315,-0.0171766172855
ACH-000316,0.0296778179195
ACH-000317,-0.061392878158499996
ACH-000318,-0.164778730128
ACH-000319,-0.12332133789699999
ACH-000320,-0.441810805701
ACH-000322,-0.123306585308
ACH-000323,-0.195703277236
ACH-000324,-0.135832458362
ACH-000329,0.0826989494761
ACH-000330,-0.268040401032
ACH-000331,-0.23762724048300002
ACH-000332,-0.174634705773
ACH-000334,-0.114890768801
ACH-000335,-0.323949235774
ACH-000336,-0.28878801531
ACH-000337,-0.174300965868
ACH-000339,-0.169969562776
ACH-000341,0.0455233587761
ACH-000348,-0.080666113496
ACH-000350,-0.269089724869
ACH-000352,-0.310756885014
ACH-000356,-0.111342362533
ACH-000361,-0.08907787065310001
ACH-000362,-0.21917994659499998
ACH-000363,-0.08458147394719999
ACH-000364,0.013795964538200001
ACH-000365,-0.19276416492600001
ACH-000366,-0.213610199886
ACH-000368,-0.16551992993200002
ACH-000374,-0.102469886043
ACH-000375,0.050507504451900005
ACH-000376,-0.122698253867
ACH-000381,-0.46821955108400004
ACH-000383,-0.0994446484169
ACH-000387,-0.0391751095431
ACH-000389,-0.404910192813
ACH-000390,-0.117030298517
ACH-000393,-0.0571136345293
ACH-000395,-0.153768816123
ACH-000397,-0.194441986677
ACH-000401,-0.140621413875
ACH-000402,-0.476662192517
ACH-000403,-0.139807199941
ACH-000404,-0.10333054763
ACH-000406,-0.0657538827614
ACH-000407,-0.280874340657
ACH-000408,-0.31605177684700003
ACH-000410,-0.19536515516800002
ACH-000411,0.034907841521900004
ACH-000414,-0.0767436936551
ACH-000415,-0.134268183737
ACH-000416,-0.08106280982469999
ACH-000420,-0.0595205957927
ACH-000421,-0.127428785717
ACH-000424,-0.15577801521600002
ACH-000425,-0.158139243618
ACH-000426,-0.0677953854044
ACH-000427,0.030572007741
ACH-000433,0.102746753225
ACH-000436,-0.327262141483
ACH-000444,0.011963184085799997
ACH-000445,0.00407791021324
ACH-000448,-0.424277289152
ACH-000450,0.279308967295
ACH-000452,-0.0264943161798
ACH-000454,-0.322722338301
ACH-000458,-0.21339383728
ACH-000459,-0.0623481648348
ACH-000460,-0.181937214364
ACH-000461,0.13558442467
ACH-000463,-0.357775537766
ACH-000464,-0.128145242993
ACH-000466,-0.08015941303480001
ACH-000467,-0.175657716915
ACH-000468,-0.0716293334941
ACH-000469,-0.09863152978360001
ACH-000470,-0.164788094674
ACH-000471,-0.00276598177578
ACH-000472,-0.211260886295
ACH-000473,-0.0905330756952
ACH-000475,-0.108430210308
ACH-000476,-0.17977529173
ACH-000477,-0.14006412227499998
ACH-000480,-0.325321756571
ACH-000481,-0.08808449622390001
ACH-000483,-0.131113820059
ACH-000484,-0.00928637729853
ACH-000485,-0.22009774733399998
ACH-000486,-0.171182321221
ACH-000487,-0.154738218954
ACH-000488,-0.18366935836800002
ACH-000490,-0.152960553014
ACH-000491,-0.19611747276799998
ACH-000495,-0.35393187312799995
ACH-000496,-0.10794292492999999
ACH-000499,-0.169212006066
ACH-000500,0.17926394396499998
ACH-000502,-0.07170809448889999
ACH-000503,-0.326005034068
ACH-000505,-0.192828345825
ACH-000507,-0.105811364803
ACH-000510,0.00814979251568
ACH-000511,-0.158697027845
ACH-000512,0.20120693118900002
ACH-000516,-0.12193411599199999
ACH-000517,-0.109624909912
ACH-000518,-0.18740002262299998
ACH-000520,-0.174114534537
ACH-000521,-0.229062878758
ACH-000522,-0.131532733388
ACH-000524,-0.165267800881
ACH-000527,0.02659308682
ACH-000528,-0.213924223484
ACH-000537,-0.148585369757
ACH-000541,-0.320810646611
ACH-000542,-0.07056230014789999
ACH-000544,-0.08748624738199999
ACH-000545,0.032422484889
ACH-000547,-0.30001353777199996
ACH-000548,-0.080440461718
ACH-000549,-0.234952247005
ACH-000550,-0.129982373216
ACH-000552,-0.145482641088
ACH-000556,-0.00747667880854
ACH-000557,-0.0799998770842
ACH-000570,-0.0028415667754
ACH-000571,-0.05235436928119999
ACH-000573,-0.0837048943171
ACH-000576,-0.0852456405129
ACH-000580,-0.07477202198369999
ACH-000584,-0.07383389523860001
ACH-000585,-0.09092142625939999
ACH-000588,0.0233865596014
ACH-000589,-0.12906558129100001
ACH-000591,-0.234284808816
ACH-000593,-0.0379661012991
ACH-000600,0.00338896475414
ACH-000601,-0.17284691564399998
ACH-000604,-0.118511352987
ACH-000605,-0.234646899088
ACH-000606,-0.23685392833299998
ACH-000608,-0.0539934592541
ACH-000614,-0.199620064776
ACH-000616,-0.156857608123
ACH-000618,-0.0465879460416
ACH-000619,0.029494764386
ACH-000620,-0.18514453255
ACH-000621,-0.11703472782400001
ACH-000622,-0.21638970856400003
ACH-000623,-0.07631560968069999
ACH-000624,-0.406712554578
ACH-000627,-0.23918903837900002
ACH-000630,-0.144780566063
ACH-000632,-0.0076027369508
ACH-000633,-0.236467288809
ACH-000637,-0.319053965797
ACH-000638,-0.09366459999610001
ACH-000646,-0.18077599194400001
ACH-000647,-0.203802565655
ACH-000648,-0.0743121658212
ACH-000649,-0.015633567679700002
ACH-000651,-0.20065460690099998
ACH-000652,-0.0892367965763
ACH-000653,-0.10705845695699999
ACH-000657,-0.143019852875
ACH-000658,-0.169923597489
ACH-000661,-0.09728690803960001
ACH-000662,-0.0461574594922
ACH-000663,-0.391816128014
ACH-000665,-0.239069930773
ACH-000671,-0.09730776474099999
ACH-000673,-0.18739668939800003
ACH-000676,-0.006151747937050001
ACH-000677,0.0185377596589
ACH-000681,-0.202444372284
ACH-000682,-0.188794797774
ACH-000683,-0.256448388909
ACH-000684,0.20171847726300002
ACH-000688,-0.123226119167
ACH-000693,-0.0885674824927
ACH-000694,-0.0763007421263
ACH-000695,-0.143892202908
ACH-000696,-0.158298087766
ACH-000697,-0.21189763624299998
ACH-000699,-0.136816134275
ACH-000701,-0.298409598316
ACH-000706,-0.10663117979499999
ACH-000711,-0.123867896906
ACH-000713,-0.132470675156
ACH-000714,0.04592203677730001
ACH-000718,-0.182143299881
ACH-000720,-0.17468462208000002
ACH-000721,-0.225265024939
ACH-000724,-0.0854392256143
ACH-000725,-0.399607333009
ACH-000732,-0.190079362115
ACH-000734,-0.0645702321575
ACH-000735,-0.00560786779701
ACH-000736,-0.09224134881989998
ACH-000738,-0.0900540852975
ACH-000746,-0.0339446375875
ACH-000747,-0.23446755425299998
ACH-000748,-0.154129976242
ACH-000753,-0.059045237966300006
ACH-000756,-0.15504623931800002
ACH-000757,-0.0846789969974
ACH-000758,-0.20636378450800003
ACH-000760,-0.116547194361
ACH-000763,-0.28828472626699997
ACH-000764,0.094509002265
ACH-000765,0.00637410580758
ACH-000766,-0.228776721919
ACH-000767,0.0358440598123
ACH-000768,-0.166359117187
ACH-000769,-0.131651232476
ACH-000770,-0.29501705799600003
ACH-000771,-0.0037723862125999996
ACH-000773,-0.26215171311200003
ACH-000776,-0.0934592448769
ACH-000777,-0.178232882912
ACH-000778,-0.132510312198
ACH-000781,-0.125964586054
ACH-000782,-0.169069358402
ACH-000783,-0.197041027555
ACH-000784,-0.0858627264043
ACH-000785,-0.34656042605899995
ACH-000787,-0.243394621285
ACH-000788,-0.155281720156
ACH-000791,-0.144862035385
ACH-000792,-0.0964626481977
ACH-000794,-0.21790540924199997
ACH-000796,-0.277570444199
ACH-000799,-0.43456293306
ACH-000800,-0.0123183609822
ACH-000802,-0.138993079449
ACH-000804,-0.461898910139
ACH-000805,-0.318770747357
ACH-000809,-0.0944389552877
ACH-000810,-0.142396475518
ACH-000811,-0.108015459464
ACH-000817,-0.232778202731
ACH-000819,-0.122943917729
ACH-000820,-0.0811620435735
ACH-000821,-0.14623560393100002
ACH-000822,-0.202200517777
ACH-000823,-0.09643074215389999
ACH-000824,-0.11025033748400001
ACH-000827,-0.202409740107
ACH-000829,-0.128713113893
ACH-000831,-0.244554128521
ACH-000832,0.0385260970733
ACH-000833,-0.08748297128419999
ACH-000834,-0.18147772903
ACH-000835,-0.0051565142037900006
ACH-000836,0.16224269047
ACH-000837,-0.185399259535
ACH-000838,-0.06332083970130001
ACH-000839,-0.127109008483
ACH-000840,-0.251966595435
ACH-000841,-0.24163939484900002
ACH-000843,-0.28356663046999997
ACH-000846,-0.26097661023
ACH-000847,-0.220698693887
ACH-000848,-0.030644717914
ACH-000849,-0.0791254988817
ACH-000851,-0.156681216293
ACH-000855,-0.184075759509
ACH-000856,-0.130784337639
ACH-000858,-0.124818516591
ACH-000859,-0.033955713196400006
ACH-000861,-0.269762681409
ACH-000862,-0.167071741173
ACH-000865,-0.118879306007
ACH-000866,-0.102928473348
ACH-000867,-0.101565290845
ACH-000869,-0.23746937725
ACH-000872,-0.148288914207
ACH-000873,0.010601078349799998
ACH-000876,-0.21664702076499998
ACH-000878,0.11958142512700001
ACH-000880,-0.0743742760751
ACH-000881,-0.10995970472000001
ACH-000882,-0.09984279525910002
ACH-000884,-0.05510202083190001
ACH-000885,-0.234615682538
ACH-000887,-0.11679483214400001
ACH-000888,-0.0651605306374
ACH-000889,-0.206911287681
ACH-000890,0.0568780241189
ACH-000896,-0.16786492861400001
ACH-000898,-0.19199755702399998
ACH-000900,-0.07477654887410001
ACH-000901,-0.177655653968
ACH-000905,0.0238225198527
ACH-000906,-0.118324652552
ACH-000907,-0.20898754122000002
ACH-000910,-0.146420535766
ACH-000911,-0.223372967825
ACH-000912,-0.12554260821399998
ACH-000913,0.0445414918034
ACH-000915,-0.09067466868419999
ACH-000916,-0.129614531065
ACH-000917,0.0150971022749
ACH-000921,-0.031618724645
ACH-000924,-0.109466506761
ACH-000926,-0.09934841719410001
ACH-000928,-0.5779500527179999
ACH-000929,-0.0340638177797
ACH-000932,-0.101106641901
ACH-000935,-0.149747991957
ACH-000936,-0.052585712203699994
ACH-000937,-0.152953132326
ACH-000938,-0.00315701572226
ACH-000939,0.433361010786
ACH-000941,-0.0568641777958
ACH-000943,-0.105151252154
ACH-000946,-0.184768077635
ACH-000947,-0.15609564943499998
ACH-000948,-0.08997162721560001
ACH-000950,-0.133848630659
ACH-000953,-0.152139032581
ACH-000957,-0.108794524479
ACH-000958,-0.303701613972
ACH-000960,-0.24605316566799998
ACH-000963,0.09797370962610001
ACH-000968,-0.0340330339194
ACH-000969,-0.214257854263
ACH-000973,-0.15552143732999998
ACH-000974,-0.096996896259
ACH-000975,-0.0768234349845
ACH-000976,-0.09179519246689999
ACH-000978,-0.14947802385199999
ACH-000980,-0.11740050172599999
ACH-000984,-0.16374890235099998
ACH-000986,-0.186186329127
ACH-000988,-0.107094912755
ACH-000993,-0.061109600006400006
ACH-000994,-0.28885264087400003
ACH-000996,-0.380056224782
ACH-001001,-0.13773762399599998
ACH-001020,0.447526481817
ACH-001028,-0.08535476911589998
ACH-001031,-0.0976230127266
ACH-001038,-0.174067422112
ACH-001048,-0.0029396554785799996
ACH-001050,-0.0659602976555
ACH-001053,-0.0102617881435
ACH-001054,-0.192195334245
ACH-001061,-0.19390897187199999
ACH-001067,-0.0931729957175
ACH-001075,-0.16121140250399998
ACH-001096,0.182356172498
ACH-001128,1.02496119448
ACH-001134,-0.13393010431
ACH-001151,-0.263234544645
ACH-001163,-0.12491625648299999
ACH-001164,-0.0145312648581
ACH-001173,-0.215393155988
ACH-001183,-0.156826068794
ACH-001184,-0.23577538634
ACH-001190,-0.194586325803
ACH-001192,-0.0436416061862
ACH-001193,0.0336040033134
ACH-001196,0.222399254701
ACH-001197,-0.15294327370400002
ACH-001205,-0.126838196824
ACH-001211,-0.0677964215704
ACH-001212,-0.485922658446
ACH-001228,0.0034510961391199997
ACH-001232,-0.15434117839000003
ACH-001239,-0.10382537673
ACH-001274,0.0996573773443
ACH-001275,0.0610011707888
ACH-001277,-0.0361976639811
ACH-001278,-0.0181289099454
ACH-001280,-0.259664565307
ACH-001283,-0.18670592080600001
ACH-001289,-0.209510994946
ACH-001295,-0.292136341074
ACH-001300,-0.16450462193600002
ACH-001301,0.0973262625925
ACH-001302,-0.18334002946400002
ACH-001303,-0.44383524397600005
ACH-001306,-0.104040460068
ACH-001318,-0.126272991677
ACH-001322,-0.21150885031
ACH-001328,-0.109043957969
ACH-001332,-0.0800851606115
ACH-001333,-0.135088113623
ACH-001336,-0.13234158845000002
ACH-001340,-0.140373026673
ACH-001346,0.0648290480243
ACH-001353,-0.120957183681
ACH-001354,-0.20596507336
ACH-001367,-0.158271575395
ACH-001368,-0.124659802005
ACH-001374,0.051159384001699997
ACH-001375,-0.109005345859
ACH-001377,-0.196707507474
ACH-001380,-0.110568605362
ACH-001391,-0.12388799417600001
ACH-001407,-0.042499238563
ACH-001408,-0.249583427632
ACH-001413,-0.0945931685616
ACH-001430,-0.0316084290642
ACH-001431,-0.11574769438100001
ACH-001450,0.0358214207878
ACH-001496,0.0694080841823
ACH-001500,0.202178911363
ACH-001521,-0.0557151077101
ACH-001523,-0.268330429022
ACH-001532,-0.167527879791
ACH-001536,-0.08879505767349999
ACH-001550,0.268722136472
ACH-001552,0.04215031384219999
ACH-001554,-0.26040502859000003
ACH-001645,-0.257723142746
ACH-001654,-0.178647495933
ACH-001715,-0.0959270994532
ACH-001735,-0.139324190317
ACH-001736,0.00811938102454
ACH-001737,-0.179852694988
ACH-001740,-0.213401039584
ACH-001745,-0.11457340566299999
ACH-001750,0.009421762343389999
ACH-001765,-0.0305890365685
ACH-001956,-0.00783945522827
ACH-001957,-0.0795017094938
