,LAMTOR3 (8649)
ACH-000004,-0.43867859020499994
ACH-000007,-0.680924002246
ACH-000009,-0.366365021805
ACH-000011,-0.6522901903180001
ACH-000012,-0.6565463112300001
ACH-000013,-0.57621104999
ACH-000014,-0.341644768972
ACH-000015,-0.483477998015
ACH-000017,-0.9307650608779999
ACH-000018,-0.809334880862
ACH-000019,-0.534553480231
ACH-000021,-0.8462138293379999
ACH-000022,-0.207242625779
ACH-000025,-0.45018339583800004
ACH-000028,-0.539216026013
ACH-000030,-0.7019063217120001
ACH-000035,-0.725334446837
ACH-000036,-0.8713175646960001
ACH-000037,-1.4932043448399999
ACH-000039,-0.706979211928
ACH-000040,0.056490228711800004
ACH-000041,-0.6966341771760001
ACH-000042,-0.38252466451800005
ACH-000045,-0.359155151155
ACH-000047,-0.640390225372
ACH-000052,-0.7769265662129999
ACH-000053,-0.975580062901
ACH-000054,-0.6986058652
ACH-000055,-0.407254930545
ACH-000060,-0.5049629605439999
ACH-000067,-0.33684693340000005
ACH-000070,-0.910078484807
ACH-000075,-0.7419816154600001
ACH-000078,-0.45902641000699995
ACH-000082,-0.642612236838
ACH-000085,-0.654525701419
ACH-000086,-0.38362493318400004
ACH-000087,-0.755154784795
ACH-000092,-0.959043737713
ACH-000095,-0.9966875558280001
ACH-000097,-0.649927898774
ACH-000098,0.41234975356200004
ACH-000099,-0.664007522241
ACH-000108,-0.8850869706460001
ACH-000113,-0.706528956048
ACH-000115,-0.063151560429
ACH-000116,-0.83712201107
ACH-000118,-0.386772747122
ACH-000120,-0.521950000819
ACH-000123,-0.507981370694
ACH-000127,-0.8682744855850001
ACH-000128,-0.301021905434
ACH-000132,-0.594365940071
ACH-000133,-0.552622609372
ACH-000137,-0.503685089932
ACH-000138,-0.7320774959990001
ACH-000142,-0.520758510493
ACH-000143,-0.5018781241070001
ACH-000146,-0.662527952546
ACH-000148,-0.409597864163
ACH-000150,-0.980651291895
ACH-000152,-0.373847986721
ACH-000153,-0.7228606377210001
ACH-000159,-0.973658153969
ACH-000160,-0.7971406864820001
ACH-000163,-0.744755703442
ACH-000167,-0.56423485772
ACH-000168,-0.616088462535
ACH-000169,-0.764342331872
ACH-000178,-0.9068657033700002
ACH-000182,-0.22231986798599998
ACH-000183,-0.8105625730120001
ACH-000188,-0.45627048584200003
ACH-000189,-0.5651332798200001
ACH-000190,-0.580218365339
ACH-000198,-0.711429681545
ACH-000204,-0.831061474839
ACH-000206,-0.567859260763
ACH-000207,-0.354322347587
ACH-000211,-0.47364622970299997
ACH-000215,-0.0210184126502
ACH-000221,-0.265058001078
ACH-000222,-0.931655201784
ACH-000223,-0.38196681042400005
ACH-000226,-1.13434636939
ACH-000227,-0.6941184139769999
ACH-000228,-0.749341709723
ACH-000231,-0.7572660635169999
ACH-000232,-0.7298960702189999
ACH-000233,-0.627469414164
ACH-000234,-0.648353001651
ACH-000235,-0.406495241008
ACH-000237,-0.694654918019
ACH-000238,-0.6884211146670001
ACH-000243,-1.10918817145
ACH-000244,-0.7396957489589999
ACH-000246,-0.44763475918000006
ACH-000248,-0.7720046883380001
ACH-000250,-0.271082279521
ACH-000251,-1.09408485592
ACH-000253,-0.547065392919
ACH-000255,-0.935008111144
ACH-000256,-0.35298452697099997
ACH-000257,-0.563167824734
ACH-000258,-0.5916640865389999
ACH-000259,-0.8350378735840001
ACH-000260,-0.6383071524930001
ACH-000261,-0.736887854692
ACH-000262,-0.202211830909
ACH-000263,-0.300913954564
ACH-000264,-0.587458383159
ACH-000265,-0.537142804216
ACH-000266,-0.6369739164370001
ACH-000272,-1.2765614210299998
ACH-000273,-0.693107948138
ACH-000274,-0.00534126989704
ACH-000277,-0.623643010612
ACH-000278,-0.602518157546
ACH-000279,-0.8450840547499999
ACH-000280,-0.745081491048
ACH-000281,-0.739515472959
ACH-000288,-0.321071338888
ACH-000291,-0.41685253999099997
ACH-000293,-0.333199381309
ACH-000294,0.231596902175
ACH-000295,-1.01132064442
ACH-000296,-0.5722013531050001
ACH-000302,-0.959973994127
ACH-000304,-0.581211590987
ACH-000307,-0.748645454776
ACH-000308,-0.501774476443
ACH-000310,-0.800127141464
ACH-000311,-0.710199461854
ACH-000312,-0.849865551015
ACH-000315,-0.932281499692
ACH-000316,-0.545532728806
ACH-000317,-0.99545479551
ACH-000318,-0.313495405975
ACH-000319,-0.846489136928
ACH-000320,-1.11978973479
ACH-000322,-0.418484992234
ACH-000323,-0.571986508828
ACH-000324,-0.666926012867
ACH-000329,-0.379535431656
ACH-000330,-0.960425791869
ACH-000331,-0.913244945451
ACH-000332,-0.10059248505000001
ACH-000334,-1.09222978512
ACH-000335,-0.655364842459
ACH-000336,-0.7280579859819999
ACH-000337,-0.7812302914
ACH-000339,-0.7585383444059999
ACH-000341,-0.367590780308
ACH-000348,-0.725707104514
ACH-000350,-0.296715999003
ACH-000352,-0.516476782507
ACH-000356,-0.7933141098890001
ACH-000361,-0.764079256424
ACH-000362,-0.616263828857
ACH-000363,-0.556188556293
ACH-000364,-0.859751966241
ACH-000365,-0.8942560388299998
ACH-000366,-0.08248289108489999
ACH-000368,-0.66999276477
ACH-000374,-0.7289165087109999
ACH-000375,-0.862612622317
ACH-000376,-0.354836316276
ACH-000381,-0.643004994556
ACH-000383,-0.5551173418159999
ACH-000387,-0.619769208951
ACH-000389,-0.93129789825
ACH-000390,-0.486034155391
ACH-000393,-0.7845994079970001
ACH-000395,-1.09874681796
ACH-000397,-0.772043975871
ACH-000401,-0.622052914123
ACH-000402,-0.770731107141
ACH-000403,-0.40152918756800005
ACH-000404,-0.7638651775990001
ACH-000406,-0.592847978249
ACH-000407,-0.555564614705
ACH-000408,-0.8687927908840001
ACH-000410,-0.806739893344
ACH-000411,-0.431783430911
ACH-000414,-0.636420851229
ACH-000415,-0.873200931975
ACH-000416,-0.462734620189
ACH-000420,-0.800993821409
ACH-000421,-0.38934245367799997
ACH-000424,-0.584589360449
ACH-000425,-0.779713153886
ACH-000426,-0.600505005955
ACH-000427,-0.687968948425
ACH-000433,-0.957831483786
ACH-000436,-0.368853470092
ACH-000444,-0.831664521964
ACH-000445,-0.584846512232
ACH-000448,-0.5936876282729999
ACH-000450,-0.203794623288
ACH-000452,-0.223024929656
ACH-000454,-0.849844819113
ACH-000458,-0.6601473959709999
ACH-000459,-0.175065278714
ACH-000460,-0.912226230218
ACH-000461,-0.8780849255679999
ACH-000463,-1.06310486521
ACH-000464,-0.69792034378
ACH-000466,-0.485244788756
ACH-000467,-0.5353543028459999
ACH-000468,-0.698834199843
ACH-000469,-0.44986122503700005
ACH-000470,-0.571134479742
ACH-000471,-0.625594283562
ACH-000472,-0.6106244864670001
ACH-000473,-0.9395823207070001
ACH-000475,-0.703350864
ACH-000476,-0.630472479799
ACH-000477,-0.112802571275
ACH-000480,-0.6524874289779999
ACH-000481,-0.593072209045
ACH-000483,-0.766433426889
ACH-000484,-0.956946979129
ACH-000485,-0.44708829780000003
ACH-000486,-0.592580599624
ACH-000487,-0.606842911375
ACH-000488,-0.845902368747
ACH-000490,-1.05384192429
ACH-000491,-0.7665002369030001
ACH-000495,-0.7332883772409999
ACH-000496,-1.06919589513
ACH-000499,-0.573182508774
ACH-000500,-0.211374997456
ACH-000502,-0.7565731039270001
ACH-000503,-0.360681196036
ACH-000505,-1.18328267175
ACH-000507,-0.141561759377
ACH-000510,-0.732895345083
ACH-000511,-1.00482314484
ACH-000512,-0.775770126476
ACH-000516,-0.726832077541
ACH-000517,-0.8215758151450001
ACH-000518,-0.473701156192
ACH-000520,-0.442168729556
ACH-000521,-0.915758577614
ACH-000522,-0.912592991647
ACH-000524,-0.388971001966
ACH-000527,-0.742981578271
ACH-000528,-0.792852265896
ACH-000537,-0.9521654785860001
ACH-000541,-0.951261447808
ACH-000542,-0.98460595235
ACH-000544,-0.677812077788
ACH-000545,-0.867460380358
ACH-000547,-0.773319706609
ACH-000548,-0.520970447244
ACH-000549,-0.850018600289
ACH-000550,-0.493658556562
ACH-000552,-0.370674633631
ACH-000556,-1.04683538724
ACH-000557,0.019794409310400003
ACH-000570,0.0747116085328
ACH-000571,-0.310425506402
ACH-000573,-1.00068314643
ACH-000576,-0.383789005149
ACH-000580,-0.27169257258
ACH-000584,-0.38318541261999994
ACH-000585,-0.8024811052330001
ACH-000588,-0.781752213843
ACH-000589,-0.6116403343469999
ACH-000591,-0.39836307387100006
ACH-000593,-0.92064807498
ACH-000600,-0.375882713029
ACH-000601,-0.7161839472229999
ACH-000604,-0.533138907618
ACH-000605,-0.699445377964
ACH-000606,-0.6899058790189999
ACH-000608,-0.358457865664
ACH-000614,-0.851015730226
ACH-000616,-0.805848837658
ACH-000618,-0.648870675379
ACH-000619,-0.7568749067110001
ACH-000620,-0.388288254714
ACH-000621,-0.76722756205
ACH-000622,-1.06973946365
ACH-000623,-0.42657432638099996
ACH-000624,-0.582549677404
ACH-000627,-1.26828912905
ACH-000630,-1.05496547877
ACH-000632,-0.5172082035450001
ACH-000633,-0.206941752886
ACH-000637,-0.307100163348
ACH-000638,-0.7714409349789999
ACH-000646,-0.842472028778
ACH-000647,-0.5873844413329999
ACH-000648,-1.29361906357
ACH-000649,-0.9508241198720001
