,CRBN (51185)
ACH-000004,0.255546701896
ACH-000007,-0.052499224189800006
ACH-000009,0.136779996269
ACH-000011,0.140401318046
ACH-000012,0.09666871751299999
ACH-000013,0.0868568784939
ACH-000014,0.055885608346999995
ACH-000015,0.162292264333
ACH-000017,0.08303426959219999
ACH-000018,0.220454346223
ACH-000019,0.0020405394568000002
ACH-000021,0.118280675024
ACH-000022,0.223410321076
ACH-000025,-0.109395968782
ACH-000028,0.0814176075603
ACH-000030,0.12066192617
ACH-000035,0.137198077876
ACH-000036,-0.101012845812
ACH-000037,0.038765624927199996
ACH-000039,0.179552560658
ACH-000040,-0.142480499589
ACH-000041,0.115088361875
ACH-000042,0.0378458549846
ACH-000045,-0.0624781719986
ACH-000047,0.21338154983899998
ACH-000052,0.330768693697
ACH-000053,0.0646915084616
ACH-000054,-0.0930027751147
ACH-000055,0.214062328352
ACH-000060,0.0997336661237
ACH-000067,-0.0448934999985
ACH-000070,-0.046845636339099994
ACH-000075,0.0285033562102
ACH-000078,-0.036122026369800005
ACH-000082,0.0905241489253
ACH-000085,-0.0508376542588
ACH-000086,-0.0101405562881
ACH-000087,-0.0061258122510100006
ACH-000092,0.181532552533
ACH-000095,-0.0710712678732
ACH-000097,-0.053522907732
ACH-000098,0.0953510749282
ACH-000099,0.08896913000980002
ACH-000108,0.0828542105766
ACH-000113,0.0460150836084
ACH-000115,0.0210907279294
ACH-000116,0.046896081917900005
ACH-000118,0.141519427008
ACH-000120,0.05636976345840001
ACH-000123,0.0026861358026300003
ACH-000127,0.0406750067878
ACH-000128,0.127984615138
ACH-000132,0.167874427593
ACH-000133,-0.059977783477300005
ACH-000137,0.241685447522
ACH-000138,0.0821848553213
ACH-000142,0.017667672884900003
ACH-000143,0.0473892348163
ACH-000146,0.09035136899269999
ACH-000148,0.0822907253586
ACH-000150,0.128606904722
ACH-000152,0.058336762527800005
ACH-000153,0.37693513190300004
ACH-000159,0.129710188003
ACH-000160,0.375704466649
ACH-000163,-0.0478013052896
ACH-000167,-0.034899728500999996
ACH-000168,-0.24246006128699998
ACH-000169,0.18979312073399998
ACH-000178,-0.0488221570461
ACH-000182,0.120678488862
ACH-000183,0.266043987677
ACH-000188,0.0665355251725
ACH-000189,0.041252129992300005
ACH-000190,0.0167343887751
ACH-000198,0.08378528242769999
ACH-000204,-0.23188451757800002
ACH-000206,0.100168730395
ACH-000207,0.10716482378100001
ACH-000211,-0.005852252463399999
ACH-000215,0.188786647419
ACH-000221,0.259776020986
ACH-000222,0.296646048684
ACH-000223,0.0379433813444
ACH-000226,0.126656919119
ACH-000227,-0.20182845588799997
ACH-000228,0.0235189362745
ACH-000231,0.0717245371795
ACH-000232,0.0445493529218
ACH-000233,0.0509930108748
ACH-000234,-0.0736811462434
ACH-000235,0.050324407347099996
ACH-000237,-0.012685095456
ACH-000238,0.160922000293
ACH-000243,0.09592585027
ACH-000244,0.103009764329
ACH-000246,0.006622430187050001
ACH-000248,-0.0036736259356399997
ACH-000250,-0.026489098713799997
ACH-000251,-0.152441098279
ACH-000253,0.22590030788100002
ACH-000255,0.18848989995299997
ACH-000256,0.266427019542
ACH-000257,0.164584056898
ACH-000258,-0.0742309368583
ACH-000259,-0.00153057130153
ACH-000260,0.05978925461659999
ACH-000261,0.11195571309699999
ACH-000262,0.0016084102687500001
ACH-000263,0.361053942888
ACH-000264,-0.00208579654699
ACH-000265,0.0795247523948
ACH-000266,-0.0174069512911
ACH-000272,0.10783753486
ACH-000273,-0.0165516698178
ACH-000274,-0.0330386017317
ACH-000277,0.051280825315699996
ACH-000278,-0.158534972544
ACH-000279,0.104992054364
ACH-000280,-0.14811268826500001
ACH-000281,0.222484789395
ACH-000288,-0.0512122449229
ACH-000291,0.27837146679200003
ACH-000293,0.225132167561
ACH-000294,0.210617337106
ACH-000295,0.17445497979000002
ACH-000296,0.2272809898
ACH-000302,0.210750201885
ACH-000304,-0.10026846903999999
ACH-000307,-0.0183845546255
ACH-000308,0.160214494294
ACH-000310,-0.241895706557
ACH-000311,0.181938836188
ACH-000312,0.179020894226
ACH-000315,-0.0572503312443
ACH-000316,0.38954818565899996
ACH-000317,0.181645033773
ACH-000318,0.259512180451
ACH-000319,0.10849266463400001
ACH-000320,0.00314652891685
ACH-000322,0.00546192364638
ACH-000323,0.2855626123
ACH-000324,0.0691131517065
ACH-000329,0.12605655796700002
ACH-000330,0.14629761102299998
ACH-000331,0.00993248067442
ACH-000332,0.151898133419
ACH-000334,-0.11614518352299999
ACH-000335,0.18265533561900002
ACH-000336,0.19664680292999998
ACH-000337,0.283401673902
ACH-000339,0.10053937184100001
ACH-000341,0.206913663763
ACH-000348,0.107270466759
ACH-000350,0.15793471591299998
ACH-000352,0.180999816952
ACH-000356,0.30028971111200004
ACH-000361,0.124259706777
ACH-000362,0.0632862987193
ACH-000363,0.20089667611099998
ACH-000364,0.0137213460296
ACH-000365,0.07808440777839999
ACH-000366,0.06973732901489998
ACH-000368,0.02186418981
ACH-000374,0.0860048397958
ACH-000375,-0.109772034185
ACH-000376,0.0565151646744
ACH-000381,0.140795272315
ACH-000383,0.06885664169610001
ACH-000387,0.053845584961599996
ACH-000389,0.195062378594
ACH-000390,0.0490290795933
ACH-000393,0.0902182169554
ACH-000395,-0.0764327285014
ACH-000397,-0.0168449605812
ACH-000401,-0.0304921955313
ACH-000402,0.49489444064800003
ACH-000403,0.113176535418
ACH-000404,0.10448923428700001
ACH-000406,0.0655822709872
ACH-000407,0.0724345009959
ACH-000408,0.0659444357398
ACH-000410,0.161836271419
ACH-000411,-0.00974822100425
ACH-000414,-0.047869896862500004
ACH-000415,0.09036851391930001
ACH-000416,0.00936725214132
ACH-000420,0.102986512273
ACH-000421,0.0707710462536
ACH-000424,-0.0221944137103
ACH-000425,0.17748949094099997
ACH-000426,0.038740965936300005
ACH-000427,-0.031722226163900004
ACH-000433,0.228316121065
ACH-000436,-0.0956343409152
ACH-000444,0.296808573075
ACH-000445,0.109640699645
ACH-000448,0.149197723277
ACH-000450,0.0667853599169
ACH-000452,0.219087592755
ACH-000454,0.12373505828400001
ACH-000458,0.20018166600600001
ACH-000459,-0.0629212086865
ACH-000460,-0.014618457392200001
ACH-000461,0.147096994314
ACH-000463,0.125778375216
ACH-000464,0.162864364146
ACH-000466,-0.128888200404
ACH-000467,0.19591892358100002
ACH-000468,0.00180488514845
ACH-000469,-0.021254642889700002
ACH-000470,0.010072555116200001
ACH-000471,0.168476857531
ACH-000472,0.193420510781
ACH-000473,0.20800192864300002
ACH-000475,0.004683558484859999
ACH-000476,0.19074118485199998
ACH-000477,0.268942764393
ACH-000480,0.014154132254200001
ACH-000481,0.243992771701
ACH-000483,-0.29876206146699996
ACH-000484,0.0899495104112
ACH-000485,0.023937512714999998
ACH-000486,0.23820059873399999
ACH-000487,0.0857944520751
ACH-000488,0.141404573671
ACH-000490,0.15303456842399998
ACH-000491,0.29073005849100003
ACH-000495,-0.0172553972563
ACH-000496,0.116435087364
ACH-000499,-0.0161624097878
ACH-000500,-0.14494713614
ACH-000502,-0.058867876255
ACH-000503,0.0645467755065
ACH-000505,0.008672812785299999
ACH-000507,0.151935655997
ACH-000510,0.051663353016999994
ACH-000511,-0.0246701091267
ACH-000512,0.0258089620278
ACH-000516,-0.05504511848159999
ACH-000517,0.112451375572
ACH-000518,0.067928655919
ACH-000520,-0.0286545256353
ACH-000521,-0.00643332418313
ACH-000522,0.0374749611068
ACH-000524,-0.007794098747149999
ACH-000527,0.0924907356564
ACH-000528,0.00595166307548
ACH-000537,0.006546617378640001
ACH-000541,-0.345452715871
ACH-000542,-0.06766925006130001
ACH-000544,0.03890017398119999
ACH-000545,0.241764355367
ACH-000547,0.220975773629
ACH-000548,0.0835855537159
ACH-000549,0.051123282099599994
ACH-000550,-0.17492855070399999
ACH-000552,0.14534706224000002
ACH-000556,0.155168977092
ACH-000557,0.138850484909
ACH-000570,-0.00963663797729
ACH-000571,0.16312903299599998
ACH-000573,-0.028878495690399998
ACH-000576,0.104111911535
ACH-000580,0.10064861555099999
ACH-000584,0.19275732524099998
ACH-000585,0.04731389600219999
ACH-000588,0.151654164379
ACH-000589,0.0901300161845
ACH-000591,0.109054710475
ACH-000593,0.152084851952
ACH-000600,0.0680394139795
ACH-000601,0.056011945856
ACH-000604,-0.19760713304000002
ACH-000605,0.07388791554
ACH-000606,0.12599987705399998
ACH-000608,0.19589024705699998
ACH-000614,-0.0194453057997
ACH-000616,0.29838769866
ACH-000618,0.337854751284
ACH-000619,-0.09034618493680001
ACH-000620,0.053075434236500005
ACH-000621,-0.00243804864902
ACH-000622,0.145236898735
ACH-000623,-0.10440464108400001
ACH-000624,0.0321044602294
ACH-000627,-0.100502282241
ACH-000630,-0.0662850072001
ACH-000632,0.141199198367
ACH-000633,5.42077654299e-05
ACH-000637,0.19681047972500001
ACH-000638,0.119475627752
ACH-000646,0.163128795785
ACH-000647,0.11670523442700001
ACH-000648,-0.11905425434
ACH-000649,0.067146064152
ACH-000651,0.203375070988
ACH-000652,0.00502635534912
ACH-000653,0.16140147684599998
ACH-000657,0.185210130264
ACH-000658,-0.09449070941360001
ACH-000661,0.00620147696015
ACH-000662,-0.07280127858739999
ACH-000663,-0.114606868365
ACH-000665,0.111613665977
ACH-000671,0.35998797996
ACH-000673,0.021291956442400003
ACH-000676,0.09826577889560001
ACH-000677,0.138249977857
ACH-000681,0.126164458418
ACH-000682,0.0478043234641
ACH-000683,0.212873715679
ACH-000684,0.321585875291
ACH-000688,-0.223561183585
ACH-000693,0.037454928744
ACH-000694,0.204663239925
ACH-000695,0.47395999048500004
ACH-000696,0.0361427221311
ACH-000697,0.325704251706
ACH-000699,-0.0352598405372
ACH-000701,0.127850925516
ACH-000706,0.10370784689
ACH-000711,0.09481394913930001
ACH-000713,0.0721783291592
ACH-000714,0.11932939382000002
ACH-000718,-0.19548059787500002
ACH-000720,0.131950749848
ACH-000721,0.055218358230699996
ACH-000724,-0.105207777107
ACH-000725,-0.00222014290918
ACH-000732,0.163053190625
