,DENND4C (55667)
ACH-000004,-0.39358428946699997
ACH-000007,-0.475885279262
ACH-000009,-0.187277941007
ACH-000011,-0.0483994008005
ACH-000012,-0.0893075902142
ACH-000013,0.0292156491812
ACH-000014,0.07513199520200001
ACH-000015,0.00455386178779
ACH-000017,-0.317606747039
ACH-000018,-0.0157431090288
ACH-000019,-0.09949814308930001
ACH-000021,-0.0288521596832
ACH-000022,-0.274273041233
ACH-000025,-0.0287086966223
ACH-000028,-0.111263713405
ACH-000030,-0.202381893163
ACH-000035,-0.09631989846989998
ACH-000036,-0.0171917280157
ACH-000037,0.24146741606
ACH-000039,0.241808511525
ACH-000040,-0.0876084774364
ACH-000041,-0.0772160608813
ACH-000042,-0.159116984605
ACH-000045,0.05762417383500001
ACH-000047,-0.048081830232300005
ACH-000052,-0.200943089452
ACH-000053,0.05924935283
ACH-000054,-0.06797550382999999
ACH-000055,0.11807217378599999
ACH-000060,-0.199621693625
ACH-000067,-0.04382965927040001
ACH-000070,-0.157461566985
ACH-000075,0.0265333069404
ACH-000078,-0.0385732700189
ACH-000082,-0.00017580348300999998
ACH-000085,0.166323355487
ACH-000086,0.154242018104
ACH-000087,0.209033831099
ACH-000092,0.04873558990349999
ACH-000095,0.013458809728899998
ACH-000097,-0.0943300392882
ACH-000098,-0.174115468006
ACH-000099,0.127734802748
ACH-000108,0.0321209987106
ACH-000113,0.00894100902004
ACH-000115,0.136469961793
ACH-000116,0.13318014299699998
ACH-000118,-0.159838623978
ACH-000120,-0.0769210773645
ACH-000123,0.0105042038249
ACH-000127,-0.0152545141389
ACH-000128,0.170020326783
ACH-000132,0.08255410549810001
ACH-000133,0.151118540448
ACH-000137,-0.124433907305
ACH-000138,-0.12285606239499999
ACH-000142,0.045212346679100006
ACH-000143,0.228129552104
ACH-000146,0.0485298490328
ACH-000148,0.035144603264099995
ACH-000150,0.11855861803
ACH-000152,0.20937142508900003
ACH-000153,-0.00998022286654
ACH-000159,0.0332874376573
ACH-000160,-0.0194800740112
ACH-000163,-0.0332422222655
ACH-000167,0.07728378754160001
ACH-000168,-0.0155789093686
ACH-000169,0.0189245557837
ACH-000178,0.166120646652
ACH-000182,0.137086021709
ACH-000183,0.117499273972
ACH-000188,0.034733035962
ACH-000189,-0.195283554696
ACH-000190,-0.0460520337091
ACH-000198,-0.0127735541289
ACH-000204,-0.043566539604000004
ACH-000206,-0.026473667832900002
ACH-000207,-0.192769079746
ACH-000211,-0.00254727624907
ACH-000215,0.024346745921299998
ACH-000221,0.07661202496830001
ACH-000222,-0.273167262846
ACH-000223,-0.0833768127325
ACH-000226,0.17113810656300002
ACH-000227,0.234337056006
ACH-000228,-0.0647023058297
ACH-000231,0.0703143341582
ACH-000232,-0.037452884812500004
ACH-000233,0.08405560891830001
ACH-000234,-0.323066685729
ACH-000235,-0.131738436319
ACH-000237,0.13971601581700002
ACH-000238,0.0920495103915
ACH-000243,-0.04550434846609999
ACH-000244,-0.148913875074
ACH-000246,-0.0649506449684
ACH-000248,-0.351684900912
ACH-000250,0.031098714818700003
ACH-000251,-0.00576737961833
ACH-000253,-0.45631710899800004
ACH-000255,0.023179077505099996
ACH-000256,0.136845949769
ACH-000257,0.108291485441
ACH-000258,0.00656207136892
ACH-000259,-0.012679154900499999
ACH-000260,0.07342706524510001
ACH-000261,0.042059863220699996
ACH-000262,-0.101677730899
ACH-000263,0.291266101434
ACH-000264,0.12729391002499998
ACH-000265,0.0392288514292
ACH-000266,-0.224568982183
ACH-000272,-0.11370927264
ACH-000273,0.15341726609
ACH-000274,0.08998031143369999
ACH-000277,-0.179651649646
ACH-000278,0.111993999055
ACH-000279,0.140860060263
ACH-000280,-0.134016069202
ACH-000281,0.059777114330699994
ACH-000288,0.17717178612
ACH-000291,-0.0351640012597
ACH-000293,0.00338338781347
ACH-000294,0.008932584023430001
ACH-000295,-0.015975764663299998
ACH-000296,-0.066093434001
ACH-000302,-0.134299632816
ACH-000304,0.00776870664093
ACH-000307,-0.0690507353269
ACH-000308,-0.037204043855
ACH-000310,-0.12403853081499999
ACH-000311,-0.29513525520100004
ACH-000312,-0.0315476403291
ACH-000315,0.22986573491700002
ACH-000316,-0.12454693651599999
ACH-000317,-0.0232901891349
ACH-000318,-0.386418240346
