,TAS2R7 (50837)
ACH-000004,-0.0636507844475
ACH-000007,0.09265118427239999
ACH-000009,0.0251507027905
ACH-000011,0.020611307391
ACH-000012,0.0896115136081
ACH-000013,0.07257817744310001
ACH-000014,0.263954655927
ACH-000015,0.057382999428
ACH-000017,0.165590016786
ACH-000018,-0.507691554332
ACH-000019,0.200564184423
ACH-000021,0.0163549269195
ACH-000022,0.19007539457800002
ACH-000025,0.159971028622
ACH-000028,0.176166298296
ACH-000030,0.163190302972
ACH-000035,0.109002239219
ACH-000036,0.137980176655
ACH-000037,0.19077298464200002
ACH-000039,-0.009068151398540001
ACH-000040,0.214510019499
ACH-000041,0.0857400219391
ACH-000042,0.121723202433
ACH-000045,0.147672460654
ACH-000047,-0.0905046405345
ACH-000052,0.147767366011
ACH-000053,0.0361803594049
ACH-000054,-0.0007315408519330001
ACH-000055,0.031126181829
ACH-000060,0.11095921008199999
ACH-000067,0.0351752694083
ACH-000070,0.10620688707800001
ACH-000075,0.352676267152
ACH-000078,0.205145071875
ACH-000082,0.043249763774499995
ACH-000085,0.127663209035
ACH-000086,0.0497589473467
ACH-000087,0.109621924462
ACH-000092,0.132878205182
ACH-000095,0.238544113592
ACH-000097,0.193657854791
ACH-000098,0.144027604191
ACH-000099,0.119707545101
ACH-000108,0.26586629609
ACH-000113,0.195929318961
ACH-000115,0.166719948342
ACH-000116,0.175365970443
ACH-000118,0.181325673083
ACH-000120,0.24113146961800003
ACH-000123,0.159875060214
ACH-000127,0.09035021544539999
ACH-000128,0.089945611493
ACH-000132,0.195736527485
ACH-000133,-0.012730665791899999
ACH-000137,0.26268074511100004
ACH-000138,0.0771576097427
ACH-000142,0.013846852953500001
ACH-000143,0.0264988797293
ACH-000146,0.0941240897788
ACH-000148,0.0695494660458
ACH-000150,0.0833007894384
ACH-000152,0.258853614519
ACH-000153,-0.0363964748208
ACH-000159,0.27021781263
ACH-000160,-0.18178897098299998
ACH-000163,0.0489163199426
ACH-000167,-0.503411727982
ACH-000168,0.286447015983
ACH-000169,0.124187420801
ACH-000178,0.0616583559959
ACH-000182,0.166257678884
ACH-000183,0.409995478656
ACH-000188,0.12141433709100001
ACH-000189,0.144414956442
ACH-000190,-0.173090068017
ACH-000198,0.182610785114
ACH-000204,-0.00020376106430799998
ACH-000206,-0.05951572004049999
ACH-000207,0.20233217260800002
ACH-000211,0.0920528026375
ACH-000215,0.122996099743
