,RPL13A (23521)
ACH-000004,-0.381997754734
ACH-000007,-0.37588405118900003
ACH-000009,-0.61296915583
ACH-000011,-0.513494530386
ACH-000012,-0.273386273227
ACH-000013,-0.394634476396
ACH-000014,-0.542000911647
ACH-000015,-0.694368864897
ACH-000017,-0.39948461777800004
ACH-000018,-0.427551321162
ACH-000019,-0.859846273072
ACH-000021,-0.371275739622
ACH-000022,-0.472781135525
ACH-000025,-0.430489418711
ACH-000028,-0.575978761534
ACH-000030,-0.614704893541
ACH-000035,-0.49241590662900003
ACH-000036,-0.351313197649
ACH-000037,-0.941317241401
ACH-000039,-0.575709323233
ACH-000040,-0.756299646886
ACH-000041,-0.538754912379
ACH-000042,-0.411158611561
ACH-000045,-0.477953003631
ACH-000047,-0.621645760415
ACH-000052,-0.338018875797
ACH-000053,-0.662280068307
ACH-000054,-0.533677396725
ACH-000055,-0.627249195982
ACH-000060,-0.5291176499019999
ACH-000067,0.0567724991804
ACH-000070,-0.62162939211
ACH-000075,-0.685718869613
ACH-000078,-0.20824824096500003
ACH-000082,-0.6793647658319999
ACH-000085,-0.598098359359
ACH-000086,-0.629359473173
ACH-000087,-0.476643885823
ACH-000092,-0.781169301255
ACH-000095,-0.503527971859
ACH-000097,-0.41780322169100004
ACH-000098,-0.684819671941
ACH-000099,-0.606084671134
ACH-000108,-0.489113053356
ACH-000113,-0.561986506065
ACH-000115,-0.307121731994
ACH-000116,-0.264944609268
ACH-000118,-0.463716429294
ACH-000120,-0.46323726376900004
ACH-000123,-0.48642912798199994
ACH-000127,-0.7761626996340001
ACH-000128,-0.44609230735
ACH-000132,-0.481498623204
ACH-000133,-0.470118943393
ACH-000137,-0.58465508328
ACH-000138,-0.463149173021
ACH-000142,-0.660114030018
ACH-000143,-0.748583895112
ACH-000146,-0.531501726017
ACH-000148,-0.478023333577
ACH-000150,-0.47899224014799996
ACH-000152,-0.515131964193
ACH-000153,-0.32016854603399997
ACH-000159,-0.749061712471
ACH-000160,-0.6749256830670001
ACH-000163,-0.566860691872
ACH-000167,1.2930002575200001
ACH-000168,-0.658385387136
ACH-000169,-0.585271909328
ACH-000178,-0.494378493661
ACH-000182,-0.63235814787
ACH-000183,-0.40242898751199996
ACH-000188,-0.353909724658
ACH-000189,-0.87458036122
ACH-000190,-0.879277281519
ACH-000198,-0.619424964849
ACH-000204,-0.417309491915
ACH-000206,-1.13942962208
ACH-000207,0.0915439187321
ACH-000211,-0.32693297746
ACH-000215,-0.631124118283
ACH-000221,-0.8899086301450001
ACH-000222,-0.20108438945999998
ACH-000223,-0.526778364005
ACH-000226,-0.61617410626
ACH-000227,-0.522967698126
ACH-000228,-0.18490088721700002
ACH-000231,-0.579273357161
ACH-000232,-0.431567742891
ACH-000233,-0.658174083242
ACH-000234,-0.642350980408
ACH-000235,-0.392301159437
ACH-000237,-0.544311903342
ACH-000238,-0.41107397767
ACH-000243,-0.31455655123799997
ACH-000244,-0.332009986265
ACH-000246,-0.5871519296769999
ACH-000248,-0.592874413829
ACH-000250,-0.478917414567
ACH-000251,-1.0323319498299999
ACH-000253,-0.463373297992
ACH-000255,-0.37291919663900003
ACH-000256,-0.440506379803
ACH-000257,-0.641140073793
ACH-000258,-1.09028802036
ACH-000259,-0.45652508540299996
ACH-000260,-0.48457706303099995
ACH-000261,-0.596799652253
ACH-000262,-0.7737703742120001
ACH-000263,-0.45133827837800006
ACH-000264,-0.441817245018
ACH-000265,-0.395483091075
ACH-000266,-0.460678629138
ACH-000272,-0.414174152539
ACH-000273,-0.378983558701
ACH-000274,-0.7520003495819999
ACH-000277,-0.26901684858
ACH-000278,-0.47550422648400004
ACH-000279,-0.225086799006
ACH-000280,-0.295207103829
ACH-000281,-0.4512330005
ACH-000288,-0.441245929332
ACH-000291,-0.38817899186800003
ACH-000293,-0.20419551314399997
ACH-000294,-0.20864567806200002
ACH-000295,-0.7856768817919999
ACH-000296,-0.572823484889
ACH-000302,-0.620619069477
ACH-000304,-0.6433013444910001
ACH-000307,-0.428375237235
ACH-000308,-0.599227301901
ACH-000310,-0.32580418744
ACH-000311,-0.504825091378
ACH-000312,-0.46229734248599996
ACH-000315,-0.36427104630199997
ACH-000316,-0.41229335486199997
ACH-000317,-0.0910674868759
ACH-000318,-0.408224270214
ACH-000319,-0.402177557701
ACH-000320,-0.0877980526716
