,BHLHE41 (79365)
ACH-000004,-0.09504540497780001
ACH-000007,-0.47959854638899996
ACH-000009,0.090714099876
ACH-000011,-0.234392382203
ACH-000012,0.0687464648613
ACH-000013,-0.15288928741
ACH-000014,-0.009787188224860001
ACH-000015,-0.13318127573799998
ACH-000017,0.0731212352602
ACH-000018,-0.287459724217
ACH-000019,-0.210271499492
ACH-000021,-0.049634946811100006
ACH-000022,-0.017045035397499998
ACH-000025,-0.271237618764
ACH-000028,-0.153594153626
ACH-000030,-0.061465635472099996
ACH-000035,-0.129434143482
ACH-000036,-0.116149526129
ACH-000037,-0.164958580631
ACH-000039,-0.0367288021864
ACH-000040,-0.103151939902
ACH-000041,-0.197249590284
ACH-000042,-0.06586337728450001
ACH-000045,0.020183958594099997
ACH-000047,-0.223164367092
ACH-000052,-0.0592832132075
ACH-000053,-0.09598630082979999
ACH-000054,-0.34734414375
ACH-000055,-0.24814117574499997
ACH-000060,-0.262313116984
ACH-000067,-0.0618667983852
ACH-000070,-0.2562308097
ACH-000075,-0.113887887336
ACH-000078,-0.140126502392
ACH-000082,-0.107656417961
ACH-000085,-0.474842640947
ACH-000086,-0.0270975428335
ACH-000087,-0.17931042330400002
ACH-000092,-0.0750724083292
ACH-000095,-0.334233029109
ACH-000097,-0.147925724486
ACH-000098,-0.139705064609
ACH-000099,-0.09324875289069999
ACH-000108,-0.077434023654
ACH-000113,-0.21658272978100002
ACH-000115,-0.26513701561999997
ACH-000116,-0.370825341846
ACH-000118,-0.09847540415560002
ACH-000120,-0.111031960118
ACH-000123,-0.0250534798032
ACH-000127,-0.117789165426
ACH-000128,-0.109985816629
ACH-000132,0.13292505130499999
ACH-000133,-0.227649487241
ACH-000137,-0.12139203785599999
ACH-000138,-0.355152323993
ACH-000142,-0.176305635785
ACH-000143,-0.049853086739800004
ACH-000146,-0.262317621721
ACH-000148,-0.0337423019552
ACH-000150,0.0788111950214
ACH-000152,-0.22941341696400003
ACH-000153,0.112978588627
ACH-000159,-0.09457587304269999
ACH-000160,0.0529405471785
ACH-000163,-0.0479077359567
ACH-000167,-0.20275919485899999
ACH-000168,0.025798476178099997
ACH-000169,-0.204772161063
ACH-000178,-0.20323174970400001
ACH-000182,-0.150959591517
ACH-000183,-0.214898595253
ACH-000188,-0.0742131366484
ACH-000189,-0.553212111614
ACH-000190,-0.08159918800549999
ACH-000198,-0.222786103999
ACH-000204,-0.46443664108000005
ACH-000206,0.028250132472799998
ACH-000207,0.11205008447100001
ACH-000211,-0.0572564493934
ACH-000215,-0.158258728355
ACH-000221,-0.0826204856853
ACH-000222,-0.039724083215999996
ACH-000223,-0.13603331397500001
ACH-000226,-0.20744015121599998
ACH-000227,0.040235995047
ACH-000228,-0.207445241184
ACH-000231,-0.251389342123
ACH-000232,-0.332112771373
ACH-000233,-0.021483216245200002
ACH-000234,-0.176762088505
ACH-000235,-0.043602363545199994
ACH-000237,-0.0479063769288
ACH-000238,-0.16699723039699998
ACH-000243,-0.131394488494
ACH-000244,-0.164508582369
ACH-000246,-0.26870869951299997
ACH-000248,0.060423032515
ACH-000250,-0.197408662417
ACH-000251,-0.7476512137829999
ACH-000253,-0.128531272532
ACH-000255,-0.20557277320099998
ACH-000256,-0.358238514797
ACH-000257,0.0870700484594
ACH-000258,-0.65273357438
ACH-000259,-0.159076701673
ACH-000260,-0.0811975086443
ACH-000261,-0.11272184975400001
ACH-000262,-0.228396789458
ACH-000263,0.06166456594769999
ACH-000264,-0.362274083494
ACH-000265,-0.15952982725099998
ACH-000266,-0.194035231776
ACH-000272,-0.223146635276
ACH-000273,-0.177785705653
ACH-000274,-0.324112903748
ACH-000277,-0.242576125369
ACH-000278,-0.07588109034289998
ACH-000279,-0.23352297254
ACH-000280,-0.150242438671
ACH-000281,0.0016671066687000001
ACH-000288,-0.124565982751
ACH-000291,-0.125221907765
