,GLOD4 (51031)
ACH-000004,-0.260081049326
ACH-000007,-0.0165298137644
ACH-000009,0.010696145969700002
ACH-000011,-0.0371742012129
ACH-000012,-0.08524029351669998
ACH-000013,-0.11019881023900001
ACH-000014,-0.005001452898560001
ACH-000015,-0.136574878825
ACH-000017,-0.07257833922889999
ACH-000018,-0.121571508607
ACH-000019,-0.136955330413
ACH-000021,-0.043217835695699994
ACH-000022,-0.17625085162700002
ACH-000025,-0.09375595768639998
ACH-000028,-0.197129513849
ACH-000030,0.0368009278711
ACH-000035,0.017851488328900003
ACH-000036,-0.17049096346099998
ACH-000037,0.128093348464
ACH-000039,0.025733726939099998
ACH-000040,-0.257261228042
ACH-000041,0.0012859962705899998
ACH-000042,-0.169496061663
ACH-000045,-0.113253342712
ACH-000047,-0.0740558205156
ACH-000052,-0.238221678212
ACH-000053,0.011776825466400001
ACH-000054,-0.104904773463
ACH-000055,0.145795920542
ACH-000060,-0.165986997841
ACH-000067,-0.109425942567
ACH-000070,-0.191603683675
ACH-000075,-0.351464121583
ACH-000078,-0.126545754936
ACH-000082,-0.298876712199
ACH-000085,0.0750672227503
ACH-000086,-0.007387047803119999
ACH-000087,0.011278690664999999
ACH-000092,-0.0295573912145
ACH-000095,-0.08535744992999998
ACH-000097,-0.0337244969336
ACH-000098,-0.179682765883
ACH-000099,-0.187865727265
ACH-000108,-0.183299990635
ACH-000113,-0.111461958137
ACH-000115,-0.10767087582800001
ACH-000116,-0.0671483305624
ACH-000118,-0.144969686419
ACH-000120,-0.19160281403
ACH-000123,-0.0819461886712
ACH-000127,-0.0274524186027
ACH-000128,0.0661390439424
ACH-000132,-0.371627075848
ACH-000133,-0.17197115865200002
ACH-000137,-0.144680395477
ACH-000138,-0.16628537887800002
ACH-000142,-0.0124592431375
ACH-000143,-0.0494241097066
ACH-000146,-0.0522662342761
ACH-000148,-0.0632571883648
ACH-000150,-0.289536042447
ACH-000152,-0.12767806061599998
ACH-000153,0.091814276756
ACH-000159,-0.165924627272
ACH-000160,0.25811774415600003
ACH-000163,0.120853597113
ACH-000167,0.658467731804
ACH-000168,-0.016104515755200003
ACH-000169,-0.13001807437899998
ACH-000178,-0.0244552240607
ACH-000182,-0.08229833554280001
ACH-000183,0.066285180424
ACH-000188,0.00710319986103
ACH-000189,0.18551007606800002
ACH-000190,0.302025995316
ACH-000198,-0.057897783641099994
ACH-000204,-0.112833431483
ACH-000206,-0.232207982877
ACH-000207,-0.09333694395759999
ACH-000211,-0.0799633178036
ACH-000215,-0.049036582492899994
ACH-000221,0.0745093252653
ACH-000222,-0.0474656090294
ACH-000223,-0.00897316839632
ACH-000226,0.0674198986437
ACH-000227,-0.014605674280000001
ACH-000228,-0.110991066778
ACH-000231,-0.160365230819
ACH-000232,-0.058372657769200004
ACH-000233,-0.141508844851
ACH-000234,-0.0989441187248
ACH-000235,-0.0166583305113
ACH-000237,0.0408512224778
ACH-000238,-0.13279094899399999
ACH-000243,0.0228983702342
ACH-000244,-0.12417996557600001
ACH-000246,-0.17143224357
ACH-000248,-0.07693974605769999
ACH-000250,-0.0771763450709
ACH-000251,-0.137684209331
ACH-000253,-0.0767287512287
ACH-000255,0.0309260189711
ACH-000256,-0.20783245997699998
ACH-000257,-0.0678511397073
ACH-000258,-0.213843574851
ACH-000259,-0.059849319204
ACH-000260,-0.177676267861
ACH-000261,0.00655369505946
ACH-000262,-0.281728636316
ACH-000263,0.0770014915084
ACH-000264,-0.00925864614491
ACH-000265,-0.023016195416299998
ACH-000266,-0.0909073686243
ACH-000272,-0.186607640415
ACH-000273,-0.000628677595516
ACH-000274,-0.144886860288
ACH-000277,-0.199513274075
ACH-000278,0.031706735572700005
ACH-000279,-0.0432493872939
ACH-000280,-0.109843542633
ACH-000281,-0.200918910577
ACH-000288,-0.158917982854
ACH-000291,-0.0158427142814
ACH-000293,-0.125041424375
ACH-000294,-0.019037084137400004
ACH-000295,-0.311993501539
ACH-000296,-0.06529105533
ACH-000302,0.000196667688702
ACH-000304,0.017910278536400003
ACH-000307,-0.056281961790300004
ACH-000308,-0.04479800984130001
ACH-000310,-0.150630512321
ACH-000311,-0.0765294409467
ACH-000312,-0.175837609031
ACH-000315,0.040921464131499996
ACH-000316,-0.184992171188
ACH-000317,0.0332626311767
ACH-000318,-0.07704148339389999
ACH-000319,-0.416689081657
ACH-000320,-0.0545261574072
ACH-000322,-0.0340895891637
ACH-000323,-0.0162851040918
ACH-000324,-0.165870666542
ACH-000329,-0.15338929216299999
ACH-000330,-0.043997155219
ACH-000331,-0.334791426669
ACH-000332,-0.133984471658
ACH-000334,0.037006444531699996
ACH-000335,0.0741830984533
ACH-000336,0.011188456890200002
ACH-000337,-0.10514737380799999
ACH-000339,-0.08541961839029999
ACH-000341,-0.214189790345
ACH-000348,0.0169912541843
ACH-000350,-0.165948462849
ACH-000352,-0.041387885915099995
ACH-000356,-0.0516388555494
ACH-000361,-0.42672881207900004
ACH-000362,0.07783455222680001
ACH-000363,-0.055889013119099995
ACH-000364,-0.055686136338800006
ACH-000365,-0.03780002278380001
ACH-000366,-0.140136022767
ACH-000368,-0.0957150326596
ACH-000374,0.025552069739900003
ACH-000375,-0.0517846811604
ACH-000376,-0.0471340198377
ACH-000381,0.0441359647117
ACH-000383,-0.117793626685
ACH-000387,0.011342643650799998
ACH-000389,-0.165460508526
ACH-000390,0.0715344615286
ACH-000393,-0.31020174739399997
ACH-000395,-0.0638727605774
ACH-000397,-0.188833998774
ACH-000401,-0.163396400263
ACH-000402,-0.00434935574924
ACH-000403,-0.004354879926880001
ACH-000404,0.0252204073721
ACH-000406,-0.0114480472901
ACH-000407,-0.11776201027699999
ACH-000408,-0.179433825798
ACH-000410,-0.0196580431624
ACH-000411,-0.33794584329099997
ACH-000414,0.0126159669705
ACH-000415,-0.0389242702705
ACH-000416,0.021422174383000002
ACH-000420,-0.28583948805799997
ACH-000421,0.0121878625349
ACH-000424,-0.15945699189200002
ACH-000425,-0.0987458934309
ACH-000426,0.032834686498599996
ACH-000427,-0.18046747115400003
ACH-000433,-0.0224193304924
ACH-000436,0.0311784931517
ACH-000444,-0.124984122148
ACH-000445,-0.426133800716
ACH-000448,-0.0473752871341
ACH-000450,-0.0605643495101
ACH-000452,-0.1404756581
ACH-000454,0.14372264583
ACH-000458,-0.289942544272
ACH-000459,0.09047747203060001
ACH-000460,-0.010821448505100001
ACH-000461,-0.14016832059599998
ACH-000463,-0.125745756972
ACH-000464,-0.189803266774
ACH-000466,-0.34037146010200003
ACH-000467,-0.144955392549
ACH-000468,-0.050553701547499996
ACH-000469,-0.0366559628554
ACH-000470,-0.10186369788699999
ACH-000471,-0.187500754509
ACH-000472,0.0606554798984
ACH-000473,-0.129321747026
ACH-000475,-0.153342422137
ACH-000476,-0.18267184136599998
ACH-000477,-0.18169645576699997
ACH-000480,0.120362562195
ACH-000481,0.0866756774161
ACH-000483,0.0843587140809
ACH-000484,-0.402675756422
ACH-000485,-0.111345749995
ACH-000486,-0.0609534773676
ACH-000487,-0.178172954473
ACH-000488,-0.105375412076
ACH-000490,0.07103061214089999
ACH-000491,0.0920070988662
ACH-000495,-0.03758761211719999
ACH-000496,-0.18893175790800001
ACH-000499,0.08202283706170001
ACH-000500,-0.119086692388
ACH-000502,-0.104503826283
ACH-000503,-0.048682151482300005
ACH-000505,-0.0659918623771
ACH-000507,-0.10036375927999999
ACH-000510,-0.0562127324089
ACH-000511,0.00910100682124
ACH-000512,0.146393246296
ACH-000516,-0.0923738238656
ACH-000517,-0.10506690170199999
ACH-000518,-0.030000463928299997
ACH-000520,-0.243116375434
ACH-000521,0.028364687308700003
ACH-000522,-0.0516252191529
ACH-000524,-0.0931270023516
ACH-000527,0.013814687556200002
ACH-000528,-0.135146191681
ACH-000537,-0.116041933045
ACH-000541,-0.00997415443309
ACH-000542,-0.085497971477
ACH-000544,0.00257072596364
ACH-000545,0.0456147417989
ACH-000547,0.00017920133614200004
ACH-000548,-0.0313558992314
ACH-000549,-0.0214728996814
ACH-000550,-0.184102981548
ACH-000552,0.0763608388111
ACH-000556,-0.149957523757
ACH-000557,-0.022883088188800003
ACH-000570,-0.09945851480189999
ACH-000571,-0.07128145520010001
ACH-000573,-0.10271480081499999
ACH-000576,-0.0826892174264
ACH-000580,0.028268651472400003
ACH-000584,-0.034682638061
ACH-000585,-0.0429254178161
ACH-000588,0.047502780723199994
ACH-000589,-0.065200711872
ACH-000591,0.144138473175
ACH-000593,-0.132089685378
ACH-000600,-0.17465043422200002
ACH-000601,-0.119398121839
ACH-000604,-0.00531227356308
ACH-000605,-0.0674271278042
ACH-000606,0.07524694069080001
ACH-000608,0.015895809256200003
ACH-000614,-0.0284604151633
ACH-000616,-0.0854662953609
ACH-000618,0.110454506757
ACH-000619,-0.09815170804060001
ACH-000620,-0.181653124965
ACH-000621,-0.12439845366699999
ACH-000622,-0.00115731757476
ACH-000623,0.017548873016800002
ACH-000624,-0.103070351933
ACH-000627,-0.0763739908285
ACH-000630,-0.08127637342789999
ACH-000632,-0.0843461532213
ACH-000633,-0.20029520611200002
ACH-000637,-0.0336906807264
ACH-000638,-0.0133546388845
ACH-000646,-0.47452063316200005
ACH-000647,-0.0715557092699
ACH-000648,-0.17299644428199998
ACH-000649,-0.0216040835347
ACH-000651,-0.150074996771
ACH-000652,-0.0294689580107
ACH-000653,-0.2146953589
ACH-000657,-0.173773631681
ACH-000658,-0.0703633620633
ACH-000661,-0.111309655978
ACH-000662,-0.19118639183400002
ACH-000663,-0.217004946184
ACH-000665,0.0351872685409
ACH-000671,-0.0821977081182
ACH-000673,-0.136457228281
ACH-000676,-0.18138360588799998
ACH-000677,0.023020096024700003
ACH-000681,-0.07615055678930001
ACH-000682,-0.050537835888
ACH-000683,-0.0188234653101
ACH-000684,0.038916845442400004
ACH-000688,-0.0630934450347
ACH-000693,-0.110234352948
ACH-000694,-0.0160354461449
ACH-000695,0.07735564162189999
ACH-000696,-0.0848278765185
ACH-000697,-0.110720374826
ACH-000699,-0.122147390625
ACH-000701,-0.211407020641
ACH-000706,0.0192178246832
ACH-000711,-0.0532606369295
ACH-000713,-0.0414592289439
ACH-000714,-0.165033473423
ACH-000718,0.042047284073800005
ACH-000720,-0.0472175381768
ACH-000721,-0.041019288454699994
ACH-000724,0.022021184325900004
ACH-000725,-0.10090523728
ACH-000732,-0.16965124005399998
ACH-000734,0.062066004219899995
ACH-000735,0.0465349733923
ACH-000736,-0.0165228169834
ACH-000738,0.0428278608665
ACH-000746,-0.185048446412
ACH-000747,-0.023185549987599998
ACH-000748,-0.114575007147
ACH-000753,-0.012948508804399999
ACH-000756,-0.168982045991
ACH-000757,0.0711809852511
ACH-000758,-0.16477433149499998
ACH-000760,-0.05089583178880001
ACH-000763,-0.136482799256
ACH-000764,-0.0186276546183
ACH-000765,0.0508612857161
ACH-000766,-0.05347036753380001
ACH-000767,-0.296131485744
ACH-000768,0.047542491606
ACH-000769,-0.25261384183
ACH-000770,-0.0365970910969
ACH-000771,-0.043915927396400004
ACH-000773,0.0529596228679
ACH-000776,0.021759741065
ACH-000777,-0.18270465040999997
ACH-000778,0.148495154838
ACH-000781,0.016760443019999998
ACH-000782,-0.21758588581500002
ACH-000783,-0.18328230463
ACH-000784,0.00013898466519
ACH-000785,-0.0529578208626
ACH-000787,0.0017427605771400002
ACH-000788,-0.08555428049560002
ACH-000791,0.008863609792370001
ACH-000792,-0.009907937118770001
ACH-000794,0.0192851438939
ACH-000796,-0.134236732815
ACH-000799,-0.07520153158250001
ACH-000800,-0.242609769631
ACH-000802,-0.121070589428
ACH-000804,-0.025482558368099997
ACH-000805,-0.212369982461
ACH-000809,-0.09549841165480001
ACH-000810,-0.362706113426
ACH-000811,0.0176703870555
ACH-000817,0.0999137497149
ACH-000819,-0.0332814083819
ACH-000820,-0.243725989186
ACH-000821,0.165415808125
ACH-000822,0.00017773022665200003
ACH-000823,0.0204678228208
ACH-000824,-0.12098108322899999
ACH-000827,-0.0252907037899
ACH-000829,-0.101870009709
ACH-000831,-0.0217540157111
ACH-000832,-0.0036664026358000004
ACH-000833,0.117757980749
ACH-000834,0.0135709118911
ACH-000835,-0.0254145355785
ACH-000836,0.252940379043
ACH-000837,-0.07641535210030001
ACH-000838,-0.273938250266
ACH-000839,-0.0351588670381
ACH-000840,-0.18049003590999999
ACH-000841,-0.049789349219199995
ACH-000843,-0.0717374445582
ACH-000846,0.200013475583
ACH-000847,0.0994844881385
ACH-000848,-0.026110722450399998
ACH-000849,0.0663756075184
ACH-000851,-0.04831846638719999
ACH-000855,-0.08323168838610001
ACH-000856,-0.057090192504099996
ACH-000858,-0.10696780281099999
ACH-000859,0.07439953920350001
ACH-000861,-0.0793682994541
ACH-000862,-0.080907847509
ACH-000865,-0.025986316867299998
ACH-000866,-0.0211121705848
ACH-000867,-0.11601282134299999
ACH-000869,-0.16067743132
ACH-000872,0.0325362826145
ACH-000873,-0.0394630313507
ACH-000876,-0.101839482595
ACH-000878,-0.31753267044399996
ACH-000880,0.173803339427
ACH-000881,-0.044580122033099995
ACH-000882,-0.127631334297
ACH-000884,0.0605405000526
ACH-000885,-0.17239940438700002
ACH-000887,0.000153206535404
ACH-000888,-0.0730716605749
ACH-000889,-0.039421378080800006
ACH-000890,-0.262978111372
ACH-000896,-0.0137381979278
ACH-000898,-0.199004844199
ACH-000900,-0.0655822412482
ACH-000901,-0.12528279205
ACH-000905,-0.17238936857700002
ACH-000906,-0.0234542411369
ACH-000907,-0.0385706549975
ACH-000910,-0.009204323176969998
ACH-000911,-0.0397498732973
ACH-000912,-0.0576428181487
ACH-000913,-0.0733451134337
ACH-000915,-0.0941251614492
ACH-000916,-0.27123372191100004
ACH-000917,-0.08938849347410001
ACH-000921,0.0237457406327
ACH-000924,-0.049935628200699994
ACH-000926,0.062155609293499996
ACH-000928,-0.055546034097699995
ACH-000929,0.14694635443600002
ACH-000932,-0.154494112476
ACH-000935,-0.013363812518400001
ACH-000936,-0.19084883081700002
ACH-000937,-0.0788067326424
ACH-000938,-0.00036139651044599997
ACH-000939,0.24778729591999996
ACH-000941,-0.037275941436
ACH-000943,0.0409893072387
ACH-000946,-0.0971140062238
ACH-000947,-0.07846679117960001
ACH-000948,-0.264401104248
ACH-000950,-0.307546248851
ACH-000953,-0.028531134865000002
ACH-000957,0.136562280137
ACH-000958,-0.04558737692969999
ACH-000960,-0.0136654939746
ACH-000963,0.20068462565900003
ACH-000968,-0.0604653831948
ACH-000969,0.186824053193
ACH-000973,0.0227601902312
ACH-000974,-0.117103094742
ACH-000975,-0.06348225723949999
ACH-000976,-0.0654278984302
ACH-000978,-0.104214024494
ACH-000980,-0.11959269308599998
ACH-000984,-0.251821997965
ACH-000986,-0.0157606812711
ACH-000988,0.00300794421662
ACH-000993,-0.167969214316
ACH-000994,-0.149463507434
ACH-000996,0.015787107460399998
ACH-001001,-0.0211903555182
ACH-001020,0.140636019961
ACH-001028,-0.103348174626
ACH-001031,-0.192626776743
