,RPL11 (6135)
ACH-000004,-1.7766247226599998
ACH-000007,-1.94620987545
ACH-000009,-1.85387852488
ACH-000011,-1.7859601036200001
ACH-000012,-1.72965784502
ACH-000013,-1.7741630936200001
ACH-000014,-1.8103970516599999
ACH-000015,-1.6181340277899998
ACH-000017,-1.60203280249
ACH-000018,-1.65279978352
ACH-000019,-1.43025579401
ACH-000021,-1.6585315505899998
ACH-000022,-2.0728697606299997
ACH-000025,-1.54372151136
ACH-000028,-1.67573117028
ACH-000030,-1.7705500448900002
ACH-000035,-1.31789621247
ACH-000036,-1.5446121346700001
ACH-000037,-2.16260817235
ACH-000039,-2.00124656201
ACH-000040,-1.6873969586500002
ACH-000041,-1.59786107729
ACH-000042,-1.8430973331099998
ACH-000045,-1.79723415301
ACH-000047,-1.6558497753499999
ACH-000052,-1.28468394361
ACH-000053,-1.6897334562600002
ACH-000054,-1.24514649287
ACH-000055,-1.50375955688
ACH-000060,-1.7659359391099998
ACH-000067,-1.6235311451299999
ACH-000070,-1.7537606370599996
ACH-000075,-1.2695385007
ACH-000078,-2.1741021440400004
ACH-000082,-1.72445337877
ACH-000085,-1.5260535821
ACH-000086,-1.42640816581
ACH-000087,-1.56060411674
ACH-000092,-1.58726919699
ACH-000095,-1.8525042386900001
ACH-000097,-1.56019779591
ACH-000098,-1.66715375431
ACH-000099,-2.08345126782
ACH-000108,-1.8647971459400001
ACH-000113,-1.72547612898
ACH-000115,-2.05157119219
ACH-000116,-1.37144875773
ACH-000118,-1.55278264898
ACH-000120,-1.8175871641499999
ACH-000123,-1.54385996255
ACH-000127,-1.70461061746
ACH-000128,-1.72014164902
ACH-000132,-1.56925872294
ACH-000133,-1.18916315044
ACH-000137,-1.3455139949700001
ACH-000138,-1.69028990845
ACH-000142,-1.84378542023
ACH-000143,-1.4902775476499999
ACH-000146,-2.20846021786
ACH-000148,-1.9851146236099997
ACH-000150,-1.83243727308
ACH-000152,-1.64990312344
ACH-000153,-1.3640364396200002
ACH-000159,-1.64620152035
ACH-000160,-1.65315090167
ACH-000163,-1.6937355731900001
ACH-000167,-0.731525652185
ACH-000168,-1.55660891875
ACH-000169,-1.37229680351
ACH-000178,-1.60566986164
ACH-000182,-1.5162371753400001
ACH-000183,-1.67153492518
ACH-000188,-1.6695080528100001
ACH-000189,-0.815202374426
ACH-000190,-1.71277393541
ACH-000198,-1.82245570287
ACH-000204,-1.25515647132
ACH-000206,-2.50487731693
ACH-000207,-1.9518287216699999
ACH-000211,-1.58058007944
ACH-000215,-1.74268981405
ACH-000221,-1.6552665317500002
ACH-000222,-1.6711902926700002
ACH-000223,-1.4419538583000002
ACH-000226,-1.4902927971000002
ACH-000227,-2.3449815801800002
ACH-000228,-1.43361989352
ACH-000231,-1.45633111058
ACH-000232,-1.62667891762
