,FBP1 (2203)
ACH-000524,-0.16938204774
ACH-000527,-0.17335662530999998
ACH-000528,-0.198611375768
ACH-000537,-0.276717273659
ACH-000541,-0.481331904816
ACH-000542,-0.145284159511
ACH-000544,-0.250871147514
ACH-000545,-0.20772108258000002
ACH-000547,0.14842215958799998
ACH-000548,-0.0806001220582
ACH-000549,-0.367437051752
ACH-000550,-0.190489683582
ACH-000552,-0.199422426006
ACH-000556,-0.244426509806
ACH-000557,0.014799139866899999
ACH-000570,-0.264721407018
ACH-000571,-0.295264783096
ACH-000573,-0.132965338904
ACH-000576,-0.19287290895599998
ACH-000580,-0.21132775326499997
ACH-000584,-0.189150487357
ACH-000585,-0.244721176206
ACH-000588,-0.24200988536899998
ACH-000589,-0.230393521518
ACH-000591,-0.20589801083700002
ACH-000593,-0.230325094028
ACH-000600,-0.33241955946400004
ACH-000601,-0.192370522437
ACH-000604,-0.37978190587899996
ACH-000605,-0.276797933015
ACH-000606,-0.120829287268
ACH-000608,-0.246045108833
ACH-000614,-0.162756041062
ACH-000616,-0.488824715
ACH-000618,-0.176135436302
ACH-000619,-0.593224923961
ACH-000620,-0.05742031450619999
ACH-000621,-0.183505297727
ACH-000622,-0.491888002718
ACH-000623,-0.319698783305
ACH-000624,-0.270807149175
ACH-000627,-0.239243107998
ACH-000630,-0.309485305282
ACH-000632,-0.225322588068
ACH-000633,-0.220700171981
ACH-000637,-0.258591287732
ACH-000638,-0.25282175126999995
ACH-000646,-0.182962370475
ACH-000647,-0.15254231715999997
ACH-000648,-0.20126210811099998
ACH-000649,-0.211462768071
ACH-000651,-0.289417238541
ACH-000652,-0.123009280262
ACH-000653,-0.0832917491452
ACH-000657,-0.169467793492
ACH-000658,-0.309154151147
ACH-000661,-0.191569244006
ACH-000662,-0.17029632545
ACH-000663,-0.314344916811
ACH-000665,-0.196158273089
ACH-000671,-0.20443647169
ACH-000673,-0.0914138071234
ACH-000676,-0.30527618375300003
ACH-000677,-0.277185354746
ACH-000681,-0.270473203204
ACH-000682,-0.227569475849
ACH-000683,-0.594671083173
ACH-000684,-0.413508270079
ACH-000688,-0.180533340423
ACH-000693,-0.334636493558
ACH-000694,-0.22641698077599998
ACH-000695,-0.530639233058
ACH-000696,-0.18616677088199998
ACH-000697,-0.288373781595
ACH-000699,-0.297177355595
ACH-000701,-0.20815828686500001
ACH-000706,-0.257592513094
ACH-000711,-0.292690520196
ACH-000713,-0.267481836312
ACH-000714,-0.19343859867600002
ACH-000718,-0.30453181774
ACH-000720,-0.149533679253
ACH-000721,-0.195217393296
ACH-000724,-0.317591030025
ACH-000725,-0.49505745450499994
ACH-000732,-0.206105992335
ACH-000734,-0.20862181711199998
ACH-000735,-0.182095119304
ACH-000736,-0.0740554266581
ACH-000738,-0.43760694250200005
ACH-000746,-0.32929802879500003
ACH-000747,-0.201316788372
ACH-000748,-0.176366676085
ACH-000753,-0.154029920358
ACH-000756,-0.158252758664
ACH-000757,-0.258596326512
ACH-000758,-0.31458109830200004
ACH-000760,-0.210517464704
ACH-000763,-0.20044114444400002
ACH-000764,-0.415435218129
ACH-000765,-0.158078669562
ACH-000766,-0.168291421252
ACH-000767,-0.19968594844
ACH-000768,-0.147207684807
ACH-000769,-0.35091487642700003
ACH-000770,-0.255750047233
ACH-000771,-0.230581058709
ACH-000773,-0.131103763577
ACH-000776,-0.337844423108
ACH-000777,-0.37227210748499995
ACH-000778,-0.126264334979
ACH-000781,-0.319547595686
ACH-000782,-0.262293110067
ACH-000783,-0.168422189622
ACH-000784,-0.319046269206
ACH-000785,-0.12968318402999998
ACH-000787,-0.243684822135
ACH-000788,-0.283721404874
ACH-000791,-0.21525716919
ACH-000792,-0.326814092862
ACH-000794,-0.27823922284
ACH-000796,-0.237625184844
ACH-000799,-0.107507837655
ACH-000800,-0.40948088399599997
ACH-000802,-0.07366103421730001
ACH-000804,-0.48812612437799996
ACH-000805,-0.142858427025
ACH-000809,-0.15905515145
ACH-000810,-0.426494188957
ACH-000811,-0.287475764758
ACH-000817,-0.000794179456103
ACH-000819,-0.37988097662500003
ACH-000820,0.150003788557
ACH-000821,-0.33343301865499997
ACH-000822,-0.284546824357
ACH-000823,-0.352358240963
ACH-000824,-0.25294252529399996
ACH-000827,-0.318967670783
ACH-000829,-0.148998651208
ACH-000831,-0.271762692601
ACH-000832,-0.163720860973
ACH-000833,-0.374424960957
ACH-000834,-0.142811314694
ACH-000835,-0.45856258516599996
ACH-000836,-0.21589891115499998
ACH-000837,-0.23365384877099998
ACH-000838,-0.16371167427000002
ACH-000839,-0.22273795747900002
ACH-000840,0.103433243992
ACH-000841,-0.23489593234099998
ACH-000843,-0.201847862767
ACH-000846,-0.255845936884
ACH-000847,-0.254511508127
ACH-000848,-0.46285997647699995
ACH-000849,-0.35390685380000003
ACH-000851,-0.241594679545
ACH-000855,-0.0711694158736
ACH-000856,-0.12079267690500001
ACH-000858,-0.292984941964
ACH-000859,-0.283112826945
ACH-000861,-0.253115628759
ACH-000862,-0.356168198109
ACH-000865,-0.257059242776
ACH-000866,-0.257842888291
ACH-000867,-0.122120504834
ACH-000869,-0.292121170047
ACH-000872,-0.15307224943199998
ACH-000873,-0.255765681203
ACH-000876,-0.193323198855
ACH-000878,-0.280588248071
ACH-000880,-0.199735499098
ACH-000881,-0.28741782491
ACH-000882,-0.0572328193254
ACH-000884,-0.219128789924
ACH-000885,-0.284362048533
ACH-000887,-0.218322837584
ACH-000888,-0.29519504930999996
ACH-000889,-0.170648232531
ACH-000890,-0.216719787132
ACH-000896,-0.296737972214
ACH-000898,-0.0727107360997
ACH-000900,-0.217917291422
ACH-000901,-0.18679127287500003
ACH-000905,-0.17882891861400002
ACH-000906,-0.20593949388799998
ACH-000907,-0.377593828979
ACH-000910,-0.227788035935
ACH-000911,-0.168558904222
ACH-000912,-0.199080706761
ACH-000913,-0.318922482907
ACH-000915,-0.26890744794599997
ACH-000916,0.7627727793440001
ACH-000917,-0.19684089231899998
ACH-000921,-0.18641502449099998
ACH-000924,-0.167958886877
ACH-000926,-0.380994334333
ACH-000928,-0.570054842611
ACH-000929,-0.45735346782700004
ACH-000932,-0.210534366029
ACH-000935,-0.208629648523
ACH-000936,-0.45255360225900004
ACH-000937,-0.176830262333
ACH-000938,-0.319414646959
ACH-000939,-0.198238734053
ACH-000941,-0.239948660348
ACH-000943,-0.0745682941277
ACH-000946,-0.161403497831
ACH-000947,-0.35954447869499995
ACH-000948,-0.206024539333
ACH-000950,-0.16576407833100001
ACH-000953,-0.28560857149700003
ACH-000957,-0.34371799613799997
ACH-000958,-0.221602535802
ACH-000960,-0.106697181118
ACH-000963,-0.188045205596
ACH-000968,-0.37671521935099994
ACH-000969,-0.0780176986494
ACH-000973,-0.243566290984
ACH-000974,-0.21133516712699998
ACH-000975,0.012935144686
ACH-000976,-0.318630601831
ACH-000978,-0.35041624460500004
ACH-000980,-0.26789204996800003
ACH-000984,-0.355257383024
ACH-000986,-0.40241441666
ACH-000988,-0.19716603545000003
ACH-000993,-0.194860585601
ACH-000994,-0.25196800136799996
ACH-000996,-0.249430850893
ACH-001001,-0.0633052682241
ACH-001020,-0.378236248156
ACH-001028,-0.197679536904
ACH-001031,-0.22901525024
ACH-001038,-0.16617333722000002
ACH-001048,-0.25232432551600004
ACH-001050,-0.152359610837
ACH-001053,-0.317815421446
ACH-001054,-0.128645935141
ACH-001061,-0.256369024214
ACH-001067,-0.11499818143400001
ACH-001075,-0.11191792662200001
ACH-001096,-0.426885638637
ACH-001128,-0.12701280288699998
ACH-001134,-0.311211911591
ACH-001151,-0.22199871594300002
ACH-001163,-0.396748891123
ACH-001164,-0.548449702239
ACH-001173,-0.15910732212200002
ACH-001183,-0.21016557409800002
ACH-001184,-0.177633290546
ACH-001190,-0.0843499730848
ACH-001192,-0.250200788289
ACH-001193,-0.440308735289
ACH-001196,-0.275429791943
ACH-001197,-0.48296306709799997
ACH-001205,-0.326768830394
ACH-001211,-0.174136792058
ACH-001212,-0.035029816445699996
ACH-001228,-0.496451966312
ACH-001232,-0.291818693857
ACH-001239,-0.224763360565
ACH-001274,-0.178623656613
ACH-001275,-0.205020613562
ACH-001277,-0.190534287419
ACH-001278,-0.16204877253900002
ACH-001280,-0.23858108369199998
ACH-001283,-0.314972603367
ACH-001289,-0.432934148169
ACH-001295,-0.290687751509
ACH-001300,-0.33920463428099995
ACH-001301,-0.292658230844
ACH-001302,-0.053038907024099996
ACH-001303,-0.317419332559
ACH-001306,-0.053938160439
ACH-001318,-0.26681156661100003
ACH-001322,-0.160031665257
ACH-001328,-0.307253740368
ACH-001332,-0.28205322852
ACH-001333,-0.0371611954
ACH-001336,-0.292492364293
ACH-001340,-0.232553359951
ACH-001346,-0.128071139385
ACH-001353,-0.142645333427
ACH-001354,-0.0514115873644
ACH-001367,-0.436989253533
ACH-001368,-0.28210931378000004
ACH-001374,-0.113995671164
ACH-001375,-0.21883935431600002
ACH-001377,-0.122967865186
ACH-001380,-0.278316516944
ACH-001391,-0.31821309649
ACH-001407,-0.127339624819
ACH-001408,-0.114613815243
ACH-001413,-0.24508995185
ACH-001430,-0.281557272975
ACH-001431,-0.147745834001
ACH-001450,-0.439041733184
ACH-001496,-0.223613164667
ACH-001500,-0.22776551309
ACH-001521,-0.22277548462400001
ACH-001523,-0.40895161266900004
ACH-001532,-0.29789007694200004
ACH-001536,-0.117633405349
ACH-001550,-0.21848792110399998
ACH-001552,0.0936995004318
ACH-001554,-0.163235264364
ACH-001645,-0.219793321267
ACH-001654,-0.21285684584800002
ACH-001715,-0.0231082585272
ACH-001735,-0.060923448168500004
ACH-001736,-0.165889327344
ACH-001737,-0.44838423972900004
ACH-001740,-0.302947829223
ACH-001745,-0.24586630756900002
ACH-001750,-0.189037472818
ACH-001765,-0.17055735553399998
ACH-001956,-0.23993324046700001
ACH-001957,-0.430632601113
