,XCL1 (6375)
ACH-000004,-0.132105526403
ACH-000007,-0.340511805962
ACH-000009,-0.264583325893
ACH-000011,-0.015318698466000001
ACH-000012,-0.11545592567500002
ACH-000013,-0.05380378058040001
ACH-000014,-0.018208155957
ACH-000015,-0.129719859839
ACH-000017,-0.200978733371
ACH-000018,-0.155006695159
ACH-000019,0.0537879268999
ACH-000021,-0.145536332389
ACH-000022,-0.096206263924
ACH-000025,0.114845733891
ACH-000028,-0.17248596850200001
ACH-000030,-0.0980982265803
ACH-000035,-0.18485416715199998
ACH-000036,-0.0146666516711
ACH-000037,0.0783608100826
ACH-000039,-0.09866338828669999
ACH-000040,0.00411933485129
ACH-000041,0.1483340139
ACH-000042,-0.0468454397526
ACH-000045,-0.0679420693344
ACH-000047,-0.09336808584310001
ACH-000052,0.180365509408
ACH-000053,-0.0483209642821
ACH-000054,-0.0748576419406
ACH-000055,0.0995259133516
ACH-000060,0.08105552388010001
ACH-000067,0.152853656525
ACH-000070,-0.102074763214
ACH-000075,-0.38831611746699995
ACH-000078,0.0885471440364
ACH-000082,0.011870344910500001
ACH-000085,0.0163635427236
ACH-000086,-0.363089929984
ACH-000087,-0.0341958230828
ACH-000092,-0.199843958817
ACH-000095,-0.158358158366
ACH-000097,-0.10765275367100001
ACH-000098,0.024727791389
ACH-000099,0.0176704211779
ACH-000108,-0.018664929404099997
ACH-000113,-0.0270939292833
ACH-000115,-0.19370677883499998
ACH-000116,-0.00418993288196
ACH-000118,-0.0834848103692
ACH-000120,-0.052802637248599994
ACH-000123,-0.031121632476
ACH-000127,0.025913525030099995
ACH-000128,-0.0731388099184
ACH-000132,0.11362633443499999
ACH-000133,-0.11578080233799999
ACH-000137,0.118831969571
ACH-000138,0.08081992812250001
ACH-000142,-0.21906073998300002
ACH-000143,-0.206888385851
ACH-000146,-0.26263262018399997
ACH-000148,-0.0997274516936
ACH-000150,0.057889184876499994
ACH-000152,0.191416773565
ACH-000153,-0.0277967527647
ACH-000159,-0.0671969545189
ACH-000160,-0.209018486721
ACH-000163,-0.0322373787008
ACH-000167,-0.326307267407
ACH-000168,0.0832059643779
ACH-000169,-0.00627790575729
ACH-000178,-0.0749127905632
ACH-000182,-0.152737379576
ACH-000183,-0.0681747328034
ACH-000188,-0.09311863090289998
ACH-000189,0.20070305010000003
ACH-000190,-0.04064097387480001
ACH-000198,-0.152837103654
ACH-000204,-0.36591873463
ACH-000206,0.00514979726732
ACH-000207,-0.0697391615169
ACH-000211,-0.24368815528299997
ACH-000215,-0.161381353449
ACH-000221,-0.048982902512099996
ACH-000222,-0.009230480653819999
ACH-000223,-0.16782909648400002
ACH-000226,-0.0890277599901
ACH-000227,0.18897722104000003
ACH-000228,0.17845834706500002
ACH-000231,-0.0805838225852
ACH-000232,0.141278574976
ACH-000233,-0.296830991723
ACH-000234,0.0140381427025
ACH-000235,-0.0639743022466
ACH-000237,-0.0361827561337
ACH-000238,0.151906912336
ACH-000243,-0.182313183781
ACH-000244,-0.261622667572
ACH-000246,-0.106035642572
ACH-000248,-0.05612925074300001
ACH-000250,-0.139991696338
ACH-000251,-0.112271185399
ACH-000253,-0.120273072755
ACH-000255,-0.142350679982
ACH-000256,0.129409617073
ACH-000257,-0.040447357890699996
ACH-000258,-0.242611742823
ACH-000259,-0.028008779893900004
ACH-000260,-0.14898312284600002
ACH-000261,-0.0577862539573
ACH-000262,-0.0083880400977
ACH-000263,-0.264513987776
ACH-000264,-0.116944194889
ACH-000265,-0.06915595707910001
ACH-000266,-0.15763846953500002
ACH-000272,-0.160198623558
ACH-000273,-0.21959753171100002
ACH-000274,-0.116166536542
ACH-000277,-0.200381140376
ACH-000278,-0.033420303552099996
ACH-000279,-0.014106750498500001
ACH-000280,-0.406683748054
ACH-000281,-0.38238285335699995
ACH-000288,-0.15673492441099998
ACH-000291,0.00971339062245
ACH-000293,-0.140267138768
ACH-000294,-0.332387366032
ACH-000295,0.0190027481621
ACH-000296,-0.0936270299099
ACH-000302,-0.0833453536
ACH-000304,0.00676074286551
ACH-000307,-0.08796637930710001
ACH-000308,-0.0706204590958
ACH-000310,0.039213890679599996
ACH-000311,-0.292907046597
ACH-000312,-0.0300702200027
ACH-000315,0.0783373973678
ACH-000316,-0.0077114908221099995
ACH-000317,-0.138107587132
ACH-000318,-0.17984221028499997
ACH-000319,-0.0760623707664
ACH-000320,-0.0837098928836
ACH-000322,-0.124238299916
ACH-000323,0.11361868057499999
ACH-000324,-0.452540296038
ACH-000329,0.0289176382617
ACH-000330,0.339529802282
ACH-000331,-0.13137911136299998
ACH-000332,-0.223268956084
ACH-000334,0.176401926912
ACH-000335,-0.03315983927940001
ACH-000336,-0.32326926725
ACH-000337,-0.0978206975152
ACH-000339,-0.00889135026602
ACH-000341,0.107482686927
