,SCNN1G (6340)
ACH-000004,-0.08932685728970001
ACH-000007,-0.0755122194003
ACH-000009,0.277785905646
ACH-000011,-0.082140608603
ACH-000012,-0.00499515158721
ACH-000013,-0.08083662794150001
ACH-000014,-0.0487572655894
ACH-000015,-0.059914389671999996
ACH-000017,0.195484363905
ACH-000018,0.121255887243
ACH-000019,-0.04973924865119999
ACH-000021,-0.0033475402486300002
ACH-000022,0.114587034937
ACH-000025,0.0494695115307
ACH-000028,-0.060213981008900005
ACH-000030,0.13992844476500002
ACH-000035,-0.119874429225
ACH-000036,0.170151321033
ACH-000037,-0.280805135408
ACH-000039,0.19862715225400002
ACH-000040,0.0787123955343
ACH-000041,-0.0392506698404
ACH-000042,0.00010673827408900001
ACH-000045,0.175977716463
ACH-000047,0.103171596007
ACH-000052,-0.251135616876
ACH-000053,0.16227177702
ACH-000054,0.06895743072039999
ACH-000055,0.106991600741
ACH-000060,0.19126298340999998
ACH-000067,0.126187463984
ACH-000070,-0.000325683312607
ACH-000075,-0.0639157836742
ACH-000078,0.14809065377299999
ACH-000082,0.060472911494000005
ACH-000085,0.147449288891
ACH-000086,0.07807800845339999
ACH-000087,-0.29660384264199996
ACH-000092,-0.0615794460047
ACH-000095,0.0114960926898
ACH-000097,-0.037604489309
ACH-000098,-0.16299428759
ACH-000099,0.07647891552960001
ACH-000108,0.0413238818086
ACH-000113,0.0326704001479
ACH-000115,0.267569564684
ACH-000116,0.08746574514589998
ACH-000118,-0.00121798425347
ACH-000120,-0.0753471162253
ACH-000123,-0.0685022961309
ACH-000127,-0.168499282625
ACH-000128,-0.0787675539274
ACH-000132,0.0548931462505
ACH-000133,0.013052855721200001
ACH-000137,-0.126911858347
ACH-000138,-0.04918109845409999
ACH-000142,-0.0305541236445
ACH-000143,0.00217721380071
ACH-000146,0.0755679982902
ACH-000148,0.024600322045
ACH-000150,-0.07982698753930001
ACH-000152,0.12343604363600001
ACH-000153,0.150009028352
ACH-000159,0.062149122055
ACH-000160,-0.00830470328444
ACH-000163,0.280033158894
ACH-000167,0.21152740963599997
ACH-000168,0.247091059468
ACH-000169,-0.026612046261800002
ACH-000178,0.029670443708900002
ACH-000182,-0.0785581091912
ACH-000183,-0.015800631002
ACH-000188,0.00426799534284
ACH-000189,0.146337038349
ACH-000190,-0.09681104971210001
ACH-000198,0.148288444766
ACH-000204,-0.38067903350000004
ACH-000206,0.187325828114
ACH-000207,-0.12573584194499998
ACH-000211,0.0663321449916
ACH-000215,0.16033745893100002
ACH-000221,0.10680723789100001
ACH-000222,-0.07552348400179999
ACH-000223,0.18352368725200002
ACH-000226,-0.12360253564000001
ACH-000227,0.108253994845
ACH-000228,-0.0052056259636800006
ACH-000231,0.00235452942821
ACH-000232,0.0481942275981
ACH-000233,-0.0214680301406
ACH-000234,0.0976047783117
ACH-000235,0.0996593771249
ACH-000237,-0.09973536522870001
ACH-000238,0.210117317551
ACH-000243,-0.144478693771
ACH-000244,0.162176264595
ACH-000246,0.0929609067099
ACH-000248,-0.101699011853
ACH-000250,0.0050067678527
ACH-000251,0.13749789126700002
ACH-000253,-0.0050038900550100004
ACH-000255,-0.0234112757963
ACH-000256,0.16691154872000002
ACH-000257,0.027741755773099997
ACH-000258,0.046587015362
ACH-000259,0.0664184922242
ACH-000260,0.0191989177813
ACH-000261,0.05837866939680001
ACH-000262,0.0179880822225
ACH-000263,-0.0349387170345
ACH-000264,-0.0393949907645
ACH-000265,-0.11938707242699999
ACH-000266,0.014878090270200001
ACH-000272,0.09393053994010002
ACH-000273,0.148577919
ACH-000274,0.042880691182399996
ACH-000277,-0.0289750105413
ACH-000278,0.07784896390860001
ACH-000279,-0.0185599786923
ACH-000280,-0.0226049752222
ACH-000281,0.152996997795
ACH-000288,-0.028761385062000003
ACH-000291,0.0948271801853
ACH-000293,0.20795498889199998
ACH-000294,0.0419746321763
ACH-000295,-0.0878779138848
ACH-000296,-0.0633383498584
ACH-000302,0.08838967484999999
ACH-000304,-0.216539221548
ACH-000307,0.07160012017350001
ACH-000308,0.0351777512946
ACH-000310,0.0633701302489
ACH-000311,0.145238495204
ACH-000312,0.139331184783
ACH-000315,-0.0964111477558
ACH-000316,0.0310814395841
ACH-000317,-0.00804127206499
ACH-000318,0.026695970390400003
ACH-000319,0.081089603274
ACH-000320,-0.035470517117699996
ACH-000322,-0.19161277580299999
ACH-000323,0.22656400208900002
ACH-000324,0.0820856164789
ACH-000329,-0.141407026716
ACH-000330,0.138030461379
ACH-000331,-0.0786876242939
ACH-000332,0.0360726776379
ACH-000334,0.297246699173
ACH-000335,0.224618381166
ACH-000336,-0.118444815667
ACH-000337,0.125416616063
ACH-000339,0.08363058482699999
ACH-000341,0.51604812917
ACH-000348,0.0363188907255
ACH-000350,0.279936623131
ACH-000352,0.022554287590400002
ACH-000356,-0.029420705323
ACH-000361,0.238747792091
ACH-000362,0.09647741068900001
ACH-000363,-0.0118579815234
ACH-000364,0.0305881258818
ACH-000365,0.0980356124977
ACH-000366,0.09132182778660002
ACH-000368,0.06511909406159999
ACH-000374,0.04593938719380001
ACH-000375,-0.108713768009
ACH-000376,0.0406221287261
ACH-000381,0.128065510838
ACH-000383,0.0945595215529
ACH-000387,0.128478481966
ACH-000389,-0.0103700386954
ACH-000390,0.14131895989499998
ACH-000393,0.136918413828
ACH-000395,0.21734515693300002
ACH-000397,0.0174021002115
ACH-000401,-0.0473475155356
ACH-000402,-0.33188022045800003
ACH-000403,0.098208914043
ACH-000404,0.032438614067
ACH-000406,-0.0431632532524
ACH-000407,0.0250680887138
ACH-000408,-0.026355187422700002
ACH-000410,0.05080724247690001
ACH-000411,-0.0916385598557
ACH-000414,-0.019222195953799998
ACH-000415,-0.119772093412
ACH-000416,-0.015519143013
ACH-000420,0.011921157866200002
ACH-000421,-0.026902631153
ACH-000424,0.028006856429699998
ACH-000425,-0.0800520420166
ACH-000426,-0.23529667170200003
ACH-000427,0.132194864461
ACH-000433,0.0638899108955
ACH-000436,0.0851149995036
ACH-000444,-0.00260282722718
ACH-000445,0.0130803566001
ACH-000448,0.006125014354229999
ACH-000450,-0.28739497632
ACH-000452,-0.0494120923745
ACH-000454,-0.17452735767299998
ACH-000458,-0.11549877681399999
ACH-000459,-0.217989061013
ACH-000460,-0.0186950632337
ACH-000461,-0.142368098761
ACH-000463,0.10939898504699999
ACH-000464,0.23369112718
ACH-000466,0.000725885175513
ACH-000467,0.058648404437499996
ACH-000468,0.130664159574
ACH-000469,0.09791048453130001
ACH-000470,0.108918055523
ACH-000471,0.101895356743
ACH-000472,0.0188464393501
ACH-000473,-0.0515119981812
ACH-000475,0.0491773193303
ACH-000476,-0.105692772718
ACH-000477,0.043679073670800005
ACH-000480,-0.0665168706275
ACH-000481,0.0394944232234
ACH-000483,-0.0234566878246
ACH-000484,0.308057808512
ACH-000485,-0.203448816807
ACH-000486,0.0064559548459
ACH-000487,0.00597218628023
ACH-000488,0.0438544595773
ACH-000490,-0.11491266472999999
ACH-000491,0.0891434206281
ACH-000495,0.06002071400219999
ACH-000496,-0.06954404036299999
ACH-000499,0.293331970899
ACH-000500,0.07330797794489999
ACH-000502,0.0755067775057
ACH-000503,-0.015287358811099999
ACH-000505,-0.09261751317610001
ACH-000507,0.0468603448495
ACH-000510,-0.0182629450037
ACH-000511,0.17852673988899997
ACH-000512,-0.00790165101305
ACH-000516,-0.102296042761
ACH-000517,0.061742293641099996
ACH-000518,0.17509962529399997
ACH-000520,0.22340607064800003
ACH-000521,0.045340959623800005
ACH-000522,-0.0457989750046
ACH-000524,-0.0200474512708
ACH-000527,0.0494265163143
ACH-000528,0.0475716422034
ACH-000537,-0.11221937506799999
ACH-000541,0.356333390004
ACH-000542,0.0235825262616
ACH-000544,0.00990616882606
ACH-000545,-0.09157658779310002
ACH-000547,-0.17711167552999998
ACH-000548,0.04468324242669999
ACH-000549,0.120686704893
ACH-000550,0.125694327545
ACH-000552,0.10828602794000002
ACH-000556,-0.144938829085
ACH-000557,0.0149888533519
ACH-000570,-0.006445787138050001
ACH-000571,0.11618742214500001
ACH-000573,-0.121913574693
ACH-000576,0.0442569519433
ACH-000580,0.18477408616399998
ACH-000584,-0.021925087830699998
ACH-000585,0.014887784000600002
ACH-000588,0.107354608181
ACH-000589,-0.0652671193339
ACH-000591,-0.0161840792122
ACH-000593,-0.020372998274
ACH-000600,0.013113523919799999
ACH-000601,0.0076206377901599995
ACH-000604,0.0634343355042
ACH-000605,-0.07889884669200001
ACH-000606,0.058512051136099995
ACH-000608,0.0744238197373
ACH-000614,-0.28132084115600003
ACH-000616,0.050967864214099996
ACH-000618,0.0781784688025
ACH-000619,0.175968017372
ACH-000620,-0.00106801625942
ACH-000621,0.005469506282680001
ACH-000622,-0.04570036603969999
ACH-000623,0.0217290619159
ACH-000624,-0.08897341943289999
ACH-000627,0.254876837666
ACH-000630,-0.0203840013618
ACH-000632,0.0457535112885
ACH-000633,0.128162774944
ACH-000637,0.0185002632123
ACH-000638,-0.070919415538
ACH-000646,-0.11157345045999999
ACH-000647,0.00821039436104
ACH-000648,0.0428266130487
ACH-000649,0.131604020168
ACH-000651,0.08145218263830001
ACH-000652,-0.107253927521
ACH-000653,-0.0223992972786
ACH-000657,0.104163554829
ACH-000658,-0.00488962499878
ACH-000661,-0.132614139814
ACH-000662,0.0551642187042
ACH-000663,-0.0286675410238
ACH-000665,0.0531914806601
ACH-000671,-0.16819669129
ACH-000673,0.010463102153
ACH-000676,0.0187143118831
ACH-000677,0.115300042944
ACH-000681,0.041078081664999995
ACH-000682,0.188957765617
ACH-000683,0.0452066115995
ACH-000684,-0.203365428439
ACH-000688,0.242410919125
ACH-000693,0.07173610508489998
ACH-000694,0.128552685707
ACH-000695,-0.52155067191
ACH-000696,0.08548902035700001
ACH-000697,0.0188535596447
ACH-000699,0.0773333825159
ACH-000701,-0.00154829747957
ACH-000706,-0.0694270334107
ACH-000711,0.120398948334
ACH-000713,-0.306281949436
ACH-000714,-0.08906166341060001
ACH-000718,-0.0761297377862
ACH-000720,0.20646816921500002
ACH-000721,0.05605719312580001
ACH-000724,0.13986500588
ACH-000725,-0.218461434603
ACH-000732,-0.117824216063
ACH-000734,0.0856265952599
ACH-000735,0.109512351026
ACH-000736,-0.139128722531
ACH-000738,0.0591610117453
ACH-000746,0.029126176028299998
ACH-000747,0.283539223218
ACH-000748,0.020878406888
ACH-000753,0.08025163615139999
ACH-000756,-0.0475050458308
ACH-000757,0.0455104633018
ACH-000758,-0.106381262543
ACH-000760,0.0630039322349
ACH-000763,0.114228423688
ACH-000764,0.00112668552104
ACH-000765,0.0360522712339
ACH-000766,-0.18764242231400002
ACH-000767,-0.00426120643698
ACH-000768,-0.0118574406526
ACH-000769,0.047349259850000006
ACH-000770,0.146110079835
ACH-000771,0.0305337258905
ACH-000773,-0.000932878208577
ACH-000776,-0.0676934379164
ACH-000777,0.11636278783500001
ACH-000778,-0.151621877636
ACH-000781,0.0442577681715
ACH-000782,0.0590611554914
ACH-000783,-0.010940781161799999
ACH-000784,-0.0971736928176
ACH-000785,0.053485586167699994
ACH-000787,0.0955713069981
ACH-000788,0.044770034684199995
ACH-000791,-0.0662266881363
ACH-000792,0.283241659164
ACH-000794,0.14520887682800002
ACH-000796,0.118801237108
