,NISCH (11188)
ACH-000721,-0.455240794037
ACH-000724,-0.141558048623
ACH-000725,-0.194357028981
ACH-000732,-0.558288626265
ACH-000734,-0.386451714335
ACH-000735,-0.37796321890199996
ACH-000736,-0.470626547477
ACH-000738,-0.373086098267
ACH-000746,-0.37190819365
ACH-000747,-0.44655581833400004
ACH-000748,-0.384038347725
ACH-000753,-0.51138370665
ACH-000756,-0.494103557984
ACH-000757,-0.287873880988
ACH-000758,-0.19678534227699998
ACH-000760,-0.278439691391
ACH-000763,-0.495291038173
ACH-000764,-0.601013770341
ACH-000765,-0.458132037793
ACH-000766,-0.44719271726099996
ACH-000767,-0.11107164348099999
ACH-000768,-0.351196762315
ACH-000769,-0.56623929342
ACH-000770,-0.322131674448
ACH-000771,-0.405522755573
ACH-000773,-0.396948174542
ACH-000776,-0.313816917362
ACH-000777,-0.474214734705
ACH-000778,-0.306512062764
ACH-000781,-0.36672654031999996
ACH-000782,-0.559117589929
ACH-000783,-0.197179510882
ACH-000784,-0.38267026138000004
ACH-000785,-0.52405049128
ACH-000787,-0.280331313342
ACH-000788,-0.40837274658600003
ACH-000791,-0.38516964310199997
ACH-000792,-0.535337688208
ACH-000794,-0.590741186483
ACH-000796,-0.518423291062
ACH-000799,-0.41230342655900004
ACH-000800,-0.45278036994599996
ACH-000802,-0.389218002979
ACH-000804,-0.508298098223
ACH-000805,-0.388776454556
ACH-000809,-0.453743634691
ACH-000810,-0.2896889409
ACH-000811,-0.60547832301
ACH-000817,-0.422256452648
ACH-000819,-0.369401849832
ACH-000820,-0.907029518981
ACH-000821,-0.275930005114
ACH-000822,-0.471949221496
ACH-000823,-0.467994834821
ACH-000824,-0.378873036618
ACH-000827,-0.462604131008
ACH-000829,-0.512438276004
ACH-000831,-0.406703310981
ACH-000832,-0.438461841479
ACH-000833,-0.54916481539
ACH-000834,-0.460821582215
ACH-000835,-0.47123617752999997
ACH-000836,-0.533567078342
ACH-000837,-0.358695160128
ACH-000838,-0.148417877143
ACH-000839,-0.6400329636300001
ACH-000840,-0.212724065931
ACH-000841,-0.38292767955799994
ACH-000843,-0.276146637706
ACH-000846,-0.623145186358
ACH-000847,-0.46234873348899996
ACH-000848,-0.5310191465349999
ACH-000849,-0.520945978373
ACH-000851,-0.559830188456
ACH-000855,-0.379074584676
ACH-000856,-0.325711667926
ACH-000858,-0.5098920442539999
ACH-000859,-0.19221485406599997
ACH-000861,-0.294662872392
ACH-000862,-0.44059029917099995
ACH-000865,-0.467954331543
ACH-000866,-0.365094407498
ACH-000867,-0.418590838676
ACH-000869,-0.378761151555
ACH-000872,-0.472528150105
ACH-000873,-0.7842197482179999
ACH-000876,-0.377393941615
ACH-000878,-0.569916817597
ACH-000880,-0.106076452039
ACH-000881,-0.387575552541
ACH-000882,-0.245129407779
ACH-000884,-0.542725081444
ACH-000885,-0.322449634311
ACH-000887,-0.47146018657600003
ACH-000888,-0.404232416458
ACH-000889,-0.378460552517
ACH-000890,-0.226746529877
ACH-000896,-0.47623148924599995
ACH-000898,-0.358159523507
ACH-000900,-0.5700892610880001
ACH-000901,-0.37292169894199995
ACH-000905,-0.40922440383500003
ACH-000906,-0.343890765791
ACH-000907,-0.409785774866
ACH-000910,-0.122936128498
ACH-000911,-0.45934100474899997
ACH-000912,-0.31042975694200003
ACH-000913,-0.312221847321
ACH-000915,-0.387179293232
ACH-000916,0.12109369230999999
ACH-000917,-0.461180986404
ACH-000921,-0.645433112896
ACH-000924,-0.531770976372
ACH-000926,-0.557066681802
ACH-000928,-0.431701289209
ACH-000929,-0.179394951952
ACH-000932,-0.39842149874399996
ACH-000935,-0.263999283682
ACH-000936,-0.559715363889
ACH-000937,-0.44197753258199995
ACH-000938,-0.28238563857500004
ACH-000939,-0.540946266877
ACH-000941,-0.43728553461900005
ACH-000943,-0.227667117547
ACH-000946,-0.28336355849
ACH-000947,-0.454406415688
ACH-000948,-0.220319425702
ACH-000950,-0.451313026013
ACH-000953,-0.352851521126
ACH-000957,-0.48684677933700005
ACH-000958,-0.16816831017900002
ACH-000960,-0.254459411526
ACH-000963,-0.253695561968
ACH-000968,-0.611282147631
ACH-000969,-0.47932400379199996
ACH-000973,-0.455057848551
ACH-000974,-0.379788122333
ACH-000975,-0.557921689079
ACH-000976,-0.21097545488699998
ACH-000978,-0.09978157063549999
ACH-000980,-0.501809326871
ACH-000984,-0.40349294752099996
ACH-000986,-0.710505973038
ACH-000988,-0.22193054144299998
ACH-000993,-0.296083976387
ACH-000994,-0.480368718993
ACH-000996,-0.5907904193060001
ACH-001001,-0.497741532196
ACH-001020,-0.41723682153
ACH-001028,-0.456305233745
ACH-001031,-0.264091939071
ACH-001038,-0.38210024786200003
ACH-001048,-0.5178125211779999
ACH-001050,-0.334206675578
ACH-001053,0.08578812325400001
ACH-001054,-0.255144756176
ACH-001061,-0.500460454856
ACH-001067,-0.374159219011
ACH-001075,-0.593166747837
ACH-001096,-0.385293211923
ACH-001128,-0.37551288371200003
ACH-001134,-0.38188644301200003
ACH-001151,-0.492738933513
ACH-001163,-0.585406544226
ACH-001164,-0.254324579352
ACH-001173,-0.423281428697
ACH-001183,-0.35774644676
ACH-001184,-0.53331370792
ACH-001190,-0.627133347061
ACH-001192,-0.370729902615
ACH-001193,-0.451577633628
ACH-001196,-0.38524795748499996
ACH-001197,-0.527393192471
ACH-001205,-0.21340801307399998
ACH-001211,-0.21821082567699998
ACH-001212,0.0711017523578
ACH-001228,-0.306694936014
ACH-001232,-0.504827673151
ACH-001239,0.09924081911910002
ACH-001274,-0.38847482876999995
ACH-001275,-0.367596759492
ACH-001277,-0.447870112333
ACH-001278,-0.395856999221
ACH-001280,-0.37932618204999996
ACH-001283,-0.318118016558
ACH-001289,-0.34045381385799994
ACH-001295,-0.39673679965
ACH-001300,-0.288385646982
ACH-001301,-0.528280041692
ACH-001302,-0.275961569048
ACH-001303,-0.320490851532
ACH-001306,-0.231159092826
ACH-001318,-0.19252728959000004
ACH-001322,-0.31461585369399997
ACH-001328,-0.467089385568
ACH-001332,0.0682546520914
ACH-001333,-0.49305375365000004
ACH-001336,-0.311481813416
ACH-001340,-0.329329493734
ACH-001346,-0.548772504668
ACH-001353,-0.587625571744
ACH-001354,-0.262613820404
ACH-001367,-0.359454938221
ACH-001368,-0.499657070286
ACH-001374,-0.462453820355
ACH-001375,-0.48956776372599997
ACH-001377,-0.392485556909
ACH-001380,-0.37002567483300003
ACH-001391,-0.31309872973999997
ACH-001407,-0.24494140196999997
ACH-001408,-0.534225934941
ACH-001413,-0.527374908601
ACH-001430,-0.5865156010010001
ACH-001431,-0.339215416048
ACH-001450,-0.231014552113
ACH-001496,-0.6394299847
ACH-001500,-0.40659013579400005
ACH-001521,-0.15763040245100002
ACH-001523,-0.35539513931199995
ACH-001532,-0.10949651482
ACH-001536,-0.28936044723
ACH-001550,-0.444915321801
ACH-001552,-0.4056391327
ACH-001554,-0.39389948196
ACH-001645,-0.551006134164
ACH-001654,-0.42102530010600003
ACH-001715,-0.409586727098
ACH-001735,-0.437433475424
ACH-001736,-0.26627659545800003
ACH-001737,-1.30948192213
ACH-001740,-0.550185972045
ACH-001745,-0.582379620283
ACH-001750,-0.40887101957099997
ACH-001765,-0.14103706770500002
ACH-001956,-0.39073418328000004
ACH-001957,-0.236329736632
