,UHRF2 (115426)
ACH-000004,-0.5142875547460001
ACH-000007,0.0248695861051
ACH-000009,-0.12927171022700001
ACH-000011,-0.262782370566
ACH-000012,0.109462475099
ACH-000013,0.029065527683900003
ACH-000014,-0.0539511727392
ACH-000015,-0.0324402093783
ACH-000017,-0.0651782847085
ACH-000018,-0.232961485012
ACH-000019,0.035503355744699996
ACH-000021,-0.0862731197268
ACH-000022,-0.0525707248312
ACH-000025,-0.157492678852
ACH-000028,-0.0007206585994710001
ACH-000030,-0.07430099110380001
ACH-000035,-0.0789843364359
ACH-000036,-0.0006919516991110001
ACH-000037,0.0595150595414
ACH-000039,0.00906281140456
ACH-000040,-0.010703914569000002
ACH-000041,-0.0438425391925
ACH-000042,-0.244563791857
ACH-000045,0.09177945467660001
ACH-000047,-0.0942428205016
ACH-000052,0.05787957077769999
ACH-000053,-0.117225315149
ACH-000054,-0.0342633025953
ACH-000055,0.100408715642
ACH-000060,-0.0693733062049
ACH-000067,-0.0313241619303
ACH-000070,0.0254520418561
ACH-000075,0.0593687483861
ACH-000078,-0.215272250918
ACH-000082,-0.122597399039
ACH-000085,0.051353398192699996
ACH-000086,-0.0162207817116
ACH-000087,0.332515270867
ACH-000092,-0.178531038226
ACH-000095,-0.05166948087590001
ACH-000097,0.014947474253100002
ACH-000098,0.0190930385001
ACH-000099,-0.0521588276664
ACH-000108,-0.0827347324363
ACH-000113,-0.14073539817800002
ACH-000115,-0.09263072519150001
ACH-000116,-0.022201462244799998
ACH-000118,-0.141593880043
ACH-000120,0.11557491705
ACH-000123,-0.133256028179
ACH-000127,-0.08990868318050001
ACH-000128,0.045283691289800004
ACH-000132,-0.163175566495
ACH-000133,0.0233704637745
ACH-000137,-0.0577168948562
ACH-000138,-0.16762431118499999
ACH-000142,0.123869159364
ACH-000143,0.010514925375399999
ACH-000146,-0.0976620959653
ACH-000148,-0.0294580353186
ACH-000150,0.114607100603
ACH-000152,-0.0687274383149
ACH-000153,-0.00942664446024
ACH-000159,-0.125726859517
ACH-000160,0.30388476533000003
ACH-000163,0.0809159793086
ACH-000167,0.45674208575900005
ACH-000168,-0.07407415516969999
ACH-000169,-0.00351044671689
ACH-000178,-0.04092664195580001
ACH-000182,-0.08378692080160001
ACH-000183,0.18471219874699998
ACH-000188,0.059256336789999996
ACH-000189,-0.0107329190307
ACH-000190,0.262129499364
ACH-000198,0.030846525489500003
ACH-000204,-0.16966811149099997
ACH-000206,-0.299349169969
ACH-000207,0.060978625820699996
ACH-000211,-0.131506289507
ACH-000215,-0.0362216319583
ACH-000221,-0.105971744004
ACH-000222,-0.19033866389600002
ACH-000223,-0.149484605987
ACH-000226,-0.0782519804792
ACH-000227,0.0123356636021
ACH-000228,-0.18188110692200002
ACH-000231,-0.147100619692
ACH-000232,-0.154174726662
ACH-000233,0.114161340193
ACH-000234,-0.0908821279291
ACH-000235,-0.0715528080408
ACH-000237,-0.11699498965999998
ACH-000238,-0.042766659960500004
ACH-000243,-0.138100210823
ACH-000244,-0.213329098562
ACH-000246,-0.141769775906
ACH-000248,-0.024553094205900003
ACH-000250,-0.015587949492500001
ACH-000251,-0.135363627969
ACH-000253,0.0266846792644
ACH-000255,-0.17137801053100002
ACH-000256,0.024098034619900004
ACH-000257,-0.38594571647500003
ACH-000258,-0.346195654429
ACH-000259,-0.0124491335272
ACH-000260,-0.0713242134507
ACH-000261,-0.08654373739089999
ACH-000262,-0.140303154428
ACH-000263,-0.17618782635699998
ACH-000264,0.013896566424
ACH-000265,-0.263767427042
ACH-000266,-0.0162298964227
ACH-000272,-0.0408071974614
ACH-000273,-0.00801116015163
ACH-000274,-0.053714233116100005
ACH-000277,0.171463648449
ACH-000278,-0.11279995509099999
ACH-000279,-0.10219613005599999
ACH-000280,-0.147710390031
ACH-000281,-0.134844509367
ACH-000288,0.09702599400550001
ACH-000291,-0.00633945446725
ACH-000293,-0.0819215879804
ACH-000294,-0.16619583854699999
ACH-000295,-0.109433712289
ACH-000296,0.243141184495
ACH-000302,-0.11018629593599999
ACH-000304,0.04089562898119999
ACH-000307,-0.155323012689
ACH-000308,-0.0155284790928
ACH-000310,0.042830300263099995
ACH-000311,-0.212547714633
ACH-000312,-0.0992783934235
ACH-000315,-0.0751330186678
ACH-000316,0.122831268883
ACH-000317,-0.08173005854010001
ACH-000318,-0.0164053506336
ACH-000319,-0.104115386908
ACH-000320,-0.13281785111199998
ACH-000322,-0.0189461018397
ACH-000323,-0.11930721589500001
ACH-000324,-0.141324506378
ACH-000329,-0.0960390735319
ACH-000330,0.108244415535
ACH-000331,-0.0425683685434
ACH-000332,-0.123532161551
ACH-000334,-0.23179189318000004
ACH-000335,0.0523892065089
ACH-000336,-0.14884289398
ACH-000337,0.14713355747600002
ACH-000339,0.0774130786414
ACH-000341,0.249992039965
ACH-000348,0.005268685531500001
ACH-000350,-0.166520298195
ACH-000352,-0.161826012279
ACH-000356,0.111898370015
ACH-000361,0.11232005041899999
ACH-000362,-0.116362411833
ACH-000363,-0.0712520504122
ACH-000364,-0.130586756042
ACH-000365,-0.16759656863
ACH-000366,-0.10895640285
ACH-000368,-0.0666461651786
ACH-000374,-0.413043296162
ACH-000375,0.165397638764
ACH-000376,-0.122020936684
ACH-000381,0.048401732661899996
ACH-000383,-0.0579214095755
ACH-000387,-0.091278741424
ACH-000389,-0.0681868473473
ACH-000390,-0.10669810207800001
ACH-000393,-0.0340664504288
ACH-000395,-0.00209669155844
ACH-000397,-0.06313106528609999
ACH-000401,0.273550847143
ACH-000402,0.414857911066
ACH-000403,0.0257906774596
ACH-000404,-0.0715382406829
ACH-000406,-0.06915299891110001
ACH-000407,0.112415807881
ACH-000408,0.252912672007
ACH-000410,-0.041959656446000006
ACH-000411,-0.00254033107535
ACH-000414,-0.17568303686
ACH-000415,-0.020417198226299997
ACH-000416,0.0009437679045400001
ACH-000420,-0.225051431941
ACH-000421,-0.00168673343928
ACH-000424,-0.365636028194
ACH-000425,-0.0926271539448
ACH-000426,0.00773997083329
ACH-000427,-0.260144291746
ACH-000433,-0.000503552807879
ACH-000436,-0.0509145103835
ACH-000444,-0.12022242779000002
ACH-000445,0.167372551309
ACH-000448,-0.17811144921
ACH-000450,-0.00248925072369
ACH-000452,-0.05470161374009999
ACH-000454,0.236104684062
ACH-000458,-0.10895264324300001
ACH-000459,0.44100712453199997
ACH-000460,-0.0329260990263
ACH-000461,-0.026846515120099997
ACH-000463,-0.0350095180069
ACH-000464,-0.152624511294
ACH-000466,0.0147541306557
ACH-000467,-0.127751833736
ACH-000468,0.00774351247629
ACH-000469,-0.07063543286669999
ACH-000470,-0.324955951225
ACH-000471,-0.054847594475099994
ACH-000472,-0.125097104312
ACH-000473,-0.0859368130297
ACH-000475,-0.159230667225
ACH-000476,-0.0168731195621
ACH-000477,-0.122237315516
ACH-000480,-0.030655007146099998
ACH-000481,-0.027165078018099996
ACH-000483,0.0208054422747
ACH-000484,-0.17096914526700002
ACH-000485,-0.126445736247
ACH-000486,0.029824645815
ACH-000487,0.00218529182848
ACH-000488,-0.0383969891054
ACH-000490,-0.195172359084
ACH-000491,0.019246569885799997
ACH-000495,-0.27335891046300004
ACH-000496,0.00172681566613
ACH-000499,0.261382024595
ACH-000500,-0.18761662332600001
ACH-000502,-0.13598067429000002
ACH-000503,-0.065488380848
ACH-000505,-0.09993331269139999
ACH-000507,-0.0325518609314
ACH-000510,-0.0743991666762
ACH-000511,-0.019026041113799998
ACH-000512,-0.196645175168
ACH-000516,-0.0244383526962
ACH-000517,-0.00324353438486
ACH-000518,-0.055838953931999995
ACH-000520,0.015827841316799998
ACH-000521,-0.533379960063
ACH-000522,0.0146522651624
ACH-000524,0.039425947277300005
ACH-000527,0.05673155259459999
ACH-000528,-0.058519997112
ACH-000537,0.047026769280000005
ACH-000541,0.113042836043
ACH-000542,-0.0703593556193
ACH-000544,0.111039983221
ACH-000545,-0.100609561315
ACH-000547,-0.201961195726
ACH-000548,-0.007201653369069999
ACH-000549,0.09636776445129999
ACH-000550,0.0169959348707
ACH-000552,0.137116782402
ACH-000556,-0.17218573748799998
ACH-000557,-0.0412128640415
ACH-000570,-0.030223618050099998
ACH-000571,0.03720512383980001
ACH-000573,-0.0792466086529
ACH-000576,-0.185704381408
ACH-000580,-0.19064239511599998
ACH-000584,-0.13013700060900002
ACH-000585,0.0375926417165
ACH-000588,0.0443612278522
ACH-000589,0.027462600193599997
ACH-000591,-0.229600066019
ACH-000593,0.0346798071999
ACH-000600,0.0667334649325
ACH-000601,-0.123935228374
ACH-000604,0.275416306355
ACH-000605,-0.0045461977555
ACH-000606,0.0953677655452
ACH-000608,-0.0338597881528
ACH-000614,-0.122973172001
ACH-000616,-0.05752171318990001
ACH-000618,-0.147419924495
ACH-000619,-0.0831149546947
ACH-000620,0.0138769186827
ACH-000621,0.0015460520457400001
ACH-000622,-0.0190358785463
ACH-000623,0.0364866553826
ACH-000624,-0.0520297194254
ACH-000627,0.0941541476069
ACH-000630,-0.0645706953191
ACH-000632,0.00425311486898
ACH-000633,0.07788894890669999
ACH-000637,-0.195435482273
ACH-000638,0.0483232710683
ACH-000646,-0.09212557629560002
ACH-000647,0.015151996284799999
ACH-000648,0.021526639729800002
ACH-000649,-0.060804364035900005
ACH-000651,-0.050743743304699995
ACH-000652,0.0743501990833
ACH-000653,-0.0601434151619
ACH-000657,-0.106995577094
ACH-000658,-0.236590903596
ACH-000661,-0.021659711798
ACH-000662,0.180514452768
ACH-000663,0.061142508567199993
ACH-000665,-0.08870272523160001
ACH-000671,-0.048390654817699996
ACH-000673,-0.092786956212
ACH-000676,-0.00798538053456
ACH-000677,0.029771751853800002
ACH-000681,-0.194976472678
ACH-000682,-0.18234087031
ACH-000683,-0.05025079102519999
ACH-000684,-0.0407497894974
ACH-000688,-0.194994979348
ACH-000693,-0.0717701869159
ACH-000694,-0.108867341389
ACH-000695,-0.420160818323
ACH-000696,-0.006905886983890001
ACH-000697,-0.0498892484474
ACH-000699,0.040200101735499996
ACH-000701,-0.23111915255999999
ACH-000706,0.08679026463919999
ACH-000711,-0.022237128821099995
ACH-000713,-0.0340164554065
ACH-000714,-0.139696256641
ACH-000718,-0.208727921008
ACH-000720,0.011104276689599998
ACH-000721,0.08952508560660001
ACH-000724,-0.09726090179300001
ACH-000725,-0.23369103294799998
ACH-000732,0.0138113422902
ACH-000734,0.0340188937743
ACH-000735,0.100256486085
ACH-000736,-0.08396634628529999
ACH-000738,-0.029083743437900003
ACH-000746,-0.08296535090639999
ACH-000747,-0.148242836474
ACH-000748,-0.0554224760774
ACH-000753,0.114663633719
ACH-000756,-0.025202636061400004
ACH-000757,-0.39040236337800005
ACH-000758,-0.024262271405
ACH-000760,-0.0281085477709
ACH-000763,-0.247640356629
ACH-000764,0.0206115280352
ACH-000765,-0.123574896058
ACH-000766,-0.217595581547
ACH-000767,-0.126719293709
ACH-000768,-0.134709834215
ACH-000769,-0.05676045656169999
ACH-000770,-0.0264536040221
ACH-000771,0.0260310116812
ACH-000773,0.0023347875452
ACH-000776,-0.0911092644816
ACH-000777,-0.0807268102169
ACH-000778,-0.0500694624325
ACH-000781,-0.162236179479
ACH-000782,-0.215363888196
ACH-000783,0.08588907166310002
ACH-000784,0.135969241278
ACH-000785,0.06480184951500001
ACH-000787,-0.113414250493
ACH-000788,-0.103331589545
ACH-000791,-0.0197400907503
ACH-000792,-0.21129956536699998
ACH-000794,-0.0584966727665
ACH-000796,-0.0672358369558
ACH-000799,-0.09823214055519999
ACH-000800,0.07788160226
ACH-000802,0.00537480967526
ACH-000804,0.0916793692003
ACH-000805,0.238473510723
ACH-000809,-0.26106750805
ACH-000810,0.0491657858325
ACH-000811,-0.120760218083
ACH-000817,-0.026732694570800002
ACH-000819,-0.114882822283
ACH-000820,-0.00950823283753
ACH-000821,0.259788079358
ACH-000822,-0.0386353672029
ACH-000823,0.0147755590292
ACH-000824,-0.07017677468330001
ACH-000827,-0.107841904372
ACH-000829,-0.07248722463229999
ACH-000831,0.028210439849799998
ACH-000832,0.049850857950300004
ACH-000833,0.134387564694
ACH-000834,0.06814828183930001
ACH-000835,-0.203365575748
ACH-000836,0.24371890499600002
ACH-000837,-0.17954808815099998
ACH-000838,-0.08881500093969999
ACH-000839,-0.289610286389
ACH-000840,-0.021899003185
ACH-000841,-0.348318508574
ACH-000843,-0.025533167445400004
ACH-000846,-0.340809767888
ACH-000847,0.16155762513699998
ACH-000848,-0.21069553116300002
ACH-000849,0.011395767847799998
ACH-000851,0.0629838884664
ACH-000855,-0.328959860481
ACH-000856,0.0756893687517
ACH-000858,-0.117547998179
ACH-000859,-0.12741807833799998
ACH-000861,0.048852509560099996
ACH-000862,-0.126585298202
ACH-000865,-0.0311352123287
ACH-000866,-0.073434621102
ACH-000867,-0.08856824882539999
ACH-000869,0.0059956495120799995
ACH-000872,0.05743659157599999
ACH-000873,0.0175003720159
ACH-000876,-0.0549426873262
ACH-000878,-0.0265139641678
ACH-000880,0.139553013397
ACH-000881,-0.08947358214439999
ACH-000882,-0.048480219898499995
ACH-000884,-0.149978017521
ACH-000885,-0.07882301910739999
ACH-000887,-0.0161723766714
ACH-000888,-0.183699234228
ACH-000889,-0.04793035476509999
ACH-000890,-0.25754783423300004
ACH-000896,0.007225096090779999
ACH-000898,-0.135327002488
ACH-000900,-0.215616155662
ACH-000901,0.0942042931753
ACH-000905,0.042415044275199994
ACH-000906,0.0103186489814
ACH-000907,0.024646808026400003
ACH-000910,-0.020780306374400002
ACH-000911,-0.0810452592244
ACH-000912,-0.035079674727699996
ACH-000913,0.0255927372042
ACH-000915,-0.00920194774546
ACH-000916,-0.363389265149
ACH-000917,-0.012433339818299999
ACH-000921,-0.12395777183000001
ACH-000924,0.00935118125443
ACH-000926,-0.22290558311
ACH-000928,-0.009580474318350001
ACH-000929,-0.0979881228838
ACH-000932,-0.0323366161229
ACH-000935,0.012616507972799998
ACH-000936,-0.08599594700789999
ACH-000937,-0.0110272120649
ACH-000938,-0.110112694399
ACH-000939,0.36256023587200004
ACH-000941,-0.207918736283
ACH-000943,0.00449737784926
ACH-000946,-0.21138431252099998
ACH-000947,-0.124998378376
ACH-000948,-0.007993105213560002
ACH-000950,-0.255653552852
ACH-000953,0.0007316178608950001
ACH-000957,-0.163948444239
ACH-000958,-0.25058580077799997
ACH-000960,-0.0773160852858
ACH-000963,-0.029707999732499997
ACH-000968,-0.0475112239598
ACH-000969,-0.0185711624893
ACH-000973,-0.0205472253574
ACH-000974,-0.060498146341500005
ACH-000975,-0.136368962413
ACH-000976,-0.0912911290756
ACH-000978,-0.198385198427
ACH-000980,-0.0208002579675
ACH-000984,-0.040828805162
ACH-000986,0.021702464925599997
ACH-000988,0.049044201122500006
ACH-000993,-0.120415838244
ACH-000994,-0.128730770448
ACH-000996,-0.252129867926
ACH-001001,-0.036129062742
ACH-001020,0.263151656269
ACH-001028,-0.0379154234395
ACH-001031,0.040802564915400005
ACH-001038,-0.0944038702705
ACH-001048,-0.0200522404231
ACH-001050,-0.00507919493143
ACH-001053,-0.231487885083
ACH-001054,-0.189771212858
ACH-001061,0.0515695584578
ACH-001067,-0.22700337075
ACH-001075,-0.137703003898
ACH-001096,0.000790402911101
ACH-001128,1.22517082551
ACH-001134,-0.176986886102
ACH-001151,-0.162884027011
ACH-001163,0.25118092624
ACH-001164,-0.207659563261
ACH-001173,-0.0502883615641
ACH-001183,-0.17241631202100002
ACH-001184,-0.126856407305
ACH-001190,-0.0157170129
ACH-001192,-0.08833879062960001
ACH-001193,0.0451505500925
ACH-001196,0.117298719266
ACH-001197,-0.08304781458319999
ACH-001205,-0.15028717560799998
ACH-001211,-0.022625427919099998
ACH-001212,0.0708484377704
ACH-001228,0.0329883166778
ACH-001232,-0.00673272788633
ACH-001239,-0.10487294766100001
ACH-001274,-0.113136779313
ACH-001275,-0.126557546015
ACH-001277,-0.151260517485
ACH-001278,-0.301757892593
ACH-001280,0.102791904987
ACH-001283,0.054585173503000003
ACH-001289,-0.178903393707
ACH-001295,-0.0319911236081
ACH-001300,-0.1273659378
ACH-001301,-0.0740479527542
ACH-001302,-0.266020604117
ACH-001303,-0.306182516071
ACH-001306,0.00244888959074
ACH-001318,-0.244878187252
ACH-001322,-0.0912248210973
ACH-001328,-0.0941430256167
ACH-001332,0.233515581232
ACH-001333,0.0278507594258
ACH-001336,0.0684440745462
ACH-001340,-0.10708091521
ACH-001346,-0.162591034638
ACH-001353,-0.131719957151
ACH-001354,-0.298049356762
ACH-001367,-0.195214136448
ACH-001368,-0.0224000913808
ACH-001374,-0.047963169518
ACH-001375,-0.054302753431599994
ACH-001377,-0.118364100674
ACH-001380,-0.22650010081
ACH-001391,-0.015984861984899998
ACH-001407,-0.15046517338600002
ACH-001408,-0.04344048113059999
ACH-001413,-0.125248071957
ACH-001430,-0.411231898737
ACH-001431,-0.0913310643038
ACH-001450,0.115298231809
ACH-001496,0.38359778914399995
ACH-001500,0.0296803998471
ACH-001521,-0.027340305512099997
ACH-001523,0.0673644818824
ACH-001532,-0.178836286435
ACH-001536,-0.05558017787359999
ACH-001550,0.369422932779
ACH-001552,-0.057472216778600003
ACH-001554,0.0342609533326
ACH-001645,-0.0997369819718
ACH-001654,0.0293068240319
ACH-001715,0.124095583407
ACH-001735,-0.10249473880000001
ACH-001736,0.029238549058400003
ACH-001737,0.08155748276619999
ACH-001740,0.112372987755
ACH-001745,0.00942545096981
ACH-001750,-0.20032308488400002
ACH-001765,-0.0028153702986199996
ACH-001956,-0.0520166476109
ACH-001957,0.07379608999439999
