,ZP3 (7784)
ACH-000004,-0.13857569389399998
ACH-000007,-0.299728409051
ACH-000009,0.00825359765322
ACH-000011,-0.150099745392
ACH-000012,-0.162206086857
ACH-000013,-0.05929692381130001
ACH-000014,-0.25335990566100003
ACH-000015,-0.202646472114
ACH-000017,-0.20461679711800002
ACH-000018,-0.169899644716
ACH-000019,-0.20003676534
ACH-000021,-0.404232591514
ACH-000022,-0.36953233655100004
ACH-000025,-0.122209768739
ACH-000028,-0.251408820643
ACH-000030,-0.0473883689856
ACH-000035,-0.254143416054
ACH-000036,-0.348468626517
ACH-000037,-0.36797255935400003
ACH-000039,0.0181390477579
ACH-000040,-0.143922022834
ACH-000041,-0.26353097019
ACH-000042,-0.09424189916680001
ACH-000045,-0.21050454082400002
ACH-000047,-0.211477263507
ACH-000052,-0.0110764963323
ACH-000053,-0.199205839388
ACH-000054,-0.0682194446073
ACH-000055,0.0479475019584
ACH-000060,-0.154023139956
ACH-000067,-0.115775087897
ACH-000070,-0.15517860120899998
ACH-000075,-0.244394603658
ACH-000078,-0.204558170394
ACH-000082,-0.208990092814
ACH-000085,-0.111221762428
ACH-000086,-0.0859770945648
ACH-000087,-0.338911199929
ACH-000092,-0.247387612964
ACH-000095,-0.08993027887760001
ACH-000097,-0.243568994056
ACH-000098,-0.371410892221
ACH-000099,-0.0646075075448
ACH-000108,-0.39683085176
ACH-000113,-0.0721004145253
ACH-000115,-0.128396306876
ACH-000116,0.0813874067347
ACH-000118,-0.17534989913600002
ACH-000120,-0.129334528825
ACH-000123,-0.163702960627
ACH-000127,-0.121366165012
ACH-000128,-0.236959398057
ACH-000132,-0.181384908107
ACH-000133,0.029516633395
ACH-000137,-0.355012275318
ACH-000138,0.0834287687453
ACH-000142,-0.303822526113
ACH-000143,-0.23318178906999998
ACH-000146,-0.0764666832795
ACH-000148,-0.29750138981999996
ACH-000150,-0.031333860421000004
ACH-000152,-0.216267941378
ACH-000153,-0.118683330404
ACH-000159,-0.299023567338
ACH-000160,-0.23295658231199998
ACH-000163,-0.09673540726579999
