,MYADML2 (255275)
ACH-000004,0.07750741028689999
ACH-000007,0.360950938738
ACH-000009,0.0181962620622
ACH-000011,-0.010481121593100001
ACH-000012,0.0919565116522
ACH-000013,0.0764823350117
ACH-000014,0.202394713132
ACH-000015,0.0917775294188
ACH-000017,-0.0472258452958
ACH-000018,0.260827951146
ACH-000019,0.0933604859152
ACH-000021,0.110968427274
ACH-000022,0.19646663229400002
ACH-000025,0.0976305356727
ACH-000028,0.09560355222969999
ACH-000030,0.118440450471
ACH-000035,0.29359284305399996
ACH-000036,0.0570773316609
ACH-000037,-0.0853372791871
ACH-000039,-0.0266360130015
ACH-000040,0.168653468604
ACH-000041,0.09851914314719999
ACH-000042,0.120418853756
ACH-000045,0.205226600384
ACH-000047,0.09061292529500001
ACH-000052,-0.117120314851
ACH-000053,0.157638709918
ACH-000054,0.160373538239
ACH-000055,0.181062788478
ACH-000060,-0.0437667863856
ACH-000067,0.248112419988
ACH-000070,0.101253252289
ACH-000075,0.0470553440123
ACH-000078,0.244164246423
ACH-000082,0.145667192077
ACH-000085,0.0672054818193
ACH-000086,0.127409855485
ACH-000087,0.080712043888
ACH-000092,0.233132638241
ACH-000095,-0.120896906539
ACH-000097,0.102483445548
ACH-000098,0.09437550256619999
ACH-000099,0.06793468424549999
ACH-000108,-0.0111281349077
ACH-000113,0.179922048453
ACH-000115,0.055354191522
ACH-000116,0.12056735609300001
ACH-000118,0.0842350143358
ACH-000120,0.0006838774945850001
ACH-000123,0.16801883345199997
ACH-000127,0.148746151126
ACH-000128,-0.0651958066494
ACH-000132,0.27252821091999996
ACH-000133,0.09524125741789999
ACH-000137,-0.0631129189371
ACH-000138,0.162653293271
ACH-000142,0.0626726220057
ACH-000143,0.10144685253499999
ACH-000146,0.20473948995299998
ACH-000148,0.0442285086354
ACH-000150,0.042061159507
ACH-000152,0.139837366499
ACH-000153,0.349923918613
ACH-000159,0.0024619332855700003
ACH-000160,-0.100397381304
ACH-000163,0.08140304583210001
ACH-000167,0.09595920475639999
ACH-000168,0.188215387933
ACH-000169,-0.00955275183483
ACH-000178,0.08676738880860001
ACH-000182,0.04984441916830001
ACH-000183,0.19561299634399998
ACH-000188,0.10959095607000001
ACH-000189,0.111296132173
ACH-000190,0.142055775079
ACH-000198,0.186952474818
ACH-000204,0.303863151988
ACH-000206,0.163444018012
ACH-000207,0.40737450776999995
ACH-000211,0.16784477982299997
ACH-000215,0.155750078141
ACH-000221,0.146346583888
ACH-000222,0.197410813792
ACH-000223,-0.0058924495505699994
