,CTGF (1490)
ACH-000004,0.227995326484
ACH-000007,0.297493873162
ACH-000009,0.24840430298
ACH-000011,0.10014646898900001
ACH-000012,0.208800923981
ACH-000013,0.201120063769
ACH-000014,0.363466535957
ACH-000015,0.273135940427
ACH-000017,0.397102499433
ACH-000018,0.20554817184000002
ACH-000019,0.114951733178
ACH-000021,0.117475722469
ACH-000022,0.182128061653
ACH-000025,0.132982064419
ACH-000028,0.275521344314
ACH-000030,0.15769990756
ACH-000035,0.20413487532400001
ACH-000036,0.164539833505
ACH-000037,0.314002290588
ACH-000039,0.261315966151
ACH-000040,0.187480110045
ACH-000041,0.215764796966
ACH-000042,0.22920790628899998
ACH-000045,0.295123016851
ACH-000047,0.267843227256
ACH-000052,0.286641373129
ACH-000053,0.13410710820900001
ACH-000054,0.13927191351
ACH-000055,0.35637552954999996
ACH-000060,0.0396654494758
ACH-000067,0.0655489171951
ACH-000070,0.208739828415
ACH-000075,0.34665758288099996
ACH-000078,0.338811858656
ACH-000082,0.135552799851
ACH-000085,0.242579310438
ACH-000086,0.203529541625
ACH-000087,0.29066909436
ACH-000092,0.0782759705552
ACH-000095,0.152846024311
ACH-000097,0.14446011374099998
ACH-000098,0.160590988433
ACH-000099,0.34281748064999995
ACH-000108,0.16479471121300002
ACH-000113,0.40670815382200004
ACH-000115,0.17775632241099998
ACH-000116,0.19691938974800002
ACH-000118,0.103628920487
ACH-000120,0.0365504641819
ACH-000123,0.145574779301
ACH-000127,0.17189649076900002
ACH-000128,0.05028646386530001
ACH-000132,0.20313756638900002
ACH-000133,0.160384033509
ACH-000137,0.158733024344
ACH-000138,0.199233252035
ACH-000142,0.371639638414
ACH-000143,0.0627205447236
ACH-000146,0.14163743567
ACH-000148,0.180850824483
ACH-000150,0.21044468140500003
ACH-000152,0.170596573434
ACH-000153,0.225742874696
ACH-000159,0.16398255654899999
ACH-000160,0.0654943991151
ACH-000163,-0.143922532532
ACH-000167,0.165825940167
ACH-000168,-0.0318197004472
ACH-000169,0.252323947093
ACH-000178,0.17752647191799997
ACH-000182,0.212755589125
ACH-000183,0.19906525285
ACH-000188,0.161449875316
ACH-000189,0.19645041688
ACH-000190,0.109283092185
ACH-000198,0.27156025348
ACH-000204,-0.00848584493956
ACH-000206,0.41146794568899997
ACH-000207,0.079574344799
ACH-000211,0.20725118253199998
ACH-000215,0.20537743465999997
ACH-000221,0.18190060039
ACH-000222,0.179933905738
ACH-000223,0.16708745230799998
ACH-000226,-0.113400475768
ACH-000227,0.393064806533
ACH-000228,0.270975503286
ACH-000231,0.126407421796
ACH-000232,0.203899158006
ACH-000233,0.212985932978
ACH-000234,0.016134118991700003
ACH-000235,0.11591348297599999
ACH-000237,0.270380310684
ACH-000238,0.310886095397
ACH-000243,0.194997738645
ACH-000244,0.36410901265199996
ACH-000246,0.202860978635
ACH-000248,0.161799348976
ACH-000250,0.20060013855999997
ACH-000251,0.025781200367
ACH-000253,0.245192407728
ACH-000255,0.172986054774
ACH-000256,0.32737970622699997
ACH-000257,0.117646435242
ACH-000258,0.44181457744499997
ACH-000259,0.131754964787
ACH-000260,0.17277366803
ACH-000261,0.155697392325
ACH-000262,0.11663246074999999
ACH-000263,0.36166474825000006
ACH-000264,0.00827678000306
ACH-000265,0.24878744921300003
ACH-000266,0.0875385428954
ACH-000272,0.107261885251
ACH-000273,0.0479243492452
ACH-000274,0.11176213762800001
ACH-000277,0.237487725579
ACH-000278,0.190424143407
ACH-000279,0.226769357663
ACH-000280,0.137446076748
ACH-000281,0.10270386180199999
ACH-000288,0.294608443464
