,AMFR (267)
ACH-000822,-0.241794299127
ACH-000823,-0.10300201168400001
ACH-000824,-0.330586988257
ACH-000827,-0.20226700996599997
ACH-000829,-0.33103366906
ACH-000831,-0.570607343058
ACH-000832,-0.35541865215199997
ACH-000833,-0.261510880739
ACH-000834,-0.350828999706
ACH-000835,-0.208714596656
ACH-000836,-0.217312878806
ACH-000837,-0.229608389224
ACH-000838,-0.23548662467599998
ACH-000839,0.00252018716512
ACH-000840,-0.524353437604
ACH-000841,-0.47182674149099996
ACH-000843,-0.149234680328
ACH-000846,-0.377773579031
ACH-000847,-0.52564208501
ACH-000848,-0.210757614447
ACH-000849,-0.174132572329
ACH-000851,-0.40643698429499997
ACH-000855,-0.459309182919
ACH-000856,0.0251741835376
ACH-000858,-0.317528815149
ACH-000859,-0.46347191186399994
ACH-000861,-0.415242668471
ACH-000862,-0.141177247766
ACH-000865,-0.243128912403
ACH-000866,-0.167360891728
ACH-000867,-0.304513225776
ACH-000869,-0.204751061063
ACH-000872,-0.263738509731
ACH-000873,-0.317140147426
ACH-000876,-0.30604461952100004
ACH-000878,-0.400451803231
ACH-000880,-0.244924650285
ACH-000881,-0.761355392479
ACH-000882,-0.322251722305
ACH-000884,-0.39406636091499997
ACH-000885,-0.200929400686
ACH-000887,-0.20249328445599998
ACH-000888,-0.305038770156
ACH-000889,-0.400308115672
ACH-000890,-0.365589656225
ACH-000896,-0.30766814199000003
ACH-000898,-0.00581035200295
ACH-000900,-0.35234067675999997
ACH-000901,-0.28795462499
ACH-000905,-0.33307149927900004
ACH-000906,-0.28607704005199996
ACH-000907,-0.0562466129934
ACH-000910,-0.341403912636
ACH-000911,-0.434537921639
ACH-000912,-0.106188965368
ACH-000913,-0.197609712258
ACH-000915,-0.381946870519
ACH-000916,-0.774377765658
ACH-000917,-0.288428591118
ACH-000921,-0.472125759752
ACH-000924,-0.341857481879
ACH-000926,-0.46614266406000004
ACH-000928,-0.10095117897299999
ACH-000929,-0.0575352423448
ACH-000932,-0.18901693353500001
ACH-000935,-0.10827400621899999
ACH-000936,-0.168545410384
ACH-000937,-0.163647983393
ACH-000938,-0.233012193653
ACH-000939,-0.501672612526
ACH-000941,-0.328981876359
ACH-000943,-0.528883740682
ACH-000946,-0.19605014439100002
ACH-000947,-0.048278486625699994
ACH-000948,-0.368595621395
ACH-000950,-0.0580753507063
ACH-000953,0.044688912803999996
ACH-000957,-0.409344271994
ACH-000958,-0.179066146752
ACH-000960,-0.103262166669
ACH-000963,0.191968107725
ACH-000968,-0.399346718103
ACH-000969,-0.667417655574
ACH-000973,-0.20230150234799998
ACH-000974,-0.09366833265789999
ACH-000975,-0.226026174224
ACH-000976,-0.420570255571
ACH-000978,-0.501210857702
ACH-000980,-0.310928979612
ACH-000984,-0.047748892467199995
ACH-000986,-0.226940504333
ACH-000988,-0.294987431731
ACH-000993,-0.279386039551
ACH-000994,-0.45987132811399994
ACH-000996,-0.36248259083400003
ACH-001001,-0.25691504712499996
ACH-001020,0.0699196027548
ACH-001028,-0.231367889129
ACH-001031,0.4576968662
ACH-001038,-0.32071724441
ACH-001048,-0.115186375707
ACH-001050,-0.0844767445297
ACH-001053,-0.27432361798300003
ACH-001054,-0.258824914502
ACH-001061,-0.504711315776
ACH-001067,-0.199501028687
ACH-001075,-0.168360507588
ACH-001096,0.00274565469034
ACH-001128,-0.694613291117
ACH-001134,-0.10971266437300001
ACH-001151,-0.45080427045000004
ACH-001163,-0.18457555488400001
ACH-001164,-0.496918286061
ACH-001173,-0.252981883677
ACH-001183,-0.0647170162468
ACH-001184,0.074505189582
ACH-001190,-0.396230181005
ACH-001192,-0.131665848127
ACH-001193,-0.231148442291
ACH-001196,-0.185237676444
ACH-001197,-0.21004137787399998
ACH-001205,-0.352994155405
ACH-001211,0.0091516430914
ACH-001212,-0.16003578904500002
ACH-001228,0.183390362975
ACH-001232,-0.209943638709
ACH-001239,-0.173143380982
ACH-001274,-0.0896882873258
ACH-001275,0.008168169185920001
ACH-001277,-0.294729375844
ACH-001278,0.134049311483
ACH-001280,-0.128148349491
ACH-001283,-0.3205119564
ACH-001289,-0.38409736075400003
ACH-001295,-0.315130931327
ACH-001300,-0.19517864194
ACH-001301,-0.36638114063
ACH-001302,-0.0530802216594
ACH-001303,-0.396718373895
ACH-001306,-0.335010385746
ACH-001318,-0.228265085925
ACH-001322,-0.281539257879
ACH-001328,-0.200334685742
ACH-001332,-0.32661318882199997
ACH-001333,-0.521806610549
ACH-001336,-0.244665281325
ACH-001340,-0.321012287449
ACH-001346,-0.126013917394
ACH-001353,-0.287102407788
ACH-001354,-0.441177069335
ACH-001367,0.0149411814797
ACH-001368,-0.20316707126400002
ACH-001374,-0.385282081972
ACH-001375,-0.141174329186
ACH-001377,-0.288774618047
ACH-001380,-0.251749140711
ACH-001391,-0.0919235756529
ACH-001407,-0.280998635929
ACH-001408,-0.33172394662300003
ACH-001413,-0.34227124633699996
ACH-001430,-0.696880037709
ACH-001431,0.00767453632248
ACH-001450,-0.13850362878
ACH-001496,-0.21133071953899998
ACH-001500,-0.181198724001
ACH-001521,-0.147141023028
ACH-001523,-0.0201556841119
ACH-001532,-0.34841070477799996
ACH-001536,-0.273744482534
ACH-001550,-0.226471137704
ACH-001552,-0.530635480981
ACH-001554,-0.188299926756
ACH-001645,-0.249237646859
ACH-001654,-0.154923704335
ACH-001715,-0.461984833448
ACH-001735,-0.175499829662
ACH-001736,-0.450417437627
ACH-001737,-0.239475388284
ACH-001740,-0.301139345184
ACH-001745,-0.0346064827175
ACH-001750,-0.0975181414656
ACH-001765,-0.027004005265799998
ACH-001956,-0.167356921865
ACH-001957,-0.146107595206
