,ZBTB8OS (339487)
ACH-000263,-0.573192072336
ACH-000264,-0.682543664433
ACH-000265,-0.266583082984
ACH-000266,-0.098641223306
ACH-000272,-0.745307176865
ACH-000273,-0.38178108792599996
ACH-000274,-0.456014130814
ACH-000277,-0.626720903757
ACH-000278,-0.28843713225699996
ACH-000279,-0.407314079828
ACH-000280,-0.363231345423
ACH-000281,-0.13595482547
ACH-000288,-0.412458198984
ACH-000291,-0.531144373796
ACH-000293,-0.280448740299
ACH-000294,-0.902705127007
ACH-000295,-0.41403702657200003
ACH-000296,-0.163438414373
ACH-000302,-0.23966244000599998
ACH-000304,-0.315057429089
ACH-000307,-0.36522658828000004
ACH-000308,-0.207986570656
ACH-000310,-0.456272332118
ACH-000311,-0.202486702128
ACH-000312,-0.382584761866
ACH-000315,-0.748457139405
ACH-000316,-0.587941559707
ACH-000317,-0.35457094986599996
ACH-000318,-0.29317655866799996
ACH-000319,-0.37370471521
ACH-000320,-0.375662876668
ACH-000322,-0.223384439608
ACH-000323,-0.27758024805799997
ACH-000324,-0.395798442401
ACH-000329,-0.553359300618
ACH-000330,-0.10227057467900001
ACH-000331,-0.521715187955
ACH-000332,-0.479382487032
ACH-000334,-0.626114281978
ACH-000335,-0.52467132386
ACH-000336,-0.396631961731
ACH-000337,-0.311798855993
ACH-000339,-0.32648646989700003
ACH-000341,-0.205024771794
ACH-000348,-0.645913216174
ACH-000350,-0.564037929729
ACH-000352,-0.198213063798
ACH-000356,-0.562010864803
ACH-000361,-0.378740697527
ACH-000362,-0.42424651831
ACH-000363,-0.626900579754
ACH-000364,-0.322868988789
ACH-000365,-0.349886245868
ACH-000366,-0.504462860636
ACH-000368,-0.563114708184
ACH-000374,-0.462285915051
ACH-000375,-0.302326957938
ACH-000376,-0.436217598235
ACH-000381,-0.09745433821350001
ACH-000383,-0.36967095643
ACH-000387,-0.565688569402
ACH-000389,-0.335092458436
ACH-000390,-0.5442601464060001
ACH-000393,-0.199463364514
ACH-000395,-0.502377675703
ACH-000397,-0.29398996202100003
ACH-000401,-0.16657435137
ACH-000402,-0.641296492312
ACH-000403,-0.42088320295500004
ACH-000404,-0.209097844518
ACH-000406,-0.473009439458
ACH-000407,-0.43649097891099997
ACH-000408,-0.396582801294
ACH-000410,-0.281998582602
ACH-000411,-0.605197842773
ACH-000414,-0.13601066302
ACH-000415,-0.501050489086
ACH-000416,-0.124621818657
ACH-000420,-0.535428342579
ACH-000421,-0.150439294646
ACH-000424,-0.419503391578
ACH-000425,-0.357997187062
ACH-000426,-0.491880439599
ACH-000427,-0.52552418617
ACH-000433,-0.48761615868299996
ACH-000436,-0.40301487384499995
ACH-000444,-0.43757950327100004
ACH-000445,-0.443050940903
ACH-000448,-0.260694466071
ACH-000450,-0.39463202232
ACH-000452,-0.298060860189
ACH-000454,-0.622453844559
ACH-000458,-0.0875824840952
ACH-000459,-0.221460700563
ACH-000460,-0.07266493652530001
ACH-000461,-0.569899555055
ACH-000463,-0.124587518489
ACH-000464,-0.301822282842
ACH-000466,-0.329860219603
ACH-000467,-0.37681677011
ACH-000468,-0.28090234306
ACH-000469,-0.343687222205
ACH-000470,-0.154353366901
ACH-000471,-0.47564801223000003
ACH-000472,-0.45653961698
ACH-000473,-0.49391754377999997
ACH-000475,-0.426977380745
ACH-000476,-0.384140985616
ACH-000477,-0.5663316914859999
ACH-000480,-0.165214212735
ACH-000481,-0.629581409905
ACH-000483,-0.344768685822
ACH-000484,0.0726735253142
ACH-000485,-0.43110996556000003
ACH-000486,-0.29071032045899997
ACH-000487,-0.389619398557
ACH-000488,-0.31793249152499997
ACH-000490,-0.7224102888339999
ACH-000491,-0.19905523633900002
ACH-000495,-0.29590672922600003
ACH-000496,-0.18917673029800003
ACH-000499,-0.31321038350200003
ACH-000500,-0.351802837739
ACH-000502,-0.31071702251999994
ACH-000503,-0.38666084245899995
ACH-000505,-0.212537257658
ACH-000507,-0.305123494301
ACH-000510,-0.45060623615199996
ACH-000511,-0.2022424484
ACH-000512,-0.404233179707
ACH-000516,-0.310906859952
ACH-000517,-0.565054705117
ACH-000518,-0.22981528612500002
ACH-000520,-0.630263237452
ACH-000521,-0.254601439594
ACH-000522,-0.366413013557
ACH-000524,-0.138748589162
ACH-000527,-0.124344536789
ACH-000528,-0.281249884261
ACH-000537,-0.413649932743
ACH-000541,-0.32141299876999996
ACH-000542,-0.46200069076000005
ACH-000544,-0.348887415239
ACH-000545,-0.565087887166
ACH-000547,-0.528475313508
ACH-000548,-0.564954839275
ACH-000549,-0.370225865216
ACH-000550,-0.412155691523
ACH-000552,-0.25851527062199997
ACH-000556,-0.42573493102
ACH-000557,-0.7940791602860001
ACH-000570,-0.16765807946
ACH-000571,-0.41476883051299995
ACH-000573,-0.190944465127
ACH-000576,-0.406052561749
ACH-000580,-0.276388546826
ACH-000584,-0.335890338381
ACH-000585,-0.5857434036
ACH-000588,-0.287707217651
ACH-000589,-0.286043089097
ACH-000591,-0.382779750973
ACH-000593,-0.534037761514
ACH-000600,-0.51991704971
ACH-000601,-0.274707662931
ACH-000604,-0.42556751399400006
ACH-000605,-0.19740448027600002
ACH-000606,-0.505268507102
ACH-000608,-0.344382532148
ACH-000614,-0.46677940256000006
ACH-000616,-0.339749314564
ACH-000618,-0.146984716668
ACH-000619,-0.274385324332
ACH-000620,-0.183317354568
ACH-000621,-0.633727237423
ACH-000622,-0.19969872283100001
ACH-000623,-0.41286825566600005
ACH-000624,-0.605930338454
ACH-000627,-0.581884895453
ACH-000630,-0.465953579977
ACH-000632,-0.502851361534
ACH-000633,-0.147831531236
ACH-000637,-0.236149778325
ACH-000638,-0.31245230643599997
ACH-000646,-0.0869223346253
ACH-000647,-0.370959333512
ACH-000648,-0.40034923839500003
ACH-000649,-0.330678811686
ACH-000651,-0.324913470469
ACH-000652,-0.543226365822
ACH-000653,-0.177902707151
ACH-000657,-0.187901266547
ACH-000658,-0.173065935673
ACH-000661,-0.274868080603
ACH-000662,-0.116591118452
ACH-000663,-0.30665560499600003
ACH-000665,-0.32276066165399997
ACH-000671,-0.222473441554
ACH-000673,-0.39365028502099997
ACH-000676,-0.22392841211599998
ACH-000677,-0.158530390638
ACH-000681,-0.297693522715
ACH-000682,-0.475163587439
ACH-000683,-0.570618831949
ACH-000684,-0.135298805956
ACH-000688,-0.519357171183
ACH-000693,-0.451937292323
ACH-000694,-0.223092887218
ACH-000695,-0.47087553625600004
ACH-000696,-0.510764611019
ACH-000697,-0.21810392035700002
ACH-000699,-0.581420816095
ACH-000701,-0.331163930869
ACH-000706,-0.255980535549
ACH-000711,-0.576142657114
ACH-000713,-0.240363219679
ACH-000714,-0.41962281179099997
ACH-000718,-0.263062306228
ACH-000720,-0.382590941299
ACH-000721,-0.25594670199999997
ACH-000724,-0.274317529685
ACH-000725,-0.5557465620250001
ACH-000732,-0.40504643948299995
ACH-000734,-0.190078083336
ACH-000735,-0.390401186318
ACH-000736,-0.428998264282
ACH-000738,-0.39657408897600005
ACH-000746,0.005760352391529999
ACH-000747,-0.288269983158
ACH-000748,-0.5427955294300001
ACH-000753,-0.245350836749
ACH-000756,-0.524377889965
ACH-000757,-0.255253670899
ACH-000758,-0.09110796921700001
ACH-000760,-0.47672248990500005
ACH-000763,-0.148449900176
ACH-000764,-0.40601034560599997
ACH-000765,-0.37388759951800005
ACH-000766,-0.5299978532399999
ACH-000767,0.00835060242155
ACH-000768,-0.214864142186
ACH-000769,-0.45061060595799995
ACH-000770,-0.388766058809
ACH-000771,-0.304841973337
ACH-000773,-0.262090147221
ACH-000776,-0.282569310572
ACH-000777,-0.288293571054
ACH-000778,-0.0723703454067
ACH-000781,-0.239097088642
ACH-000782,-0.42767174019599996
ACH-000783,-0.48609030846100004
ACH-000784,-0.42189319458499996
ACH-000785,-0.110730901484
ACH-000787,-0.37503748175499996
ACH-000788,-0.464463378349
ACH-000791,-0.306098144511
ACH-000792,-0.289150803823
ACH-000794,-0.35560961427
ACH-000796,-0.243434151334
ACH-000799,-0.519392286638
ACH-000800,-0.200747140332
ACH-000802,-0.35489579743699995
ACH-000804,-0.339525463398
ACH-000805,-0.247795573528
ACH-000809,-0.388835642278
ACH-000810,-0.200239655847
ACH-000811,-0.319565818116
ACH-000817,-0.560080776314
ACH-000819,-0.34423589242700003
ACH-000820,-0.350606806743
ACH-000821,-0.0470689282401
ACH-000822,-0.246123550168
ACH-000823,-0.341468410476
ACH-000824,-0.484908661285
ACH-000827,-0.28680013157400003
ACH-000829,-0.43180867421499997
ACH-000831,-0.10884659175799999
ACH-000832,-0.35893927742
ACH-000833,-0.27678999819899996
ACH-000834,-0.698519196803
ACH-000835,-0.295315240436
ACH-000836,-0.562577626094
ACH-000837,-0.0798959735376
ACH-000838,-0.5497022846949999
ACH-000839,-0.324123472519
ACH-000840,-0.542520717593
ACH-000841,-0.279083241618
ACH-000843,-0.140079989646
ACH-000846,-0.409909902657
ACH-000847,-0.274446493862
ACH-000848,-0.506217820084
ACH-000849,-0.43176440386299997
ACH-000851,-0.176386165776
ACH-000855,-0.06179891957230001
ACH-000856,-0.0670148321796
ACH-000858,-0.235592876126
ACH-000859,-0.426647274105
ACH-000861,-0.38461642248800004
ACH-000862,-0.344768719883
ACH-000865,-0.525680319698
ACH-000866,-0.494626239199
ACH-000867,-0.341011817528
ACH-000869,-0.187657524384
ACH-000872,-0.258039232386
ACH-000873,-0.230177265532
ACH-000876,0.08152423395330001
ACH-000878,-0.261575712412
ACH-000880,-0.215373397779
ACH-000881,-0.344938928829
ACH-000882,-0.329020139386
ACH-000884,-0.45716398107
ACH-000885,-0.222924929318
ACH-000887,-0.33390988785799997
ACH-000888,-0.405653523983
ACH-000889,-0.411149064749
ACH-000890,-0.24257450363299998
ACH-000896,-0.433918882961
ACH-000898,-0.373102829277
ACH-000900,-0.18511786033
ACH-000901,-0.407801830189
ACH-000905,-0.44202631976499995
ACH-000906,-0.4888626162
ACH-000907,-0.5302581051699999
ACH-000910,-0.38987175219400005
ACH-000911,-0.279624133007
ACH-000912,-0.10659103187
ACH-000913,-0.519455387367
ACH-000915,-0.29603017847
ACH-000916,-0.0219607800124
ACH-000917,-0.223113365621
ACH-000921,-0.39119670125600003
ACH-000924,-0.32121673309500004
ACH-000926,-0.335981390773
ACH-000928,-0.417239575207
ACH-000929,-0.37612682477799997
ACH-000932,-0.21841565862100001
ACH-000935,-0.154086440001
ACH-000936,-0.30883710171900003
ACH-000937,-0.496107653997
ACH-000938,-0.441092622939
ACH-000939,-0.115583904101
ACH-000941,-0.158769682493
ACH-000943,-0.20525410932799998
ACH-000946,-0.34593388074000003
ACH-000947,-0.113824860713
ACH-000948,-0.398137870155
ACH-000950,-0.594076564979
ACH-000953,-0.666734469304
ACH-000957,-0.312071466891
ACH-000958,-0.331159488959
ACH-000960,-0.401817123692
ACH-000963,-0.280429608479
ACH-000968,-0.465157313306
ACH-000969,-0.41724893302
ACH-000973,-0.6171263897020001
ACH-000974,-0.21320554000599998
ACH-000975,-0.147678413082
ACH-000976,-0.442632192758
ACH-000978,0.148494048243
ACH-000980,-0.431806705488
ACH-000984,-0.29270284460499996
ACH-000986,-0.244105875342
ACH-000988,-0.267159622921
ACH-000993,-0.232845822213
ACH-000994,-0.45674178616800004
ACH-000996,-0.61803907408
ACH-001001,-0.542435905044
ACH-001020,-0.508725071093
ACH-001028,-0.145983906563
ACH-001031,-0.217152722705
ACH-001038,-0.314506779058
ACH-001048,-0.315162359425
ACH-001050,-0.455198300812
ACH-001053,-0.741135522255
ACH-001054,-0.599195020359
ACH-001061,-0.28057674207
ACH-001067,-0.40950778598399995
ACH-001075,-0.263346268207
ACH-001096,-0.37417936770800003
ACH-001128,-0.358517721893
ACH-001134,-0.5964749694579999
ACH-001151,-0.30559845353799997
ACH-001163,-0.435422436809
ACH-001164,-0.013194952045499999
ACH-001173,-0.0757467668648
ACH-001183,-0.138128704291
ACH-001184,-0.08482125666960001
ACH-001190,-0.63872313366
ACH-001192,-0.462632917646
ACH-001193,-0.39911733881
ACH-001196,-0.553710725033
ACH-001197,-0.113500150343
ACH-001205,-0.435508923592
ACH-001211,-0.022072739845099998
ACH-001212,-0.6031858056530001
ACH-001228,-0.50009650274
ACH-001232,-0.392099987907
ACH-001239,-0.49274608827699995
ACH-001274,-0.5098496312340001
ACH-001275,-0.0204692002293
ACH-001277,-0.124814392809
ACH-001278,-0.166557313462
ACH-001280,-0.133304731182
ACH-001283,-0.43626329846600004
ACH-001289,-0.12307215982999999
ACH-001295,-0.6887153033589999
ACH-001300,-0.47722037541100004
ACH-001301,-0.6197882335989999
ACH-001302,-0.569028481633
ACH-001303,-0.6122830282020001
ACH-001306,-0.34556145060099996
ACH-001318,-0.347331421522
ACH-001322,-0.441051415107
ACH-001328,-0.49890661184600005
ACH-001332,-0.17753949496100002
ACH-001333,-0.149880765248
ACH-001336,-0.458844263163
ACH-001340,-0.447594525868
ACH-001346,-0.154136841734
ACH-001353,-0.587384482263
ACH-001354,-0.212433741186
ACH-001367,-0.198052210264
ACH-001368,-0.136273410072
ACH-001374,-0.443734180544
ACH-001375,-0.291668362313
ACH-001377,-0.20275257576699998
ACH-001380,-0.128017745686
ACH-001391,-0.300669103972
ACH-001407,-0.366262216716
ACH-001408,-0.399727729788
ACH-001413,-0.642605529498
ACH-001430,-0.258788981752
ACH-001431,-0.49323022666999994
ACH-001450,-0.36699528971
ACH-001496,-0.168413769482
ACH-001500,-0.061295832667
ACH-001521,-0.319873166277
ACH-001523,-0.253824695014
ACH-001532,-0.108110585496
ACH-001536,-0.311735924587
ACH-001550,-0.166082147713
ACH-001552,-0.562132038134
ACH-001554,-0.378540323674
ACH-001645,-0.170753484525
ACH-001654,-0.7059287416779999
ACH-001715,-0.260836495455
ACH-001735,-0.404101059222
ACH-001736,-0.23027302149700002
ACH-001737,-0.9989197832690001
ACH-001740,-0.544174486285
ACH-001745,-0.34887745347099997
ACH-001750,-0.15465079074100002
ACH-001765,-0.248626872783
ACH-001956,-0.220580708053
ACH-001957,-0.381366876589
