,SEPT12 (124404)
ACH-000004,-0.386672044639
ACH-000007,-0.0952832342301
ACH-000009,-0.00483765351689
ACH-000011,-0.0157334744786
ACH-000012,-0.266889175162
ACH-000013,-0.0334603166383
ACH-000014,0.08628893480630001
ACH-000015,-0.109789089458
ACH-000017,-0.0192542672835
ACH-000018,-0.135049759258
ACH-000019,0.126168644997
ACH-000021,-0.181933473053
ACH-000022,0.0162085324642
ACH-000025,-0.0658188683332
ACH-000028,0.00607508665546
ACH-000030,-0.0123180475734
ACH-000035,-0.0872971278539
ACH-000036,-0.0380492200583
ACH-000037,-0.00983129739631
ACH-000039,-0.14473331391
ACH-000040,-0.11624089283
ACH-000041,-0.0175184522806
ACH-000042,-0.148198227676
ACH-000045,-0.127434916938
ACH-000047,-0.256319610075
ACH-000052,-0.185922894603
ACH-000053,-0.0865844337356
ACH-000054,0.081569045858
ACH-000055,-0.0749488689994
ACH-000060,0.0931905212734
ACH-000067,-0.08652806916750001
ACH-000070,0.19844330480300001
ACH-000075,-0.189563749817
ACH-000078,-0.228710368908
ACH-000082,-0.05236006110119999
ACH-000085,0.03757881593330001
ACH-000086,-0.05525956420059999
ACH-000087,-0.0785173763613
ACH-000092,-0.157757624899
ACH-000095,-0.12656870051799998
ACH-000097,-0.136330929175
ACH-000098,-0.200819408376
ACH-000099,-0.12364242015900001
ACH-000108,-0.23713733496999997
ACH-000113,0.120043478548
ACH-000115,0.122960020537
ACH-000116,-0.0288566400505
ACH-000118,-0.136172083983
ACH-000120,-0.054158317763300004
ACH-000123,-0.17148977104000002
ACH-000127,-0.184182151545
ACH-000128,0.0777749038737
ACH-000132,0.060238015234400005
ACH-000133,-0.147154695482
ACH-000137,-0.175873098676
ACH-000138,-0.0159052057253
ACH-000142,-0.183661289333
ACH-000143,-0.0204011241899
ACH-000146,0.0816003290802
ACH-000148,-0.220320084788
ACH-000150,-0.044852222203199996
ACH-000152,-0.0175648090971
ACH-000153,0.0192776058924
ACH-000159,-0.10013187385700001
ACH-000160,0.0680694078529
ACH-000163,-0.0415677444524
ACH-000167,-0.293602099707
ACH-000168,-0.185034182799
ACH-000169,0.0398545668067
ACH-000178,-0.161312290587
ACH-000182,-0.108985337285
ACH-000183,-0.0841741524946
ACH-000188,0.0703595801028
ACH-000189,-0.19822607340300002
ACH-000190,-0.11617655017100001
ACH-000198,-0.0822057987015
ACH-000204,-0.25696501657
ACH-000206,-0.190641198
ACH-000207,0.0833558273372
ACH-000211,-0.037400110721
ACH-000215,-0.16671858004
ACH-000221,-0.044356578794
ACH-000222,-0.17800160048799998
ACH-000223,-0.008922749722850001
ACH-000226,-0.111465406338
ACH-000227,-0.197358796651
ACH-000228,0.052754953887300005
ACH-000231,-0.12210835170499999
ACH-000232,-0.041818661264199995
ACH-000233,-0.0307334961753
ACH-000234,0.0667241443261
ACH-000235,-0.0292368993082
ACH-000237,-0.0977688347487
ACH-000238,0.109217896057
ACH-000243,-0.31953539138500003
ACH-000244,0.184848693474
ACH-000246,-0.06258850922590001
ACH-000248,-0.18391996225200002
ACH-000250,-0.100503322961
ACH-000251,-0.0257900017631
ACH-000253,0.0132474050156
ACH-000255,0.159931539327
ACH-000256,-0.0803208252856
ACH-000257,-0.148691669066
ACH-000258,-0.064167513477
ACH-000259,-0.0629828841378
ACH-000260,-0.190850110445
ACH-000261,-0.201435285632
ACH-000262,-0.032286082768000005
ACH-000263,-0.135799726049
ACH-000264,-0.151475396466
ACH-000265,-0.130917130776
ACH-000266,-0.00889468220411
ACH-000272,-0.11310601646099999
ACH-000273,-0.0400142571996
ACH-000274,-0.00401769170627
ACH-000277,-0.0166895304744
ACH-000278,-0.0497384920729
ACH-000279,-0.09870473479810002
ACH-000280,-0.176502489267
ACH-000281,-0.137746341723
ACH-000288,-0.15282057411
ACH-000291,-0.183637019157
ACH-000293,0.214527943503
ACH-000294,-0.136653564364
ACH-000295,-0.0246060897493
ACH-000296,-0.20821172535000002
ACH-000302,0.00664893855394
ACH-000304,-0.19781278696600002
ACH-000307,-0.0821131094998
ACH-000308,-0.0165676431109
ACH-000310,-0.15550926486
ACH-000311,-0.10269498344
ACH-000312,-0.127155708252
ACH-000315,-0.024788811121600002
ACH-000316,-0.376419831426
ACH-000317,-0.142585939006
ACH-000318,-0.169941514148
ACH-000319,-0.150210124693
ACH-000320,-0.0551272372275
ACH-000322,-0.31078032154699997
ACH-000323,-0.0323389207691
ACH-000324,-0.15173112259000002
ACH-000329,-0.09455884792480002
ACH-000330,-0.149535702587
ACH-000331,-0.0381013593551
ACH-000332,-0.0888324562909
ACH-000334,-0.08088547491439999
ACH-000335,-0.130913139791
ACH-000336,0.122665154622
ACH-000337,0.0149805326058
ACH-000339,-0.261889751547
ACH-000341,0.0397184868536
ACH-000348,-0.1339852766
ACH-000350,-0.143850250025
ACH-000352,-0.054105656306499994
ACH-000356,-0.038436422939
ACH-000361,0.032036482820900006
ACH-000362,-0.0954087330579
ACH-000363,-0.180427744324
ACH-000364,-0.125955466569
ACH-000365,-0.10978103194800001
ACH-000366,-0.208868552293
ACH-000368,0.08778002088510001
ACH-000374,0.021586040101799996
ACH-000375,0.0104602826683
ACH-000376,-0.128667276252
ACH-000381,-0.144160174638
ACH-000383,-0.0236141287993
ACH-000387,-0.18778617336
ACH-000389,-0.0611752682893
ACH-000390,-0.0199659120848
ACH-000393,-0.0683287285862
ACH-000395,-0.280281492463
ACH-000397,-0.09179496259889999
ACH-000401,-0.307610386066
ACH-000402,0.0290280982471
ACH-000403,-0.14970115784600002
ACH-000404,-0.179605020345
ACH-000406,-0.11653598931600001
ACH-000407,-0.0036484767219999996
ACH-000408,-0.022823489337
ACH-000410,-0.007781374067520001
ACH-000411,-0.160888843747
ACH-000414,-0.0391547275058
ACH-000415,-0.0033405452621500004
ACH-000416,-0.07348697367569999
ACH-000420,-0.0769498472265
ACH-000421,-0.17219052261700002
ACH-000424,-0.0248597910249
ACH-000425,-0.12769501833900002
ACH-000426,-0.189437652555
ACH-000427,-0.0810301027908
ACH-000433,-0.19701331473099998
ACH-000436,-0.205580879245
ACH-000444,-0.0366767521286
ACH-000445,-0.0554919586757
ACH-000448,-0.0992721713755
ACH-000450,-0.101694578915
ACH-000452,-0.0873253890695
ACH-000454,0.0784837288892
ACH-000458,0.051051661349300004
ACH-000459,-0.12360006193499999
ACH-000460,-0.13478392214600002
ACH-000461,0.034861088562800006
ACH-000463,-0.122308033985
ACH-000464,0.07263141693580001
ACH-000466,-0.0477957442574
ACH-000467,-0.0367912810673
ACH-000468,-0.0028339081807600003
ACH-000469,0.0233884204061
ACH-000470,0.179716947397
ACH-000471,-0.154301579214
ACH-000472,-0.136552216108
ACH-000473,-0.19236093437899998
ACH-000475,-0.0974006132162
ACH-000476,0.0173809111438
ACH-000477,-0.0379042204951
ACH-000480,-0.0721741824624
ACH-000481,-0.0033597911286999994
ACH-000483,-0.382701851443
ACH-000484,-0.07919432170739998
ACH-000485,-0.019808243712
ACH-000486,-0.036527183405
ACH-000487,-0.059521480454699995
ACH-000488,-0.0075598940455500006
ACH-000490,0.022484576000000003
ACH-000491,0.0323373704097
ACH-000495,-0.30795367611900004
ACH-000496,-0.0814884960745
ACH-000499,-0.325605265627
ACH-000500,-0.0131385790359
ACH-000502,-0.17044967081700002
ACH-000503,0.0790708061637
ACH-000505,-0.127763731019
ACH-000507,-0.17230711932
ACH-000510,-0.175917463863
ACH-000511,-0.007725485696770001
ACH-000512,0.0639055862872
ACH-000516,-0.0495279261731
ACH-000517,-0.138068146639
ACH-000518,-0.154919483814
ACH-000520,-0.0495802636982
ACH-000521,0.0210027547898
ACH-000522,-0.214093450594
ACH-000524,-0.154486988623
ACH-000527,-0.0792915645003
