,ITGA8 (8516)
ACH-000004,-0.157420814477
ACH-000007,-0.057998382154199994
ACH-000009,-0.218706718233
ACH-000011,-0.131631129798
ACH-000012,-0.0651810155179
ACH-000013,-0.0171500898229
ACH-000014,-0.149387685919
ACH-000015,-0.0769692265822
ACH-000017,-0.04692230965469999
ACH-000018,0.08338067699839999
ACH-000019,0.0034598204477699996
ACH-000021,-0.136569843075
ACH-000022,-0.14738416501499998
ACH-000025,-0.0777065479875
ACH-000028,-0.0461805152502
ACH-000030,-0.131109417029
ACH-000035,0.07851073123639998
ACH-000036,-0.04994857523519999
ACH-000037,-0.313876430675
ACH-000039,-0.08525457095780001
ACH-000040,-0.0810178962355
ACH-000041,-0.160629804066
ACH-000042,-0.175751553341
ACH-000045,0.0588304632245
ACH-000047,-0.0476435824099
ACH-000052,-0.09695014747439999
ACH-000053,-0.043883876409599995
ACH-000054,-0.136455966041
ACH-000055,0.042321998575
ACH-000060,-0.269592612316
ACH-000067,-0.24742773581500002
ACH-000070,0.226499697922
ACH-000075,-0.054974608050800004
ACH-000078,-0.17015744591200002
ACH-000082,-0.22251952461
ACH-000085,-0.23081145378000004
ACH-000086,-0.0339813687915
ACH-000087,-0.14559304991699998
ACH-000092,-0.15188354436100002
ACH-000095,-0.21779542653
ACH-000097,-0.19031874565
ACH-000098,-0.171671867462
ACH-000099,-0.18221137459399997
ACH-000108,-0.08098898543930001
ACH-000113,-0.155674949099
ACH-000115,-0.567502739051
ACH-000116,-0.0837306434263
ACH-000118,-0.12664982521600002
ACH-000120,-0.0401740001351
ACH-000123,-0.13834115006699998
ACH-000127,-0.0812809751645
ACH-000128,-0.19814252265700003
ACH-000132,-0.15820932823
ACH-000133,-0.037764541796300004
ACH-000137,0.0739553970292
ACH-000138,-0.0791866901075
ACH-000142,0.070513624978
ACH-000143,-0.0675795871252
ACH-000146,-0.171288832965
ACH-000148,-0.27221189505300003
ACH-000150,0.06603947487459999
ACH-000152,0.0406806345359
ACH-000153,-0.17862467122499998
ACH-000159,0.0183448661224
ACH-000160,-0.154134748139
ACH-000163,-0.122437860865
ACH-000167,-0.190435762848
ACH-000168,0.0725398736144
ACH-000169,-0.182730494628
ACH-000178,-0.21997387491
ACH-000182,-0.017165192359400002
ACH-000183,-0.18011929709600003
ACH-000188,-0.0774465288557
ACH-000189,-0.0540434870359
ACH-000190,-0.0011741569551700002
ACH-000198,-0.153255403819
ACH-000204,-0.108763312504
ACH-000206,-0.242567671292
ACH-000207,-0.055668507778599996
ACH-000211,-0.154110018642
ACH-000215,-0.19246043559700002
ACH-000221,0.024627422063
ACH-000222,-0.25582400216999995
ACH-000223,-0.251904192425
ACH-000226,-0.265452585099
ACH-000227,-0.4134156886
ACH-000228,-0.155322278665
ACH-000231,-0.15418550842599998
ACH-000232,-0.19714684612199998
ACH-000233,0.0390091651636
ACH-000234,0.0075122161257899995
ACH-000235,-0.0574861076045
ACH-000237,-0.10466387713400001
ACH-000238,-0.0302235051939
ACH-000243,-0.029704131891400004
ACH-000244,-0.223317854307
ACH-000246,0.012277430748199999
ACH-000248,-0.047826004828699996
ACH-000250,-0.17211827471000002
ACH-000251,0.0234830689551
ACH-000253,-0.029179185276099997
ACH-000255,-0.24467248590399998
ACH-000256,-0.261954604742
ACH-000257,0.0332497377926
ACH-000258,-0.0402246045263
ACH-000259,-0.20027864216
ACH-000260,-0.123280172366
ACH-000261,0.00392138351231
ACH-000262,-0.18964811853900002
ACH-000263,-0.262632888843
ACH-000264,-0.18665459541999999
ACH-000265,-0.104331702492
ACH-000266,-0.19737257136
ACH-000272,-0.0639889669258
ACH-000273,-0.115697980158
ACH-000274,-0.373903797742
ACH-000277,0.07717134014219999
ACH-000278,-0.00506839746161
ACH-000279,-0.12144776170299999
ACH-000280,-0.0298923745892
ACH-000281,-0.23810649199099998
ACH-000288,-0.17343568316799998
ACH-000291,-0.131287516742
ACH-000293,-0.23491053813999999
ACH-000294,-0.09534815711000001
ACH-000295,-0.046156722027000004
ACH-000296,-0.10023231873999999
ACH-000302,-0.230155504743
ACH-000304,0.15222809320800001
ACH-000307,-0.170917641806
ACH-000308,-0.150581881207
ACH-000310,-0.23992104491500002
ACH-000311,-0.19923500708
ACH-000312,-0.15749279480999998
ACH-000315,-0.192783311646
ACH-000316,-0.0675116605542
ACH-000317,-0.116304698258
ACH-000318,-0.208296330348
ACH-000319,-0.127290082295
ACH-000320,-0.08569318786010001
ACH-000322,-0.0707069495111
ACH-000323,-0.193105840124
ACH-000324,-0.307467553917
ACH-000329,-0.17690449676699999
ACH-000330,0.0195630187532
ACH-000331,-0.08311705915060001
ACH-000332,-0.18618471815200002
ACH-000334,-0.10818971617499999
ACH-000335,-0.024450967969
ACH-000336,0.271349192683
ACH-000337,-0.0595943124904
ACH-000339,0.0150691897747
ACH-000341,-0.14079803554300002
ACH-000348,-0.097440188782
ACH-000350,-0.31883533368
ACH-000352,-0.161707778304
ACH-000356,-0.155928348258
ACH-000361,-0.206686861798
ACH-000362,0.017478481822900002
ACH-000363,0.028410079410099997
ACH-000364,0.117947504407
ACH-000365,-0.0123534706345
ACH-000366,-0.0381824950267
ACH-000368,-0.0675352837099
ACH-000374,-0.00210526466449
ACH-000375,-0.259086106232
ACH-000376,-0.127214878519
ACH-000381,0.0410420074984
ACH-000383,-0.121122831243
ACH-000387,-0.35041008241
ACH-000389,-0.156532596499
ACH-000390,-0.061219900360599995
ACH-000393,0.00158457840517
ACH-000395,-0.0594509680698
ACH-000397,-0.154921966916
ACH-000401,0.0845148562394
ACH-000402,0.597153262927
ACH-000403,-0.17023134344500002
ACH-000404,-0.297103805894
ACH-000406,-0.09167290827060001
ACH-000407,-0.11988793959499999
ACH-000408,-0.155842657519
ACH-000410,-0.00967483369947
ACH-000411,-0.30715129701
ACH-000414,-0.272062257993
ACH-000415,-0.162895628945
ACH-000416,-0.23271313748000003
ACH-000420,-0.252768046863
ACH-000421,-0.0310006873318
ACH-000424,-0.224296624973
ACH-000425,-0.217603912113
ACH-000426,0.028622278928799996
ACH-000427,-0.081171111563
ACH-000433,-0.18957804176100002
ACH-000436,-0.355209054476
ACH-000444,-0.18251636056499998
ACH-000445,-0.27091666384199997
ACH-000448,0.0498816462572
ACH-000450,0.0289068732801
ACH-000452,-0.177451429235
ACH-000454,-0.0802544815862
