,MGLL (11343)
ACH-000004,-0.17754983576699998
ACH-000007,-0.0885701783148
ACH-000009,-0.0993677762222
ACH-000011,-0.301496928836
ACH-000012,-0.302432829379
ACH-000013,-0.0892995815519
ACH-000014,-0.0990693044891
ACH-000015,0.144706164652
ACH-000017,-0.0317432644454
ACH-000018,-0.20272642433200003
ACH-000019,0.15813988716
ACH-000021,0.0055024019076200005
ACH-000022,-0.0274687477348
ACH-000025,-0.226522020584
ACH-000028,-0.0555978158925
ACH-000030,-0.269310698734
ACH-000035,-0.29444229975499997
ACH-000036,-0.12106684339000001
ACH-000037,-0.217920507618
ACH-000039,-0.0626269194579
ACH-000040,-0.176201811001
ACH-000041,-0.106758603881
ACH-000042,-0.179608351266
ACH-000045,-0.180273655887
ACH-000047,0.0316898725777
ACH-000052,-0.0613945010218
ACH-000053,-0.05891909838690001
ACH-000054,-0.19393091943799998
ACH-000055,-0.250747330396
ACH-000060,-0.264871496112
ACH-000067,0.193605142089
ACH-000070,-0.038405207583499995
ACH-000075,-0.176658961636
ACH-000078,-0.0501081059573
ACH-000082,-0.00435885796481
ACH-000085,-0.175587067054
ACH-000086,0.0403878506482
ACH-000087,-0.318414164155
ACH-000092,-0.13920192463199998
ACH-000095,-0.00514140989411
ACH-000097,0.0738384268535
ACH-000098,-0.0518694907895
ACH-000099,0.005180054966439999
ACH-000108,-0.186117101651
ACH-000113,0.0718413275451
ACH-000115,-0.149781548944
ACH-000116,0.0422003292269
ACH-000118,-0.35481401167300003
ACH-000120,0.149205592313
ACH-000123,-0.104215502545
ACH-000127,-0.145309812302
ACH-000128,-0.0437419471337
ACH-000132,-0.18925465538699998
ACH-000133,-0.259696594127
ACH-000137,-0.25435592590100004
ACH-000138,-0.17199730057100002
ACH-000142,-0.0457304562128
ACH-000143,-0.136777012294
ACH-000146,-0.1017377715
ACH-000148,-0.117949972192
ACH-000150,0.160393574993
ACH-000152,-0.172105145062
ACH-000153,-0.554733539547
ACH-000159,0.0273036162671
ACH-000160,0.072811944586
ACH-000163,-0.10874454975600001
ACH-000167,-0.0846332180027
ACH-000168,0.08425601432360001
ACH-000169,-0.0483327009392
ACH-000178,-0.223857872665
ACH-000182,-0.0983460954448
ACH-000183,-0.188827353084
ACH-000188,-0.412060912311
ACH-000189,-0.46691802779299996
ACH-000190,-0.294269865443
ACH-000198,-0.09733826916410002
ACH-000204,-0.0474462963764
ACH-000206,-0.279761879325
ACH-000207,-0.0519985093097
ACH-000211,0.017234925456
ACH-000215,-0.10374298050200001
ACH-000221,-0.06339566188540001
ACH-000222,-0.51398253241
ACH-000223,-0.21265886198800002
ACH-000226,-0.1371754221
ACH-000227,-0.101669845022
ACH-000228,0.15848407497199998
ACH-000231,-0.043172010100800004
ACH-000232,-0.0568039907873
ACH-000233,0.06617643144140001
ACH-000234,-0.062316800873400004
ACH-000235,-0.06858470847159999
ACH-000237,-0.174629057833
