,SCGB1D2 (10647)
ACH-000296,0.0100243517857
ACH-000302,-0.04466441723780001
ACH-000304,-0.0011061550369200002
ACH-000307,-0.0945183031846
ACH-000308,-0.18306984315699998
ACH-000310,-0.432516617309
ACH-000311,-0.19693807764199997
ACH-000312,-0.190384054839
ACH-000315,-0.159106153132
ACH-000316,-0.253513015454
ACH-000317,-0.35412680905
ACH-000318,-0.396171545995
ACH-000319,-0.171462896568
ACH-000320,-0.0785032881442
ACH-000322,-0.026738971748000002
ACH-000323,-0.13969693538
ACH-000324,-0.17107227402300001
ACH-000329,0.00588561730918
ACH-000330,-0.302432152962
ACH-000331,-0.19747818508099999
ACH-000332,-0.138007070463
ACH-000334,-0.368562527754
ACH-000335,-0.12672110173599999
ACH-000336,0.24431999955800002
ACH-000337,-0.480439212974
ACH-000339,-0.0940891391946
ACH-000341,-0.279216802715
ACH-000348,-0.09376552138119999
ACH-000350,-0.100032078434
ACH-000352,-0.10472183117900001
ACH-000356,-0.38727486934
ACH-000361,-0.2931546438
ACH-000362,-0.115209169475
ACH-000363,-0.203960831329
ACH-000364,-0.103878617316
ACH-000365,-0.159069057113
ACH-000366,-0.36569255902
ACH-000368,0.09752936069849999
ACH-000374,-0.25505491398200003
ACH-000375,-0.22655115915600002
ACH-000376,-0.22343994861900002
ACH-000381,-0.14149319870899998
ACH-000383,-0.16408449951600002
ACH-000387,-0.105160365899
ACH-000389,-0.0422907830016
ACH-000390,-0.131623085425
ACH-000393,0.04374374292430001
ACH-000395,-0.150448012672
ACH-000397,-0.25463934778499997
ACH-000401,0.00254337596888
ACH-000402,-0.280026786762
ACH-000403,-0.0549166506241
ACH-000404,-0.239390309901
ACH-000406,-0.201751753612
ACH-000407,-0.0781257091595
ACH-000408,-0.0847732527878
ACH-000410,-0.139970049741
ACH-000411,-0.0449587262546
ACH-000414,-0.10769528158
ACH-000415,-0.260704120882
ACH-000416,0.024491568793099997
ACH-000420,-0.213646598019
ACH-000421,-0.252699142511
ACH-000424,-0.15193095679000002
ACH-000425,0.039661557716
ACH-000426,-0.48002869134
ACH-000427,-0.119443095431
ACH-000433,-0.385424285149
ACH-000436,-0.275044534765
ACH-000444,0.00188272505517
ACH-000445,-0.24467743956399998
ACH-000448,-0.144779683652
ACH-000450,-0.176416338807
ACH-000452,-0.25852433385400003
ACH-000454,0.0441396855329
ACH-000458,-0.441015517497
ACH-000459,-0.172915620771
ACH-000460,-0.11620776818
ACH-000461,-0.367197632781
ACH-000463,-0.10003068994799999
ACH-000464,0.105144735056
ACH-000466,-0.113734976086
ACH-000467,-0.263009305458
ACH-000468,-0.141861423697
ACH-000469,-0.196462792558
ACH-000470,0.0216298726194
ACH-000471,-0.175687415288
ACH-000472,-0.057879261495300004
ACH-000473,-0.279510560477
ACH-000475,-0.116364479019
ACH-000476,-0.0177542704022
ACH-000477,0.0152629031672
ACH-000480,-0.0388047213472
ACH-000481,-0.130782113538
ACH-000483,-0.389771960022
ACH-000484,-0.11879383782899999
ACH-000485,-0.105330714674
ACH-000486,-0.18793747921300002
ACH-000487,-0.200528118609
ACH-000488,-0.106053772719
ACH-000490,-0.17870820346799998
ACH-000491,0.14498883826
ACH-000495,-0.20595037280499998
ACH-000496,-0.356162961965
ACH-000499,-0.06767429754530001
ACH-000500,0.31619493809
ACH-000502,-0.053726932184699996
ACH-000503,-0.435926031748
ACH-000505,-0.005201551064229999
ACH-000507,-0.0996812413875
ACH-000510,-0.12690297327299999
ACH-000511,-0.103034521128
ACH-000512,-0.329930095154
ACH-000516,-0.07191215894360001
ACH-000517,-0.10529809994599999
ACH-000518,-0.205022920944
ACH-000520,-0.137185424946
ACH-000521,0.0077045158723199995
ACH-000522,-0.260941229281
ACH-000524,-0.175455925229
ACH-000527,-0.09316906809689998
ACH-000528,-0.09503562949410001
ACH-000537,-0.00473916837525
ACH-000541,-0.157298909124
ACH-000542,-0.09281570565710001
ACH-000544,-0.19509038558400002
ACH-000545,-0.452060489309
ACH-000547,-0.414991134573
ACH-000548,-0.19800977066599998
ACH-000549,-0.16817883407499998
ACH-000550,0.104254317685
ACH-000552,-0.13493402991800002
ACH-000556,-0.0912250446315
ACH-000557,-0.127359549301
ACH-000570,-0.185788156337
ACH-000571,-0.161184565469
ACH-000573,-0.11226297435
ACH-000576,0.00213692236342
ACH-000580,-0.24575946813900001
ACH-000584,-0.197395448103
ACH-000585,-0.20844918782400002
ACH-000588,-0.236095466899
ACH-000589,-0.0878821230695
ACH-000591,-0.14233403041099998
ACH-000593,-0.08493979500610001
ACH-000600,-0.22369414041400001
ACH-000601,-0.130386187989
ACH-000604,-0.045214531775799996
ACH-000605,-0.07636493198489999
ACH-000606,-0.198574720689
ACH-000608,-0.173086433593
ACH-000614,-0.116922096093
ACH-000616,-0.164159255029
ACH-000618,-0.10503131693199999
ACH-000619,-0.19229298388399998
ACH-000620,0.00505709057454
ACH-000621,-0.22804841718899999
ACH-000622,-0.302791825594
ACH-000623,-0.14826371319499998
ACH-000624,-0.13420710822
ACH-000627,-0.0313785304786
ACH-000630,-0.139437231549
ACH-000632,-0.0890144573958
ACH-000633,-0.155361119777
ACH-000637,-0.441113529437
ACH-000638,-0.0519313460851
ACH-000646,0.114034933774
ACH-000647,-0.149027017421
ACH-000648,-0.139394047305
ACH-000649,-0.0914847438747
ACH-000651,-0.0981578786814
ACH-000652,-0.114696729365
ACH-000653,-0.47027966874
ACH-000657,-0.125658816832
ACH-000658,-0.131827577108
ACH-000661,-0.131317724883
ACH-000662,-0.0568190382889
ACH-000663,-0.29380097207
ACH-000665,-0.231952637806
ACH-000671,-0.198741086616
ACH-000673,-0.049048855985699996
ACH-000676,-0.025446198111299997
ACH-000677,-0.217705129052
ACH-000681,0.000743909479215
ACH-000682,-0.027880505361099997
ACH-000683,-0.309777512608
ACH-000684,-0.46877477826700004
ACH-000688,-0.0545248358406
ACH-000693,-0.130351807701
ACH-000694,-0.23619039228900002
ACH-000695,0.15467343148499998
ACH-000696,-0.13232376978399998
ACH-000697,-0.23668923173599998
ACH-000699,-0.196834575768
ACH-000701,-0.0728113290487
ACH-000706,-0.0728129918685
ACH-000711,-0.0806851969375
ACH-000713,-0.273042767877
ACH-000714,-0.0981967202675
ACH-000718,-0.33690076206200004
ACH-000720,-0.09843084612900001
ACH-000721,-0.12127705010800001
ACH-000724,-0.0246481449488
ACH-000725,-0.0947971747469
ACH-000732,-0.241288605284
ACH-000734,-0.42157342635899997
ACH-000735,-0.148352281754
ACH-000736,-0.223968046279
ACH-000738,-0.20293921839499998
ACH-000746,-0.07621079310250001
ACH-000747,-0.157581438873
ACH-000748,-0.150963360485
ACH-000753,-0.15699079415699999
ACH-000756,-0.194039969831
ACH-000757,-0.461856486392
ACH-000758,-0.273114320726
ACH-000760,-0.158791887993
ACH-000763,-0.265476854776
ACH-000764,-0.218579163286
ACH-000765,-0.354158363978
ACH-000766,-0.006900499680520001
ACH-000767,0.00893181163438
ACH-000768,-0.05806669941459999
ACH-000769,-0.31277258677700004
ACH-000770,-0.166484605174
ACH-000771,-0.116177230922
ACH-000773,-0.192190253418
ACH-000776,-0.248679165236
ACH-000777,-0.199375283508
ACH-000778,-0.113900934482
ACH-000781,-0.19253610180199998
ACH-000782,-0.167204262903
ACH-000783,-0.10053415689999999
ACH-000784,-0.07767901179280001
ACH-000785,0.015216073991000001
ACH-000787,-0.281496882918
ACH-000788,-0.19593439421300002
ACH-000791,-0.0809384738215
ACH-000792,-0.317772266096
ACH-000794,-0.253113235765
ACH-000796,-0.131648154964
ACH-000799,-0.08460346859680001
ACH-000800,-0.0487691413801
ACH-000802,-0.30113698733399996
ACH-000804,-0.270733578705
ACH-000805,-0.21981603100699998
ACH-000809,-0.319986554483
ACH-000810,-0.35533477526600005
ACH-000811,-0.0970951230675
ACH-000817,-0.393992516118
ACH-000819,-0.149863906917
ACH-000820,-0.027775250490700003
ACH-000821,-0.139013168966
ACH-000822,-0.210853881533
ACH-000823,-0.167296861859
ACH-000824,-0.251584719917
ACH-000827,-0.129778068271
ACH-000829,-0.06195700989990001
ACH-000831,-0.24452671598499998
ACH-000832,-0.16567625338300002
ACH-000833,-0.0987807658821
ACH-000834,-0.204405428644
ACH-000835,-0.17715346639899998
ACH-000836,-0.0385402660371
ACH-000837,-0.222697317842
ACH-000838,-0.237940465166
ACH-000839,-0.355602106125
ACH-000840,-0.37263600251199996
ACH-000841,-0.17061623892
ACH-000843,-0.153888678458
ACH-000846,0.0374004588099
ACH-000847,-0.0098562378066
ACH-000848,-0.257119402747
ACH-000849,-0.08921414642389999
ACH-000851,-0.0850255903079
ACH-000855,-0.12324177168
ACH-000856,-0.38264330475
ACH-000858,-0.129279892797
ACH-000859,-0.310785652485
ACH-000861,-0.33115025075599996
ACH-000862,-0.0687277503785
ACH-000865,-0.23484994738099998
ACH-000866,-0.133267638063
ACH-000867,-0.17167132931899998
ACH-000869,-0.13576393301
ACH-000872,-0.187412469159
ACH-000873,-0.12486035464400001
ACH-000876,-0.169290718578
ACH-000878,-0.17695783658199998
ACH-000880,-0.262761727886
ACH-000881,-0.138639825339
ACH-000882,-0.135836439483
ACH-000884,-0.078286652422
ACH-000885,-0.219128967566
ACH-000887,-0.255427182851
ACH-000888,0.010777250187600002
ACH-000889,-0.0937157163644
ACH-000890,-0.356455675881
ACH-000896,0.0518452663392
ACH-000898,-0.149821116903
ACH-000900,-0.260906815676
ACH-000901,-0.467552852335
ACH-000905,-0.314995168788
ACH-000906,-0.176148289283
ACH-000907,-0.019432640851
ACH-000910,-0.0442052528725
ACH-000911,-0.03616666065619999
ACH-000912,-0.00483353460164
ACH-000913,-0.189523099669
ACH-000915,-0.35220166336
ACH-000916,-0.120449500563
ACH-000917,-0.34986645766900004
ACH-000921,-0.18224788075399997
ACH-000924,-0.034867076946099994
ACH-000926,-0.14278654278
ACH-000928,-0.144337523995
ACH-000929,-0.11321973926
ACH-000932,-0.160265417459
ACH-000935,-0.220606156205
ACH-000936,-0.30360588366999997
ACH-000937,-0.0883921386564
ACH-000938,-0.0387664607692
ACH-000939,-0.10832473302899999
ACH-000941,-0.197511431085
ACH-000943,-0.11449138174000001
ACH-000946,-0.19396509732500003
ACH-000947,-0.21944269309300002
ACH-000948,-0.054286416342199995
ACH-000950,-0.24643088388099998
ACH-000953,-0.00038582898465499996
ACH-000957,-0.36507015257700004
ACH-000958,-0.375928228839
ACH-000960,-0.17870549919
ACH-000963,-0.327208185528
ACH-000968,-0.319908005284
ACH-000969,-0.325455227905
ACH-000973,-0.215071911031
ACH-000974,-0.143119381663
ACH-000975,-0.09459556273530001
ACH-000976,-0.23675475644699998
ACH-000978,-0.07664194910910001
ACH-000980,-0.138204378595
ACH-000984,-0.172493725785
ACH-000986,-0.276894379601
ACH-000988,0.020327236472900002
ACH-000993,0.0289146416676
ACH-000994,-0.20886299026799998
ACH-000996,0.08698807120639998
ACH-001001,-0.10102570462999999
ACH-001020,-0.103570732108
ACH-001028,-0.0951415689556
ACH-001031,-0.16090459683299999
ACH-001038,-0.12986214085699999
ACH-001048,-0.019625411271
ACH-001050,-0.060525652967800006
ACH-001053,-0.152252427723
ACH-001054,-0.0657945394713
ACH-001061,-0.333504637597
ACH-001067,-0.0612517991694
ACH-001075,-0.116076364544
ACH-001096,-0.18400680575599998
ACH-001128,-0.272995708956
ACH-001134,-0.0385361094716
ACH-001151,-0.06285042369659999
ACH-001163,-0.35557089762500005
ACH-001164,-0.0925082700942
ACH-001173,-0.213804560136
ACH-001183,-0.07927481481530001
ACH-001184,0.162219547165
ACH-001190,-0.454406277368
ACH-001192,-0.163590728128
ACH-001193,-0.028403344554
ACH-001196,-0.0642039376311
ACH-001197,-0.182561111001
ACH-001205,-0.0903503810315
ACH-001211,-0.0268031506032
ACH-001212,-0.152882492898
ACH-001228,-0.22415911707699998
ACH-001232,-0.16983276162
ACH-001239,0.0366035212174
ACH-001274,-0.21705644676
ACH-001275,-0.141240306977
ACH-001277,-0.210562745533
ACH-001278,-0.166009994175
ACH-001280,0.040770813310500004
ACH-001283,-0.197635399139
ACH-001289,-0.13926994936599998
ACH-001295,-0.133299143872
ACH-001300,-0.09709844473960001
ACH-001301,-0.0366094752702
ACH-001302,-0.129263173703
ACH-001303,-0.13847972237199999
ACH-001306,-0.15453851567399998
ACH-001318,-0.146561672793
ACH-001322,-0.124947054348
ACH-001328,-0.1685053025
ACH-001332,-0.270404931817
ACH-001333,-0.21297486921599998
ACH-001336,-0.276957246012
ACH-001340,-0.208772409832
ACH-001346,-0.138111878461
ACH-001353,-0.277005611414
ACH-001354,-0.294933802333
ACH-001367,-0.0645379115772
ACH-001368,-0.122642368514
ACH-001374,0.030206740455
ACH-001375,-0.118329182675
ACH-001377,-0.10209092255
ACH-001380,-0.092662359278
ACH-001391,0.0385993633189
ACH-001407,-0.210700747204
ACH-001408,-0.126290007303
ACH-001413,-0.155953938155
ACH-001430,-0.112913416832
ACH-001431,-0.265653263636
ACH-001450,0.08505572136129999
ACH-001496,-0.243009083996
ACH-001500,-0.10425438077600001
ACH-001521,-0.205938028109
ACH-001523,-0.0873218246157
ACH-001532,-0.07664758089410001
ACH-001536,-0.013744316634100001
ACH-001550,-0.203396659165
ACH-001552,-0.018804485284900002
ACH-001554,-0.029584119788
ACH-001645,0.08082886453480001
ACH-001654,-0.17510122442200002
ACH-001715,0.07246757071519999
ACH-001735,-0.265294361657
ACH-001736,-0.185336964087
ACH-001737,-0.238005969507
ACH-001740,-0.0831978336342
ACH-001745,-0.044448361682599996
ACH-001750,-0.12091556650900001
ACH-001765,-0.12664015923
ACH-001956,-0.223671735909
ACH-001957,-0.203927978851
