,MTG2 (26164)
ACH-000824,-0.276177509072
ACH-000827,-0.264234461378
ACH-000829,-0.43074628994499997
ACH-000831,-0.987823587841
ACH-000832,-0.857591891809
ACH-000833,-0.821248437215
ACH-000834,-0.670036134081
ACH-000835,-0.655787133381
ACH-000836,-0.543052973023
ACH-000837,-0.8987782306209999
ACH-000838,-0.232270075477
ACH-000839,-0.417863542323
ACH-000840,-0.49002851090300004
ACH-000841,-0.7055465789149999
ACH-000843,-0.657131582607
ACH-000846,-0.736934843214
ACH-000847,-0.736073329417
ACH-000848,-0.732771895382
ACH-000849,-0.794306580392
ACH-000851,-0.796245491083
ACH-000855,-0.7648432932879999
ACH-000856,-1.0683309927
ACH-000858,-0.872015253191
ACH-000859,-0.331363952507
ACH-000861,-0.507409504029
ACH-000862,-0.857873409027
ACH-000865,-0.719980469145
ACH-000866,-0.736864971057
ACH-000867,-0.36371191409000003
ACH-000869,-0.464435063252
ACH-000872,-0.675856165618
ACH-000873,-0.729755387632
ACH-000876,-1.0755452512600001
ACH-000878,-0.9675926573720001
ACH-000880,-0.45068440493
ACH-000881,-0.34688676354099995
ACH-000882,-0.760415749744
ACH-000884,-0.608947502202
ACH-000885,-0.9590237841760001
ACH-000887,-0.53749208603
ACH-000888,-0.823819121039
ACH-000889,-0.8591912418359999
ACH-000890,-0.5143664746450001
ACH-000896,-0.5420086876560001
ACH-000898,-0.596663948974
ACH-000900,-0.804271998539
ACH-000901,-0.455077989881
ACH-000905,-0.62940134867
ACH-000906,-0.732453753255
ACH-000907,-0.704872293726
ACH-000910,-0.9116619084379999
ACH-000911,-0.540658140476
ACH-000912,-0.599288632178
ACH-000913,-1.27053567317
ACH-000915,-1.2331361145
ACH-000916,-0.75671646622
ACH-000917,-0.629120252244
ACH-000921,-0.6307548502279999
ACH-000924,-0.8392601632209999
ACH-000926,-0.61184489325
ACH-000928,-0.795957780469
ACH-000929,-0.8009736128880001
ACH-000932,-0.646028125658
ACH-000935,-0.7064721997660001
ACH-000936,-0.852195476049
ACH-000937,-0.805718211882
ACH-000938,-0.830580806673
ACH-000939,-0.755153446678
ACH-000941,-0.725249598097
ACH-000943,-0.81923497474
ACH-000946,-0.49522968431000003
ACH-000947,-1.1021644443
ACH-000948,-0.519830796412
ACH-000950,-0.690057057318
ACH-000953,-0.30219553292199997
ACH-000957,-0.667738627439
ACH-000958,-0.500164685125
ACH-000960,-0.49026026311899995
ACH-000963,-0.697296940438
ACH-000968,-1.29489026365
ACH-000969,-0.9147849800460001
ACH-000973,-0.872109788494
ACH-000974,-0.411432464366
ACH-000975,-0.7686163776620001
ACH-000976,-0.434795700524
ACH-000978,-0.641274361654
ACH-000980,-0.753169631073
ACH-000984,-0.6799984376620001
ACH-000986,-0.7114081939489999
ACH-000988,-0.47073777357600005
ACH-000993,-0.312624725312
ACH-000994,-1.3394763673299999
ACH-000996,-0.662751481273
ACH-001001,-1.00216605798
ACH-001020,-0.456471596813
ACH-001028,-0.808259010562
ACH-001031,-0.887136262938
ACH-001038,-0.874523411726
ACH-001048,-0.578068445712
ACH-001050,-0.17296655445300002
ACH-001053,-0.42011265274000004
ACH-001054,-0.795968745161
ACH-001061,-0.6997850087019999
ACH-001067,-0.752062944956
ACH-001075,-0.39832980534100004
ACH-001096,-0.647668098097
ACH-001128,-0.456773202905
ACH-001134,-0.49868601211400004
ACH-001151,-0.219028938701
ACH-001163,-1.01520077505
ACH-001164,-0.654412809704
ACH-001173,-0.75066483734
ACH-001183,-0.45658451174099995
ACH-001184,-0.459647480112
ACH-001190,-0.331287325916
ACH-001192,-0.5444370115739999
ACH-001193,-0.607250119819
ACH-001196,-0.759912280458
ACH-001197,-0.622687113761
ACH-001205,-0.526872136583
ACH-001211,-0.427719105591
ACH-001212,-0.762675617511
ACH-001228,-0.46687467956
ACH-001232,-0.654395366251
ACH-001239,-0.8064819163179999
ACH-001274,-0.720218436576
ACH-001275,-0.785391681376
ACH-001277,-0.414835699916
ACH-001278,-0.902338854598
ACH-001280,-0.437315089357
ACH-001283,-0.511957357954
ACH-001289,-0.699513232936
ACH-001295,-0.0841837331103
ACH-001300,-0.746098043059
ACH-001301,-0.41075377345299996
ACH-001302,-0.31635393314599997
ACH-001303,-0.538126364974
ACH-001306,-0.42610319018200005
ACH-001318,-0.929108968482
ACH-001322,-0.7242641244
ACH-001328,-0.538341617224
ACH-001332,-0.67546277211
ACH-001333,-0.791044232871
ACH-001336,-0.667421527068
ACH-001340,-0.500819436907
ACH-001346,-0.790407446423
ACH-001353,-0.196956921398
ACH-001354,-0.591307855072
ACH-001367,-0.886705937615
ACH-001368,-0.799882298589
ACH-001374,0.10109457691700001
ACH-001375,-0.186376264449
ACH-001377,-0.600813554458
ACH-001380,-0.7783884125020001
ACH-001391,-0.5549341375729999
ACH-001407,-1.0216470227299999
ACH-001408,-0.548250794603
ACH-001413,-0.446622326029
ACH-001430,-0.614640534022
ACH-001431,-0.538579526714
ACH-001450,-0.743050176311
ACH-001496,-0.946542780158
ACH-001500,-1.13637753664
ACH-001521,-0.714599743655
ACH-001523,-0.858468579743
ACH-001532,-0.642185840722
ACH-001536,-0.548702011339
ACH-001550,-0.6909298395569999
ACH-001552,-0.410128299398
ACH-001554,-1.12115993357
ACH-001645,-0.481446018639
ACH-001654,-0.551472197457
ACH-001715,-0.8560041981800001
ACH-001735,-0.48475320985799997
ACH-001736,-0.817907550222
ACH-001737,-0.0535792492923
ACH-001740,-0.34376957521799995
ACH-001745,-0.313920233545
ACH-001750,-0.7507831211689999
ACH-001765,-0.730927795375
ACH-001956,-0.230134322773
ACH-001957,-0.365608561867
