,RABGAP1 (23637)
ACH-000004,0.046062853454
ACH-000007,-0.21901062018599998
ACH-000009,-0.23472547515099998
ACH-000011,0.0575207562499
ACH-000012,0.0860719875278
ACH-000013,0.00169404565849
ACH-000014,-0.15922065321599999
ACH-000015,-0.0627742454191
ACH-000017,-0.019645046587
ACH-000018,-0.054022781459
ACH-000019,-0.111148414111
ACH-000021,-0.107159514934
ACH-000022,-0.0841523820745
ACH-000025,-0.132624746008
ACH-000028,0.03439521586469999
ACH-000030,-0.033067505356200004
ACH-000035,0.018760917191400002
ACH-000036,0.036867268868
ACH-000037,-0.164747223675
ACH-000039,-0.0422875903829
ACH-000040,-0.0905447067427
ACH-000041,-0.038998982146400005
ACH-000042,-0.102628629302
ACH-000045,0.125162037986
ACH-000047,-0.04893316388209999
ACH-000052,0.0247198162567
ACH-000053,0.0879228418427
ACH-000054,-0.00549634537092
ACH-000055,0.0560782542237
ACH-000060,-0.100523839801
ACH-000067,0.0458163660698
ACH-000070,-0.030834730713400003
ACH-000075,-0.14796618566
ACH-000078,-0.10152114660900001
ACH-000082,0.0007336073965850001
ACH-000085,-0.321143462536
ACH-000086,-0.144607524693
ACH-000087,-0.323371683277
ACH-000092,-0.17294166439800002
ACH-000095,-0.06496185366830001
ACH-000097,-0.0513769253644
ACH-000098,-0.0393204840914
ACH-000099,-0.0228101800875
ACH-000108,0.0834810342323
ACH-000113,-0.0352185973813
ACH-000115,-0.014033586643299999
ACH-000116,0.09059082681160001
ACH-000118,-0.141297171713
ACH-000120,0.0117989188658
ACH-000123,0.10010004370100001
ACH-000127,-0.03191811466
ACH-000128,-0.0532953810775
ACH-000132,-0.031019734808
ACH-000133,-0.018454271036200003
ACH-000137,-0.07305442893889999
ACH-000138,-0.130254170074
ACH-000142,0.09560400823730002
ACH-000143,-0.09022664907839999
ACH-000146,0.0321578284618
ACH-000148,-0.0754634574603
ACH-000150,0.09449313490439999
ACH-000152,-0.0669766138796
ACH-000153,0.0115518697277
ACH-000159,-0.0313711834834
ACH-000160,-0.12617735451099998
ACH-000163,0.005415562744560001
ACH-000167,-0.15407001949899998
ACH-000168,-0.07349574506630001
ACH-000169,0.00578207146546
ACH-000178,-0.0165597889114
ACH-000182,0.124856976491
ACH-000183,-0.158603272423
ACH-000188,0.0030295034631999994
ACH-000189,0.31491456298099996
ACH-000190,0.155965681312
ACH-000198,0.189967325035
ACH-000204,-0.0437550282818
ACH-000206,-0.013926421092700002
ACH-000207,0.0888657803764
ACH-000211,-0.0561192631828
ACH-000215,0.0139741248268
ACH-000221,-0.0028600161903499996
ACH-000222,-0.010875681644299999
ACH-000223,-0.09871024021639999
ACH-000226,0.0393967130135
ACH-000227,-0.268118851414
ACH-000228,-0.0421636218661
ACH-000231,0.013677606151399999
ACH-000232,-0.0999857599487
ACH-000233,-0.0089804565354
ACH-000234,0.12434968597200001
ACH-000235,-0.0403081876816
ACH-000237,-0.156245457516
ACH-000238,0.0347575659884
ACH-000243,0.036188462902
ACH-000244,-0.19110810231800002
ACH-000246,-0.173305307685
ACH-000248,-0.07049638270650001
ACH-000250,-0.0531660770218
ACH-000251,0.239639447333
ACH-000253,0.0234794587329
ACH-000255,-0.051966871733
ACH-000256,-0.102466347051
ACH-000257,0.16987648043900003
ACH-000258,-0.194779883736
ACH-000259,-0.0956439033848
ACH-000260,0.0821460084485
ACH-000261,-0.0766673505415
ACH-000262,-0.0768701631552
ACH-000263,0.130133078463
ACH-000264,0.0207573501313
ACH-000265,0.039825868633800006
ACH-000266,-0.0198192097353
ACH-000272,-0.0334300462235
ACH-000273,-0.0772517616596
ACH-000274,-0.012825753875899999
ACH-000277,-0.302729243691
ACH-000278,0.21006000628
ACH-000279,0.00789031425646
ACH-000280,-0.163137044807
ACH-000281,0.128790288048
ACH-000288,0.1255772836
ACH-000291,-0.0863617437779
ACH-000293,-0.23387758253199997
ACH-000294,0.24264836055599998
ACH-000295,0.18957617493599999
ACH-000296,-0.0731081073035
ACH-000302,-0.269575445224
ACH-000304,-0.114796178794
ACH-000307,0.0240487935972
ACH-000308,-0.07234053110939999
ACH-000310,0.0795599477504
ACH-000311,-0.0035978859844699998
ACH-000312,-0.07800476308280001
ACH-000315,0.23686573878800002
ACH-000316,-0.13350773488700002
ACH-000317,-0.0955654612888
ACH-000318,0.136287351244
ACH-000319,0.0826166354302
ACH-000320,-0.0639737989442
ACH-000322,-0.055583290655699995
ACH-000323,0.005593780934270001
ACH-000324,-0.06948781429499999
ACH-000329,-0.09525749479149999
ACH-000330,-0.184335782124
ACH-000331,-0.45811856685900004
ACH-000332,0.0104028585395
ACH-000334,0.166239191717
ACH-000335,-0.18523937311500002
ACH-000336,0.010202562254799999
ACH-000337,0.07868737504110002
ACH-000339,-0.0679656668143
ACH-000341,-0.163844311602
ACH-000348,-0.0616743971317
ACH-000350,0.013349719074799999
ACH-000352,-0.011158136479899999
ACH-000356,0.23388003803399998
ACH-000361,-0.0179906015745
ACH-000362,0.09435014605969999
ACH-000363,-0.08745941755789999
ACH-000364,-0.0945239681876
ACH-000365,-0.0383417200781
ACH-000366,-0.15273941280300002
ACH-000368,0.12259040957100001
ACH-000374,-0.0368069577234
ACH-000375,0.046748993352300004
ACH-000376,0.104040632182
ACH-000381,0.0277481856974
ACH-000383,0.024180798763700002
ACH-000387,-0.0593652271023
ACH-000389,-0.0629668276896
ACH-000390,-0.0181657297431
ACH-000393,0.0706533596395
ACH-000395,-0.124034766681
ACH-000397,-0.09278565899289999
ACH-000401,-0.349903651891
ACH-000402,0.36847223261699996
ACH-000403,-0.233109401037
ACH-000404,0.040665121186
ACH-000406,-0.0227275588339
ACH-000407,-0.0221652164554
ACH-000408,0.208683989888
ACH-000410,-0.0591102922921
ACH-000411,-0.178956939126
ACH-000414,-0.10317026259999999
ACH-000415,0.0535419214965
ACH-000416,-0.0514206473525
ACH-000420,-0.166306989873
ACH-000421,0.00831222417361
ACH-000424,0.0235374794266
ACH-000425,0.0434054886424
ACH-000426,0.10576945719900001
ACH-000427,-0.330367945894
ACH-000433,0.214360326427
ACH-000436,0.11282657207800001
ACH-000444,-0.0325805515804
ACH-000445,-0.0670646372906
ACH-000448,-0.011599805519
ACH-000450,-0.34050103662799996
ACH-000452,0.0533755960113
ACH-000454,-0.038229115446599994
ACH-000458,-0.022584255977799998
ACH-000459,0.261600768463
ACH-000460,0.102683998283
ACH-000461,0.0423251203134
ACH-000463,-0.0927941265997
ACH-000464,-0.175140113618
ACH-000466,0.0100400956021
ACH-000467,-0.0452974411862
ACH-000468,0.158354940001
ACH-000469,-0.24265821086999997
ACH-000470,-0.121554963238
ACH-000471,-0.10560480367200001
ACH-000472,-0.0113316668921
ACH-000473,0.09095985471519999
ACH-000475,0.0005833244090380001
ACH-000476,-0.133441698463
ACH-000477,0.209306084526
ACH-000480,0.007069366667010001
ACH-000481,-0.026276646913600002
ACH-000483,-0.232915116276
ACH-000484,-0.0132158985862
ACH-000485,-0.0248457651412
ACH-000486,-0.0937654195562
ACH-000487,-0.029286755318
ACH-000488,0.0536905811515
ACH-000490,-0.215775507476
ACH-000491,-0.09765504437760002
ACH-000495,-0.0742911853123
ACH-000496,0.07150932109000001
ACH-000499,-0.147443751238
ACH-000500,-0.2066079611
ACH-000502,0.0426141356887
ACH-000503,-0.123508174685
ACH-000505,-0.120625572508
ACH-000507,-0.20970314715799998
ACH-000510,0.0613546308425
ACH-000511,-0.100923132543
ACH-000512,0.0895844126478
ACH-000516,-0.0968802303084
ACH-000517,-0.08758652236289999
ACH-000518,0.012746792302200001
ACH-000520,0.0571502748658
ACH-000521,-0.17035328193
ACH-000522,-0.07698236720769999
ACH-000524,-0.0279664382804
ACH-000527,-0.23849187745099998
ACH-000528,0.044092446632900004
ACH-000537,-0.07794127300010001
ACH-000541,-0.28338822940200004
ACH-000542,-0.0831674074325
ACH-000544,-0.105916149463
ACH-000545,0.12272425678400001
ACH-000547,0.06486828737809999
ACH-000548,0.08791177920530001
ACH-000549,-0.0903562782119
ACH-000550,-0.0725400692705
ACH-000552,0.127298573841
ACH-000556,0.0472280748015
ACH-000557,0.152934174604
ACH-000570,-0.024672163302799997
ACH-000571,-0.121519845723
ACH-000573,-0.0075295007212999995
ACH-000576,0.137160558365
ACH-000580,0.134708423451
ACH-000584,0.06644153723980001
ACH-000585,0.077859436331
ACH-000588,0.023753356432099998
ACH-000589,0.02062551014
ACH-000591,0.0568201880657
ACH-000593,-0.0582051883287
ACH-000600,0.0429301473777
ACH-000601,-0.125639176864
ACH-000604,0.214723037786
ACH-000605,-0.042220374401199995
ACH-000606,-0.0416093549287
ACH-000608,0.08021251909049999
ACH-000614,-0.202592237979
ACH-000616,0.196946500262
ACH-000618,0.0646020638187
ACH-000619,0.055525967911800006
ACH-000620,0.0207861846351
ACH-000621,-0.0975206059024
ACH-000622,-0.142593061198
ACH-000623,-0.00352509485025
ACH-000624,0.07160555515210001
ACH-000627,0.0323193484444
ACH-000630,-0.11954960715299999
ACH-000632,0.10173574751
ACH-000633,-0.0863429730271
ACH-000637,0.013423353667899998
ACH-000638,-0.104525237692
ACH-000646,-0.23062941719799998
ACH-000647,-0.00925871653414
ACH-000648,-0.0233113883842
ACH-000649,0.00999119146965
ACH-000651,-0.0291450382473
ACH-000652,-0.0611606069501
ACH-000653,0.00126802467541
ACH-000657,-0.0426057262519
ACH-000658,-0.0906264439336
ACH-000661,0.00199338093305
ACH-000662,0.0601071823658
ACH-000663,-0.0119997203595
ACH-000665,0.125569598236
ACH-000671,-0.0691475756551
ACH-000673,-0.09387010377350001
ACH-000676,0.012919396730100001
ACH-000677,0.029438106615299997
ACH-000681,-0.06958013654180001
ACH-000682,0.0163797794972
ACH-000683,-0.09040990692050001
ACH-000684,0.0811822079925
ACH-000688,-0.0643095467081
ACH-000693,-0.07795708364239999
ACH-000694,0.006365921003060001
ACH-000695,-0.11915088075300001
ACH-000696,0.0209775073303
ACH-000697,0.09247623823750001
ACH-000699,0.0170524596666
ACH-000701,-0.109357931862
ACH-000706,0.110510962655
ACH-000711,0.00297027299076
ACH-000713,-0.140221747541
ACH-000714,-0.0388441737379
ACH-000718,-0.023829753219499997
ACH-000720,-0.050833248246300006
ACH-000721,-0.08587019094119999
ACH-000724,-0.18244078159000002
ACH-000725,-0.125568043357
ACH-000732,0.116132198814
ACH-000734,-0.010626521107399999
ACH-000735,-0.21013694282900003
ACH-000736,-0.113236747009
ACH-000738,-0.0449815096366
ACH-000746,-0.122797332707
ACH-000747,0.0649035335595
ACH-000748,0.0037800816779000003
ACH-000753,-0.034682734626500004
ACH-000756,0.014694457906899999
ACH-000757,-0.0560527601462
ACH-000758,0.134030020933
ACH-000760,-0.0959198816308
ACH-000763,-0.056078327302800005
ACH-000764,-0.0724065139337
ACH-000765,-0.05366133576780001
ACH-000766,0.042136339267
ACH-000767,-0.21239829268899998
ACH-000768,-0.115073137408
ACH-000769,-0.020243017028
ACH-000770,0.0364056579187
ACH-000771,-0.060747768937
ACH-000773,0.0238446242242
ACH-000776,0.0361219819491
ACH-000777,-0.00653572012968
ACH-000778,0.102135446319
ACH-000781,0.004176524634570001
ACH-000782,-0.12453578137900001
ACH-000783,-0.07081791546130001
ACH-000784,0.0193609213851
ACH-000785,0.035071513137800006
ACH-000787,-0.0341932921097
ACH-000788,-0.012015985792799999
ACH-000791,-0.00161256962527
ACH-000792,0.00015339705671099999
ACH-000794,-0.00257669165597
ACH-000796,0.00655157974786
ACH-000799,-0.0871641373836
ACH-000800,0.1666451781
ACH-000802,-0.0695789015284
ACH-000804,-0.040118298481699996
ACH-000805,0.191024645104
ACH-000809,0.153390511325
ACH-000810,0.1574533772
ACH-000811,-0.131871017641
ACH-000817,-0.00435729571766
ACH-000819,-0.058754374353599995
ACH-000820,0.383782318329
ACH-000821,0.193775006974
ACH-000822,-0.12480560111899999
ACH-000823,-0.0976224386302
ACH-000824,-0.0892735312565
ACH-000827,0.00655741449016
ACH-000829,0.08118675543050001
