,KIF20A (10112)
ACH-000004,-0.888784760651
ACH-000007,-0.6525659684690001
ACH-000009,-0.8093969233939999
ACH-000011,-0.390634978499
ACH-000012,-0.408640369288
ACH-000013,-0.33122691429900003
ACH-000014,-0.572040745148
ACH-000015,-0.7829640928820001
ACH-000017,-0.771847295295
ACH-000018,-0.544457676268
ACH-000019,-0.533895720858
ACH-000021,-0.815658121856
ACH-000022,-0.326275149547
ACH-000025,-0.627931823921
ACH-000028,-0.462457909274
ACH-000030,-0.625927598507
ACH-000035,-0.39199303668799995
ACH-000036,-0.666999660591
ACH-000037,-0.7935827390639999
ACH-000039,-0.609892684325
ACH-000040,-0.12280334997400001
ACH-000041,-0.241937740379
ACH-000042,-0.6010152902929999
ACH-000045,-0.344764190462
ACH-000047,-0.77790852947
ACH-000052,-0.7079112263099999
ACH-000053,-1.0219583379500001
ACH-000054,-0.641163147622
ACH-000055,-0.241190448009
ACH-000060,-0.268820440042
ACH-000067,-0.5112418614350001
ACH-000070,-0.54722561915
ACH-000075,-0.761963514615
ACH-000078,-0.49499909294399996
ACH-000082,-0.43324442791999995
ACH-000085,-1.14723554817
ACH-000086,-0.8889456521889999
ACH-000087,-0.8149685489390001
ACH-000092,-0.8753085591959999
ACH-000095,-0.19722049054299998
ACH-000097,-0.539513180213
ACH-000098,-0.321393052139
ACH-000099,-0.40990806187
ACH-000108,-1.10417201059
ACH-000113,-0.424808400255
ACH-000115,-0.47662348885600003
ACH-000116,-0.47480484347400004
ACH-000118,-0.445355829005
ACH-000120,-0.682759654068
ACH-000123,-0.7967788381800001
ACH-000127,-0.285110648064
ACH-000128,-0.524326832795
ACH-000132,-0.46286378287
ACH-000133,-0.426485945268
ACH-000137,-0.48111322969400006
ACH-000138,-0.718547590206
ACH-000142,-0.8868299341299999
ACH-000143,-0.152470832606
ACH-000146,-0.40599020444
ACH-000148,-0.321586945126
ACH-000150,-0.893273608339
ACH-000152,-0.514790540018
ACH-000153,-0.308126970257
ACH-000159,-0.819030988785
ACH-000160,-0.7189575952330001
ACH-000163,-0.513490999648
ACH-000167,-0.4167373572
ACH-000168,-0.7089171628129999
ACH-000169,-0.30270428807300004
ACH-000178,-0.681353923383
ACH-000182,-0.46859927183399996
ACH-000183,-0.863266611999
ACH-000188,-0.366445110326
ACH-000189,-0.800883780325
ACH-000190,-1.11313478504
ACH-000198,-0.375482154787
ACH-000204,-0.9091749214679999
ACH-000206,-0.537999180229
ACH-000207,-0.880398416982
ACH-000211,-0.43826627584100003
ACH-000215,-0.7112687222730001
ACH-000221,-0.722059442983
ACH-000222,-1.0876566643799999
ACH-000223,-0.604125607882
ACH-000226,-0.5091411484830001
ACH-000227,-0.405284918604
ACH-000228,-0.8460324364599999
ACH-000231,-0.49078474985799997
ACH-000232,-0.41422453387100006
ACH-000233,-0.809924209566
ACH-000234,-0.42445872330300005
ACH-000235,-0.379138432791
ACH-000237,-0.515200332205
ACH-000238,-1.0267027421400001
ACH-000243,-0.701469441582
ACH-000244,-0.7015266855069999
ACH-000246,-0.370991683974
ACH-000248,-0.363529740459
ACH-000250,-0.728797681195
ACH-000251,-0.9922228335619999
ACH-000253,-0.504216575849
ACH-000255,-0.811126049032
ACH-000256,-0.61905406742
ACH-000257,-0.803083027755
ACH-000258,-0.594834906698
ACH-000259,-0.393540252918
ACH-000260,-0.541623998896
ACH-000261,-0.34510973545199997
ACH-000262,-0.443876163745
ACH-000263,-0.40177726352399995
ACH-000264,-1.02259406412
ACH-000265,-0.867664205898
ACH-000266,-0.692642202084
ACH-000272,-0.386478444313
ACH-000273,-0.540795846898
ACH-000274,-0.227660020097
ACH-000277,-0.65318024342
ACH-000278,-0.459761614233
ACH-000279,-0.47143622577699995
ACH-000280,-0.554600175257
