,TUB (7275)
ACH-000395,-0.20806805030099998
ACH-000397,-0.301549178889
ACH-000401,-0.33001636661899997
ACH-000402,-0.08190090874889999
ACH-000403,-0.33523883517499997
ACH-000404,-0.8772826219509999
ACH-000406,-0.12380417041200001
ACH-000407,-0.150813917226
ACH-000408,-0.080090299236
ACH-000410,-0.40609579383199995
ACH-000411,-0.257071460082
ACH-000414,-0.272832134524
ACH-000415,-0.257798397706
ACH-000416,-0.298894160279
ACH-000420,-0.208944304263
ACH-000421,-0.187349715513
ACH-000424,-0.0942174602091
ACH-000425,-0.456843620921
ACH-000426,-0.47324406116400003
ACH-000427,-0.59785032997
ACH-000433,-0.21787539671199999
ACH-000436,-0.356601342104
ACH-000444,-0.10348079245200001
ACH-000445,-0.376380417128
ACH-000448,-0.227771895517
ACH-000450,-0.739800649372
ACH-000452,-0.185309582316
ACH-000454,-0.119774352492
ACH-000458,-0.388293598412
ACH-000459,-0.08923424339289998
ACH-000460,-0.423998724574
ACH-000461,-0.249255553631
ACH-000463,-0.181312699268
ACH-000464,-0.343676391718
ACH-000466,-0.27039441150800003
ACH-000467,-0.23524528082199997
ACH-000468,-0.163003100374
ACH-000469,-0.204902554156
ACH-000470,-0.48687135881000004
ACH-000471,-0.260981687157
ACH-000472,-0.27745886140500003
ACH-000473,0.0208909623371
ACH-000475,-0.384716652293
ACH-000476,-0.28915072423300003
ACH-000477,-0.22675562167100002
ACH-000480,-0.503154302541
ACH-000481,-0.256918469875
ACH-000483,-0.0946040784453
ACH-000484,-0.00649648809841
ACH-000485,-0.2537342123
ACH-000486,-0.346984310864
ACH-000487,-0.08646512223
ACH-000488,-0.112988574939
ACH-000490,-0.06038763636
ACH-000491,-0.108660386563
ACH-000495,-0.341134962117
ACH-000496,-0.227282916069
ACH-000499,-0.227582389033
ACH-000500,-0.532444192081
ACH-000502,-0.0849828974365
ACH-000503,-0.015272595453600001
ACH-000505,-0.346216831639
ACH-000507,-0.058124802124500004
ACH-000510,-0.42590203888899997
ACH-000511,-0.283422890479
ACH-000512,0.193148602296
ACH-000516,-0.0279634329405
ACH-000517,-0.18284654080200002
ACH-000518,-0.296137602767
ACH-000520,-0.411902545145
ACH-000521,-0.126160736568
ACH-000522,-0.445647705384
ACH-000524,-0.33255904991
ACH-000527,-0.124219053134
ACH-000528,-0.109638474222
ACH-000537,-0.167062601615
ACH-000541,-0.451453829983
ACH-000542,-0.23833405664
ACH-000544,-0.251677254311
ACH-000545,-0.0768312483195
ACH-000547,-0.371834242878
ACH-000548,-0.194858592322
ACH-000549,-0.231755602531
ACH-000550,-0.157065186607
ACH-000552,-0.276820659076
ACH-000556,-0.289971227588
ACH-000557,-0.46653870102899997
ACH-000570,-0.400553289152
ACH-000571,-0.269371204832
ACH-000573,-0.150014986504
ACH-000576,-0.142124582218
ACH-000580,-0.479344836902
ACH-000584,-0.412469209251
ACH-000585,-0.309857806604
ACH-000588,-0.42005906027400003
ACH-000589,-0.0160131751399
ACH-000591,-0.375322536527
ACH-000593,-0.381972678837
ACH-000600,-0.51729433728
ACH-000601,-0.21937368662099999
ACH-000604,0.0677336385154
ACH-000605,-0.27493296041
ACH-000606,-0.117014095525
ACH-000608,-0.257379838845
ACH-000614,-0.21644066593699998
ACH-000616,-0.143455512845
ACH-000618,-0.121133018587
ACH-000619,-0.250428177675
ACH-000620,-0.26700486738400003
ACH-000621,-0.198159869083
ACH-000622,-0.40069516181000003
ACH-000623,-0.432573689898
ACH-000624,-0.200646624962
ACH-000627,-0.189253477953
ACH-000630,-0.172794906945
ACH-000632,-0.447433431461
ACH-000633,-0.321107934648
ACH-000637,-0.18162683819400002
ACH-000638,-0.22394581249899997
ACH-000646,-0.40776585450999997
ACH-000647,-0.305734954151
ACH-000648,-0.208749894307
ACH-000649,-0.125873677485
ACH-000651,-0.10778858620500001
ACH-000652,-0.42607514525300005
ACH-000653,-0.326045660399
ACH-000657,-0.170994294206
ACH-000658,-0.169651884026
ACH-000661,-0.20897063733899998
ACH-000662,0.013362280101299999
ACH-000663,-0.27313817576
ACH-000665,-0.455030851006
ACH-000671,-0.263441819506
ACH-000673,-0.26524198855000003
ACH-000676,-0.20395155230300002
ACH-000677,-0.229713537084
ACH-000681,-0.130815152763
ACH-000682,-0.22788860223299998
ACH-000683,-0.119141371903
ACH-000684,-0.274049105237
ACH-000688,-0.328170757038
ACH-000693,-0.19936981366999998
ACH-000694,-0.142228891763
ACH-000695,-0.36547335987400004
ACH-000696,-0.241945144885
ACH-000697,-0.16540320375499998
ACH-000699,-0.352641343618
ACH-000701,0.0267042268231
ACH-000706,-0.126206238269
ACH-000711,-0.321271585949
ACH-000713,-0.300953217093
ACH-000714,-0.314850936135
ACH-000718,-0.048848739852300004
ACH-000720,-0.285749158488
ACH-000721,-0.270762799719
ACH-000724,-0.31597677724
ACH-000725,-0.514888310455
ACH-000732,-0.31114582423799997
ACH-000734,-0.40834927878
ACH-000735,-0.274178271716
ACH-000736,-0.435049568189
ACH-000738,-0.35332959756099996
ACH-000746,-0.313905035834
ACH-000747,-0.09429280486330001
ACH-000748,-0.44838415442199997
ACH-000753,-0.29690781132599997
ACH-000756,-0.659292381594
ACH-000757,-0.126861951349
ACH-000758,-0.314686647769
ACH-000760,-0.196130856347
ACH-000763,-0.23316102743099998
ACH-000764,-0.33189206046799996
ACH-000765,-0.23302056485199998
ACH-000766,-0.146639298839
ACH-000767,-0.251801611448
ACH-000768,-0.20323122366799998
ACH-000769,0.024856249270299998
ACH-000770,-0.16729722472300002
ACH-000771,-0.210274482861
ACH-000773,-0.590387960089
ACH-000776,0.0277792323252
ACH-000777,-0.299019174696
ACH-000778,-0.23328189624899998
ACH-000781,-0.30983953018599997
ACH-000782,-0.34681378766000004
ACH-000783,-0.1061568743
ACH-000784,-0.335157908132
ACH-000785,-0.161588700328
ACH-000787,-0.25949402687
ACH-000788,-0.170394528266
ACH-000791,-0.298271861414
ACH-000792,-0.22919844407200002
ACH-000794,-0.23445223102499999
ACH-000796,-0.188273742811
ACH-000799,-0.313049283916
ACH-000800,-0.06590679773699999
ACH-000802,-0.20743889297200002
ACH-000804,-0.13846429226399998
ACH-000805,-0.21009591101199998
ACH-000809,-0.27643446354699996
ACH-000810,-0.218208570587
ACH-000811,-0.309730878416
ACH-000817,-0.239865724487
ACH-000819,-0.533792896668
ACH-000820,-0.487383389387
ACH-000821,-0.380739776866
ACH-000822,-0.109727464705
ACH-000823,-0.131031252204
ACH-000824,-0.40593640628899996
ACH-000827,-0.292854413466
ACH-000829,-0.108522656654
ACH-000831,-0.207326524921
ACH-000832,-0.195773438224
ACH-000833,0.22844101641800002
ACH-000834,-0.365362107747
ACH-000835,-0.279636898094
ACH-000836,-0.19609050805300002
ACH-000837,-0.0036028254631499997
ACH-000838,-0.141683270991
ACH-000839,0.0031383056188600002
ACH-000840,-0.353884184554
ACH-000841,0.11351409811100001
ACH-000843,-0.165395623049
ACH-000846,0.0135962334014
ACH-000847,-0.413280293821
ACH-000848,-0.273070154492
ACH-000849,-0.295793895839
ACH-000851,-0.390765484345
ACH-000855,-0.13995625119400001
ACH-000856,-0.0770436843288
ACH-000858,-0.132781164943
ACH-000859,0.136102207736
ACH-000861,-0.38189451853399997
ACH-000862,-0.193421262026
ACH-000865,-0.117055308214
ACH-000866,-0.227521072841
ACH-000867,-0.23279373301399997
ACH-000869,-0.24450843915800002
ACH-000872,-0.09971318958639999
ACH-000873,3.21856479396e-05
ACH-000876,-0.241026636907
ACH-000878,-0.282229415743
ACH-000880,-0.42900890097499994
ACH-000881,-0.305235292372
ACH-000882,-0.24038081224100002
ACH-000884,-0.255177385027
ACH-000885,-0.139267302997
ACH-000887,-0.223732175581
ACH-000888,-0.302812367701
ACH-000889,-0.216913121434
ACH-000890,-0.269861578721
ACH-000896,-0.311360014526
ACH-000898,-0.170294403912
ACH-000900,-0.360269608588
ACH-000901,-0.246244380335
ACH-000905,-0.28134128068
ACH-000906,-0.0848393491736
ACH-000907,-0.47762441270499995
ACH-000910,-0.341499376342
ACH-000911,-0.40317366503200003
ACH-000912,-0.229473666679
ACH-000913,-0.327899208231
ACH-000915,-0.27626897995099997
ACH-000916,-0.522026038784
ACH-000917,-0.310330486332
ACH-000921,-0.376599383597
ACH-000924,-0.193908968483
ACH-000926,-0.051929765391
ACH-000928,-0.13958192657500001
ACH-000929,-0.227546242165
ACH-000932,-0.216175792702
ACH-000935,-0.0419654281757
ACH-000936,-0.258776162593
ACH-000937,-0.109380380227
ACH-000938,-0.251563988538
ACH-000939,0.122248058891
ACH-000941,-0.39035803858
ACH-000943,-0.26936759966699997
ACH-000946,-0.270842064584
ACH-000947,-0.245331108252
ACH-000948,-0.127231169731
ACH-000950,-0.237650631651
ACH-000953,-0.293409340013
ACH-000957,-0.623272531441
ACH-000958,-0.406839903827
ACH-000960,-0.128089254068
ACH-000963,-0.322448982963
ACH-000968,-0.253498627825
ACH-000969,-0.227549759472
ACH-000973,-0.26244623661899996
ACH-000974,-0.140591930982
ACH-000975,-0.159040859602
ACH-000976,-0.185326042827
ACH-000978,-0.0851402728368
ACH-000980,-0.21411544534000002
ACH-000984,-0.308732914935
ACH-000986,-0.211265242317
ACH-000988,-0.34425194113200003
ACH-000993,-0.54122948165
ACH-000994,-0.272819617934
ACH-000996,-0.519132773134
ACH-001001,-0.319850672414
ACH-001020,-0.395857197117
ACH-001028,-0.25751485243
ACH-001031,-0.235813634276
ACH-001038,-0.22086698442699998
ACH-001048,-0.25273316504099996
ACH-001050,-0.223587617073
ACH-001053,-0.334986290448
ACH-001054,-0.30773483126
ACH-001061,-0.308328721383
ACH-001067,-0.190564103004
ACH-001075,-0.31393770738800003
ACH-001096,-0.27368478366300003
ACH-001128,-0.0987095048608
ACH-001134,-0.013279928415399999
ACH-001151,-0.217616143946
ACH-001163,-0.184764635212
ACH-001164,-0.556905742586
ACH-001173,-0.220493125695
ACH-001183,-0.044405718669800004
ACH-001184,-0.45022511242299995
ACH-001190,-0.240074864189
ACH-001192,-0.03667820772930001
ACH-001193,-0.375385257841
ACH-001196,-0.21931692217300003
ACH-001197,-0.238751366557
ACH-001205,-0.3574011991800001
ACH-001211,-0.5066753482249999
ACH-001212,-0.358536528182
ACH-001228,-0.36768097527500004
ACH-001232,-0.421957189279
ACH-001239,-0.304059821877
ACH-001274,-0.41550838810900004
ACH-001275,-0.24972483346000002
ACH-001277,-0.334813871171
ACH-001278,-0.06544383567699999
ACH-001280,-0.09941000865939999
ACH-001283,-0.43101546081200004
ACH-001289,-0.398949348937
ACH-001295,-0.326922794932
ACH-001300,-0.0861975754758
ACH-001301,-0.255110880353
ACH-001302,-0.0991254500172
ACH-001303,-0.010936095755799999
ACH-001306,-0.34066774784299997
ACH-001318,-0.329662763896
ACH-001322,0.0740662970663
ACH-001328,-0.232720106847
ACH-001332,-0.408932996792
ACH-001333,-0.127390689814
ACH-001336,-0.032382059054000004
ACH-001340,-0.307155161382
ACH-001346,-0.223622423631
ACH-001353,-0.19230332629799998
ACH-001354,-0.030224742025900003
ACH-001367,-0.623775660647
ACH-001368,-0.228454967973
ACH-001374,-0.641797718415
ACH-001375,-0.284240728569
ACH-001377,-0.248255716781
ACH-001380,-0.13096856213
ACH-001391,-0.369031403507
ACH-001407,-0.143586962353
ACH-001408,-0.38798232269500005
ACH-001413,-0.15986150203900001
ACH-001430,-0.416337518852
ACH-001431,-0.134574991813
ACH-001450,-0.458961940652
ACH-001496,-0.21980652482700003
ACH-001500,-0.21518052196600002
ACH-001521,0.046771531958999996
ACH-001523,-0.365486004091
ACH-001532,-0.46092438775
ACH-001536,-0.42600329384999996
ACH-001550,-0.145222916094
ACH-001552,-0.487728855512
ACH-001554,-0.205104460993
ACH-001645,-0.452211928998
ACH-001654,-0.39228008901600003
ACH-001715,-0.283016667172
ACH-001735,-0.18377817417
ACH-001736,-0.08935405134010001
ACH-001737,-0.0452671275472
ACH-001740,-0.23550474838799998
ACH-001745,-0.384056058093
ACH-001750,-0.22579592773200002
ACH-001765,-0.42282509111100003
ACH-001956,-0.319647678504
ACH-001957,-0.307238249328
