,TFAP4 (7023)
ACH-000421,-0.616220585635
ACH-000424,-0.474980337215
ACH-000425,-0.84639849617
ACH-000426,-0.17205153927499997
ACH-000427,-0.32605771828200003
ACH-000433,-0.335726386015
ACH-000436,-0.0581366467255
ACH-000444,-0.319822544613
ACH-000445,-0.282958090451
ACH-000448,-0.752886270703
ACH-000450,-0.5083807406199999
ACH-000452,-0.763790598038
ACH-000454,-0.6349185030619999
ACH-000458,-0.301684025185
ACH-000459,-0.7262551690029999
ACH-000460,-0.316402690788
ACH-000461,-0.334545176901
ACH-000463,-0.219321211915
ACH-000464,-0.448842748826
ACH-000466,-0.304047245993
ACH-000467,-0.75255587139
ACH-000468,-0.31060030540100003
ACH-000469,-0.44812427155
ACH-000470,-0.100585924629
ACH-000471,-0.534112591752
ACH-000472,-0.394054501263
ACH-000473,-0.34114418832500004
ACH-000475,-0.510826972755
ACH-000476,-0.275188853193
ACH-000477,-0.728387967312
ACH-000480,-0.33835616099200005
ACH-000481,-0.21977718933499998
ACH-000483,-0.7341503160799999
ACH-000484,-0.525547720763
ACH-000485,-0.8126396462659999
ACH-000486,-0.479272296503
ACH-000487,-1.0057098474400001
ACH-000488,-0.6729078225409999
ACH-000490,-1.0338976932700001
ACH-000491,-0.108211492542
ACH-000495,-0.36285165503899997
ACH-000496,-0.9929722799330001
ACH-000499,-0.11056500102700001
ACH-000500,-0.485201746715
ACH-000502,-0.73016382622
ACH-000503,-0.714392426985
ACH-000505,-0.301080033977
ACH-000507,-0.5854027841430001
ACH-000510,-0.476384165968
ACH-000511,-0.21464014172
ACH-000512,-0.706317473775
ACH-000516,-0.9059178612659999
ACH-000517,-0.18838472360800002
ACH-000518,-0.527514923088
ACH-000520,-0.32336166745
ACH-000521,-0.43877848227300004
ACH-000522,-0.21765692590799998
ACH-000524,-0.153951380818
ACH-000527,-0.443291786852
ACH-000528,-0.11315241274599999
ACH-000537,-0.501763503692
ACH-000541,-0.053154121600800006
ACH-000542,-0.131948674749
ACH-000544,-0.810571228653
ACH-000545,-0.186103236184
ACH-000547,-0.29214139794599997
ACH-000548,-0.580825670244
ACH-000549,-0.737994214257
ACH-000550,-0.373299758855
ACH-000552,-0.130776859282
ACH-000556,-0.771255182197
ACH-000557,-0.6780959869840001
ACH-000570,-0.254567621719
ACH-000571,-0.230003648858
ACH-000573,-0.0946624506097
ACH-000576,-1.0111102787200001
ACH-000580,-0.620333514224
ACH-000584,-0.21833660846900002
ACH-000585,-0.880621909182
ACH-000588,-1.0871584660100002
ACH-000589,-0.995799472157
ACH-000591,-0.418723716431
ACH-000593,-0.5936368953660001
ACH-000600,-0.506052657499
ACH-000601,-0.675366918657
ACH-000604,-0.61895822711
ACH-000605,-0.6473374856090001
ACH-000606,-0.578283573256
ACH-000608,-0.399577328142
ACH-000614,-0.623635419384
ACH-000616,-0.255150145669
ACH-000618,-0.422061789862
ACH-000619,-0.57996734829
ACH-000620,-0.628283590026
ACH-000621,-0.507272365254
ACH-000622,-0.207578116096
ACH-000623,-0.365808404094
ACH-000624,-0.320461372148
ACH-000627,-0.17236090263700002
ACH-000630,-0.336424827285
ACH-000632,-0.649591056545
ACH-000633,-0.690395454856
ACH-000637,-0.0466563829676
ACH-000638,-0.47880312363000005
ACH-000646,-0.247590148208
ACH-000647,-0.204561390578
ACH-000648,-0.529253735252
ACH-000649,-0.273654447273
ACH-000651,-0.280815491071
ACH-000652,-0.5906460799100001
ACH-000653,-0.6998333689470001
ACH-000657,-0.33303016123199997
ACH-000658,-0.766986379615
ACH-000661,-0.18238093737999997
ACH-000662,-0.208462177478
ACH-000663,-0.73976866528
ACH-000665,-0.34823411902199997
ACH-000671,-0.554223298539
ACH-000673,-0.305799474412
ACH-000676,-0.13110159257
ACH-000677,-0.535481415517
ACH-000681,-0.580727319004
ACH-000682,-0.47434483426299995
ACH-000683,-0.762654941233
ACH-000684,-0.616210490957
ACH-000688,-0.158727117973
ACH-000693,-0.241414643722
ACH-000694,-0.588794545526
ACH-000695,-0.37135087423
ACH-000696,-0.24853644241999998
ACH-000697,-0.215859086604
ACH-000699,-0.672310010167
ACH-000701,-0.644526449347
ACH-000706,-0.491470451113
ACH-000711,-0.270815906464
ACH-000713,-0.911313624047
ACH-000714,-0.09705133402730001
ACH-000718,-0.49005169520400005
ACH-000720,-0.317341845628
ACH-000721,-0.480407962029
ACH-000724,-0.43724972681999996
ACH-000725,-0.45997055411700005
ACH-000732,-0.418511869588
ACH-000734,-0.216302752397
ACH-000735,-0.7685099737190001
ACH-000736,-0.168887951596
ACH-000738,-0.11026311351500001
ACH-000746,-0.660230511369
ACH-000747,-0.332225836642
ACH-000748,-0.154043728036
ACH-000753,-0.464757718666
ACH-000756,-0.615682801932
ACH-000757,-0.437766720621
ACH-000758,-0.324768658235
ACH-000760,-0.167269051951
ACH-000763,-0.475602126542
ACH-000764,-0.353625707159
ACH-000765,-0.221292696425
ACH-000766,-0.618894260475
ACH-000767,-0.247249534449
ACH-000768,-0.354867006698
ACH-000769,-0.820929703736
ACH-000770,-0.6597601579119999
ACH-000771,-0.7869638756
ACH-000773,-0.602196890512
ACH-000776,-0.559022838913
ACH-000777,-0.715967518507
ACH-000778,-0.5056944761300001
ACH-000781,-0.636274693619
ACH-000782,-0.43272983437299994
ACH-000783,-0.485013765094
ACH-000784,-0.626069303306
ACH-000785,-0.46877736503300005
ACH-000787,-0.299405080133
ACH-000788,-0.1676909839
ACH-000791,-0.558395588706
ACH-000792,-0.42232402673
ACH-000794,-0.605760081974
ACH-000796,-0.25827180101
ACH-000799,-0.20498470936299998
ACH-000800,-0.406913572038
ACH-000802,-0.8758510368369999
ACH-000804,-0.7571251545450001
ACH-000805,-0.504593323783
ACH-000809,-1.0776099820899998
ACH-000810,-0.199633661903
ACH-000811,-0.435664498266
ACH-000817,-0.9886637488940001
ACH-000819,-0.31604111746
ACH-000820,-0.12983236605999998
ACH-000821,-0.470676963178
ACH-000822,0.0231657051668
ACH-000823,-0.2872859928
ACH-000824,-0.38161811601499995
ACH-000827,-0.357518637019
ACH-000829,-0.07975679779400001
ACH-000831,-0.273783959638
ACH-000832,-0.5659666744290001
ACH-000833,-0.275241730394
ACH-000834,-0.7236904496529999
ACH-000835,-0.4353980934100001
ACH-000836,-1.16435324756
ACH-000837,-0.351576243473
ACH-000838,-0.36542600419699994
ACH-000839,-0.606611450915
ACH-000840,-0.449862048348
ACH-000841,-0.0997198668664
ACH-000843,-0.762744823975
ACH-000846,-0.45286167074100003
ACH-000847,-0.33055132421
ACH-000848,-0.273575556319
ACH-000849,-0.301636289496
ACH-000851,-0.517359695546
ACH-000855,-0.44020987645099996
ACH-000856,-0.274652004437
ACH-000858,-0.691093672713
ACH-000859,-0.37893421858099996
ACH-000861,-0.388180882437
ACH-000862,-0.700089867967
ACH-000865,-0.550383854817
ACH-000866,-0.34750442600599996
ACH-000867,-0.310913674884
ACH-000869,-0.264491512679
ACH-000872,-0.737383988951
ACH-000873,-0.579788522831
ACH-000876,-0.33437853944
ACH-000878,-0.177268241162
ACH-000880,-0.0817572703442
ACH-000881,-0.164931930565
ACH-000882,-0.293864808747
ACH-000884,-0.118567866361
ACH-000885,-0.334159574862
ACH-000887,-0.412593009489
ACH-000888,-0.666492639526
ACH-000889,-0.19125422395199998
ACH-000890,-0.549210019071
ACH-000896,-0.40351517047300006
ACH-000898,-0.899861875197
ACH-000900,-0.47253647727700004
ACH-000901,-0.414575693838
ACH-000905,-0.751327745873
ACH-000906,0.0191267949373
ACH-000907,-0.464069048274
ACH-000910,0.00954610819302
ACH-000911,-0.33770888470399996
ACH-000912,-0.304985454606
ACH-000913,-0.562693481296
ACH-000915,-0.173112193162
ACH-000916,-0.8739128363519999
ACH-000917,-0.366986892558
ACH-000921,-0.23226550953699998
ACH-000924,-0.0625426405828
ACH-000926,-0.806418226017
ACH-000928,-0.464620747455
ACH-000929,-0.177922417115
ACH-000932,-0.42786783689900004
ACH-000935,-0.7442312940320001
ACH-000936,-0.5044158280250001
ACH-000937,-0.31785886459699997
ACH-000938,-0.719424123261
ACH-000939,-0.333109873703
ACH-000941,-0.11274531705299999
ACH-000943,-0.31626354938900003
ACH-000946,-0.29003960530699996
ACH-000947,0.06537557937130001
ACH-000948,-0.320864442643
ACH-000950,-0.239882086822
ACH-000953,-0.0686317473705
ACH-000957,-0.540450598482
ACH-000958,-0.58908360263
ACH-000960,-0.40039791483900006
ACH-000963,-0.467491255414
ACH-000968,-0.200373026973
ACH-000969,-0.000479143953607
ACH-000973,-0.552614075312
ACH-000974,-0.270755835204
ACH-000975,-0.27397393245
ACH-000976,-0.35354781545599995
ACH-000978,-0.0857098579409
ACH-000980,-0.0964569141454
ACH-000984,-0.31786603232099997
ACH-000986,0.0740375591598
ACH-000988,-0.28049118785599997
ACH-000993,-0.433456934215
ACH-000994,-0.261817568995
ACH-000996,-0.354699999098
ACH-001001,-0.0678442487038
ACH-001020,-0.46917100928000005
ACH-001028,0.0785858196646
ACH-001031,-0.159030622544
ACH-001038,-0.053815029128800006
ACH-001048,-0.402362174848
ACH-001050,-1.0515881242799998
ACH-001053,-0.272974337944
ACH-001054,-0.252323069605
ACH-001061,-0.329010384825
ACH-001067,-0.671025998952
ACH-001075,-0.27140804569000004
ACH-001096,0.0286585375704
ACH-001128,-0.502805521196
ACH-001134,-0.448255544467
ACH-001151,-0.38749826314
ACH-001163,-0.387389603809
ACH-001164,-0.458735460577
ACH-001173,-0.249592741612
ACH-001183,-0.5221080313600001
ACH-001184,-0.18979782313000002
ACH-001190,0.267017592204
ACH-001192,-0.058735072077599995
ACH-001193,-0.8034551924600001
ACH-001196,-0.254261475124
ACH-001197,-0.6571103386339999
ACH-001205,-0.24588921817200002
ACH-001211,-0.47900189706699997
ACH-001212,-0.343796740061
ACH-001228,-0.367934785024
ACH-001232,-0.390523189064
ACH-001239,-0.31867375006
ACH-001274,-0.308945783712
ACH-001275,-0.236378810975
ACH-001277,-0.296888874669
ACH-001278,-0.5142652164729999
ACH-001280,-0.335403628799
ACH-001283,-0.634008970992
ACH-001289,-0.19616194337
ACH-001295,-0.273099800919
ACH-001300,0.20387813027600002
ACH-001301,-0.219260926259
ACH-001302,0.47527745388400006
ACH-001303,-0.117703912826
ACH-001306,-0.235228822729
ACH-001318,-0.0970867275494
ACH-001322,-0.111941650201
ACH-001328,-0.507086448367
ACH-001332,-0.675459448804
ACH-001333,0.0686084131798
ACH-001336,-0.5491565416790001
ACH-001340,-0.56608537346
ACH-001346,-0.571077905368
ACH-001353,-0.572687102366
ACH-001354,-0.602582842774
ACH-001367,-0.311139640265
ACH-001368,-0.149148486693
ACH-001374,-0.36461201880000005
ACH-001375,-0.168722171915
ACH-001377,-0.6512918913600001
ACH-001380,-0.325491314507
ACH-001391,-0.673108221353
ACH-001407,-0.598491935903
ACH-001408,-0.176689447248
ACH-001413,-0.503170184903
ACH-001430,-0.136170516207
ACH-001431,-0.555917161661
ACH-001450,0.169854834032
ACH-001496,-0.338758635625
ACH-001500,-0.0579953893946
ACH-001521,-0.7758996676279999
ACH-001523,-0.487116462464
ACH-001532,-0.821173532297
ACH-001536,-0.772161973169
ACH-001550,-0.508833098143
ACH-001552,-0.592968696041
ACH-001554,-0.11389183491699999
ACH-001645,-0.350124536906
ACH-001654,-0.831952433435
ACH-001715,-0.31267079906899997
ACH-001735,-0.244667125747
ACH-001736,-0.231575507525
ACH-001737,-0.606547917838
ACH-001740,-0.145468585865
ACH-001745,-0.19210336996
ACH-001750,-0.5994040755860001
ACH-001765,-0.0694188689623
ACH-001956,-0.505195895044
ACH-001957,-0.235377980249
