,PSRC1 (84722)
ACH-000288,-0.24538354381299998
ACH-000291,-0.41089258614600005
ACH-000293,-0.328193994722
ACH-000294,-0.370886280538
ACH-000295,-0.069145504137
ACH-000296,-0.400650189328
ACH-000302,-0.252810977546
ACH-000304,-0.285522026662
ACH-000307,-0.16668408972
ACH-000308,-0.47623806562200005
ACH-000310,-0.511790471326
ACH-000311,-0.06295978562999999
ACH-000312,-0.399506296177
ACH-000315,-0.296330216494
ACH-000316,0.0221091213583
ACH-000317,-0.191635187172
ACH-000318,-0.116240311973
ACH-000319,-0.270429170869
ACH-000320,-0.41254793563600006
ACH-000322,-0.232928368023
ACH-000323,-0.387246131946
ACH-000324,-0.26011490602299997
ACH-000329,-0.21059086108
ACH-000330,-0.241890027225
ACH-000331,-0.298886085311
ACH-000332,-0.247128127753
ACH-000334,-0.15993855253
ACH-000335,-0.503252426343
ACH-000336,-0.405291970933
ACH-000337,-0.28475609507
ACH-000339,-0.32339673389199997
ACH-000341,-0.469803681267
ACH-000348,-0.408861609199
ACH-000350,-0.163395235746
ACH-000352,-0.22979151099
ACH-000356,-0.29678780830400003
ACH-000361,-0.1683930596
ACH-000362,-0.42243171208999997
ACH-000363,-0.253520208865
ACH-000364,-0.439707306395
ACH-000365,-0.167275462919
ACH-000366,-0.397329709757
ACH-000368,-0.528446174868
ACH-000374,-0.213446270019
ACH-000375,-0.44093421074600003
ACH-000376,-0.286927493612
ACH-000381,-0.0603212090118
ACH-000383,-0.302936908004
ACH-000387,-0.17641195117199998
ACH-000389,-0.15664621531099998
ACH-000390,-0.217789563204
ACH-000393,-0.10543594020300001
ACH-000395,-0.355273312687
ACH-000397,-0.46534138409500003
ACH-000401,-0.292948037134
ACH-000402,-0.06386857152440001
ACH-000403,-0.0568318665969
ACH-000404,-0.0867318816849
ACH-000406,-0.254709806812
ACH-000407,-0.20323724001899998
ACH-000408,-0.660564850149
ACH-000410,-0.29279552355300004
ACH-000411,-0.288118835423
ACH-000414,-0.08647953419849999
ACH-000415,-0.285439836915
ACH-000416,-0.338698167507
ACH-000420,-0.30010067512
ACH-000421,-0.20508870321199998
ACH-000424,-0.5850679350720001
ACH-000425,-0.34198420898000004
ACH-000426,-0.371711049589
ACH-000427,-0.264172338292
ACH-000433,-0.28563731233
ACH-000436,-0.24391695915199998
ACH-000444,-0.502397170872
ACH-000445,-0.508963936728
ACH-000448,-0.310802279154
ACH-000450,-0.226337877195
ACH-000452,-0.177671442444
ACH-000454,-0.38573958086099996
ACH-000458,-0.147686984011
ACH-000459,-0.340473667304
ACH-000460,-0.293913832624
ACH-000461,-0.163819741666
ACH-000463,-0.227918713235
ACH-000464,-0.411270919279
ACH-000466,-0.138534470105
ACH-000467,-0.154203151588
ACH-000468,-0.479759933042
ACH-000469,-0.430562215251
ACH-000470,-0.304967497293
ACH-000471,-0.258506108841
ACH-000472,-0.260718398711
ACH-000473,-0.312240929929
ACH-000475,-0.28130626913199996
ACH-000476,-0.296265601725
ACH-000477,0.12194775803300001
ACH-000480,-0.20260926140000002
ACH-000481,-0.262618611009
ACH-000483,-0.201252890666
ACH-000484,-0.00257779083684
ACH-000485,-0.141537207484
ACH-000486,-0.49181841531099996
ACH-000487,-0.22201509823499999
ACH-000488,-0.23267053053800002
ACH-000490,-0.245738516045
ACH-000491,-0.456573261716
ACH-000495,-0.456172601032
ACH-000496,-0.46359502486500004
ACH-000499,-0.279500021222
ACH-000500,-0.145895502074
ACH-000502,-0.16782460102400001
ACH-000503,0.10789819221699999
ACH-000505,-0.116619742721
ACH-000507,-0.500812661181
ACH-000510,-0.248659211195
ACH-000511,-0.16702048070599998
ACH-000512,-0.490407021128
ACH-000516,-0.324702666941
ACH-000517,-0.0360464865454
ACH-000518,-0.18356327772999997
ACH-000520,-0.162693913855
ACH-000521,-0.09019785107789999
ACH-000522,-0.364704000946
ACH-000524,-0.09159825541539998
ACH-000527,-0.19423403504999998
ACH-000528,-0.18539946577999997
ACH-000537,-0.359892661361
ACH-000541,-0.133359384021
ACH-000542,-0.202453610612
ACH-000544,-0.589072350548
ACH-000545,-0.190179422011
ACH-000547,-0.07799201580689999
ACH-000548,-0.131822313494
ACH-000549,-0.296840331965
ACH-000550,-0.21278475946800002
ACH-000552,-0.308998614698
ACH-000556,-0.190991341883
ACH-000557,0.0279564936424
ACH-000570,-0.170543689856
ACH-000571,-0.265699635097
ACH-000573,-0.0624674307367
ACH-000576,-0.11943192629899999
ACH-000580,-0.122287754449
ACH-000584,-0.22387076778599999
ACH-000585,-0.291864913089
ACH-000588,-0.418230165001
ACH-000589,-0.0755019160988
ACH-000591,-0.40677863443000006
ACH-000593,-0.387746212223
ACH-000600,-0.290416929835
ACH-000601,-0.38899867788599995
ACH-000604,-0.130475049438
ACH-000605,-0.706314020491
ACH-000606,-0.304096659033
ACH-000608,-0.0619737586042
ACH-000614,-0.24554698326699997
ACH-000616,-0.422632110178
ACH-000618,-0.242763016595
ACH-000619,-0.778587115076
ACH-000620,-0.32751955561
ACH-000621,-0.157876395053
ACH-000622,-0.23963295288000003
ACH-000623,-0.37446868420199997
ACH-000624,-0.147451234683
ACH-000627,-0.213570793777
ACH-000630,-0.32995177783199997
ACH-000632,-0.0524427326618
ACH-000633,-0.262033022357
ACH-000637,-0.006690896694079999
ACH-000638,-0.24112399973700002
ACH-000646,-0.0173457677017
ACH-000647,-0.300199410558
ACH-000648,-0.19457618787300002
ACH-000649,-0.149479238468
ACH-000651,-0.32316284911800003
ACH-000652,-0.285630763758
ACH-000653,-0.24194089734000002
ACH-000657,-0.19905501469200002
ACH-000658,-0.044644312295399995
ACH-000661,-0.166606708495
ACH-000662,-0.530171248517
ACH-000663,-0.178694567518
ACH-000665,-0.293933271024
ACH-000671,-0.421407937917
ACH-000673,-0.045557816939599996
ACH-000676,-0.38421479691
ACH-000677,-0.24616527843199998
ACH-000681,-0.165947881563
ACH-000682,-0.386737462029
ACH-000683,-0.33578512081399997
ACH-000684,-0.162569155902
ACH-000688,-0.09549553534980001
ACH-000693,-0.160207658774
ACH-000694,-0.14941707463099999
ACH-000695,-0.346200548407
ACH-000696,-0.311831343488
ACH-000697,-0.25721567558499997
ACH-000699,-0.32231997633000004
ACH-000701,-0.13359503200099998
ACH-000706,-0.336384725243
ACH-000711,-0.115805020003
ACH-000713,-0.39698631498099995
ACH-000714,-0.148249202853
ACH-000718,-0.0818979185942
ACH-000720,-0.363651965416
ACH-000721,-0.39647097196900005
ACH-000724,-0.48401230846500004
ACH-000725,-0.523011383535
ACH-000732,-0.333838270439
ACH-000734,-0.284594220159
ACH-000735,-0.376050639068
ACH-000736,-0.16549788509500002
ACH-000738,-0.28892603487199997
ACH-000746,-0.18921626352899998
ACH-000747,-0.288844920154
ACH-000748,-0.20096275536699998
ACH-000753,-0.138011947533
ACH-000756,-0.31554968524
ACH-000757,-0.590955744621
ACH-000758,-0.460127009942
ACH-000760,-0.190255108134
ACH-000763,-0.136809673524
ACH-000764,-0.329355963977
ACH-000765,-0.384194980533
ACH-000766,-0.434034503637
ACH-000767,-0.275348950709
ACH-000768,-0.123162030714
ACH-000769,-0.113561448333
ACH-000770,-0.264663427515
ACH-000771,-0.12318487360099999
ACH-000773,-0.231927131601
ACH-000776,-0.37714141552
ACH-000777,-0.00323260138853
ACH-000778,-0.332385774844
ACH-000781,-0.238312070612
ACH-000782,-0.530494279495
ACH-000783,-0.471460816351
ACH-000784,-0.157645405528
ACH-000785,-0.21662554990200003
ACH-000787,-0.301864814333
ACH-000788,-0.279887332692
ACH-000791,-0.170902619714
ACH-000792,-0.196588949038
ACH-000794,-0.320126066129
ACH-000796,-0.13094931060999998
ACH-000799,-0.268004767234
ACH-000800,-0.0830649492185
ACH-000802,-0.362647911959
ACH-000804,-0.11862499016799999
ACH-000805,-0.14928554650999998
ACH-000809,-0.271632008676
ACH-000810,-0.787757267303
ACH-000811,-0.154987290987
ACH-000817,-0.36982331263400003
ACH-000819,-0.332207155339
ACH-000820,-0.38922326501599996
ACH-000821,-0.39838253482
ACH-000822,-0.10294070901699999
ACH-000823,-0.245662398659
ACH-000824,-0.24422728669500002
ACH-000827,-0.0613716127964
ACH-000829,-0.31427765334
ACH-000831,-0.631843440032
ACH-000832,-0.515489718222
ACH-000833,0.0177381461015
ACH-000834,-0.251717209659
ACH-000835,-0.357366805125
ACH-000836,-0.04774444502669999
ACH-000837,-0.286291048668
ACH-000838,-0.189346962749
ACH-000839,-0.507482222992
ACH-000840,-0.33422747585900003
ACH-000841,-0.22805565200800001
ACH-000843,-0.25592938263
ACH-000846,-0.267737416184
ACH-000847,-0.420293518759
ACH-000848,-0.28427188000500003
ACH-000849,-0.166960569532
ACH-000851,-0.306582120561
ACH-000855,-0.487512837275
ACH-000856,-0.173604456259
ACH-000858,-0.460281764903
ACH-000859,-0.601738280564
ACH-000861,-0.161163974287
ACH-000862,-0.280394352388
ACH-000865,-0.207587194536
ACH-000866,-0.17037071841899998
ACH-000867,-0.176192529433
ACH-000869,-0.325160305548
ACH-000872,-0.49093874643799995
ACH-000873,-0.366106640578
ACH-000876,-0.295864879038
ACH-000878,-0.0723083933334
ACH-000880,-0.24774709143000004
ACH-000881,-0.21881318878000003
ACH-000882,-0.226593679712
ACH-000884,-0.17121253976
ACH-000885,-0.214676205076
ACH-000887,-0.29376349621500003
ACH-000888,-0.204405749586
ACH-000889,-0.348792817227
ACH-000890,-0.375663160962
ACH-000896,-0.43598806883
ACH-000898,-0.26595553569
ACH-000900,-0.0616362249715
ACH-000901,-0.0894106525084
ACH-000905,-0.39433911287
ACH-000906,-0.196354940559
ACH-000907,-0.0578981312438
ACH-000910,0.007231102773600001
ACH-000911,-0.24179925269699998
ACH-000912,-0.255471821559
ACH-000913,-0.283740837722
ACH-000915,-0.290742494831
ACH-000916,-0.571735531093
ACH-000917,-0.17668784992800002
ACH-000921,-0.308101667368
ACH-000924,-0.271111477105
ACH-000926,-0.138468061698
ACH-000928,-0.21633925434700002
ACH-000929,-0.223170266198
ACH-000932,-0.324031743552
ACH-000935,-0.0795152247358
ACH-000936,-0.5182208884539999
ACH-000937,-0.227067964369
ACH-000938,-0.158742959609
ACH-000939,-0.40711592642300004
ACH-000941,-0.406644620776
ACH-000943,-0.251216354917
ACH-000946,-0.320573033538
ACH-000947,-0.236655398216
ACH-000948,-0.09383699197100001
ACH-000950,-0.178251004644
ACH-000953,-0.414056712698
ACH-000957,-0.247613666151
ACH-000958,-0.24453534472600003
ACH-000960,-0.212601910284
ACH-000963,0.390131586552
ACH-000968,-0.296460469056
ACH-000969,-0.268090383911
ACH-000973,-0.313320489453
ACH-000974,-0.219071145501
ACH-000975,-0.277485602982
ACH-000976,-0.40841244018899997
ACH-000978,-0.161428307664
ACH-000980,-0.133233329994
ACH-000984,-0.359714239379
ACH-000986,-0.349255517319
ACH-000988,-0.200814675999
ACH-000993,-0.058791041584199996
ACH-000994,-0.222462548913
ACH-000996,-0.45063128680500003
ACH-001001,-0.38341999458400006
ACH-001020,-0.103101129369
ACH-001028,-0.16911306788
ACH-001031,-0.37585289809
ACH-001038,-0.0795570564915
ACH-001048,-0.25124888133400003
ACH-001050,-0.247486846629
ACH-001053,-0.173822950664
ACH-001054,-0.338608410149
ACH-001061,-0.253094376124
ACH-001067,-0.0467501228438
ACH-001075,-0.24468379637499998
ACH-001096,-0.18506233075
ACH-001128,-0.207964190234
ACH-001134,-0.421701166753
ACH-001151,-0.196324823191
ACH-001163,-0.162762896779
ACH-001164,-0.155611849066
ACH-001173,-0.18170808397
ACH-001183,-0.29147662916
ACH-001184,-0.186248520556
ACH-001190,-0.485164147993
ACH-001192,-0.36743098852399997
ACH-001193,-0.498086962283
ACH-001196,-0.32479595940699996
ACH-001197,-0.5020573285600001
ACH-001205,-0.0855668416866
ACH-001211,-0.240688109608
ACH-001212,-0.056253854042699995
ACH-001228,-0.22868846442200003
ACH-001232,-0.341953097709
ACH-001239,-0.522920343824
ACH-001274,-0.23378177402199998
ACH-001275,-0.116127260507
ACH-001277,-0.425054924223
ACH-001278,-0.158482117321
ACH-001280,-0.0715790886242
ACH-001283,-0.24342407295899998
ACH-001289,-0.147399325848
ACH-001295,-0.18249997200800003
ACH-001300,-0.333959508771
ACH-001301,-0.539580654903
ACH-001302,-0.537121289006
ACH-001303,-0.011543919024200001
ACH-001306,-0.346314443872
ACH-001318,-0.0633951704876
ACH-001322,-0.759040946879
ACH-001328,-0.27310361011
ACH-001332,-0.6800572089579999
ACH-001333,-0.452972658134
ACH-001336,-0.421443280851
ACH-001340,-0.227471864179
ACH-001346,-0.32421243618
ACH-001353,-0.21197016307500002
ACH-001354,-0.0787747187566
ACH-001367,-0.49189110218800003
ACH-001368,-0.23775193948000004
ACH-001374,-0.18477691115699998
ACH-001375,-0.16894744475200002
ACH-001377,-0.20104429148400002
ACH-001380,-0.158201322233
ACH-001391,-0.185438620406
ACH-001407,-0.413421848636
ACH-001408,-0.152196707688
ACH-001413,-0.444923930265
ACH-001430,-0.339622195761
ACH-001431,-0.3062414893
ACH-001450,-0.207926465172
ACH-001496,-0.269105708389
ACH-001500,-0.230741869901
ACH-001521,0.17217119080600002
ACH-001523,-0.33513468158799997
ACH-001532,-0.23758491245700003
ACH-001536,-0.07421649053389999
ACH-001550,0.23757838435400003
ACH-001552,-0.535504962835
ACH-001554,-0.216597081778
ACH-001645,-0.30937031208
ACH-001654,-0.160947822075
ACH-001715,-0.0274578503102
ACH-001735,-0.325121854933
ACH-001736,-0.178122632334
ACH-001737,-0.133175036221
ACH-001740,-0.215074965535
ACH-001745,-0.322812955051
ACH-001750,-0.6558923520269999
ACH-001765,-0.12995337116900002
ACH-001956,-0.166913991436
ACH-001957,-0.138108469337
