,RASL10A (10633)
ACH-000265,-0.27335400358399997
ACH-000266,-0.14609394938
ACH-000272,-0.2512036512
ACH-000273,-0.30897538789
ACH-000274,-0.489212467593
ACH-000277,-0.218864744448
ACH-000278,-0.431211408407
ACH-000279,-0.356575180713
ACH-000280,-0.0756959108405
ACH-000281,-0.07999461619210001
ACH-000288,-0.19294556930100001
ACH-000291,-0.404423447284
ACH-000293,-0.604890369984
ACH-000294,-0.177570215718
ACH-000295,-0.31271841450599996
ACH-000296,-0.505413938165
ACH-000302,-0.20016920918699999
ACH-000304,-0.0477462015974
ACH-000307,-0.206554224468
ACH-000308,-0.127119258352
ACH-000310,-0.294162357414
ACH-000311,-0.187142141823
ACH-000312,-0.12295043083599999
ACH-000315,-0.509972367502
ACH-000316,-0.425228463324
ACH-000317,-0.045789243987999995
ACH-000318,-0.04437345942340001
ACH-000319,-0.456896308505
ACH-000320,-0.0234054704923
ACH-000322,-0.40670183145800004
ACH-000323,-0.585028538276
ACH-000324,-0.218303785815
ACH-000329,-0.040023105489
ACH-000330,-0.378232272949
ACH-000331,-0.09083274393139999
ACH-000332,-0.206061918653
ACH-000334,-0.07423606515719999
ACH-000335,-0.18925588126499998
ACH-000336,-0.230632698887
ACH-000337,-0.415386417714
ACH-000339,-0.19900770592999997
ACH-000341,-0.333422186865
ACH-000348,-0.301752263044
ACH-000350,-0.0544526474125
ACH-000352,-0.30060974031800003
ACH-000356,-0.245597495661
ACH-000361,-0.527884084436
ACH-000362,-0.30145827784699997
ACH-000363,-0.33096947408000005
ACH-000364,-0.35112101116899996
ACH-000365,-0.368910346161
ACH-000366,-0.22399924620499997
ACH-000368,-0.22833359141100001
ACH-000374,-0.142188134202
ACH-000375,-0.5812894914600001
ACH-000376,-0.164110348948
ACH-000381,-0.37981517461900005
ACH-000383,-0.295305591853
ACH-000387,-0.315102749479
ACH-000389,-0.308417726093
ACH-000390,-0.402789849203
ACH-000393,-0.0997054847184
ACH-000395,-0.0487793431003
ACH-000397,-0.234749791246
ACH-000401,-0.11922350375499999
ACH-000402,-0.15943874742699998
ACH-000403,-0.24549164789099998
ACH-000404,-0.058128497202300004
ACH-000406,-0.21879332239799998
ACH-000407,-0.407302294234
ACH-000408,-0.362427036369
ACH-000410,-0.17547143015299999
ACH-000411,-0.145194206484
ACH-000414,-0.07876580668370001
ACH-000415,-0.19885147761500002
ACH-000416,-0.208332799035
ACH-000420,-0.241691803065
ACH-000421,-0.320544970259
ACH-000424,-0.113023106931
ACH-000425,-0.5484509257
ACH-000426,-0.14180511073899998
ACH-000427,-0.748547597678
ACH-000433,-0.19652207234900002
ACH-000436,-0.396337155539
ACH-000444,-0.13314019806
ACH-000445,-0.722579106477
ACH-000448,-0.179072907742
ACH-000450,-0.538578166827
ACH-000452,-0.164168007837
ACH-000454,-0.421510428485
ACH-000458,-0.718706927112
ACH-000459,-0.694652477546
ACH-000460,-0.348773084583
ACH-000461,-0.189496316178
ACH-000463,-0.237801423984
ACH-000464,-0.279001294694
ACH-000466,-0.20686937630199997
ACH-000467,-0.276304044034
ACH-000468,-0.212044465093
ACH-000469,-0.157386366192
ACH-000470,-0.547457640782
ACH-000471,-0.302132801968
ACH-000472,-0.296642169867
ACH-000473,-0.21143687766199998
ACH-000475,-0.193304024723
ACH-000476,-0.310085286739
ACH-000477,-0.25967487602
ACH-000480,-0.24965854084000003
ACH-000481,-0.17367786289599998
ACH-000483,-0.49601782435099995
ACH-000484,0.054776928179400004
ACH-000485,-0.24683780112599998
ACH-000486,-0.33950434695
ACH-000487,-0.279410505563
ACH-000488,-0.348590758883
ACH-000490,-0.42527598371799996
ACH-000491,-0.228617715939
ACH-000495,-0.159087877846
ACH-000496,-0.275198133752
ACH-000499,-0.36554684627899997
ACH-000500,0.013032602679299999
ACH-000502,-0.296306847342
ACH-000503,-0.431378195526
ACH-000505,-0.35910997221999996
ACH-000507,-0.197360014566
ACH-000510,-0.323781080314
ACH-000511,-0.203495209604
ACH-000512,-0.0775792071848
ACH-000516,-0.41387101518200003
ACH-000517,-0.25507752263300004
ACH-000518,-0.0147883240807
ACH-000520,-0.225744554276
ACH-000521,-0.07558255699239999
ACH-000522,-0.226338670638
ACH-000524,-0.337024937914
ACH-000527,-0.319796301669
ACH-000528,-0.333361467857
ACH-000537,-0.249431200198
ACH-000541,-0.459493511828
ACH-000542,-0.292157653277
ACH-000544,-0.19852675214600002
ACH-000545,-0.320347385033
ACH-000547,-0.281343721456
ACH-000548,-0.198594483827
ACH-000549,-0.19017796123300001
ACH-000550,-0.184858571922
ACH-000552,-0.580751472463
ACH-000556,-0.369091755336
ACH-000557,-0.591181087993
ACH-000570,-0.44869510275799995
ACH-000571,-0.223279169846
ACH-000573,-0.39471575380699997
ACH-000576,-0.293464854799
ACH-000580,-0.486132716771
ACH-000584,-0.15049701114800002
ACH-000585,0.0387915363175
ACH-000588,-0.167508517499
ACH-000589,-0.20697615892299998
ACH-000591,-0.28364171149399997
ACH-000593,-0.20616902131700002
ACH-000600,-0.127447178011
ACH-000601,-0.374720589866
ACH-000604,0.0245154869319
ACH-000605,-0.0509109534887
ACH-000606,-0.217721362728
ACH-000608,-0.357239046991
ACH-000614,-0.148858909585
ACH-000616,-0.267438957382
ACH-000618,-0.45491683777099995
ACH-000619,-0.23102167709000002
ACH-000620,-0.215443958697
ACH-000621,-0.376222003621
ACH-000622,-0.37519721791500005
ACH-000623,-0.367397484143
ACH-000624,-0.386671100785
ACH-000627,-0.33780155377300003
ACH-000630,-0.0430857777691
ACH-000632,-0.29044224324
ACH-000633,-0.322218581041
ACH-000637,-0.387617745445
ACH-000638,-0.20711247684300002
ACH-000646,-0.368311675072
ACH-000647,-0.203960752973
ACH-000648,-0.101492392842
ACH-000649,-0.179960516618
ACH-000651,-0.403752237835
ACH-000652,-0.25592931420299997
ACH-000653,-0.414772335339
ACH-000657,-0.22663874112
ACH-000658,-0.0852984952115
ACH-000661,-0.0984536434801
ACH-000662,0.25278897916
ACH-000663,-0.25747933465399997
ACH-000665,-0.425934853213
ACH-000671,-0.32296182624
ACH-000673,-0.433800737902
ACH-000676,-0.166758310114
ACH-000677,-0.260961382745
ACH-000681,-0.17349217220600002
ACH-000682,-0.242265281776
ACH-000683,-0.241148456701
ACH-000684,-0.150290166139
ACH-000688,-0.0148038563471
ACH-000693,-0.334601064735
ACH-000694,-0.23820928600699998
ACH-000695,-0.19805484821699998
ACH-000696,-0.40264773277099997
ACH-000697,-0.241457704523
ACH-000699,-0.169161012804
ACH-000701,-0.14338287135
ACH-000706,-0.19419897321
ACH-000711,-0.30968189294799997
ACH-000713,-0.300124450968
ACH-000714,-0.274986047204
ACH-000718,-0.245590506536
ACH-000720,-0.124991370983
ACH-000721,-0.39487148771499997
ACH-000724,-0.398766096186
ACH-000725,-0.37554833217100003
ACH-000732,-0.13409044158800001
ACH-000734,-0.35074365935199997
ACH-000735,-0.267041061573
ACH-000736,-0.188854253253
ACH-000738,-0.314518424692
ACH-000746,-0.262429787254
ACH-000747,-0.435098397404
ACH-000748,-0.358201388412
ACH-000753,-0.16650475970999998
ACH-000756,-0.460553975554
ACH-000757,-0.32745683082
ACH-000758,-0.349491384776
ACH-000760,-0.24088111683000002
ACH-000763,-0.0944484706257
ACH-000764,0.147602261776
ACH-000765,-0.26643881728
ACH-000766,-0.334452427071
ACH-000767,-0.0824990191013
ACH-000768,-0.293351689156
ACH-000769,-0.263308305518
ACH-000770,-0.196676355422
ACH-000771,-0.363423357524
ACH-000773,-0.359220208862
ACH-000776,-0.272400838402
ACH-000777,-0.181994180151
ACH-000778,-0.787394990431
ACH-000781,-0.363332394744
ACH-000782,-0.536293942212
ACH-000783,-0.114968923618
ACH-000784,-0.226587956541
ACH-000785,-0.0758805078803
ACH-000787,-0.262743957037
ACH-000788,-0.439929787422
ACH-000791,-0.2859621461
ACH-000792,-0.261061552545
ACH-000794,-0.37611783816699995
ACH-000796,-0.022184352810299998
ACH-000799,-0.55295277545
ACH-000800,-0.20171882552700002
ACH-000802,-0.324065678239
ACH-000804,-0.08393920047180001
ACH-000805,-0.09978241610460001
ACH-000809,-0.38251621268700003
ACH-000810,-0.21681114217099998
ACH-000811,-0.25417089431699996
ACH-000817,-0.21934486931699998
ACH-000819,-0.48573951262299997
ACH-000820,-0.664540748119
ACH-000821,-0.386774502363
ACH-000822,-0.39824484734300003
ACH-000823,-0.26318119542
ACH-000824,-0.175058337312
ACH-000827,-0.29474824436700003
ACH-000829,-0.14863312081900001
ACH-000831,-0.254244567076
ACH-000832,-0.259235936136
ACH-000833,-0.274531883855
ACH-000834,-0.06898463713439999
ACH-000835,-0.23643832311500002
ACH-000836,-0.596673307399
ACH-000837,-0.24978107387499998
ACH-000838,-0.102871281982
ACH-000839,-0.448198408932
ACH-000840,-0.334351835592
ACH-000841,-0.148205213306
ACH-000843,-0.338582553156
ACH-000846,-0.43032546494499996
ACH-000847,-0.396114601311
ACH-000848,-0.41277117460699997
ACH-000849,-0.096589007149
ACH-000851,-0.16598273970000002
ACH-000855,-0.5830994391790001
ACH-000856,-0.371531704715
ACH-000858,-0.48771090994800004
ACH-000859,-0.258919734426
ACH-000861,-0.294830335737
ACH-000862,-0.154882165052
ACH-000865,-0.35226759742700003
ACH-000866,-0.177566089266
ACH-000867,-0.20345649997200002
ACH-000869,-0.111793780547
ACH-000872,-0.576810966713
ACH-000873,-0.275734559343
ACH-000876,-0.0988692185036
ACH-000878,0.008474470912180001
ACH-000880,-0.28735232321
ACH-000881,-0.183218133883
ACH-000882,-0.20312098629
ACH-000884,-0.461295518084
ACH-000885,-0.392628175536
ACH-000887,-0.325341331701
ACH-000888,-0.269432611119
ACH-000889,-0.24949848642099998
ACH-000890,-0.559659394035
ACH-000896,-0.278258726462
ACH-000898,-0.294323092232
ACH-000900,-0.396206233306
ACH-000901,-0.259261680753
ACH-000905,-0.17804302052
ACH-000906,-0.369824028173
ACH-000907,-0.288539166233
ACH-000910,-0.209268045615
ACH-000911,-0.509615983889
ACH-000912,-0.395578204521
ACH-000913,-0.207232304138
ACH-000915,-0.304842567732
ACH-000916,-1.17463189324
ACH-000917,-0.271498728112
ACH-000921,-0.277369904194
ACH-000924,-0.252035523088
ACH-000926,-0.11290806805400001
ACH-000928,-0.301129729252
ACH-000929,0.133090775979
ACH-000932,-0.281188103606
ACH-000935,-0.17057143675099998
ACH-000936,-0.203400602866
ACH-000937,-0.450582396158
ACH-000938,-0.322288490605
ACH-000939,-0.381922690519
ACH-000941,-0.280245566392
ACH-000943,-0.138122426879
ACH-000946,-0.244793698291
ACH-000947,-0.24216786624699999
ACH-000948,-0.14942265554
ACH-000950,-0.336664071549
ACH-000953,-0.36052454924000005
ACH-000957,-0.317572438347
ACH-000958,-0.255693464006
ACH-000960,-0.189147600724
ACH-000963,-0.38390554306900004
ACH-000968,0.016174833481
ACH-000969,-0.333701774604
ACH-000973,-0.219324043904
ACH-000974,-0.232945853669
ACH-000975,-0.311612152074
ACH-000976,-0.09703779255830002
ACH-000978,-0.0311751664597
ACH-000980,-0.34098194278800004
ACH-000984,-0.197149862802
ACH-000986,-0.460160200093
ACH-000988,-0.34100806917900006
ACH-000993,-0.206674279435
ACH-000994,-0.434374121452
ACH-000996,-0.586398389569
ACH-001001,-0.34630143695200005
ACH-001020,-0.201673642412
ACH-001028,-0.310303366486
ACH-001031,-0.22082212327
ACH-001038,-0.334082865568
ACH-001048,-0.27824527950100003
ACH-001050,-0.140678935412
ACH-001053,-0.513998001734
ACH-001054,-0.233971078519
ACH-001061,-0.185555118198
ACH-001067,-0.421247317816
ACH-001075,-0.115849680703
ACH-001096,-0.384450777985
ACH-001128,0.0041600699609
ACH-001134,-0.172827493108
ACH-001151,-0.19699001586599998
ACH-001163,-0.362681434075
ACH-001164,-0.209942294956
ACH-001173,-0.294805094956
ACH-001183,-0.239039783628
ACH-001184,-0.34206703039700004
ACH-001190,0.0547794199775
ACH-001192,-0.211370707059
ACH-001193,-0.139786852998
ACH-001196,-0.503767021408
ACH-001197,-0.241406553766
ACH-001205,-0.293204335326
ACH-001211,-0.20555603183600002
ACH-001212,-0.664563066545
ACH-001228,-0.37893568746699996
ACH-001232,-0.0939528716681
ACH-001239,-0.38085246148699997
ACH-001274,-0.236567602516
ACH-001275,-0.477012199036
ACH-001277,-0.240984742579
ACH-001278,-0.11027734375
ACH-001280,-0.34737710848000003
ACH-001283,-0.19781412773899998
ACH-001289,0.0323203019031
ACH-001295,-0.173701573022
ACH-001300,-0.396411617949
ACH-001301,-0.24176030373000004
ACH-001302,-0.39373355513999997
ACH-001303,-0.07860008643630001
ACH-001306,-0.22520519859700003
ACH-001318,-0.32093795799
ACH-001322,-0.012898558269
ACH-001328,-0.304535041123
ACH-001332,-0.557082966423
ACH-001333,-0.226434227756
ACH-001336,-0.293407745421
ACH-001340,-0.334953330009
ACH-001346,-0.562837271004
ACH-001353,-0.290958458868
ACH-001354,-0.269294985894
ACH-001367,-0.269731512386
ACH-001368,-0.469420269494
ACH-001374,-0.49995998041100004
ACH-001375,-0.188838405502
ACH-001377,-0.14458224940300002
ACH-001380,-0.0770693816385
ACH-001391,-0.31006192275100003
ACH-001407,-0.312854497445
ACH-001408,-0.307057948891
ACH-001413,-0.47058000444799997
ACH-001430,-0.22758233109499998
ACH-001431,-0.101220825983
ACH-001450,-0.447783261738
ACH-001496,-0.22764803487100002
ACH-001500,-0.41956071542199996
ACH-001521,-0.579863494071
ACH-001523,-0.22735568954399998
ACH-001532,-0.461720839026
ACH-001536,-0.380182489265
ACH-001550,-0.19677254488200002
ACH-001552,-0.00445982484387
ACH-001554,-0.23632227023699998
ACH-001645,-0.34624623829499995
ACH-001654,-0.30456238249400003
ACH-001715,-0.870854722162
ACH-001735,-0.459248652295
ACH-001736,-0.509650363537
ACH-001737,-0.230502185131
ACH-001740,-0.132197076166
ACH-001745,-0.41838848724399996
ACH-001750,-0.41666501133199996
ACH-001765,-0.402519390995
ACH-001956,-0.0625217244546
ACH-001957,-0.24395272599
