,NOP16 (51491)
ACH-000004,-1.25743027315
ACH-000007,-1.64911497641
ACH-000009,-1.1866797052
ACH-000011,-0.9584716253769999
ACH-000012,-1.1068993827200002
ACH-000013,-1.30428823995
ACH-000014,-1.25936025624
ACH-000015,-1.27084319834
ACH-000017,-1.10529462225
ACH-000018,-1.0484354275799999
ACH-000019,-0.946199345916
ACH-000021,-1.03312672031
ACH-000022,-1.30032133925
ACH-000025,-1.37161912674
ACH-000028,-1.32785721078
ACH-000030,-1.29611119646
ACH-000035,-1.22685743377
ACH-000036,-1.23343460577
ACH-000037,-1.90109552599
ACH-000039,-1.07076624056
ACH-000040,-1.08759582514
ACH-000041,-1.29202598949
ACH-000042,-1.00206512813
ACH-000045,-1.24062405705
ACH-000047,-0.8527869342829999
ACH-000052,-1.5887391585
ACH-000053,-1.2414695445100001
ACH-000054,-1.29274874642
ACH-000055,-1.06872927058
ACH-000060,-1.18743470504
ACH-000067,-1.4058406272600001
ACH-000070,-1.19658650684
ACH-000075,-0.967348239242
ACH-000078,-1.37113996055
ACH-000082,-1.2980423018
ACH-000085,-1.2504482699600001
ACH-000086,-1.09888350454
ACH-000087,-1.12837189669
ACH-000092,-0.956476074846
ACH-000095,-1.29328851826
ACH-000097,-1.0922772756899999
ACH-000098,-1.0406272073
ACH-000099,-1.1610939447600002
ACH-000108,-1.0594617861
ACH-000113,-1.13307540688
ACH-000115,-1.3318406207
ACH-000116,-1.08819284895
ACH-000118,-1.07578431758
ACH-000120,-1.14200868548
ACH-000123,-1.10801113318
ACH-000127,-1.43253959512
ACH-000128,-1.19212817863
ACH-000132,-1.06394463293
ACH-000133,-1.3431930813100001
ACH-000137,-1.2512674185
ACH-000138,-1.19833667252
ACH-000142,-0.84800293617
ACH-000143,-1.38820413157
ACH-000146,-1.3542669453100002
ACH-000148,-1.31638995502
ACH-000150,-1.0824707033399998
ACH-000152,-1.09687934054
ACH-000153,-1.68460344348
ACH-000159,-1.25348938993
ACH-000160,-1.37440159296
ACH-000163,-1.43128328114
ACH-000167,-1.19719833508
ACH-000168,-1.36598230174
ACH-000169,-1.38269491111
ACH-000178,-1.12326985265
ACH-000182,-1.19624260462
ACH-000183,-1.07823243185
ACH-000188,-1.2525437969
ACH-000189,-1.40245005053
ACH-000190,-1.19304092013
ACH-000198,-1.21537431733
ACH-000204,-1.43689210685
ACH-000206,-1.1979866262299999
ACH-000207,-0.897253055747
ACH-000211,-1.16685915864
ACH-000215,-1.06770134827
ACH-000221,-1.0
ACH-000222,-1.1070717789
ACH-000223,-0.9699668221529999
ACH-000226,-1.34646471833
ACH-000227,-1.0992689890799998
ACH-000228,-0.9662095563249999
ACH-000231,-1.04335240547
ACH-000232,-1.1057564820999999
ACH-000233,-0.991638569283
ACH-000234,-1.0181681146
ACH-000235,-1.03744629356
ACH-000237,-1.23142215515
ACH-000238,-1.3734977361899998
ACH-000243,-1.27756534302
ACH-000244,-1.4109656340399999
ACH-000246,-1.07573052192
ACH-000248,-0.9732309078479999
ACH-000250,-1.3858792776700002
ACH-000251,-1.19971411595
ACH-000253,-1.51729166825
ACH-000255,-1.34150799895
ACH-000256,-1.58218492433
ACH-000257,-0.904229735836
ACH-000258,-1.1889509228200001
ACH-000259,-1.1344692911299998
ACH-000260,-1.09651828189
ACH-000261,-1.1774316680299999
ACH-000262,-1.5346634264399999
ACH-000263,-1.35696687822
ACH-000264,-0.8620916848810001
ACH-000265,-1.1716459786799998
ACH-000266,-1.03904302729
ACH-000272,-1.15093141161
ACH-000273,-1.33982450082
ACH-000274,-1.29722513432
ACH-000277,-1.2477370787200002
ACH-000278,-1.1810566305399999
ACH-000279,-1.2312605553
ACH-000280,-1.21960348614
ACH-000281,-1.2142277166
ACH-000288,-1.1289975992899999
ACH-000291,-1.39378083605
ACH-000293,-1.3737702761000001
ACH-000294,-1.30328929568
ACH-000295,-1.2389526866299998
ACH-000296,-0.96604479716
ACH-000302,-1.2085573505299998
ACH-000304,-1.3311536322
ACH-000307,-1.3813817132100001
ACH-000308,-1.08982642427
ACH-000310,-1.30850813347
ACH-000311,-0.975407870258
ACH-000312,-1.11092592213
ACH-000315,-1.21163908721
ACH-000316,-1.34458701403
ACH-000317,-1.39097089804
ACH-000318,-1.39297493562
ACH-000319,-1.3941783204499998
ACH-000320,-1.05621792457
ACH-000322,-0.952914625991
ACH-000323,-1.1607479703499999
ACH-000324,-1.26162362942
ACH-000329,-1.4293377919799999
ACH-000330,-1.29356104052
ACH-000331,-1.09067566109
ACH-000332,-1.0646673339100001
ACH-000334,-1.4671690725600002
ACH-000335,-1.57933346629
ACH-000336,-1.10729016632
ACH-000337,-1.11526401487
ACH-000339,-1.13436147031
ACH-000341,-1.42752071799
ACH-000348,-1.2518370724099999
ACH-000350,-1.29646504825
ACH-000352,-1.16330696593
ACH-000356,-1.2851050143
ACH-000361,-1.22761423202
ACH-000362,-1.1833590913
ACH-000363,-1.28377681724
ACH-000364,-1.1413437218
ACH-000365,-1.21981009092
ACH-000366,-1.2478931129100002
ACH-000368,-0.989034575873
ACH-000374,-0.924937284816
ACH-000375,-0.955841411116
ACH-000376,-1.4237367663499998
ACH-000381,-1.14735095811
ACH-000383,-1.3743738241999999
ACH-000387,-1.217518688
ACH-000389,-1.0786963701899999
ACH-000390,-1.50961194853
ACH-000393,-0.926664736442
ACH-000395,-1.06101008911
ACH-000397,-0.982839363923
ACH-000401,-1.30036890805
ACH-000402,-1.5062605987900002
ACH-000403,-1.20855298889
ACH-000404,-1.59074637551
ACH-000406,-1.18700071405
ACH-000407,-1.20493053233
ACH-000408,-1.41763938456
ACH-000410,-1.07843870771
ACH-000411,-1.31451491191
ACH-000414,-0.797795718223
ACH-000415,-1.28199400135
ACH-000416,-1.0319526205299998
ACH-000420,-1.14250311368
ACH-000421,-1.1734069821100002
ACH-000424,-1.20908950298
ACH-000425,-1.19693496426
ACH-000426,-0.867489505124
ACH-000427,-1.21496053629
ACH-000433,-1.192964725
ACH-000436,-1.22595723804
ACH-000444,-1.16671228128
ACH-000445,-1.1980323670100002
ACH-000448,-1.1092681677200003
ACH-000450,-1.06399152161
ACH-000452,-1.37100122159
ACH-000454,-1.25529559283
ACH-000458,-1.10745402315
ACH-000459,-1.33227748582
ACH-000460,-1.0588596375100001
ACH-000461,-1.23360015192
ACH-000463,-1.20614999795
ACH-000464,-1.5125533285600001
ACH-000466,-1.3897230372100002
ACH-000467,-0.958852352952
ACH-000468,-1.4558733075799999
ACH-000469,-1.34507392655
ACH-000470,-1.2315328672499999
ACH-000471,-1.0829774463600002
ACH-000472,-1.18198799975
ACH-000473,-1.50457473257
ACH-000475,-1.22332059172
ACH-000476,-1.1142627914899998
ACH-000477,-2.1777385135
ACH-000480,-1.1087327708799999
ACH-000481,-1.3697223237600002
ACH-000483,-1.4541375598100001
ACH-000484,-1.08243113277
ACH-000485,-1.37148565575
ACH-000486,-1.32327913057
ACH-000487,-1.2378562291600002
ACH-000488,-1.08954985277
ACH-000490,-1.4826422454100001
ACH-000491,-1.30991361961
ACH-000495,-1.0987426573899999
ACH-000496,-1.00405283193
ACH-000499,-0.992972265823
ACH-000500,-1.1060564370000001
ACH-000502,-1.0485237542299999
ACH-000503,-0.9697027016930001
ACH-000505,-1.47876584251
ACH-000507,-1.2571053728100001
ACH-000510,-1.3672181555899998
ACH-000511,-0.971245654591
ACH-000512,-1.23957000608
ACH-000516,-0.996645846194
ACH-000517,-1.00528338302
ACH-000518,-1.71741343488
ACH-000520,-1.0191484793799999
ACH-000521,-0.955273282633
ACH-000522,-1.0318882235
ACH-000524,-0.954815452958
ACH-000527,-1.1007498874200001
ACH-000528,-1.11081840945
ACH-000537,-1.12325321619
ACH-000541,-1.79689202215
