,ELFN1 (392617)
ACH-000004,-0.08375874044489999
ACH-000007,-0.06810711481290001
ACH-000009,-0.034544549799
ACH-000011,-0.218556510052
ACH-000012,-0.16305993363500002
ACH-000013,-0.0196101465711
ACH-000014,-0.0196729096282
ACH-000015,-0.0305093867305
ACH-000017,-0.00271173992217
ACH-000018,-0.4598387476
ACH-000019,-0.115912471402
ACH-000021,0.0376720657051
ACH-000022,-0.103518513034
ACH-000025,-0.181192424528
ACH-000028,-0.00199630886386
ACH-000030,-0.0829316384738
ACH-000035,-0.142029351027
ACH-000036,-0.155230274976
ACH-000037,-0.175594673382
ACH-000039,-0.0744868884942
ACH-000040,-0.35597058658200004
ACH-000041,-0.19588847691199998
ACH-000042,-0.29835123527199997
ACH-000045,-0.0544861960107
ACH-000047,-0.0772631278796
ACH-000052,-0.23443228698899998
ACH-000053,-0.133715966104
ACH-000054,-0.09718377186079999
ACH-000055,-0.152443150219
ACH-000060,-0.202362256319
ACH-000067,-0.0265686114224
ACH-000070,-0.178996712973
ACH-000075,-0.14431438285999998
ACH-000078,-0.21359323001400002
ACH-000082,-0.365192875281
ACH-000085,-0.540312125612
ACH-000086,-0.043370634852599996
ACH-000087,-0.278437905563
ACH-000092,-0.278862268706
ACH-000095,-0.168130210767
ACH-000097,-0.0479008010373
ACH-000098,-0.0316362696963
ACH-000099,-0.0821677563227
ACH-000108,-0.186275681542
ACH-000113,-0.140060349816
ACH-000115,-0.0704260515411
ACH-000116,-0.19209725620999998
ACH-000118,0.0267189281656
ACH-000120,-0.0937362570455
ACH-000123,-0.028977497223900004
ACH-000127,-0.09488820736030001
ACH-000128,-0.129842706501
ACH-000132,-0.0157567511484
ACH-000133,-0.09751190491469999
ACH-000137,0.0192574799494
ACH-000138,-0.10735873665899999
ACH-000142,-0.343230384596
ACH-000143,-0.255917368779
ACH-000146,-0.11357402943900001
ACH-000148,-0.0124852737795
ACH-000150,-0.024296002061
ACH-000152,-0.0328591948294
ACH-000153,0.170572428002
ACH-000159,-0.15535135100199998
ACH-000160,-0.20630502386900001
ACH-000163,-0.07780653603839999
ACH-000167,0.0413161928275
ACH-000168,-0.22673145511700002
ACH-000169,-0.331537498177
ACH-000178,-0.132986048081
ACH-000182,0.148182351099
ACH-000183,0.0317853206639
ACH-000188,-0.0671834323687
ACH-000189,-0.205802716719
ACH-000190,-0.143891883986
ACH-000198,-0.163999810542
ACH-000204,-0.0671235979293
ACH-000206,-0.19532851241000002
ACH-000207,-0.355266505791
ACH-000211,-0.07159451494989999
ACH-000215,-0.154145526512
ACH-000221,-0.23387866665800003
ACH-000222,-0.191217907916
ACH-000223,-0.086386596942
ACH-000226,0.025446975982
ACH-000227,-0.06402566771030001
ACH-000228,-0.0837097258657
ACH-000231,-0.12625460803
ACH-000232,-0.180176933728
ACH-000233,-0.112167944967
ACH-000234,-0.218821496298
ACH-000235,-0.0725906778482
ACH-000237,-0.249626930552
ACH-000238,-0.26507134893199996
ACH-000243,0.108776831522
ACH-000244,-0.341375150173
ACH-000246,0.0297371588539
ACH-000248,-0.10705082835799999
ACH-000250,-0.11806861294299999
ACH-000251,0.128717118578
ACH-000253,-0.212790563118
ACH-000255,-0.138515069989
ACH-000256,-0.248618284359
ACH-000257,-0.265349000476
ACH-000258,-0.0886432755895
ACH-000259,-0.173808938472
ACH-000260,-0.0665398979978
ACH-000261,-0.0420314867365
ACH-000262,-0.22637765021499998
ACH-000263,-0.31568657539
ACH-000264,-0.059926588749000004
ACH-000265,0.0915385526839
ACH-000266,-0.130439392885
ACH-000272,-0.147519453953
ACH-000273,-0.09411609007130001
ACH-000274,-0.412066950935
ACH-000277,-0.175599103121
ACH-000278,-0.08832753962739999
ACH-000279,-0.171027189903
ACH-000280,-0.20548517791499998
ACH-000281,-0.377449008336
ACH-000288,-0.253035807116
ACH-000291,-0.13924783640799998
ACH-000293,-0.166345953515
ACH-000294,-0.289339452667
ACH-000295,-0.15717600380000002
ACH-000296,0.0662363162502
ACH-000302,-0.11367276649800001
ACH-000304,-0.365955982537
ACH-000307,-0.25318270160100004
ACH-000308,-0.120873128894
ACH-000310,0.18275796382800003
ACH-000311,-0.052985265550100004
ACH-000312,0.131927548417
ACH-000315,-0.35525269017800004
ACH-000316,-0.139840441104
ACH-000317,-0.0375982916164
ACH-000318,-0.199398326446
ACH-000319,-0.0611131072191
ACH-000320,0.0627804423301
ACH-000322,0.279350291283
ACH-000323,-0.145394595399
ACH-000324,-0.153984062556
ACH-000329,-0.15819609629599998
ACH-000330,-0.0192510299091
ACH-000331,-0.121371380545
ACH-000332,-0.020203173225
ACH-000334,-0.0271280680299
ACH-000335,0.108664389427
ACH-000336,-0.294041066067
ACH-000337,-0.14417934731100002
ACH-000339,-0.0922042987778
ACH-000341,0.0312779730262
ACH-000348,-0.0838131913452
ACH-000350,-0.191737677783
ACH-000352,-0.170846512272
ACH-000356,-0.0402416496395
ACH-000361,-0.0257436003705
ACH-000362,-0.0667230502274
ACH-000363,-0.13427060273299998
ACH-000364,-0.19812315255999996
ACH-000365,-0.26939702911999996
ACH-000366,-0.118189983886
ACH-000368,-0.185842714116
ACH-000374,0.0328093592141
ACH-000375,-0.127544346128
ACH-000376,-0.13370743187
ACH-000381,-0.00383062907413
ACH-000383,-0.1670581699
ACH-000387,-0.0711520641276
ACH-000389,-0.30919584135
ACH-000390,-0.22114153076999998
ACH-000393,-0.0743301594877
ACH-000395,-0.17566783460700003
ACH-000397,-0.197547085319
ACH-000401,-0.280124652665
ACH-000402,-0.576168166358
ACH-000403,-0.228707651959
ACH-000404,-0.0779282521735
ACH-000406,-0.111755776724
ACH-000407,-0.178870573453
ACH-000408,-0.0497510396235
ACH-000410,0.0163047355988
ACH-000411,-0.0120391767592
ACH-000414,-0.063401014713
ACH-000415,-0.20119557385499998
ACH-000416,-0.15478444940199998
ACH-000420,-0.0270146921498
ACH-000421,-0.0790361591492
ACH-000424,-0.176656019303
ACH-000425,-0.123174561361
ACH-000426,-0.257103051247
ACH-000427,-0.322928131871
ACH-000433,-0.0402961995199
ACH-000436,-0.09601617817880001
ACH-000444,-0.183276387842
ACH-000445,0.101924329913
ACH-000448,0.00799918035332
ACH-000450,0.0851560861685
ACH-000452,-0.22496889597800002
ACH-000454,-0.20198924687
ACH-000458,-0.33174057926399997
ACH-000459,-0.014255342393
ACH-000460,-0.09773620371319999
ACH-000461,-0.08213614341799999
ACH-000463,-0.153947218726
ACH-000464,-0.07262922062339999
ACH-000466,-0.439494198698
ACH-000467,-0.194734109786
ACH-000468,-0.126822631797
ACH-000469,-0.311072619652
ACH-000470,-0.163158944012
ACH-000471,-0.0633531518933
ACH-000472,-0.25357520182
ACH-000473,-0.280517337139
ACH-000475,-0.18251358975600002
ACH-000476,-0.21354484847
ACH-000477,-0.029837041649
ACH-000480,-0.0855428321858
ACH-000481,-0.053334542233499996
ACH-000483,0.00245475881226
ACH-000484,-0.17936413645799998
ACH-000485,-0.253926337692
ACH-000486,-0.112547675407
ACH-000487,-0.10000917586899999
ACH-000488,-0.22456653553800002
ACH-000490,-0.155218202831
ACH-000491,-0.09691493469560002
ACH-000495,-0.0294148993267
ACH-000496,-0.382155188881
ACH-000499,0.0790821371293
ACH-000500,0.236235938462
ACH-000502,-0.145312898247
ACH-000503,0.051229956797199994
ACH-000505,0.0141530541686
ACH-000507,-0.155779632915
ACH-000510,-0.12179589051300001
ACH-000511,-0.046856388765099996
ACH-000512,-0.358460372746
ACH-000516,-0.11160276839700001
ACH-000517,-0.130085566101
ACH-000518,-0.421632417896
ACH-000520,-0.022103937798599996
ACH-000521,-0.061719726119
ACH-000522,-0.121713436612
ACH-000524,-0.055008178874399995
ACH-000527,-0.0501796762935
ACH-000528,-0.026583025457200003
ACH-000537,-0.0794759631084
ACH-000541,-0.08588180020019999
ACH-000542,-0.154948870647
ACH-000544,-0.12207587590399999
ACH-000545,-0.131301985243
ACH-000547,-0.21106347306099998
ACH-000548,-0.187443598875
ACH-000549,-0.24860012521400002
ACH-000550,-0.103510862478
ACH-000552,-0.117075873309
ACH-000556,-0.112783835141
ACH-000557,-0.161047468978
ACH-000570,-0.101201974158
ACH-000571,-0.164799624745
ACH-000573,-0.166181815547
ACH-000576,-0.200397859261
ACH-000580,-0.0290233612248
ACH-000584,-0.131719808683
ACH-000585,-0.088169913552
ACH-000588,-0.056574993159600004
ACH-000589,0.127223819252
ACH-000591,-0.00331367512131
ACH-000593,-0.225351937496
ACH-000600,-0.25028788668499996
ACH-000601,-0.056301275499099995
ACH-000604,-0.13455600251299998
ACH-000605,-0.118896706202
ACH-000606,-0.184262977239
ACH-000608,-0.135827502774
ACH-000614,-0.0197964812398
ACH-000616,-0.152069435486
ACH-000618,-0.37332747093
