,SPATS2 (65244)
ACH-000004,0.005017730610399999
ACH-000007,0.280767573654
ACH-000009,0.37640304489299997
ACH-000011,0.261296126906
ACH-000012,0.314923344921
ACH-000013,0.23164410406599997
ACH-000014,0.318907009663
ACH-000015,0.325419619751
ACH-000017,0.0116083914677
ACH-000018,0.191005914753
ACH-000019,0.39924241862
ACH-000021,0.293841534804
ACH-000022,0.387257265152
ACH-000025,0.206800921433
ACH-000028,0.27496019354699996
ACH-000030,0.27107795894299996
ACH-000035,0.135427241419
ACH-000036,0.23959995851399998
ACH-000037,0.464047751583
ACH-000039,0.451077041169
ACH-000040,0.287519745769
ACH-000041,0.0347487466988
ACH-000042,0.398584474758
ACH-000045,0.37566122071
ACH-000047,0.259561934451
ACH-000052,0.093498301142
ACH-000053,0.261501408111
ACH-000054,0.28191518118299996
ACH-000055,0.208481956204
ACH-000060,0.26488160053599996
ACH-000067,0.302088764034
ACH-000070,0.393231503534
ACH-000075,0.493376376612
ACH-000078,0.262230138295
ACH-000082,0.28288379239399997
ACH-000085,0.370200277602
ACH-000086,0.190959355859
ACH-000087,0.20281535027699998
ACH-000092,0.298447329911
ACH-000095,0.259703448719
ACH-000097,0.38749510607500004
ACH-000098,0.212583954771
ACH-000099,0.34384657554700004
ACH-000108,0.32339118337
ACH-000113,0.248408410798
ACH-000115,-0.161943636489
ACH-000116,0.20326320364599998
ACH-000118,0.24980347646899997
ACH-000120,0.482607929892
ACH-000123,0.348325424833
ACH-000127,0.27442529075800004
ACH-000128,0.384127394211
ACH-000132,0.605122533385
ACH-000133,0.213215654639
ACH-000137,0.216518084093
ACH-000138,0.232543276971
ACH-000142,0.319101283902
ACH-000143,0.125327718025
ACH-000146,0.275850323485
ACH-000148,0.232501301995
ACH-000150,0.461586352828
ACH-000152,0.109848427763
ACH-000153,0.33338854717300004
ACH-000159,0.39697687336599996
ACH-000160,0.27478880671399997
ACH-000163,0.2416781318
ACH-000167,0.19012026753800002
ACH-000168,0.320685040957
ACH-000169,0.412596500423
ACH-000178,0.38208381799099994
ACH-000182,0.270889856042
ACH-000183,0.19152023478
