,HLX (3142)
ACH-000004,0.145575151735
ACH-000007,-0.21684210023800002
ACH-000009,-0.120547750753
ACH-000011,-0.122608945123
ACH-000012,-0.07108315487710001
ACH-000013,-0.009980139630709999
ACH-000014,-0.059537735661000006
ACH-000015,-0.0249450196454
ACH-000017,0.0192298136365
ACH-000018,-0.258033106919
ACH-000019,-0.23938779927099998
ACH-000021,-0.108204044077
ACH-000022,0.0146626419098
ACH-000025,-0.313610556706
ACH-000028,0.139175688987
ACH-000030,0.0022538372679299997
ACH-000035,-0.00413077739571
ACH-000036,0.13111355731899998
ACH-000037,0.164958243194
ACH-000039,-0.11427250306600001
ACH-000040,0.141415392907
ACH-000041,0.210589066164
ACH-000042,-0.0420795646119
ACH-000045,0.13222931302000002
ACH-000047,0.056207642736099996
ACH-000052,0.108061233844
ACH-000053,0.18877882070500002
ACH-000054,-0.218444975669
ACH-000055,-0.7263401699519999
ACH-000060,0.0967147611511
ACH-000067,-0.0382040844496
ACH-000070,-0.244361344015
ACH-000075,0.141336013948
ACH-000078,0.06117916916899999
ACH-000082,-0.126883097335
ACH-000085,0.0946617144006
ACH-000086,-0.303277409996
ACH-000087,-0.025801795643899998
ACH-000092,-0.038655270234
ACH-000095,-0.582730084148
ACH-000097,0.17105481947700002
ACH-000098,-0.12252812544500001
ACH-000099,-0.029457032384099996
ACH-000108,0.257660776032
ACH-000113,-0.48511925405199996
ACH-000115,-0.160098815935
ACH-000116,0.151231841191
ACH-000118,-0.020598306240999998
ACH-000120,-0.326130124875
ACH-000123,0.159408342509
ACH-000127,0.11332668446699999
ACH-000128,-0.06490990910319999
ACH-000132,-0.233675309661
ACH-000133,-0.016620344207899998
ACH-000137,-0.163646033388
ACH-000138,-0.0325160920777
ACH-000142,-0.007959044877609999
ACH-000143,0.139677035646
ACH-000146,-0.264486262372
ACH-000148,0.03141674594
ACH-000150,0.149130734047
ACH-000152,0.0791836890716
ACH-000153,-0.45706410624
ACH-000159,0.0678940962603
ACH-000160,-0.139647392882
ACH-000163,-0.226097859963
ACH-000167,-0.0756129159144
ACH-000168,-0.14589072959899999
ACH-000169,0.057460053903
ACH-000178,-0.145608109096
ACH-000182,-0.037937010947800005
ACH-000183,0.0790719946094
ACH-000188,-0.20253417101399998
ACH-000189,-0.27411472582199997
ACH-000190,-0.160479375259
ACH-000198,-0.39897832064000005
ACH-000204,0.08550860517389999
ACH-000206,0.12356565059499999
ACH-000207,-0.0175863869691
ACH-000211,0.006583583160560001
ACH-000215,-0.022542000399400002
ACH-000221,0.159126682949
ACH-000222,-0.0127237521465
ACH-000223,-0.0801080378703
ACH-000226,-0.07837272065380001
ACH-000227,-0.10856828710100001
ACH-000228,-0.211077351511
ACH-000231,-0.0627110083782
ACH-000232,0.0227281604074
ACH-000233,0.4720319681600001
ACH-000234,-0.08709268590510001
ACH-000235,-0.0667106185436
ACH-000237,0.14430566229800001
ACH-000238,-0.011673993413499999
ACH-000243,-0.0673767055273
ACH-000244,0.21347971774799998
ACH-000246,-0.070126933202
ACH-000248,0.125826344658
ACH-000250,0.130055814631
ACH-000251,-0.363736582364
ACH-000253,-0.060642225585699996
ACH-000255,0.060253026351899996
ACH-000256,-0.35476532179799997
ACH-000257,-0.0920298690552
ACH-000258,-0.156477054793
ACH-000259,-0.0337240085857
ACH-000260,-0.0304756622768
ACH-000261,-0.0874462391302
ACH-000262,0.259732085325
ACH-000263,-0.08672077275830001
ACH-000264,-0.0684148989917
ACH-000265,-0.09504016417950001
ACH-000266,-0.10416332752699999
ACH-000272,0.108725815669
ACH-000273,-0.00529638392171
ACH-000274,0.076762200213
ACH-000277,0.036527668023900006
ACH-000278,0.266240078783
ACH-000279,0.0325818936844
ACH-000280,0.0872031239048
ACH-000281,0.0640798300893
ACH-000288,0.025701448321799998
ACH-000291,0.12933213548800002
ACH-000293,0.08622797405009999
ACH-000294,-0.23236391560199998
ACH-000295,-0.0443639436746
ACH-000296,-0.249629185633
ACH-000302,-0.11704112807099999
ACH-000304,-0.301768632971
ACH-000307,0.060955223711999997
ACH-000308,0.169274540468
ACH-000310,-0.17091561761500002
ACH-000311,-0.119844800298
ACH-000312,0.0646152146628
ACH-000315,0.07205601440750001
ACH-000316,-0.06927462439330001
ACH-000317,0.0198528739145
ACH-000318,-0.390459358572
ACH-000319,0.103713451334
ACH-000320,-0.155663517257
ACH-000322,0.0271926670059
ACH-000323,-0.0753359127903
ACH-000324,0.09247022831250001
ACH-000329,0.030169093939799996
ACH-000330,-0.0191113128514
ACH-000331,0.0247833700789
ACH-000332,-0.0017269581224600003
ACH-000334,-0.127464826945
ACH-000335,0.09469021353070001
ACH-000336,0.135122231015
ACH-000337,-0.113633184071
ACH-000339,-0.220935755745
ACH-000341,-0.012006806221
ACH-000348,0.09432217869920001
ACH-000350,-0.36246914258100005
ACH-000352,-0.0300151357054
ACH-000356,0.149472329191
ACH-000361,-0.259736958093
ACH-000362,-0.09560117846090001
ACH-000363,0.023642626365200002
ACH-000364,0.030811100583599996
ACH-000365,-0.137532408356
ACH-000366,-0.0399936990074
ACH-000368,-0.0492635608521
ACH-000374,-0.08142762003710001
ACH-000375,0.146352253979
ACH-000376,0.106445052963
ACH-000381,-0.13772427681500002
ACH-000383,-0.005991387407289999
ACH-000387,-0.0807496862792
ACH-000389,-0.0303336540862
ACH-000390,0.126617176173
ACH-000393,0.0203679574701
ACH-000395,0.0657278278849
ACH-000397,-0.0655202714375
ACH-000401,-0.0245016361371
ACH-000402,-0.0373052083697
ACH-000403,-0.00384611783988
ACH-000404,0.137375545036
ACH-000406,-0.0409814871533
ACH-000407,-0.0532446422097
ACH-000408,-0.0774556656587
ACH-000410,-0.0808288154282
ACH-000411,-0.139496390593
ACH-000414,0.007153009755930001
ACH-000415,0.0351399710145
ACH-000416,0.0183756593635
ACH-000420,-0.015143100458
ACH-000421,-0.13350914277
ACH-000424,-0.0230889484796
ACH-000425,-0.114188712026
ACH-000426,0.030463866391300002
ACH-000427,0.0934962387624
ACH-000433,-0.031181668945299997
ACH-000436,0.213202617368
ACH-000444,0.124849855484
ACH-000445,-0.0996849830097
ACH-000448,0.12342327512800001
ACH-000450,-0.0327765734604
ACH-000452,0.0021748306558299997
ACH-000454,-0.10976723235
ACH-000458,-0.0652232855775
ACH-000459,0.276161082003
ACH-000460,-0.07996084854930001
ACH-000461,-0.0312969747071
ACH-000463,-0.00129545427219
ACH-000464,0.128526294013
ACH-000466,-0.196453776054
ACH-000467,-0.186345328277
ACH-000468,-0.142650225036
ACH-000469,-0.00430880333161
ACH-000470,-0.0036488082046399997
ACH-000471,-0.076711129443
ACH-000472,-0.08009296731410001
ACH-000473,-0.224171974169
ACH-000475,0.0126710870894
ACH-000476,0.125150384062
ACH-000477,0.114639002341
ACH-000480,-0.0337214086797
ACH-000481,-0.04376663090940001
ACH-000483,0.175838670862
ACH-000484,-0.106284450947
ACH-000485,-0.05280271774209999
ACH-000486,0.0647696924398
