,HNRNPUL1 (11100)
ACH-000004,-0.152341573741
ACH-000007,-0.17830560024099998
ACH-000009,-0.210228253448
ACH-000011,0.255731338997
ACH-000012,-0.13418552278100002
ACH-000013,-0.17903676236699997
ACH-000014,0.10016202147500002
ACH-000015,-0.17966091956099997
ACH-000017,0.427938602035
ACH-000018,-0.02827926253
ACH-000019,0.249388040235
ACH-000021,-0.05419322596469999
ACH-000022,-0.00472277928976
ACH-000025,0.256438636907
ACH-000028,0.026363094832700003
ACH-000030,-0.12402024980000001
ACH-000035,-0.12206188539400001
ACH-000036,0.186809724786
ACH-000037,0.232073428411
ACH-000039,-0.238168694452
ACH-000040,0.425743682003
ACH-000041,0.158269316921
ACH-000042,-0.0660374054392
ACH-000045,0.11522814560399999
ACH-000047,0.07100008970169999
ACH-000052,0.346086604223
ACH-000053,0.0584086702589
ACH-000054,0.134228714639
ACH-000055,0.037891464550900006
ACH-000060,-0.303020111659
ACH-000067,-0.18401925132
ACH-000070,-0.0402256619261
ACH-000075,0.053028073446199996
ACH-000078,0.0883986472785
ACH-000082,0.181863187238
ACH-000085,0.0162910564602
ACH-000086,0.08540339494219999
ACH-000087,0.222864002988
ACH-000092,0.107274749147
ACH-000095,0.024389120607400002
ACH-000097,0.026668010498900004
ACH-000098,0.0682624900293
ACH-000099,0.21217329646299998
ACH-000108,0.0175053271043
ACH-000113,-0.134799865739
ACH-000115,0.012556928666
ACH-000116,-0.0488234699532
ACH-000118,0.0499542304069
ACH-000120,0.235521480811
ACH-000123,0.291829216915
ACH-000127,0.17142730080899998
ACH-000128,0.166919163827
ACH-000132,0.0266673087406
ACH-000133,0.056865192580500004
ACH-000137,-0.109522612259
ACH-000138,-0.0561844762582
ACH-000142,0.125448571417
ACH-000143,-0.100287097752
ACH-000146,0.00906234649898
ACH-000148,0.23933751105300002
ACH-000150,0.0712268868588
ACH-000152,-0.135479223894
ACH-000153,-0.460770214978
ACH-000159,0.108112997657
ACH-000160,0.022126815371400002
ACH-000163,-0.37073632955700003
ACH-000167,-0.174544915449
ACH-000168,-0.06166233697319999
ACH-000169,-0.0852539959761
ACH-000178,-0.142748595674
ACH-000182,-0.0659232540598
ACH-000183,0.136705645319
ACH-000188,0.0390737098061
ACH-000189,0.133295014012
ACH-000190,0.08830357643589999
ACH-000198,0.374738394428
ACH-000204,-0.221494255779
ACH-000206,0.037506889891
ACH-000207,0.245893240038
ACH-000211,-0.13419172928
ACH-000215,0.0221286220907
ACH-000221,-0.0820056023876
ACH-000222,0.0682575947721
ACH-000223,-0.18340024533799998
ACH-000226,-0.139798340214
ACH-000227,0.343157675123
ACH-000228,-0.0388752452489
ACH-000231,0.0315478714358
ACH-000232,0.037926505141199995
ACH-000233,-0.0940398451004
ACH-000234,0.0625188520426
ACH-000235,-0.046744340406499996
ACH-000237,-0.0182956203881
ACH-000238,-0.023588213681700002
ACH-000243,-0.0298702008118
ACH-000244,0.14695702205299999
ACH-000246,0.263515799825
ACH-000248,0.171008489716
ACH-000250,-0.0852670409032
ACH-000251,-0.127756956247
ACH-000253,0.183261231094
ACH-000255,-0.103012506357
ACH-000256,0.0556732040113
ACH-000257,0.20583166791700003
ACH-000258,-0.136600262685
ACH-000259,-0.0022035038036999997
ACH-000260,0.0628607266852
ACH-000261,0.0275899165492
ACH-000262,-0.0609812915202
ACH-000263,0.46326903623800003
ACH-000264,0.119924266033
ACH-000265,-0.09884070788689998
ACH-000266,-0.0583376233194
ACH-000272,0.0426123664145
ACH-000273,0.09508794024360001
ACH-000274,0.31888027699099997
ACH-000277,0.31220017298700004
ACH-000278,-0.101648460298
ACH-000279,-0.0812006833186
ACH-000280,-0.325901995575
ACH-000281,-0.214437282911
ACH-000288,0.18178850209000003
ACH-000291,-0.048766105445499995
ACH-000293,-0.12302942533500001
ACH-000294,-0.0553460061671
ACH-000295,0.021994539733700004
ACH-000296,0.101887162692
ACH-000302,-0.290174442951
ACH-000304,0.427566379841
ACH-000307,0.154104820842
ACH-000308,-0.0465601299763
ACH-000310,0.0743303997955
ACH-000311,0.0536050912961
ACH-000312,0.20977377044
ACH-000315,-0.253432179043
ACH-000316,0.14538378173
ACH-000317,0.114434580999
ACH-000318,0.0127385114084
ACH-000319,-0.030981862395099997
ACH-000320,-0.0645307083946
ACH-000322,0.293640722011
ACH-000323,-0.20118943334800002
ACH-000324,0.018645213039
ACH-000329,-0.176803967769
ACH-000330,0.231721107543
ACH-000331,0.0399772954119
ACH-000332,-0.129499115798
ACH-000334,-0.0610204998104
ACH-000335,0.08459287824439998
ACH-000336,-0.09282431514249999
ACH-000337,0.22853471473099998
ACH-000339,-0.18056703607299998
ACH-000341,0.443458145723
ACH-000348,0.104531189067
ACH-000350,-0.023229979738500002
ACH-000352,-0.156967921941
ACH-000356,-0.009297480890940001
ACH-000361,0.0946587989722
ACH-000362,0.147065105323
ACH-000363,0.122077128991
ACH-000364,-0.207281508612
ACH-000365,0.09192997659560001
