,ARV1 (64801)
ACH-000207,0.016797541221499998
ACH-000211,-0.231463558581
ACH-000215,-0.25719979433699997
ACH-000221,-0.058529982127599994
ACH-000222,-0.171362660796
ACH-000223,-0.228489534708
ACH-000226,-0.229755307371
ACH-000227,-0.463815729525
ACH-000228,-0.357602527878
ACH-000231,-0.157379907131
ACH-000232,-0.238267573006
ACH-000233,-0.450814933406
ACH-000234,-0.27586612555100004
ACH-000235,-0.31624835484499997
ACH-000237,-0.157089139746
ACH-000238,-0.21046229083700002
ACH-000243,-0.263629242418
ACH-000244,-0.021122295816500002
ACH-000246,-0.25870084991799996
ACH-000248,-0.158177668399
ACH-000250,-0.187929885242
ACH-000251,-0.198201624999
ACH-000253,-0.209314685227
ACH-000255,-0.156696573229
ACH-000256,-0.155190741716
ACH-000257,0.0598248788793
ACH-000258,-0.495681480206
ACH-000259,-0.18866359428399998
ACH-000260,-0.21400806361400002
ACH-000261,-0.295628447275
ACH-000262,-0.192884982341
ACH-000263,-0.0854087269674
ACH-000264,-0.24284721232200002
ACH-000265,-0.219161236249
ACH-000266,-0.362480668645
ACH-000272,-0.34645265647100004
ACH-000273,-0.209420648103
ACH-000274,-0.373743137357
ACH-000277,-0.217012201875
ACH-000278,-0.000743714771518
ACH-000279,-0.21134731767099998
ACH-000280,-0.132962491538
ACH-000281,-0.19579606118299997
ACH-000288,-0.289107783707
ACH-000291,-0.10850976423
ACH-000293,0.00366006807989
ACH-000294,0.0259610699791
ACH-000295,-0.103098346678
ACH-000296,-0.024078174900799998
ACH-000302,-0.18276664560400002
ACH-000304,-0.200471112173
ACH-000307,-0.164492316268
ACH-000308,-0.262677059176
ACH-000310,-0.7346824994490001
ACH-000311,-0.29253770470400003
ACH-000312,-0.344730964419
ACH-000315,0.053763777463499994
ACH-000316,-0.0354383074653
ACH-000317,-0.4028342257
ACH-000318,-0.298055490667
ACH-000319,-0.23173502163899998
ACH-000320,-0.185336191
ACH-000322,-0.162033492607
ACH-000323,-0.22271219968400002
ACH-000324,-0.280926779763
ACH-000329,-0.15110202843599999
ACH-000330,-0.226502202414
ACH-000331,-0.31360363671700003
ACH-000332,-0.350515068543
ACH-000334,-0.202997643353
ACH-000335,-0.371896821787
ACH-000336,-0.24653282447799998
ACH-000337,-0.305478441191
ACH-000339,-0.320354022797
ACH-000341,0.17666078432
ACH-000348,-0.20886433351
ACH-000350,-0.401216701154
ACH-000352,-0.127638159742
ACH-000356,-0.319088663046
ACH-000361,0.0657008926856
ACH-000362,-0.153355263515
ACH-000363,-0.29481404700999997
ACH-000364,-0.182531117526
ACH-000365,-0.170104722874
ACH-000366,-0.192398180601
ACH-000368,-0.19378311384799998
ACH-000374,-0.224711591479
ACH-000375,-0.11929429539999999
ACH-000376,-0.26421126253000005
ACH-000381,-0.0925704106697
ACH-000383,-0.0902103315019
ACH-000387,-0.316820506465
ACH-000389,-0.026416074605700002
ACH-000390,-0.252519150145
ACH-000393,-0.171560930226
ACH-000395,-0.123662510156
ACH-000397,-0.266523353487
ACH-000401,-0.07591576968910001
ACH-000402,0.343122932167
ACH-000403,-0.161312220752
ACH-000404,0.175412268352
ACH-000406,-0.23940407304400002
ACH-000407,-0.18440051723499998
ACH-000408,-0.0806654902699
ACH-000410,-0.163382475082
ACH-000411,-0.36374952598300003
ACH-000414,-0.308687174279
ACH-000415,-0.167061687425
ACH-000416,-0.3011324546
ACH-000420,-0.292287136519
ACH-000421,-0.08725714505769999
ACH-000424,-0.291308815546
ACH-000425,-0.18944610035300002
ACH-000426,0.0146284207484
ACH-000427,-0.0972851477452
ACH-000433,-0.11143523322000001
ACH-000436,-0.136482497302
ACH-000444,-0.329753839933
ACH-000445,-0.285725378885
ACH-000448,-0.288128680473
ACH-000450,-0.150334397007
ACH-000452,-0.1065819607
ACH-000454,-0.236539842612
ACH-000458,-0.449436952547
ACH-000459,0.08844491313780001
ACH-000460,-0.339352026023
ACH-000461,-0.07389125382999999
ACH-000463,-0.266238375892
ACH-000464,-0.087715951987
ACH-000466,-0.598368597778
ACH-000467,-0.138027266421
ACH-000468,-0.08996315355939999
ACH-000469,0.055609257921
ACH-000470,-0.134015224193
ACH-000471,-0.37473200796499995
ACH-000472,-0.19510852666700002
ACH-000473,-0.297377639291
ACH-000475,-0.235169296592
ACH-000476,-0.321737415126
ACH-000477,-0.12605005668
ACH-000480,-0.255865303319
ACH-000481,-0.145214296028
ACH-000483,0.147694891494
ACH-000484,-0.233797725028
ACH-000485,-0.0488438306824
ACH-000486,0.0662513439668
ACH-000487,-0.167011322829
ACH-000488,-0.21793611325999998
ACH-000490,-0.0906227931446
ACH-000491,-0.355626320854
ACH-000495,-0.24268771698600003
ACH-000496,-0.206132774102
ACH-000499,0.14552417200200002
ACH-000500,-0.166734416526
ACH-000502,-0.127288547977
ACH-000503,-0.402524575991
ACH-000505,-0.24847123403000002
ACH-000507,-0.159373155699
ACH-000510,-0.152344893599
ACH-000511,-0.24486906219000001
ACH-000512,-0.257955270939
ACH-000516,-0.0968612042502
ACH-000517,-0.30243831044
ACH-000518,0.08184809796010001
ACH-000520,0.12861255372400002
ACH-000521,-0.148225455592
ACH-000522,-0.30683972865
ACH-000524,-0.272957611048
ACH-000527,-0.26230593568300004
ACH-000528,-0.318773127795
ACH-000537,-0.424813201304
ACH-000541,-0.034306416554
ACH-000542,-0.200671311648
ACH-000544,-0.130727068005
ACH-000545,-0.181795936804
ACH-000547,-0.784706029913
ACH-000548,-0.317268199989
ACH-000549,-0.210087075666
ACH-000550,-0.287787271558
ACH-000552,-0.383677822396
ACH-000556,-0.0996896078713
ACH-000557,-0.287928381505
ACH-000570,-0.0967170000552
ACH-000571,-0.376958696106
ACH-000573,-0.23385091893399998
ACH-000576,-0.304199971934
ACH-000580,-0.256593410216
ACH-000584,-0.167207775698
ACH-000585,-0.101204098168
ACH-000588,-0.09580898178099999
ACH-000589,-0.244059790532
ACH-000591,0.17470837569000003
ACH-000593,-0.19755923458
ACH-000600,-0.221994243339
ACH-000601,-0.192857132471
ACH-000604,0.15751054909700002
ACH-000605,-0.145596888636
ACH-000606,-0.20459664085
ACH-000608,-0.193733068744
ACH-000614,-0.17260643122299998
ACH-000616,-0.377795640705
ACH-000618,-0.10155443582999998
ACH-000619,-0.10995780980599999
ACH-000620,-0.270622090125
ACH-000621,-0.276407336542
ACH-000622,-0.308224243092
ACH-000623,-0.233320774552
ACH-000624,-0.213679577469
ACH-000627,-0.33589228832699997
ACH-000630,-0.153703078125
ACH-000632,-0.28747151586999997
ACH-000633,-0.0988752901592
ACH-000637,-0.330484329668
ACH-000638,-0.303162015382
ACH-000646,-0.507848352337
ACH-000647,-0.199000624306
ACH-000648,-0.35733845056999997
ACH-000649,-0.201529291753
ACH-000651,-0.171584091271
ACH-000652,-0.144728277691
ACH-000653,-0.200281724903
ACH-000657,-0.230004345876
ACH-000658,-0.23516767502500002
ACH-000661,0.011299008999100002
ACH-000662,0.129825317343
ACH-000663,-0.326339214441
ACH-000665,-0.166546483219
ACH-000671,-0.367442635876
ACH-000673,-0.240153428481
ACH-000676,-0.120156311588
ACH-000677,-0.265273940148
ACH-000681,-0.310030043815
ACH-000682,-0.143976545804
ACH-000683,-0.18354585167399998
ACH-000684,-0.480112738013
ACH-000688,0.00234391481356
ACH-000693,-0.0658720582697
ACH-000694,-0.155046491876
ACH-000695,-0.203624115724
ACH-000696,-0.201325042443
ACH-000697,-0.236652331697
ACH-000699,-0.131003543628
ACH-000701,-0.220515883042
ACH-000706,-0.24975004921100002
ACH-000711,-0.19585660682199998
ACH-000713,-0.10191391494799999
ACH-000714,-0.270865446897
ACH-000718,-0.277142990604
ACH-000720,-0.10346838527100001
ACH-000721,-0.251026879135
ACH-000724,-0.314183464444
ACH-000725,-0.126828471135
ACH-000732,-0.058814600300400005
ACH-000734,-0.218320207711
ACH-000735,-0.146888292203
ACH-000736,-0.271471444049
ACH-000738,-0.221698741207
ACH-000746,-0.283916559359
ACH-000747,-0.06787309515930001
ACH-000748,-0.207684593251
ACH-000753,-0.14332361083200001
ACH-000756,-0.350241211329
ACH-000757,-0.183792824306
ACH-000758,-0.0956886706242
ACH-000760,-0.322674121737
ACH-000763,-0.443032573178
ACH-000764,-0.20175647872699998
ACH-000765,-0.354780088213
ACH-000766,-0.109639694186
ACH-000767,-0.304889875407
ACH-000768,-0.18600696842999997
ACH-000769,-0.16691700572999998
ACH-000770,-0.259536470335
ACH-000771,-0.186744474884
ACH-000773,-0.258946625582
ACH-000776,-0.00511510170362
ACH-000777,0.022759000580599997
ACH-000778,-0.360963229441
ACH-000781,-0.159665199769
ACH-000782,-0.079599160968
ACH-000783,-0.28797908991300003
ACH-000784,-0.0748169829788
ACH-000785,-0.385528628948
ACH-000787,-0.22403841607900002
ACH-000788,-0.266879513771
ACH-000791,-0.303718219841
ACH-000792,-0.23929160505
ACH-000794,-0.24489881759100002
ACH-000796,-0.295404690425
ACH-000799,-0.166093659067
ACH-000800,-0.15138000558700002
ACH-000802,-0.22500240346099998
ACH-000804,-0.440337681477
ACH-000805,-0.034589313082499996
ACH-000809,0.0192995775685
ACH-000810,-0.13667860834
ACH-000811,-0.211477757804
ACH-000817,-0.233016007541
ACH-000819,-0.0937918102607
ACH-000820,-0.316373749902
ACH-000821,-0.131382206058
ACH-000822,-0.207184580916
ACH-000823,-0.16047866680700001
ACH-000824,-0.27796309682
ACH-000827,-0.288116901396
ACH-000829,-0.20867657574700002
ACH-000831,-0.289580333356
ACH-000832,-0.0607252531624
ACH-000833,-0.10994938175999999
ACH-000834,-0.32292071685199997
ACH-000835,-0.18793219910599998
ACH-000836,-0.36442967221999994
ACH-000837,-0.251596761236
ACH-000838,-0.0687049566256
ACH-000839,-0.17578221926399998
ACH-000840,-0.38860055491800005
ACH-000841,-0.22367228323199997
ACH-000843,-0.15528650290100002
ACH-000846,-0.27162313806999994
ACH-000847,-0.20649023370900002
ACH-000848,-0.21771278581599998
ACH-000849,-0.315165073103
ACH-000851,-0.359992482591
ACH-000855,-0.213437825696
ACH-000856,-0.142158632947
ACH-000858,-0.0841263471772
ACH-000859,-0.220217825287
ACH-000861,-0.172364625334
ACH-000862,-0.062678772338
ACH-000865,-0.221626271765
ACH-000866,-0.18825825622099998
ACH-000867,-0.2226009555
ACH-000869,-0.434221306486
ACH-000872,-0.29841286093499997
ACH-000873,-0.102952718927
ACH-000876,-0.05763573498769999
ACH-000878,-0.224887099732
ACH-000880,-0.23724916331999998
ACH-000881,-0.173760911963
ACH-000882,-0.260281659419
ACH-000884,-0.2042397303
ACH-000885,-0.426907800551
ACH-000887,-0.258135009242
ACH-000888,-0.193784265911
ACH-000889,-0.177989220676
ACH-000890,-0.164495306561
ACH-000896,-0.117334369012
ACH-000898,-0.303593244096
ACH-000900,-0.0110095633152
ACH-000901,-0.196297783159
ACH-000905,-0.209956174161
ACH-000906,-0.274407330346
ACH-000907,-0.245809825546
ACH-000910,-0.40855834806100005
ACH-000911,-0.103917377034
ACH-000912,-0.160977048947
ACH-000913,-0.150784801215
ACH-000915,-0.157834327847
ACH-000916,0.566736710985
ACH-000917,-0.102297424338
ACH-000921,-0.16752832248500002
ACH-000924,-0.303735667102
ACH-000926,-0.210116630386
ACH-000928,-0.0914232942152
ACH-000929,-0.1248772378
ACH-000932,-0.149216652517
ACH-000935,-0.243846587048
ACH-000936,-0.0411376441876
ACH-000937,-0.213141157181
ACH-000938,-0.167187753916
ACH-000939,-0.133056872593
ACH-000941,-0.0500946442271
ACH-000943,-0.08666000780680001
ACH-000946,-0.17107601660799998
ACH-000947,-0.18323666797000002
ACH-000948,-0.164163740177
ACH-000950,-0.0548344663704
ACH-000953,-0.0612805240909
ACH-000957,0.040195969113199996
ACH-000958,-0.185814166182
ACH-000960,-0.138444264847
ACH-000963,-0.37762464862499995
ACH-000968,-0.0234540169023
ACH-000969,-0.244539826923
ACH-000973,-0.240223217949
ACH-000974,-0.28805324736
ACH-000975,-0.385905354503
ACH-000976,-0.36823499176299995
ACH-000978,-0.268881269722
ACH-000980,-0.399431353664
ACH-000984,-0.20181842951099999
ACH-000986,-0.0882690938228
ACH-000988,-0.25564827447099997
ACH-000993,-0.289411344523
ACH-000994,-0.21732632378400002
ACH-000996,-0.13331793958
ACH-001001,-0.246553748196
ACH-001020,-0.101169106481
ACH-001028,-0.13902541378
ACH-001031,-0.13539865898
ACH-001038,-0.20257976911400002
ACH-001048,-0.299889125288
ACH-001050,-0.25082678662700003
ACH-001053,-0.40504925645900003
ACH-001054,-0.24965589229200003
ACH-001061,-0.136494064329
ACH-001067,-0.1563354665
ACH-001075,-0.0177740713027
ACH-001096,-0.27631888281
ACH-001128,-0.17683133087699998
ACH-001134,-0.24766705089299998
ACH-001151,-0.23102362974500001
ACH-001163,-0.15330592299
ACH-001164,-0.053617234641500006
ACH-001173,-0.220871869082
ACH-001183,-0.492552896404
ACH-001184,-0.119757034258
ACH-001190,-0.389249939807
ACH-001192,-0.171633454749
ACH-001193,-0.148200263038
ACH-001196,-0.187676462804
ACH-001197,0.0591383348989
ACH-001205,-0.432896740968
ACH-001211,-0.0335412961406
ACH-001212,-0.469360693416
ACH-001228,-0.525537524406
ACH-001232,-0.17221397991700002
ACH-001239,-0.12805409146500002
ACH-001274,-0.168212281287
ACH-001275,-0.141196607281
ACH-001277,-0.190979111394
ACH-001278,-0.194231376206
ACH-001280,-0.0124189243866
ACH-001283,-0.165023512908
ACH-001289,-0.273790961426
ACH-001295,-0.550879064254
ACH-001300,-0.16052173495400002
ACH-001301,-0.10387208719
ACH-001302,-0.0728673385382
ACH-001303,-0.781489145942
ACH-001306,-0.0577416950832
ACH-001318,-0.158286792713
ACH-001322,-0.08440545689510001
ACH-001328,-0.174902073937
ACH-001332,-0.34593077063100003
ACH-001333,-0.0648715263897
ACH-001336,-0.179167568466
ACH-001340,-0.262876145561
ACH-001346,-0.21076353418699997
ACH-001353,-0.323743827634
ACH-001354,-0.181669092888
ACH-001367,0.022426231989
ACH-001368,-0.298923113306
ACH-001374,0.07937942496660001
ACH-001375,-0.10919968989
ACH-001377,-0.18845566459600002
ACH-001380,-0.27746249311099996
ACH-001391,-0.479083855969
ACH-001407,-0.182701470986
ACH-001408,-0.17920063759500002
ACH-001413,0.00822793756809
ACH-001430,-0.572701193967
ACH-001431,-0.355335277075
ACH-001450,-0.329774108013
ACH-001496,-0.297352576016
ACH-001500,-0.138471659512
ACH-001521,-0.123508358638
ACH-001523,-0.15237640540300001
ACH-001532,-0.157367143571
ACH-001536,-0.12024044975199999
ACH-001550,-0.20699218659000002
ACH-001552,-0.227286864731
ACH-001554,-0.146061629399
ACH-001645,-0.274506731769
ACH-001654,-0.34212648581200006
ACH-001715,-0.00759526100354
ACH-001735,-0.20035422533599997
ACH-001736,-0.136873348616
ACH-001737,-0.9327855768500001
ACH-001740,-0.48924711469899995
ACH-001745,-0.29477317325
ACH-001750,-0.208595491344
ACH-001765,-0.26848751933000004
ACH-001956,-0.219027091989
ACH-001957,-0.182980503088
