,IL6ST (3572)
ACH-000323,-0.32877326868
ACH-000324,-0.262225018937
ACH-000329,-0.17909107785199999
ACH-000330,-0.09538090639969998
ACH-000331,-0.325759632533
ACH-000332,-0.0778911578588
ACH-000334,-0.247228981533
ACH-000335,-0.028437523136
ACH-000336,0.0038598570373899995
ACH-000337,0.0729751711613
ACH-000339,-0.0323906796071
ACH-000341,-0.230448413264
ACH-000348,-0.21328521907200002
ACH-000350,-0.192042259626
ACH-000352,-0.046584733915
ACH-000356,-0.23217169260499998
ACH-000361,0.15024300534
ACH-000362,-0.125108902436
ACH-000363,-0.08853462485449999
ACH-000364,-0.029609738365400002
ACH-000365,-0.0210700170784
ACH-000366,-0.0274721753737
ACH-000368,-0.191912764577
ACH-000374,-0.106258677452
ACH-000375,0.0755861894993
ACH-000376,-0.00474196844053
ACH-000381,-0.0365188001541
ACH-000383,-0.11574170777699999
ACH-000387,-0.182328224054
ACH-000389,-0.44382340181900004
ACH-000390,-0.576586790666
ACH-000393,-0.0392937727374
ACH-000395,0.050858771808599997
ACH-000397,0.0668842346741
ACH-000401,0.18059902148600002
ACH-000402,0.00849734561872
ACH-000403,0.0717793284825
ACH-000404,-0.0287735885594
ACH-000406,-0.0817412830728
ACH-000407,-0.019609421659599998
ACH-000408,-0.176154866029
ACH-000410,-0.448048446768
ACH-000411,-0.158836349644
ACH-000414,-0.455051537848
ACH-000415,-0.0708049114838
ACH-000416,-0.313626690604
ACH-000420,-0.188103557053
ACH-000421,-0.13634745093599998
ACH-000424,-0.154671281548
ACH-000425,0.319959972112
ACH-000426,-0.25843545161
ACH-000427,-0.0664081620656
ACH-000433,0.115057691246
ACH-000436,-0.9444085912119999
ACH-000444,-0.10350663368799999
ACH-000445,-0.193742173242
ACH-000448,-0.309219357071
ACH-000450,-0.157178979895
ACH-000452,-0.11899969790100001
ACH-000454,-0.0100366962562
ACH-000458,-0.08949476768260001
ACH-000459,0.168248486871
ACH-000460,-0.052932577549099996
ACH-000461,-0.0915050689512
ACH-000463,-0.18996130354600002
ACH-000464,-0.0267878911436
ACH-000466,-0.20720377064599999
ACH-000467,-0.0302232373037
ACH-000468,0.0578964401031
ACH-000469,-0.0830309974987
ACH-000470,0.0186010365959
ACH-000471,-0.189189124054
ACH-000472,-0.0127319688909
ACH-000473,0.07134188258480001
ACH-000475,-0.044792472162199996
ACH-000476,0.00107809277603
ACH-000477,-0.08461296721349999
ACH-000480,0.00741156479543
ACH-000481,-0.192009407412
ACH-000483,0.0454006440283
ACH-000484,-0.15627931771
ACH-000485,-0.0279301510577
ACH-000486,0.043440062696900004
ACH-000487,-0.00871109168818
ACH-000488,-0.10094215132
ACH-000490,0.0760989638665
ACH-000491,-0.107761605136
ACH-000495,0.264209730732
ACH-000496,-0.384594682917
ACH-000499,-0.0708168805222
ACH-000500,0.09260394629249999
ACH-000502,-0.0295425381361
ACH-000503,-0.128943432669
ACH-000505,-0.16359130315099998
ACH-000507,-0.63771251646
ACH-000510,0.0682622234002
ACH-000511,-0.0295840427856
ACH-000512,-1.14839850449
ACH-000516,-0.122718097016
ACH-000517,-0.0809936862877
ACH-000518,-0.24051318198899999
ACH-000520,-0.19514859507100002
ACH-000521,-0.10518096583999999
ACH-000522,0.037686511786800006
ACH-000524,-0.136511185317
ACH-000527,0.0169721969517
ACH-000528,-0.054247623230099996
ACH-000537,-0.172455823033
ACH-000541,-0.531883939708
ACH-000542,0.0390883958233
ACH-000544,-0.190690755946
ACH-000545,-0.09679454906639999
ACH-000547,-0.00127900769242
ACH-000548,-0.134180078269
ACH-000549,-0.131382778369
ACH-000550,-0.211815145068
ACH-000552,0.041426710369300006
ACH-000556,-0.1076155632
ACH-000557,-0.11284051826
ACH-000570,-0.131163759209
ACH-000571,0.0704916568023
ACH-000573,-0.254695118597
ACH-000576,-0.0238438560321
ACH-000580,0.8354294741439999
ACH-000584,-0.116657066778
ACH-000585,-0.19081969329999998
ACH-000588,-0.65007980554
ACH-000589,-0.21122906631299998
ACH-000591,-0.235273587029
ACH-000593,-0.10366494587899999
ACH-000600,-0.337944227087
ACH-000601,-0.0293740933409
ACH-000604,0.09598168261050001
ACH-000605,-0.179077142128
ACH-000606,-0.285981425715
ACH-000608,-0.165675251069
ACH-000614,-0.0388230887232
ACH-000616,-0.18477977866700002
ACH-000618,-0.08853188970760001
ACH-000619,-0.08135610327739999
ACH-000620,-0.18516666857099998
ACH-000621,-0.131397155057
ACH-000622,-0.282121957587
ACH-000623,-0.14779158682600002
ACH-000624,-0.059561755923399996
ACH-000627,-0.013617574621500001
ACH-000630,-0.126132526017
ACH-000632,0.42873024699
ACH-000633,-0.041685687813800006
ACH-000637,-0.0225697138239
ACH-000638,-0.254024710733
ACH-000646,-0.200856644148
ACH-000647,-0.054866766606400004
ACH-000648,0.0575832726224
ACH-000649,-0.0651115876217
ACH-000651,0.030091008973300002
ACH-000652,-0.089275393812
ACH-000653,-0.12193162942600001
ACH-000657,-0.0277915141502
ACH-000658,-0.17119477688999998
ACH-000661,-0.0813923127395
ACH-000662,-0.34917879250399997
ACH-000663,0.00425181807385
ACH-000665,-0.244823424899
ACH-000671,-0.198102921563
ACH-000673,-0.13427392099899998
ACH-000676,-0.0537804045164
ACH-000677,-0.043841705159599995
ACH-000681,-0.0154916906574
ACH-000682,-0.0942810918389
ACH-000683,-0.017594682713900002
ACH-000684,0.19381864382
ACH-000688,-0.00304003064929
ACH-000693,-0.048513308188500005
ACH-000694,-0.09472175534630001
ACH-000695,0.234743849479
ACH-000696,-0.136548325973
ACH-000697,-1.07287848599
ACH-000699,-0.149069900923
ACH-000701,-0.110513505845
ACH-000706,-0.375077300072
ACH-000711,-0.15174101957900002
ACH-000713,-0.40192173460299996
ACH-000714,-0.0672066869676
ACH-000718,-0.213901248992
ACH-000720,-0.154357734187
ACH-000721,-0.45505721896799994
ACH-000724,0.275704721777
ACH-000725,-0.0560698828936
ACH-000732,-0.122888156435
ACH-000734,0.0534648467772
ACH-000735,-0.070898780822
ACH-000736,0.10581054073599999
ACH-000738,0.0102447913515
ACH-000746,-0.0818394893553
ACH-000747,-0.160009951788
ACH-000748,-0.11984963224999999
ACH-000753,-0.15414187823699999
ACH-000756,-0.42030819853100004
ACH-000757,0.031743067171099995
ACH-000758,-0.180479668554
ACH-000760,-0.28767528981400003
ACH-000763,-0.104846173145
ACH-000764,0.17259024143399998
ACH-000765,0.0837298601666
ACH-000766,-0.38144443516599996
ACH-000767,-0.049771406219999995
ACH-000768,0.0857639696311
ACH-000769,-0.11730993070800001
ACH-000770,0.0119024365138
ACH-000771,-0.12345112805099999
ACH-000773,-0.14288065684499998
ACH-000776,0.15717876269300002
ACH-000777,-0.20453818664099999
ACH-000778,-0.125130084473
ACH-000781,-0.104278824864
ACH-000782,0.12416051735
ACH-000783,-0.090566266455
ACH-000784,0.0667012851679
ACH-000785,-0.33394563735
ACH-000787,-0.144212463289
ACH-000788,0.20691215464499998
ACH-000791,-0.22406642687800002
ACH-000792,-0.0963897671631
ACH-000794,-0.19939083739100003
ACH-000796,-0.15974076702099999
ACH-000799,0.0150528940014
ACH-000800,-0.261423094845
ACH-000802,-0.12480451695599999
ACH-000804,-0.041259951745
ACH-000805,0.123054205768
ACH-000809,-0.0190491714485
ACH-000810,-0.291069329176
ACH-000811,-0.0746308147095
ACH-000817,-0.184717933222
ACH-000819,-0.20506043221099998
ACH-000820,-0.238440914654
ACH-000821,-1.9469961227400001
ACH-000822,-0.024095372053299997
ACH-000823,0.047903254139400005
ACH-000824,-0.104484776225
ACH-000827,-0.00378032751958
ACH-000829,0.36904964394699996
ACH-000831,0.0203614536161
ACH-000832,-0.24683537017499999
ACH-000833,-0.129897438904
ACH-000834,-0.060071922023099994
ACH-000835,0.114602574978
ACH-000836,-0.211918159587
ACH-000837,-0.108282062599
ACH-000838,-0.402422299126
ACH-000839,-0.24994761053000003
ACH-000840,-0.0192598950807
ACH-000841,-0.437384400751
ACH-000843,-0.22996031056299998
ACH-000846,-0.050777262294100005
ACH-000847,-0.04399205493219999
ACH-000848,-0.00889809810099
ACH-000849,-0.0612805454221
ACH-000851,-0.216568602712
ACH-000855,-0.125660570788
ACH-000856,-0.08824756916380001
ACH-000858,-0.106466813837
ACH-000859,-0.474180897487
ACH-000861,-0.246818435328
ACH-000862,-0.0850480257559
ACH-000865,-0.142719061894
ACH-000866,-0.173532779464
ACH-000867,-0.149210744384
ACH-000869,-0.311943451356
ACH-000872,-0.165183218356
ACH-000873,-0.0792368628649
ACH-000876,0.00851000791263
ACH-000878,-0.105845367335
ACH-000880,-0.182485441262
ACH-000881,-0.0660418756767
ACH-000882,0.07126467458619999
ACH-000884,-0.301757277725
ACH-000885,-0.10634899176000001
ACH-000887,-0.12955380392899998
ACH-000888,-0.29659112669599996
ACH-000889,0.026393109338599997
ACH-000890,-0.00312952253267
ACH-000896,-0.08986779546029999
ACH-000898,0.0769031111455
ACH-000900,-0.0632654196865
ACH-000901,-0.10708195079600001
ACH-000905,-0.0992534961486
ACH-000906,-0.131776825955
ACH-000907,-0.0684727910554
ACH-000910,-0.00796485904688
ACH-000911,-0.0266246985585
ACH-000912,-0.0546222664106
ACH-000913,-0.0805521824805
ACH-000915,-0.0055991788918699995
ACH-000916,0.0398718194025
ACH-000917,-0.20178643372699998
ACH-000921,-0.0624928968501
ACH-000924,-0.150284815304
ACH-000926,-0.055158380888400006
ACH-000928,0.0069359924538400005
ACH-000929,-0.0550717180248
ACH-000932,0.049197485166600004
ACH-000935,-0.05756958505009999
ACH-000936,-0.11863398161699999
ACH-000937,-0.0019390624113
ACH-000938,-0.0336726946848
ACH-000939,0.0328310069475
ACH-000941,-0.019648205221799997
ACH-000943,-0.12073422967
ACH-000946,-0.0531869937651
ACH-000947,0.017270612878700003
ACH-000948,-0.332152280741
ACH-000950,-0.155841551917
ACH-000953,-0.055147927689999994
ACH-000957,-0.20543745761799997
ACH-000958,0.145907775316
ACH-000960,-0.0113673525754
ACH-000963,-0.196316645276
ACH-000968,-0.146492690966
ACH-000969,-0.140906868578
ACH-000973,-0.0395928619121
ACH-000974,-0.0410761351293
ACH-000975,-0.25342981217099997
ACH-000976,-0.188455550798
ACH-000978,-0.0986947202347
ACH-000980,0.0177359090473
ACH-000984,-0.252667071899
ACH-000986,-0.0997784632219
ACH-000988,0.0049938574785299995
ACH-000993,-0.254063168822
ACH-000994,-0.337241387279
ACH-000996,-0.143775201865
ACH-001001,-0.0546412607799
ACH-001020,-0.06122444482580001
ACH-001028,-0.09333024035460001
ACH-001031,-0.086305425999
ACH-001038,-0.262827899741
ACH-001048,-0.243965949756
ACH-001050,-0.161174883516
ACH-001053,-0.0762307293963
ACH-001054,-0.036671770588300005
ACH-001061,-0.023651157721099998
ACH-001067,-0.0082388878625
ACH-001075,-0.23583577857700003
ACH-001096,-0.10624391782400001
ACH-001128,-0.394136215961
ACH-001134,-0.028907168607999998
ACH-001151,-0.018056292489099998
ACH-001163,0.19981173232299998
ACH-001164,-0.0117422334096
ACH-001173,-0.0760304769428
ACH-001183,-0.04421459515790001
ACH-001184,0.023347683771700004
ACH-001190,-0.0899212180618
ACH-001192,-0.0060499606488199995
ACH-001193,-0.320043053139
ACH-001196,-0.19336313261399998
ACH-001197,-0.234740532779
ACH-001205,-0.246968706245
ACH-001211,-0.13543111343800002
ACH-001212,-0.51435634626
ACH-001228,-0.011172831543
ACH-001232,-0.260819919056
ACH-001239,0.0192542902608
ACH-001274,0.196429332835
ACH-001275,0.0879231949503
ACH-001277,-0.203999150292
ACH-001278,0.162127403067
ACH-001280,-0.34828466304399996
ACH-001283,0.0426296392997
ACH-001289,0.00795030966058
ACH-001295,-0.04073453917269999
ACH-001300,-0.19812856339200002
ACH-001301,-0.154009082926
ACH-001302,-0.0602186262579
ACH-001303,-0.376678394891
ACH-001306,0.0664968925
ACH-001318,-0.200734044912
ACH-001322,-0.298656315354
ACH-001328,-0.282992860087
ACH-001332,-0.254778438387
ACH-001333,-0.10805696689000001
ACH-001336,-0.181553358444
ACH-001340,-0.228485173745
ACH-001346,-0.012729660719600001
ACH-001353,-0.0017606114262500002
ACH-001354,-0.0619711807626
ACH-001367,-0.021403949094099997
ACH-001368,-0.0948465540966
ACH-001374,-0.166816147561
ACH-001375,-0.19363021889899998
ACH-001377,-0.143520229981
ACH-001380,0.0524270889215
ACH-001391,0.128215432763
ACH-001407,-0.15755836143100002
ACH-001408,0.109889372365
ACH-001413,-0.0622608548446
ACH-001430,-0.177606778714
ACH-001431,-0.07141478167710001
ACH-001450,0.005861070312409999
ACH-001496,-0.08983916646029999
ACH-001500,-0.030867869281099997
ACH-001521,-0.166182219928
ACH-001523,-0.228705618853
ACH-001532,-0.0846777179884
ACH-001536,0.299068978222
ACH-001550,-0.09893571326680001
ACH-001552,-0.378935552788
ACH-001554,-0.0664771769353
ACH-001645,-0.07183011558119999
ACH-001654,-0.09147468346359999
ACH-001715,-0.216932495338
ACH-001735,-0.082395483857
ACH-001736,0.00235111944053
ACH-001737,0.423956170683
ACH-001740,-0.10759516955999998
ACH-001745,-0.0490252397155
ACH-001750,-0.256445056363
ACH-001765,-0.005749058590810001
ACH-001956,-0.112238388664
ACH-001957,-0.153556062905
