,KDM5A (5927)
ACH-000004,-0.46846959432199997
ACH-000007,-0.043551633176499994
ACH-000009,-0.05043256702
ACH-000011,0.013151119857299998
ACH-000012,0.005038877673979999
ACH-000013,-0.499481385188
ACH-000014,-0.529489319086
ACH-000015,0.14994069130999998
ACH-000017,-0.0032037689535500003
ACH-000018,0.243678409664
ACH-000019,0.09803897458699999
ACH-000021,-0.19937014149799998
ACH-000022,-0.314444126554
ACH-000025,-0.0849794298463
ACH-000028,-0.280135886503
ACH-000030,0.00244673344114
ACH-000035,0.0068992978432600004
ACH-000036,0.000463181480176
ACH-000037,-0.24222507487300002
ACH-000039,0.038369321092199996
ACH-000040,-0.18755980237
ACH-000041,-0.16834812601399998
ACH-000042,-0.22263692732700002
ACH-000045,-0.34743289774400005
ACH-000047,-0.292898853773
ACH-000052,0.132318358522
ACH-000053,-0.30013456873000005
ACH-000054,-0.182940606114
ACH-000055,-0.046208857784199996
ACH-000060,-0.044669842996800005
ACH-000067,-0.191035540559
ACH-000070,-0.223645173333
ACH-000075,-0.09562793880449999
ACH-000078,-0.21646394389
ACH-000082,-0.0804183239278
ACH-000085,-0.222044074973
ACH-000086,-0.231574686891
ACH-000087,-0.102261728662
ACH-000092,0.08251705807460001
ACH-000095,-0.088022343306
ACH-000097,-0.10333372095799999
ACH-000098,0.204385718041
ACH-000099,-0.590778235087
ACH-000108,-0.158740457598
ACH-000113,-0.188510032984
ACH-000115,0.103645264696
ACH-000116,0.0262577591385
ACH-000118,-0.253848706884
ACH-000120,-0.102479138148
ACH-000123,-0.21285247752
ACH-000127,0.0250159245349
ACH-000128,0.175730743994
ACH-000132,-0.10364745957299999
ACH-000133,-0.193999167337
ACH-000137,0.053052212992000004
ACH-000138,-0.030660562361400003
ACH-000142,-0.10534028407700001
ACH-000143,0.201305989129
ACH-000146,0.0671553841243
ACH-000148,-0.160616479219
ACH-000150,-0.266112460088
ACH-000152,0.0133723331583
ACH-000153,-0.439826638852
ACH-000159,-0.0314566235611
ACH-000160,0.222539954425
ACH-000163,0.00703058740259
ACH-000167,0.56093547228
ACH-000168,0.226794997469
ACH-000169,-0.0400258789225
ACH-000178,-0.252795189507
ACH-000182,-0.0884291698094
ACH-000183,0.176915048433
ACH-000188,-0.230949919173
ACH-000189,-0.283454187154
ACH-000190,0.24612673639199997
ACH-000198,-0.336653660951
ACH-000204,-0.11355437555400001
ACH-000206,-0.012285177706599999
ACH-000207,0.00149107329612
ACH-000211,-0.372449073161
ACH-000215,-0.137870037755
ACH-000221,-0.156655811636
ACH-000222,-0.46461513846
ACH-000223,-0.33689934882600003
ACH-000226,-0.320481898871
ACH-000227,-0.31488642234299996
ACH-000228,-0.030428474639999998
ACH-000231,-0.196810827271
ACH-000232,0.019296526772900002
ACH-000233,-0.17807554207899998
ACH-000234,-0.290043679121
ACH-000235,-0.22080085290800003
ACH-000237,-0.374974059208
ACH-000238,-0.28856465490600003
ACH-000243,-0.0882566268697
ACH-000244,0.205509182162
ACH-000246,-0.10116339435699999
ACH-000248,-0.0122130763821
ACH-000250,-0.281440927907
ACH-000251,-0.050969505127499995
ACH-000253,-0.37278919709200004
ACH-000255,0.09466506927190001
ACH-000256,-0.172256288808
ACH-000257,-0.249597782229
ACH-000258,-0.035821226188500005
ACH-000259,0.0572345589782
ACH-000260,-0.0483669560392
ACH-000261,-0.130683817031
ACH-000262,-0.119889676527
ACH-000263,0.2150308497
ACH-000264,-0.269635704247
ACH-000265,0.0288019734975
ACH-000266,-0.40815068548
ACH-000272,-0.07944962672989998
ACH-000273,-0.00394594025145
ACH-000274,-0.37424114200999997
ACH-000277,0.0306187537458
ACH-000278,-0.176714958839
ACH-000279,-0.160196677535
ACH-000280,0.0317676846132
ACH-000281,-0.41217794811999997
ACH-000288,-0.245313678887
ACH-000291,-0.230110533366
ACH-000293,-0.0469909666134
ACH-000294,-0.371253765279
ACH-000295,-0.468183363648
ACH-000296,-0.416334344207
ACH-000302,-0.07130950182310002
ACH-000304,-0.094567906163
ACH-000307,-0.112833846283
ACH-000308,-0.194242077966
ACH-000310,-0.283034619519
ACH-000311,-0.16650209943299998
ACH-000312,-0.222548450034
ACH-000315,-0.105445085462
ACH-000316,-0.0494407866428
ACH-000317,0.007766594419579999
ACH-000318,0.0692073397953
ACH-000319,-0.07144739463210001
ACH-000320,-0.129697890081
ACH-000322,-0.219492074547
ACH-000323,-0.14438764998700002
ACH-000324,-0.06282190868290001
ACH-000329,-0.165288368323
ACH-000330,0.104554261887
ACH-000331,0.123649213847
ACH-000332,-0.163890763127
ACH-000334,-0.376685372791
ACH-000335,-0.690976443277
ACH-000336,0.111410359564
ACH-000337,0.0177417095827
ACH-000339,-0.0416074423649
ACH-000341,-0.027411860148099997
ACH-000348,-0.161678792724
ACH-000350,0.136422695903
ACH-000352,-0.047911520894099995
ACH-000356,-0.16915419698399997
ACH-000361,-0.5320676235180001
ACH-000362,-0.11714806344699999
ACH-000363,-0.387988179062
ACH-000364,0.22291243738000002
ACH-000365,-0.130279059313
ACH-000366,-0.394633690044
ACH-000368,-0.31942991346099997
ACH-000374,-0.0351635244264
ACH-000375,0.248122980935
ACH-000376,-0.218843717366
ACH-000381,-0.0364386211555
ACH-000383,-0.16355325497099998
ACH-000387,-0.37538075270599996
ACH-000389,0.0207103489306
ACH-000390,-0.010753537281599999
ACH-000393,-0.13552731408
ACH-000395,0.113465840418
ACH-000397,-0.233931527359
ACH-000401,-0.13092283884199998
ACH-000402,-0.32458015121100003
ACH-000403,-0.214293557283
ACH-000404,-0.0912807672615
ACH-000406,0.027496012925
ACH-000407,-0.028869969659500002
