,ATP2B4 (493)
ACH-000004,-0.332263297323
ACH-000007,-0.438898221469
ACH-000009,-0.5351110540690001
ACH-000011,-0.296426011079
ACH-000012,-0.327182517676
ACH-000013,-0.335559375607
ACH-000014,-0.40858214013099997
ACH-000015,-0.27920559053599997
ACH-000017,-0.193017534071
ACH-000018,-0.157645412649
ACH-000019,-0.43438575482299996
ACH-000021,-0.396006999952
ACH-000022,-0.27785481149
ACH-000025,-0.388644662195
ACH-000028,-0.386951717187
ACH-000030,-0.256611387668
ACH-000035,-0.34373871818199997
ACH-000036,-0.08155097764439999
ACH-000037,-0.18095232332299999
ACH-000039,-0.461613605762
ACH-000040,-0.30311468045400003
ACH-000041,-0.425515835823
ACH-000042,-0.422551619225
ACH-000045,-0.170887132144
ACH-000047,-0.122557947768
ACH-000052,-0.433641751792
ACH-000053,-0.459050852435
ACH-000054,-0.244305722034
ACH-000055,-0.024665213687
ACH-000060,-0.20586101980799998
ACH-000067,-0.27554770814
ACH-000070,-0.379196474458
ACH-000075,-0.061451180687800006
ACH-000078,-0.42252898725999993
ACH-000082,-0.300176567491
ACH-000085,-0.396208815871
ACH-000086,-0.339222408922
ACH-000087,-0.2764494597
ACH-000092,-0.381142948285
ACH-000095,-0.38820101521399997
ACH-000097,-0.144375741373
ACH-000098,-0.293029735744
ACH-000099,-0.37164969555
ACH-000108,-0.235718330717
ACH-000113,-0.60275808232
ACH-000115,-0.123560031339
ACH-000116,-0.18760681758499997
ACH-000118,-0.273721877439
ACH-000120,-0.496697130859
ACH-000123,-0.31700854345199997
ACH-000127,-0.288957427229
ACH-000128,-0.276169270329
ACH-000132,-0.244200822098
ACH-000133,-0.252413400047
ACH-000137,-0.31816623677
ACH-000138,-0.323375149219
ACH-000142,-0.312270144731
ACH-000143,-0.32546868086999997
ACH-000146,-0.167875763929
ACH-000148,-0.25701327177
ACH-000150,-0.107122999045
ACH-000152,-0.393262569777
ACH-000153,-0.41550954335
ACH-000159,-0.298918521333
ACH-000160,-0.320683804094
ACH-000163,-0.332132512649
ACH-000167,-0.05177523136469999
ACH-000168,-0.33027576293600003
ACH-000169,-0.21758148049400003
ACH-000178,-0.265193073113
ACH-000182,-0.331280536603
ACH-000183,-0.276553515572
ACH-000188,-0.250382283025
ACH-000189,0.159608323014
ACH-000190,-0.0585769750761
ACH-000198,-0.198286523856
ACH-000204,-0.642438004458
ACH-000206,-0.0480067655021
ACH-000207,-0.024706434849799997
ACH-000211,-0.314409165466
ACH-000215,-0.218823125139
ACH-000221,-0.25463267715
ACH-000222,-0.214502674804
ACH-000223,-0.260214073008
ACH-000226,-0.40737693549599996
ACH-000227,-0.34385793189900005
ACH-000228,-0.33873265445100004
ACH-000231,-0.210857619798
ACH-000232,-0.343466532867
ACH-000233,-0.303855611454
ACH-000234,-0.255970318744
ACH-000235,-0.45620117386299996
ACH-000237,-0.128214449019
ACH-000238,-0.259479756454
ACH-000243,-0.393231272714
ACH-000244,-0.582915453279
ACH-000246,-0.378350124095
ACH-000248,-0.181868594184
ACH-000250,-0.288347588346
ACH-000251,-0.24798727652199998
ACH-000253,-0.18678676756299997
ACH-000255,-0.210873348968
ACH-000256,-0.242512210069
ACH-000257,-0.28149349075
ACH-000258,-0.603627444161
ACH-000259,-0.334138580515
ACH-000260,-0.360776852531
ACH-000261,-0.284561500251
ACH-000262,-0.0498805068008
ACH-000263,-0.365047503194
ACH-000264,-0.326549521397
ACH-000265,-0.44294436314999996
ACH-000266,-0.373937217764
ACH-000272,-0.323591632842
ACH-000273,-0.288424474366
ACH-000274,-0.152200669847
ACH-000277,-0.372104649208
ACH-000278,-0.125739287826
ACH-000279,-0.207253729689
