,NCKIPSD (51517)
ACH-000410,-0.19956802542100002
ACH-000411,-0.031505517094400005
ACH-000414,-0.0420656194494
ACH-000415,-0.31090774539099997
ACH-000416,-0.051936154658699996
ACH-000420,-0.150869946954
ACH-000421,-0.145018518227
ACH-000424,-0.193508414787
ACH-000425,-0.148828088095
ACH-000426,-0.0471072082147
ACH-000427,0.032612023156
ACH-000433,-0.256397763805
ACH-000436,0.122721885995
ACH-000444,0.059423462952199996
ACH-000445,-0.226520753375
ACH-000448,-0.142816010285
ACH-000450,0.141114194686
ACH-000452,-0.170144797443
ACH-000454,-0.255744390694
ACH-000458,-0.236727233029
ACH-000459,0.10302408581599999
ACH-000460,-0.0812171906397
ACH-000461,-0.23727438560199998
ACH-000463,-0.07573942432149999
ACH-000464,-0.0895961874512
ACH-000466,-0.172221523126
ACH-000467,-0.170158633394
ACH-000468,-0.16637981364
ACH-000469,-0.06335245003750001
ACH-000470,0.08424982700200001
ACH-000471,-0.11556048644200001
ACH-000472,-0.19830272351
ACH-000473,-0.188950627296
ACH-000475,-0.0985010213361
ACH-000476,0.0283079085604
ACH-000477,0.129672009498
ACH-000480,-0.0626215464039
ACH-000481,-0.222561841593
ACH-000483,0.027170825693
ACH-000484,-0.629212521628
ACH-000485,-0.06376962468830001
ACH-000486,-0.335272762136
ACH-000487,-0.10311069236300001
ACH-000488,-0.0393435160635
ACH-000490,-0.0800697718272
ACH-000491,-0.21193102785999998
ACH-000495,-0.0578306116264
ACH-000496,-0.147284255577
ACH-000499,-0.040922988691199993
ACH-000500,-0.45300276853999993
ACH-000502,-0.156419865671
ACH-000503,-0.041223241498300006
ACH-000505,-0.0924512984851
ACH-000507,-0.0226211113743
ACH-000510,-0.125358090261
ACH-000511,0.034579634171599996
ACH-000512,0.0941678785709
ACH-000516,0.07706548276889999
ACH-000517,-0.0630348713217
ACH-000518,0.12419397513399999
ACH-000520,-0.0454830714567
ACH-000521,-0.0947307751812
ACH-000522,0.061487322518300004
ACH-000524,-0.0476013687466
ACH-000527,-0.0510555932037
ACH-000528,0.009858479420649999
ACH-000537,0.11962549790799999
ACH-000541,0.029956587772
ACH-000542,-0.00432987497975
ACH-000544,-0.259563646753
ACH-000545,-0.11223887832
ACH-000547,-0.195686328717
ACH-000548,0.0409095897104
ACH-000549,-0.0210133105668
ACH-000550,-0.168900848194
ACH-000552,-0.0504338171815
ACH-000556,-0.11919865781099999
ACH-000557,0.0406058630161
ACH-000570,-0.15559592980599998
ACH-000571,-0.0708079092045
ACH-000573,0.0403419013154
ACH-000576,0.23383976971700002
ACH-000580,-0.160566815571
ACH-000584,-0.0861109893736
ACH-000585,0.0156851673455
ACH-000588,0.0912064558285
ACH-000589,-0.141642126819
ACH-000591,0.0570433847946
ACH-000593,-0.199555681208
ACH-000600,-0.143962847921
ACH-000601,-0.112811627387
ACH-000604,0.264644830703
ACH-000605,-0.09020362013160002
ACH-000606,-0.184631926209
ACH-000608,-0.238046405101
ACH-000614,0.110944072139
ACH-000616,0.00135814111253
ACH-000618,-0.203470411795
ACH-000619,-0.04268689144780001
ACH-000620,-0.21181472640000001
ACH-000621,0.0820640652081
ACH-000622,-0.102164477293
ACH-000623,-0.110558087933
ACH-000624,-0.07231685943749999
ACH-000627,-0.131960618324
ACH-000630,-0.15256972673900002
ACH-000632,-0.0823866736427
ACH-000633,-0.22553260448000004
ACH-000637,0.08356048855739999
ACH-000638,-0.226375693495
ACH-000646,-0.0613024486181
ACH-000647,-0.0560773393454
ACH-000648,0.057806958946699995
ACH-000649,-0.108935379334
ACH-000651,-0.0716829185877
ACH-000652,-0.31862869433200003
ACH-000653,0.019693376557599996
ACH-000657,-0.140695651039
ACH-000658,0.053544592950099994
ACH-000661,-0.0718756276751
ACH-000662,-0.11102248214000002
ACH-000663,0.0513995089771
ACH-000665,-0.101150514926
ACH-000671,-0.301401748216
ACH-000673,-0.06928894673
ACH-000676,-0.06692105056730001
ACH-000677,-0.12165095299900001
ACH-000681,-0.056678005919000005
ACH-000682,-0.0836319069278
ACH-000683,-0.197002349879
ACH-000684,0.036411645749499996
ACH-000688,-0.08715609788560001
ACH-000693,-0.162872811763
ACH-000694,-0.141962056296
ACH-000695,0.19809233875399998
ACH-000696,-0.09035149179539999
ACH-000697,-0.0129216743692
ACH-000699,-0.0348453886659
ACH-000701,-0.0592460152552
ACH-000706,-0.163944741374
ACH-000711,-0.08274845818960001
ACH-000713,-0.10329403943900001
ACH-000714,-0.279733936356
ACH-000718,-0.0375480870179
ACH-000720,-0.177592033224
ACH-000721,-0.109119581845
ACH-000724,-0.14849619815
ACH-000725,-0.132351062727
ACH-000732,-0.00765312079988
ACH-000734,-0.161726852146
ACH-000735,-0.20530785802499998
ACH-000736,-0.106280352841
ACH-000738,-0.19202180396200003
ACH-000746,-0.055856256416600004
ACH-000747,-0.0692379513102
ACH-000748,0.018309286080900003
ACH-000753,-0.157608452525
ACH-000756,-0.319246103311
ACH-000757,0.00455461865038
ACH-000758,-0.0698410579216
ACH-000760,-0.10196757957999998
ACH-000763,0.130976118344
ACH-000764,-0.346553278807
ACH-000765,-0.08808395704489999
ACH-000766,-0.13548862947100002
ACH-000767,-0.032697706113
ACH-000768,-0.09732588170219998
ACH-000769,-0.0551305872145
ACH-000770,-0.0219342056014
ACH-000771,-0.004227154648989999
ACH-000773,-0.225910455072
ACH-000776,-0.222899534159
ACH-000777,-0.121567113206
ACH-000778,-0.0760677305964
ACH-000781,-0.12941831039899998
ACH-000782,-0.219724305645
ACH-000783,-0.1108650353
ACH-000784,-0.0755284484266
ACH-000785,-0.27595157872299997
ACH-000787,-0.200906588766
ACH-000788,-0.08454929480580001
ACH-000791,0.0146035704805
ACH-000792,-0.15904205226399998
ACH-000794,-0.40766234356299996
ACH-000796,-0.107367739574
ACH-000799,0.0454791885328
ACH-000800,-0.0997444133227
ACH-000802,-0.169160655055
ACH-000804,0.0427221878725
ACH-000805,0.049655248216199994
ACH-000809,-0.13282545205600002
ACH-000810,0.219600827363
ACH-000811,-0.278794033841
ACH-000817,-0.10354194885
ACH-000819,0.0032298391312399997
ACH-000820,-0.0912846793681
ACH-000821,-0.271458545944
ACH-000822,-0.177319632647
ACH-000823,-0.127384108484
ACH-000824,-0.119247045578
ACH-000827,-0.15597396377599998
ACH-000829,0.13784765870500001
ACH-000831,-0.0744929841668
ACH-000832,-0.0972922825707
ACH-000833,0.16715521594399999
ACH-000834,-0.273141136162
ACH-000835,-0.04724241063969999
ACH-000836,-0.0472943103965
ACH-000837,-0.152619125899
ACH-000838,-0.130539424026
ACH-000839,-0.380182457064
ACH-000840,-0.17744867834699998
ACH-000841,0.0582880378266
ACH-000843,-0.121714324105
ACH-000846,-0.0263766620517
ACH-000847,0.04520380438080001
ACH-000848,-0.155152693127
ACH-000849,0.0422267890056
ACH-000851,-0.076692974607
ACH-000855,0.239646731316
ACH-000856,-0.14805593195800001
ACH-000858,-0.13986116937100002
ACH-000859,-0.270786743376
ACH-000861,0.0902350696462
ACH-000862,0.007981285601970001
ACH-000865,-0.265277969209
ACH-000866,0.071555849896
ACH-000867,-0.161504157468
ACH-000869,-0.18792978057999998
ACH-000872,0.0151094218297
ACH-000873,-0.10961147140699999
ACH-000876,-0.155721945605
ACH-000878,-0.040623012861699996
ACH-000880,-0.030698880561799997
ACH-000881,0.18414869209600002
ACH-000882,0.00404870754535
ACH-000884,0.017988424481099996
ACH-000885,-0.040866421016
ACH-000887,-0.135626907365
ACH-000888,-0.07058029112039998
ACH-000889,-0.151448990689
ACH-000890,0.0314621587762
ACH-000896,-0.0333084885648
ACH-000898,0.0159243774158
ACH-000900,-0.17429744191500002
ACH-000901,-0.181757627395
ACH-000905,-0.0823197489215
ACH-000906,-0.0872194828703
ACH-000907,-0.0467364367504
ACH-000910,-0.0284418534849
ACH-000911,-0.129122199254
ACH-000912,-0.054349634717100005
ACH-000913,-0.028152129148699998
ACH-000915,-0.0504747693314
ACH-000916,-0.276205114706
ACH-000917,-0.050902315711400005
ACH-000921,0.045983967078300006
ACH-000924,-0.0576953956605
ACH-000926,-0.114099715373
ACH-000928,-0.156481980578
ACH-000929,-0.0583263220675
ACH-000932,-0.233368868733
ACH-000935,-0.135482244748
ACH-000936,-0.147522055376
ACH-000937,-0.25716525241
ACH-000938,-0.141543198303
ACH-000939,-0.0999676964745
ACH-000941,-0.0225402816899
ACH-000943,-0.07163505760710001
ACH-000946,-0.0778970620952
ACH-000947,0.016378000893
ACH-000948,-0.00973536420416
ACH-000950,-0.0751466449335
ACH-000953,-0.12556121599
ACH-000957,-0.0334266371407
ACH-000958,0.0847381828831
ACH-000960,0.000617183174091
ACH-000963,0.20543958668900003
ACH-000968,-0.006480494147020001
ACH-000969,-0.012057666163299998
ACH-000973,-0.163570392279
ACH-000974,-0.0613074431764
ACH-000975,-0.0157908928227
ACH-000976,-0.0761731978873
ACH-000978,-0.128367366468
ACH-000980,-0.0394234729247
ACH-000984,-0.0490522366808
ACH-000986,-0.212271245274
ACH-000988,-0.226600586221
ACH-000993,-0.227768051349
ACH-000994,0.104398917648
ACH-000996,-0.0800240043975
ACH-001001,-0.042902827148400005
ACH-001020,0.230122068956
ACH-001028,-0.027902874850699998
ACH-001031,-0.16142447626700002
ACH-001038,-0.07470231940330001
ACH-001048,-0.100862105399
ACH-001050,0.052294391879
ACH-001053,0.0725605876417
ACH-001054,-0.168268164833
ACH-001061,-0.112289644263
ACH-001067,-0.28820245713000003
ACH-001075,0.127906117056
ACH-001096,-0.130361127051
ACH-001128,-0.0577655406719
ACH-001134,-0.0578140213278
ACH-001151,-0.0632382785334
ACH-001163,-0.23068183065900003
ACH-001164,-0.11153730492000001
ACH-001173,-0.16731132363600001
ACH-001183,-0.10310118975400001
ACH-001184,0.0368578631674
ACH-001190,-0.010811409411799998
ACH-001192,-0.231966365779
ACH-001193,0.259364760215
ACH-001196,-0.0524526036346
ACH-001197,-0.34420785179200003
ACH-001205,-0.10980605039
ACH-001211,-0.0356817652926
ACH-001212,0.027731442078
ACH-001228,-0.203101044419
ACH-001232,0.0260970696011
ACH-001239,-0.054631559331900004
ACH-001274,-0.07179803647710001
ACH-001275,-0.232539335486
ACH-001277,0.14291198029000002
ACH-001278,-0.06786906076690001
ACH-001280,-0.161959573528
ACH-001283,-0.186144395503
ACH-001289,0.0554577188367
ACH-001295,-0.0235013750807
ACH-001300,-0.0644697408187
ACH-001301,0.041953941601300004
ACH-001302,0.165474312863
ACH-001303,-0.106483397642
ACH-001306,-0.0581713402899
ACH-001318,-0.006295499515859999
ACH-001322,-0.15316051305700001
ACH-001328,-0.146964312077
ACH-001332,-0.197862779943
ACH-001333,-0.11985541025100001
ACH-001336,-0.245947751408
ACH-001340,-0.039878386651400005
ACH-001346,-0.0435703067385
ACH-001353,-0.170096878397
ACH-001354,-0.272794286823
ACH-001367,0.0391430162536
ACH-001368,-0.0153986726158
ACH-001374,-0.17066861998
ACH-001375,-0.0341308812519
ACH-001377,-0.0892750370926
ACH-001380,-0.111534095505
ACH-001391,-0.205025873891
ACH-001407,0.0248204538184
ACH-001408,-0.0358972215636
ACH-001413,-0.051100089496400006
ACH-001430,-0.212411745435
ACH-001431,-0.0859065856101
ACH-001450,0.133235627938
ACH-001496,-0.230359707083
ACH-001500,-0.115737455625
ACH-001521,0.03905103346180001
ACH-001523,-0.179784878143
ACH-001532,0.04404038023180001
ACH-001536,-0.00436415957858
ACH-001550,-0.0584405546449
ACH-001552,-0.217539194503
ACH-001554,-0.043763863052500004
ACH-001645,-0.0668322400917
ACH-001654,-0.0470068082333
ACH-001715,-0.0838787711709
ACH-001735,-0.150947837149
ACH-001736,-0.196208925717
ACH-001737,-0.246894951443
ACH-001740,-0.0688813528459
ACH-001745,-0.11626431705
ACH-001750,-0.137571705222
ACH-001765,0.0255311553415
ACH-001956,0.0062622138846699996
ACH-001957,-0.0802053273663
