,KPRP (448834)
ACH-000004,0.148866882031
ACH-000007,0.21566868373599998
ACH-000009,0.0939515219619
ACH-000011,0.0570274202654
ACH-000012,0.17510180378600002
ACH-000013,0.13080655367
ACH-000014,0.113745014911
ACH-000015,0.0158557270053
ACH-000017,0.170505130244
ACH-000018,0.116212993588
ACH-000019,0.153022037264
ACH-000021,0.15005628951199998
ACH-000022,0.120473597565
ACH-000025,0.06009746139740001
ACH-000028,0.0285419848174
ACH-000030,0.13974542965999998
ACH-000035,0.014708003542799998
ACH-000036,0.142016462899
ACH-000037,0.160723948354
ACH-000039,0.179698926094
ACH-000040,0.0951149026214
ACH-000041,0.380959833457
ACH-000042,0.23674610001999996
ACH-000045,0.10821468722300001
ACH-000047,0.227555597656
ACH-000052,0.153508250502
ACH-000053,0.16351587633300002
ACH-000054,0.11104462708900001
ACH-000055,0.0714401150326
ACH-000060,0.183571570778
ACH-000067,0.10318905133999999
ACH-000070,0.0807157991293
ACH-000075,0.16092169262800002
ACH-000078,0.06925320158319999
ACH-000082,-0.0845741784189
ACH-000085,0.013925702253700002
ACH-000086,-0.05850385226430001
ACH-000087,0.06508771172240001
ACH-000092,0.0617766891089
ACH-000095,0.217209413398
ACH-000097,0.17689536523200003
ACH-000098,0.101801630547
ACH-000099,0.245954640194
ACH-000108,0.304112872426
ACH-000113,0.153362138223
ACH-000115,0.188202763908
ACH-000116,0.022304671034300002
ACH-000118,0.114747938348
ACH-000120,0.108589310097
ACH-000123,0.29854683245700003
ACH-000127,0.113464326236
ACH-000128,0.231155586321
ACH-000132,0.09946442581139998
ACH-000133,0.225944877029
ACH-000137,0.13574816431
ACH-000138,0.19583883572900002
ACH-000142,0.180827374174
ACH-000143,0.22615166409600002
ACH-000146,0.13619687066199998
ACH-000148,0.0577640375673
ACH-000150,0.171377018781
ACH-000152,0.07653704735160001
ACH-000153,0.221506336045
ACH-000159,0.0813525893841
ACH-000160,0.118620364319
ACH-000163,0.06821172925459999
ACH-000167,0.10934392639799999
ACH-000168,0.28404757655499996
ACH-000169,0.0699507038558
ACH-000178,0.109282603487
ACH-000182,0.208448182289
ACH-000183,0.100193712443
ACH-000188,0.10336914578600001
ACH-000189,-0.246860732394
ACH-000190,0.00501901471522
ACH-000198,0.101610605164
ACH-000204,-0.22362956871599998
ACH-000206,0.102661366195
ACH-000207,0.302731554349
ACH-000211,0.101642600058
ACH-000215,0.12544880827299998
ACH-000221,0.0098572419155
ACH-000222,0.06954889607489999
ACH-000223,0.11272513453500001
ACH-000226,0.148988580995
ACH-000227,0.198151592597
ACH-000228,0.0462872729698
ACH-000231,0.06029243388569999
ACH-000232,0.20680779302299998
ACH-000233,0.21170642285
ACH-000234,0.07953744362239999
ACH-000235,0.145038894449
ACH-000237,-0.00169618742258
ACH-000238,0.136536838153
ACH-000243,0.186098381551
ACH-000244,0.051760973695999996
ACH-000246,0.125554007835
ACH-000248,0.0714335415755
ACH-000250,0.11500783611300001
ACH-000251,0.124416043226
ACH-000253,0.08118863930310001
ACH-000255,0.0051989082991400004
ACH-000256,0.0456094512202
ACH-000257,-0.134292316573
ACH-000258,0.24171950852200003
ACH-000259,0.101741034808
ACH-000260,0.19213444235100002
ACH-000261,0.17846022440200002
ACH-000262,0.0520888942971
ACH-000263,0.30143511097
ACH-000264,-0.012411165207
ACH-000265,0.242427684842
ACH-000266,0.170319773988
ACH-000272,0.21710870323000003
ACH-000273,-0.00010292704159499999
ACH-000274,0.179744231732
ACH-000277,-0.0172486917463
ACH-000278,0.231937255154
ACH-000279,0.169867376576
ACH-000280,0.053337657522300005
ACH-000281,0.17035360297200003
ACH-000288,0.09807460697999999
ACH-000291,0.10053885724400001
ACH-000293,0.09781183612939999
ACH-000294,0.273957284181
ACH-000295,-0.124461644453
ACH-000296,0.14191796556
ACH-000302,0.0685680452601
ACH-000304,0.109680784171
ACH-000307,0.176734252679
ACH-000308,0.141595044907
ACH-000310,0.39448018215400005
ACH-000311,0.189267973844
ACH-000312,0.292209958293
ACH-000315,0.0851578200051
ACH-000316,0.0225590694801
ACH-000317,0.212836220024
ACH-000318,0.04355265836680001
ACH-000319,0.173673802457
ACH-000320,0.5081729413399999
ACH-000322,-0.026372665743299998
ACH-000323,0.0627711781905
ACH-000324,0.23658631940699998
ACH-000329,0.172264178293
ACH-000330,0.145476625681
ACH-000331,-0.0167770380474
ACH-000332,0.0943568037052
ACH-000334,-0.076991186371
ACH-000335,-0.09603022201160001
ACH-000336,0.18514838944000003
ACH-000337,0.09245660392269998
ACH-000339,0.16784070077500002
ACH-000341,0.105231213406
ACH-000348,0.06247808034630001
ACH-000350,0.238027659925
ACH-000352,0.17536473404300001
ACH-000356,0.126341404308
ACH-000361,0.231437680511
ACH-000362,0.24991665194600002
ACH-000363,0.18716946637
ACH-000364,0.267083061884
ACH-000365,0.156987286998
ACH-000366,0.09154283214600001
ACH-000368,0.024394915675900002
ACH-000374,0.142773734769
ACH-000375,0.0982022772397
ACH-000376,0.0680304802329
ACH-000381,0.0455553078373
ACH-000383,0.125187012566
ACH-000387,0.266906268519
ACH-000389,0.30080784185
ACH-000390,0.113667053992
ACH-000393,0.162008723476
ACH-000395,0.310347907196
ACH-000397,0.155194204833
ACH-000401,-0.245677623499
ACH-000402,0.303349093767
ACH-000403,0.195320903942
ACH-000404,0.12828137079000002
ACH-000406,0.0931900226554
ACH-000407,0.017632840241599997
ACH-000408,0.164976077267
ACH-000410,-0.036415309653300004
ACH-000411,0.0505781901815
ACH-000414,0.259756988819
ACH-000415,0.0751410474675
ACH-000416,0.00888157450475
ACH-000420,0.166660624743
ACH-000421,0.104063337392
ACH-000424,-0.046663927821800004
ACH-000425,0.0573844875304
ACH-000426,0.151026976712
ACH-000427,0.0541147496975
ACH-000433,0.07467678246239999
ACH-000436,0.0841217739138
ACH-000444,0.0295166809166
ACH-000445,-0.0321402949798
ACH-000448,0.16355899202
ACH-000450,0.04711324602659999
ACH-000452,-0.0322147145071
ACH-000454,0.10425752715600001
ACH-000458,0.0387963504929
ACH-000459,-0.157513023885
ACH-000460,0.236780168281
ACH-000461,0.19150799579100003
ACH-000463,0.225271163635
ACH-000464,0.102470079102
ACH-000466,0.204827113611
ACH-000467,0.139903080594
ACH-000468,0.229802474213
ACH-000469,0.14519021982799998
ACH-000470,0.204825349545
ACH-000471,0.126746254984
ACH-000472,0.0905366332323
ACH-000473,0.12805479162699998
ACH-000475,0.0754563745213
ACH-000476,0.114221409835
ACH-000477,0.115204894747
ACH-000480,0.0281201910296
ACH-000481,0.241329131155
ACH-000483,-0.0903736341591
ACH-000484,0.167546855714
ACH-000485,0.127222085594
ACH-000486,0.0735344845404
ACH-000487,0.0755958044284
ACH-000488,0.09619314096750001
ACH-000490,0.05779231264740001
ACH-000491,0.166334726986
ACH-000495,0.021200366755499998
ACH-000496,0.214338995157
ACH-000499,-0.00482027196156
ACH-000500,0.393482094361
ACH-000502,0.19983253085
ACH-000503,0.056009842574
ACH-000505,0.0436122790725
ACH-000507,0.12467786649599999
ACH-000510,0.0756969700695
ACH-000511,0.07549477308569999
ACH-000512,0.0299300892755
ACH-000516,0.126878121809
ACH-000517,0.16330520734999998
ACH-000518,0.11935397059399999
ACH-000520,-0.0078033633761699995
ACH-000521,0.263038951052
ACH-000522,0.0926731671025
ACH-000524,0.20338750109200002
ACH-000527,0.122185615904
ACH-000528,0.275310293617
ACH-000537,0.254617434258
ACH-000541,0.10024971371099999
ACH-000542,0.148875085484
ACH-000544,0.13442683267
ACH-000545,0.0257158343872
ACH-000547,0.15305176658
ACH-000548,0.0488358708579
ACH-000549,-0.061147733460099996
ACH-000550,0.14717731737700002
ACH-000552,0.13031124284
ACH-000556,0.037114734597900004
ACH-000557,0.10819432763900001
ACH-000570,0.153533795969
ACH-000571,0.137699957821
ACH-000573,0.226376952599
ACH-000576,0.0716808734597
ACH-000580,0.19556411939100002
ACH-000584,0.017135795874600002
ACH-000585,0.0850626788966
ACH-000588,0.036301761055800005
ACH-000589,0.053097054117999996
ACH-000591,0.224802948424
ACH-000593,0.128492175371
ACH-000600,0.156851480604
ACH-000601,0.11862484653899999
ACH-000604,0.142242334935
ACH-000605,0.07191590246669999
ACH-000606,0.10149771386600001
ACH-000608,0.123158872071
ACH-000614,0.0644473210942
ACH-000616,0.133480885106
ACH-000618,0.018716714397900003
ACH-000619,0.053589700748800005
ACH-000620,0.0730790150431
ACH-000621,0.145455651687
ACH-000622,0.129311768655
ACH-000623,0.0614044178614
ACH-000624,0.227223003242
ACH-000627,0.194173722396
ACH-000630,0.0591458968003
ACH-000632,0.14613837855200001
ACH-000633,0.20069152902600002
ACH-000637,0.147467203909
ACH-000638,0.110437456739
ACH-000646,0.08535952520880001
ACH-000647,0.006705736444850001
ACH-000648,0.251749714467
ACH-000649,0.155608192614
ACH-000651,0.0612118318128
ACH-000652,0.138534820385
ACH-000653,-0.0412662567427
ACH-000657,0.0522839087567
ACH-000658,0.0587392066158
ACH-000661,0.0202780789219
ACH-000662,0.41089727463500003
ACH-000663,0.166817467448
ACH-000665,0.0951729160324
ACH-000671,0.0115035998241
ACH-000673,0.0984545287867
ACH-000676,0.0240113963729
ACH-000677,0.135031119387
ACH-000681,0.17415742263599998
ACH-000682,0.0630439049846
ACH-000683,-0.0625493206725
ACH-000684,0.324068084987
ACH-000688,0.28141377384599997
ACH-000693,0.07370571712389999
ACH-000694,0.114319822632
ACH-000695,0.18263242329999999
ACH-000696,0.0470217428017
ACH-000697,0.142028729829
ACH-000699,0.040242460580800006
ACH-000701,0.261832468166
ACH-000706,0.0610090314257
ACH-000711,0.09161042924429999
ACH-000713,0.0550656945655
ACH-000714,0.0837102014605
ACH-000718,0.140921845903
ACH-000720,0.08976304324110002
ACH-000721,0.104217890936
ACH-000724,0.039280113730900006
ACH-000725,-0.103030815173
ACH-000732,0.0594253452336
ACH-000734,0.13947061334799998
