,CNN2 (1265)
ACH-000167,-0.35821368614200005
ACH-000168,-0.734963564067
ACH-000169,-0.487955666566
ACH-000178,-0.7029282606389999
ACH-000182,-0.818455243583
ACH-000183,-0.8697045391179999
ACH-000188,-0.7360859972220001
ACH-000189,-0.852141471407
ACH-000190,-0.49857826634999997
ACH-000198,-0.588613706514
ACH-000204,-0.6239691234920001
ACH-000206,-0.70087865819
ACH-000207,-0.530087823318
ACH-000211,-0.7386439393179999
ACH-000215,-0.799827086518
ACH-000221,-0.794656737468
ACH-000222,-0.5011594330210001
ACH-000223,-0.813664307501
ACH-000226,-0.702399176859
ACH-000227,-0.731305482272
ACH-000228,-0.600216116146
ACH-000231,-0.690648465726
ACH-000232,-0.7074449565440001
ACH-000233,-0.588895175226
ACH-000234,-0.7300103185510001
ACH-000235,-0.6501084963620001
ACH-000237,-0.900433135927
ACH-000238,-0.549881245014
ACH-000243,-0.446443609264
ACH-000244,-0.565818523453
ACH-000246,-0.630053198624
ACH-000248,-0.557209515215
ACH-000250,-0.7643803846230001
ACH-000251,-0.551872094617
ACH-000253,-0.5736795240339999
ACH-000255,-0.540376154845
ACH-000256,-0.614938337145
ACH-000257,-0.715210777722
ACH-000258,-0.645747024012
ACH-000259,-0.56673845945
ACH-000260,-0.692926876149
ACH-000261,-0.783079049358
ACH-000262,-0.576894392624
ACH-000263,-0.798845451576
ACH-000264,-0.884064802208
ACH-000265,-0.481538938103
ACH-000266,-0.717843584892
ACH-000272,-0.694592118701
ACH-000273,-0.569116020538
ACH-000274,-0.9756779511429999
ACH-000277,-0.546688930344
ACH-000278,-0.6217805433820001
ACH-000279,-0.616564012401
ACH-000280,-0.63034621785
ACH-000281,-0.901593063233
ACH-000288,-0.500195438218
ACH-000291,-0.697329109402
ACH-000293,-0.8070961308750001
ACH-000294,-0.430627466468
ACH-000295,-0.69723668683
ACH-000296,-1.0752566171100002
ACH-000302,-0.625409932385
ACH-000304,-0.545990281661
ACH-000307,-0.516636877881
ACH-000308,-0.661587817289
ACH-000310,-1.00886489847
ACH-000311,-0.515165995533
ACH-000312,-0.538605085493
ACH-000315,-0.628642083394
ACH-000316,-0.634789678461
ACH-000317,-0.24185753865499998
ACH-000318,-0.528097017956
ACH-000319,-0.565391514822
ACH-000320,-0.629358361555
ACH-000322,-0.640748361016
ACH-000323,-0.606949592722
ACH-000324,-0.6198495687650001
ACH-000329,-0.495591197588
ACH-000330,-0.279136214025
ACH-000331,-0.663766654247
ACH-000332,-0.7177792000579999
ACH-000334,-0.854553794183
ACH-000335,-0.522609555667
ACH-000336,-0.7144622275210001
ACH-000337,-0.906039952487
ACH-000339,-0.6946539308249999
ACH-000341,-0.820983013469
ACH-000348,-0.40685806154299997
ACH-000350,-0.53712934387
ACH-000352,-0.7926242895550001
ACH-000356,-0.389950204523
ACH-000361,-1.0094865937200002
ACH-000362,-0.467859713805
ACH-000363,-0.546153281284
ACH-000364,-0.802571554913
ACH-000365,-0.7326500864579999
ACH-000366,-0.676641874278
ACH-000368,-0.624048462851
ACH-000374,-0.5935214895350001
ACH-000375,-0.757244716673
ACH-000376,-0.627930833424
ACH-000381,-0.5826547049849999
ACH-000383,-0.621858259898
ACH-000387,-0.6665474878859999
ACH-000389,-0.620018776839
ACH-000390,-0.6940314316159999
ACH-000393,-0.725783976372
ACH-000395,-0.606056596651
ACH-000397,-0.500834728245
ACH-000401,-0.805130392905
ACH-000402,-0.43894360121299997
ACH-000403,-0.8912398664560001
ACH-000404,-0.680548178785
ACH-000406,-0.401495628929
ACH-000407,-0.600454110896
ACH-000408,-0.7483351191500001
ACH-000410,-0.508668970909
ACH-000411,-0.641944808254
ACH-000414,-0.6939684348549999
ACH-000415,-0.5829790867870001
ACH-000416,-0.7377681968109999
ACH-000420,-0.481788786016
ACH-000421,-0.571091610091
ACH-000424,-0.514403105491
ACH-000425,-0.51862636251
ACH-000426,-0.730198897949
ACH-000427,-0.7456059193369999
ACH-000433,-0.583259374189
ACH-000436,-0.8632807820399999
ACH-000444,-0.512879434585
ACH-000445,-0.8935066454070001
ACH-000448,-0.671704365457
ACH-000450,-0.7690134048899999
ACH-000452,-0.431132598443
ACH-000454,-0.5421301348709999
ACH-000458,-0.558245937643
ACH-000459,-0.413250400254
ACH-000460,-0.619241874369
ACH-000461,-0.7775215897840001
ACH-000463,-0.657805842208
ACH-000464,-0.668179212167
ACH-000466,-0.864954641263
ACH-000467,-0.539305899147
ACH-000468,-0.637562301491
ACH-000469,-0.739602322363
ACH-000470,-0.596114767405
ACH-000471,-0.701583320732
ACH-000472,-0.486118260854
ACH-000473,-0.390442727135
ACH-000475,-0.844281691445
ACH-000476,-0.752627916586
ACH-000477,-0.47688953781099996
ACH-000480,-0.450327603616
ACH-000481,-0.786671071324
ACH-000483,-0.705167874312
ACH-000484,-0.653675992066
ACH-000485,-0.571384650559
ACH-000486,-0.507116310193
ACH-000487,-0.612289896717
ACH-000488,-0.407998086207
ACH-000490,-0.503693803711
ACH-000491,-0.486392299487
ACH-000495,-0.510316271864
ACH-000496,-0.515058554602
ACH-000499,-0.7047671249359999
ACH-000500,-0.496174594581
ACH-000502,-0.6048787928630001
ACH-000503,-0.865933436651
ACH-000505,-0.510864094898
ACH-000507,-0.531925631207
ACH-000510,-0.47829846939900006
ACH-000511,-0.6517532191040001
ACH-000512,-0.9228856985700001
ACH-000516,-0.8616796821330001
ACH-000517,-0.733201591815
ACH-000518,-0.6413930619680001
ACH-000520,-0.561712885728
ACH-000521,-0.658935425468
ACH-000522,-0.8077099956329999
ACH-000524,-0.7501640164210001
ACH-000527,-0.6011382207029999
ACH-000528,-0.56579147835
ACH-000537,-0.5470076622519999
ACH-000541,-0.502511580733
ACH-000542,-0.589479017872
ACH-000544,-0.5248110922070001
ACH-000545,-0.451736557922
ACH-000547,-0.44076045928999996
ACH-000548,-0.748543626715
ACH-000549,-0.575195780106
ACH-000550,-0.757165136916
ACH-000552,-0.6866688367129999
ACH-000556,-0.838818936724
ACH-000557,-0.709362246524
ACH-000570,-0.718307065903
ACH-000571,-0.6830873331659999
ACH-000573,-0.231518726108
ACH-000576,-0.657115773457
ACH-000580,-0.505901060712
ACH-000584,-0.79431291507
ACH-000585,-0.463649296823
ACH-000588,-0.662833438583
ACH-000589,-0.770656346443
ACH-000591,-0.625871926623
ACH-000593,-0.449819484895
ACH-000600,-0.638474175936
ACH-000601,-0.595917318142
ACH-000604,-0.997379173698
ACH-000605,-0.72006846187
ACH-000606,-0.44677799492700004
ACH-000608,-1.0453299652099999
ACH-000614,-0.5150714200859999
ACH-000616,-0.525699516746
ACH-000618,-0.498436714534
ACH-000619,-0.5142054112969999
ACH-000620,-0.835202411482
ACH-000621,-0.538324862658
ACH-000622,-0.812023741373
ACH-000623,-0.6616960433429999
ACH-000624,-0.8744210248909999
ACH-000627,-0.537917117672
ACH-000630,-0.524992824824
ACH-000632,-0.590251088923
ACH-000633,-0.842178985739
ACH-000637,-0.37847512085
ACH-000638,-0.597172295911
ACH-000646,-0.740288110615
ACH-000647,-0.661833292838
ACH-000648,-0.563763662324
ACH-000649,-0.583145366333
ACH-000651,-0.561419653135
ACH-000652,-0.898570473896
ACH-000653,-0.7255237008200001
ACH-000657,-0.649147981677
ACH-000658,-0.700545345038
ACH-000661,-0.59056272969
ACH-000662,-0.531817669798
ACH-000663,-0.44405100341000003
ACH-000665,-0.873333349726
ACH-000671,-0.7331742653990001
ACH-000673,-0.42176197329000004
ACH-000676,-0.7515227017489999
ACH-000677,-0.632782039825
ACH-000681,-0.5513495802080001
ACH-000682,-0.8448239093209999
ACH-000683,-0.49811428007700004
ACH-000684,-0.540800954068
ACH-000688,-0.688732381411
ACH-000693,-0.541426062558
ACH-000694,-0.47864256836999997
ACH-000695,-0.7553005882230001
ACH-000696,-0.606493520426
ACH-000697,-0.516912259894
ACH-000699,-0.5229800483529999
ACH-000701,-0.717025662611
ACH-000706,-0.69103597121
ACH-000711,-0.7250066912440001
ACH-000713,-0.674739050867
ACH-000714,-0.753476878719
ACH-000718,-0.760859394755
ACH-000720,-0.53934282206
ACH-000721,-0.566532876537
ACH-000724,-0.665951471229
ACH-000725,-0.8655397531829999
ACH-000732,-0.66257967605
ACH-000734,-0.6940657853159999
ACH-000735,-0.619788844303
ACH-000736,-0.7287228111220001
ACH-000738,-0.628406724645
ACH-000746,-0.8094662967149999
ACH-000747,-0.518219773928
ACH-000748,-0.504178442666
ACH-000753,-0.39828629315999997
ACH-000756,-0.866913106603
ACH-000757,-0.610801230141
ACH-000758,-0.7931015100100001
ACH-000760,-0.444483409042
ACH-000763,-0.885902046196
ACH-000764,-0.6302064345699999
ACH-000765,-0.503368199283
ACH-000766,-0.7885643343719999
ACH-000767,-0.93052980106
ACH-000768,-0.6928554942440001
ACH-000769,-0.823542815846
ACH-000770,-0.6669296714899999
ACH-000771,-0.698751683612
ACH-000773,-0.797225361452
ACH-000776,-0.581806231666
ACH-000777,-0.618560298743
ACH-000778,-0.47855713733599997
ACH-000781,-0.6685235811770001
ACH-000782,-0.480973441545
ACH-000783,-0.667768253704
ACH-000784,-0.6177911503469999
ACH-000785,-0.94629633278
ACH-000787,-0.576255738526
ACH-000788,-0.8085635033149999
ACH-000791,-0.718034426974
ACH-000792,-0.500250377166
ACH-000794,-0.436195984212
ACH-000796,-0.822637761699
ACH-000799,-0.6716076764290001
ACH-000800,-0.51881138082
ACH-000802,-0.59012477004
ACH-000804,-0.754568845728
ACH-000805,-0.803280927311
ACH-000809,-0.631188983162
ACH-000810,-0.537178573552
ACH-000811,-0.786644815169
ACH-000817,-0.751674775578
ACH-000819,-0.7642610863770001
ACH-000820,-0.655618003402
ACH-000821,-0.934217182583
ACH-000822,-0.770211662113
ACH-000823,-0.503201989207
ACH-000824,-0.707625067433
ACH-000827,-0.582471309643
ACH-000829,-0.40787991184
ACH-000831,-0.7400094801379999
ACH-000832,-0.6294621525899999
ACH-000833,-0.521461505328
ACH-000834,-0.387885881027
ACH-000835,-0.836802373521
ACH-000836,-0.385358611957
ACH-000837,-0.38706408484899996
ACH-000838,-0.972254483326
ACH-000839,-0.390848432772
ACH-000840,-0.6811033835670001
ACH-000841,-0.514594048247
ACH-000843,-0.6571531506180001
ACH-000846,-0.598929819534
ACH-000847,-0.7813218260789999
ACH-000848,-0.527444761529
ACH-000849,-0.772151789565
ACH-000851,-0.80408746247
ACH-000855,-0.9488657911299999
ACH-000856,-0.808289376307
ACH-000858,-0.54484778762
ACH-000859,-0.8373954437209999
ACH-000861,-0.769754763199
ACH-000862,-0.765754439882
ACH-000865,-0.578674235831
ACH-000866,-0.722914171807
ACH-000867,-0.789545918055
ACH-000869,-0.62882135189
ACH-000872,-0.773280655297
ACH-000873,-0.6833583583130001
ACH-000876,-0.444565424952
ACH-000878,-0.325551803277
ACH-000880,-0.5617783154689999
ACH-000881,-0.49013195188
ACH-000882,-0.757444547883
ACH-000884,-0.5626442894129999
ACH-000885,-0.741619968352
ACH-000887,-0.48742972633599996
ACH-000888,-0.634524107265
ACH-000889,-0.7425890677399999
ACH-000890,-0.566183681679
ACH-000896,-0.730412325293
ACH-000898,-0.822497444145
ACH-000900,-0.567033283273
ACH-000901,-0.653023154278
ACH-000905,-0.420038995096
ACH-000906,-0.591233019091
ACH-000907,-0.37584448225999995
ACH-000910,-0.631286358811
ACH-000911,-0.701701381902
ACH-000912,-0.710907644132
ACH-000913,-0.397337675203
ACH-000915,-0.603292832783
ACH-000916,-1.1704913792899998
ACH-000917,-0.653491091407
ACH-000921,-0.40605646026299996
ACH-000924,-0.498987924747
ACH-000926,-0.865083783927
ACH-000928,-0.820789962964
ACH-000929,-0.469000061088
ACH-000932,-0.6043481012049999
ACH-000935,-0.5045382333899999
ACH-000936,-0.8759710881
ACH-000937,-0.7990795145980001
ACH-000938,-0.41686644856399996
ACH-000939,-0.470514792671
ACH-000941,-0.8605878463709999
ACH-000943,-0.599724045709
ACH-000946,-0.604792099531
ACH-000947,-0.468049346285
ACH-000948,-0.48861793698999995
ACH-000950,-0.7590202004269999
ACH-000953,-0.7139348190639999
ACH-000957,-0.585994751309
ACH-000958,-0.511272733477
ACH-000960,-0.33227148018
ACH-000963,-0.780080147177
ACH-000968,-0.501176885924
ACH-000969,-0.678998483397
ACH-000973,-0.6774759007690001
ACH-000974,-0.773587417938
ACH-000975,-0.6715344114499999
ACH-000976,-0.8649604573209999
ACH-000978,-0.533238362143
ACH-000980,-0.48926174635799996
ACH-000984,-0.7113385537100001
ACH-000986,-0.771770804015
ACH-000988,-0.41442825002899997
ACH-000993,-0.419677222271
ACH-000994,-0.528074444313
ACH-000996,-0.586831175887
ACH-001001,-0.818101675078
ACH-001020,-0.35392084143700003
ACH-001028,-0.680893173898
ACH-001031,-0.615960076013
ACH-001038,-0.764230886876
ACH-001048,-0.655413696924
ACH-001050,-0.664253464075
ACH-001053,-0.613919823403
ACH-001054,-0.743274758081
ACH-001061,-0.675898955728
ACH-001067,-0.609435479208
ACH-001075,-0.613888151636
ACH-001096,-0.5615998711819999
ACH-001128,-0.7315433538770001
ACH-001134,-0.942548791221
ACH-001151,-0.602342837674
ACH-001163,-0.667339139204
ACH-001164,-0.611421706812
ACH-001173,-0.780268387185
ACH-001183,-0.518705332935
ACH-001184,-0.522003750356
ACH-001190,-0.618106614948
ACH-001192,-0.516905266699
ACH-001193,-0.39899470828
ACH-001196,-0.523595734311
ACH-001197,-0.699511554259
ACH-001205,-0.676085649375
ACH-001211,-0.648244055693
ACH-001212,-0.747196755849
ACH-001228,-0.55368775146
ACH-001232,-0.571653686686
ACH-001239,-0.647746834257
ACH-001274,-0.550324100782
ACH-001275,-0.524717246495
ACH-001277,-0.7075029885490001
ACH-001278,-0.356936631956
ACH-001280,-0.9263408604090001
ACH-001283,-0.44338807400700003
ACH-001289,-0.777133784549
ACH-001295,-0.5976866285279999
ACH-001300,-0.669393227078
ACH-001301,-0.509956912717
ACH-001302,-0.719268939964
ACH-001303,-0.40510441017800003
ACH-001306,-0.671066931281
ACH-001318,-0.8522676894910001
ACH-001322,-0.704001493296
ACH-001328,-0.632103210622
ACH-001332,-0.6940886836679999
ACH-001333,-0.662631804782
ACH-001336,-0.5188503482360001
ACH-001340,-0.694693254039
ACH-001346,-0.623696201812
ACH-001353,-0.811180609105
ACH-001354,-0.6505079889850001
ACH-001367,-0.868715581602
ACH-001368,-0.707145707347
ACH-001374,-1.04014431156
ACH-001375,-0.645163135585
ACH-001377,-0.714015956088
ACH-001380,-0.759429633845
ACH-001391,-0.839670761234
ACH-001407,-0.84880883083
ACH-001408,-0.599465648943
ACH-001413,-0.567071103673
ACH-001430,-0.682843452642
ACH-001431,-0.651839766815
ACH-001450,-0.6786736613950001
ACH-001496,-0.565665308567
ACH-001500,-0.7254943453910001
ACH-001521,-0.473432632561
ACH-001523,-0.5238792692199999
ACH-001532,-0.629467416109
ACH-001536,-0.723047184235
ACH-001550,-0.486005666148
ACH-001552,-0.49058576384400004
ACH-001554,-0.651867007373
ACH-001645,-0.618393110917
ACH-001654,-0.804142189499
ACH-001715,-0.652175366923
ACH-001735,-0.7849797744149999
ACH-001736,-0.44606116188100003
ACH-001737,-0.866066627142
ACH-001740,-0.6311224964150001
ACH-001745,-0.710307924685
ACH-001750,-0.757475640475
ACH-001765,-0.854580519322
ACH-001956,-0.850845337948
ACH-001957,-0.971259323617
