,KLRC1 (3821)
ACH-000004,0.127762385093
ACH-000007,0.10560834051899999
ACH-000009,0.19693761364300003
ACH-000011,0.213161597786
ACH-000012,0.36393736742
ACH-000013,0.132726381471
ACH-000014,0.132861816402
ACH-000015,0.13177255907
ACH-000017,0.16962985743500003
ACH-000018,0.0627183976757
ACH-000019,0.146409522019
ACH-000021,0.225615258358
ACH-000022,0.23170619128199998
ACH-000025,0.216260009184
ACH-000028,0.286301539394
ACH-000030,0.21609209251400002
ACH-000035,0.25826846367
ACH-000036,0.274132491059
ACH-000037,0.051651994756
ACH-000039,0.19608261059300003
ACH-000040,0.26570228116300004
ACH-000041,0.00972381285321
ACH-000042,0.23278789143000003
ACH-000045,0.274087901249
ACH-000047,0.286080631248
ACH-000052,0.120244595015
ACH-000053,0.25426058083299996
ACH-000054,0.289631844146
ACH-000055,0.13186410064999998
ACH-000060,0.292193770809
ACH-000067,0.0920043664738
ACH-000070,0.0729063237271
ACH-000075,0.277861412687
ACH-000078,0.195230493649
ACH-000082,0.319757496012
ACH-000085,0.175463960295
ACH-000086,0.260596619047
ACH-000087,0.39344510700900004
ACH-000092,0.283424741348
ACH-000095,0.29192775737300003
ACH-000097,0.228519894494
ACH-000098,0.24799053914299998
ACH-000099,0.200748351551
ACH-000108,0.302464866618
ACH-000113,0.16107465829700002
ACH-000115,0.173285866226
ACH-000116,0.25892405588000006
ACH-000118,0.260492143863
ACH-000120,0.149658951084
ACH-000123,0.278042108518
ACH-000127,0.203742803915
ACH-000128,0.160398084833
ACH-000132,0.327017343181
ACH-000133,0.0536372386421
ACH-000137,0.20060010287799998
ACH-000138,0.144580740356
ACH-000142,0.218908281032
ACH-000143,0.269735127295
ACH-000146,0.18987898904800002
ACH-000148,0.176579477773
ACH-000150,0.277880700957
ACH-000152,0.20917224279
ACH-000153,0.213501692409
ACH-000159,0.32380905383
ACH-000160,0.0886367467173
ACH-000163,0.185761303368
ACH-000167,-0.0313018763992
ACH-000168,0.264083235758
ACH-000169,0.147375160582
ACH-000178,0.26322371170200004
ACH-000182,0.21604447507
ACH-000183,0.16459717919199998
ACH-000188,0.33422340255
ACH-000189,0.470491455459
ACH-000190,0.17468113714800002
ACH-000198,0.14579657224099998
ACH-000204,0.20436106523400002
ACH-000206,0.109803484963
ACH-000207,0.0728943043305
ACH-000211,0.171504060347
ACH-000215,0.240352365368
ACH-000221,0.272007836098
ACH-000222,0.178973034824
ACH-000223,0.20311901328899998
ACH-000226,0.23661727765999999
ACH-000227,0.21152927121800003
ACH-000228,0.07878877425439999
ACH-000231,0.20496575168499997
ACH-000232,0.166516263487
ACH-000233,0.159711252017
ACH-000234,0.23956999376
ACH-000235,0.212248504695
ACH-000237,0.105206714619
ACH-000238,0.13958852885700002
ACH-000243,0.20835820927
ACH-000244,0.20866361569800002
ACH-000246,0.188812997524
ACH-000248,0.16723371482899999
ACH-000250,0.25218090496999995
ACH-000251,0.433242785023
ACH-000253,0.201289741134
ACH-000255,0.223679814294
ACH-000256,0.211150288653
ACH-000257,0.370887514303
ACH-000258,0.10045630776799999
ACH-000259,0.318724830319
ACH-000260,0.218148001708
ACH-000261,0.184896674974
ACH-000262,0.26647177540899997
ACH-000263,0.380202722331
ACH-000264,0.198960596454
ACH-000265,0.279291860614
ACH-000266,0.193205412856
ACH-000272,0.107480929024
ACH-000273,0.251479681889
ACH-000274,0.223364406395
ACH-000277,0.20409427283300002
ACH-000278,0.262609584246
ACH-000279,0.10150912053200001
ACH-000280,0.23839862467700002
ACH-000281,0.06920968183199999
ACH-000288,0.23272835439800002
ACH-000291,0.24010229998500002
ACH-000293,0.236176085619
ACH-000294,0.253652655777
ACH-000295,0.501074458577
ACH-000296,0.375488124719
ACH-000302,0.190085187814
ACH-000304,0.191548549714
ACH-000307,0.10233323352
ACH-000308,0.104698886307
ACH-000310,0.378419492844
ACH-000311,0.324574328992
ACH-000312,0.276893540253
ACH-000315,0.31704099581
ACH-000316,0.30210596352200003
ACH-000317,0.215224625427
ACH-000318,0.0999905721104
ACH-000319,0.23441924641800002
ACH-000320,0.223492973695
ACH-000322,0.151728827881
ACH-000323,0.191748284089
ACH-000324,0.26394749524
ACH-000329,0.32766683760000004
ACH-000330,0.242405990134
ACH-000331,0.324547713121
ACH-000332,0.17709059567699997
ACH-000334,0.456560886214
ACH-000335,0.136908901618
ACH-000336,0.0634397763623
ACH-000337,0.17293089693500002
ACH-000339,0.26268353001600003
ACH-000341,0.133185043476
ACH-000348,0.125968954996
ACH-000350,-0.0273231501302
ACH-000352,0.10005435211899999
ACH-000356,0.27953290258
ACH-000361,0.192541002369
ACH-000362,0.247480650421
ACH-000363,0.20700641634300002
ACH-000364,0.19258246989100003
ACH-000365,0.150533061349
ACH-000366,0.227906321781
ACH-000368,0.00256808880514
ACH-000374,0.294170426777
ACH-000375,0.200888535506
ACH-000376,0.192429320643
ACH-000381,0.222961527681
ACH-000383,0.255082544584
ACH-000387,0.200854813976
