,SNRNP25 (79622)
ACH-000004,-1.6172234877
ACH-000007,-1.51383276053
ACH-000009,-1.27913165388
ACH-000011,-1.1808682035
ACH-000012,-1.57496911109
ACH-000013,-1.89311037972
ACH-000014,-1.9137231181
ACH-000015,-1.70260771318
ACH-000017,-1.3820525389700002
ACH-000018,-1.2020142115999999
ACH-000019,-1.07288729713
ACH-000021,-1.42729908442
ACH-000022,-1.4811248079100001
ACH-000025,-1.47140929795
ACH-000028,-1.44942933383
ACH-000030,-1.33549257207
ACH-000035,-1.24664701009
ACH-000036,-1.45396183726
ACH-000037,-1.9220582122
ACH-000039,-1.65310893674
ACH-000040,-1.44044294135
ACH-000041,-1.61907914244
ACH-000042,-1.56590224456
ACH-000045,-1.67515391076
ACH-000047,-1.42269737014
ACH-000052,-1.3996823105200003
ACH-000053,-1.3161009451
ACH-000054,-1.4487402781299998
ACH-000055,-1.58437992372
ACH-000060,-1.60793986331
ACH-000067,-1.5622197962200002
ACH-000070,-1.4413379884600002
ACH-000075,-1.25687456831
ACH-000078,-1.6118344898199999
ACH-000082,-1.60508777751
ACH-000085,-1.4371921315600003
ACH-000086,-1.2886408916299998
ACH-000087,-1.55416666817
ACH-000092,-1.01301091922
ACH-000095,-1.4664540335499998
ACH-000097,-1.3433539267200003
ACH-000098,-1.5275806049599998
ACH-000099,-1.41454683981
ACH-000108,-1.50261012232
ACH-000113,-1.5123709071399998
ACH-000115,-2.0899331685599996
ACH-000116,-1.3152395291299999
ACH-000118,-1.3807333857100001
ACH-000120,-1.3940932526700003
ACH-000123,-1.5329403816100002
ACH-000127,-1.29805703838
ACH-000128,-1.4591150094299998
ACH-000132,-1.42232618601
ACH-000133,-1.39281806937
ACH-000137,-1.59765580967
ACH-000138,-1.42320613678
ACH-000142,-1.44356478454
ACH-000143,-1.3108463906899999
ACH-000146,-1.68522851979
ACH-000148,-1.7901780627700001
ACH-000150,-1.4187174646
ACH-000152,-1.23948119825
ACH-000153,-1.8266809566099997
ACH-000159,-1.2320631838200002
ACH-000160,-1.4763855018399998
ACH-000163,-1.59427971255
ACH-000167,-1.67233945597
ACH-000168,-1.56349825949
ACH-000169,-1.46824230003
ACH-000178,-1.4467362219100002
ACH-000182,-1.4643648600699999
ACH-000183,-1.56306131101
ACH-000188,-1.6757443318
ACH-000189,-1.33415084859
ACH-000190,-1.23335284767
ACH-000198,-1.4576530556799998
ACH-000204,-1.45051446924
ACH-000206,-1.33472992715
ACH-000207,-1.4726100922799998
ACH-000211,-1.6197771022100003
ACH-000215,-1.40489889407
ACH-000221,-1.6681686098299997
ACH-000222,-1.66095303072
ACH-000223,-1.53040776051
ACH-000226,-1.43206023888
ACH-000227,-1.46611748937
ACH-000228,-1.4340241921599999
ACH-000231,-1.62659710706
ACH-000232,-1.4886610494999999
ACH-000233,-1.59940509481
ACH-000234,-1.03660866546
ACH-000235,-1.3020324865700001
ACH-000237,-1.6806705807
ACH-000238,-1.5804883243099999
ACH-000243,-1.5379112513600002
ACH-000244,-1.5274857829600001
ACH-000246,-1.36466439886
ACH-000248,-1.28514787888
ACH-000250,-1.1577724647499998
ACH-000251,-1.4301863163600002
ACH-000253,-1.65074650109
ACH-000255,-1.36885999701
ACH-000256,-1.4683965530399998
ACH-000257,-1.6734924994799998
ACH-000258,-1.1419355161
ACH-000259,-1.3831310048899998
ACH-000260,-1.62806819817
ACH-000261,-1.8082607180599999
ACH-000262,-1.28282948849
ACH-000263,-1.89405696428
ACH-000264,-2.05691250845
ACH-000265,-1.5734542108399998
ACH-000266,-1.5119866526499999
ACH-000272,-1.26268846953
ACH-000273,-1.4640327180300001
ACH-000274,-1.52812677141
ACH-000277,-1.25480361203
ACH-000278,-1.61389122526
ACH-000279,-1.56895756835
ACH-000280,-1.7686869056299999
ACH-000281,-1.33962739407
ACH-000288,-1.7625260437299999
ACH-000291,-1.46861126603
ACH-000293,-1.59625135505
ACH-000294,-1.60836989334
ACH-000295,-1.4146156390600002
ACH-000296,-1.51834803931
ACH-000302,-1.51289040627
ACH-000304,-1.21475171823
ACH-000307,-1.3564471823500002
ACH-000308,-1.29180890342
ACH-000310,-1.51564487856
ACH-000311,-1.5293982677899998
ACH-000312,-1.47528721871
ACH-000315,-1.59871296704
ACH-000316,-1.3793378401299998
ACH-000317,-0.9259635589249999
ACH-000318,-1.67928497605
ACH-000319,-1.5571156025600001
ACH-000320,-1.5196599710799998
ACH-000322,-1.7065949543099999
ACH-000323,-1.52196059319
ACH-000324,-1.44262053056
ACH-000329,-1.5103968158
ACH-000330,-1.23479162952
ACH-000331,-1.4006322747600002
ACH-000332,-1.7023720655
ACH-000334,-1.4914801531600002
ACH-000335,-1.0878917437200002
ACH-000336,-1.5564925170700001
ACH-000337,-1.53171543939
ACH-000339,-1.5908604185600002
ACH-000341,-2.0245269278299998
ACH-000348,-1.6062940414700002
ACH-000350,-1.7295703047400002
ACH-000352,-1.3968502752899998
ACH-000356,-1.86490449557
ACH-000361,-1.63477415233
ACH-000362,-1.46671344106
ACH-000363,-1.5393404605399998
ACH-000364,-1.4102219012000001
ACH-000365,-1.29959066595
ACH-000366,-1.50486322993
ACH-000368,-1.61196210787
ACH-000374,-1.33955486459
ACH-000375,-1.5943046497799997
ACH-000376,-1.35859483613
ACH-000381,-1.7170868373700001
ACH-000383,-1.3089698511299999
ACH-000387,-1.49379836666
ACH-000389,-1.3987553156
ACH-000390,-1.6073541336200001
ACH-000393,-1.6097404557100001
ACH-000395,-1.2978572367399999
ACH-000397,-1.54085879941
ACH-000401,-1.69811572625
ACH-000402,-1.66501697134
ACH-000403,-1.44086735149
ACH-000404,-1.37858989003
ACH-000406,-1.61089151639
ACH-000407,-1.38256248383
ACH-000408,-1.70870820356
ACH-000410,-1.6694674557
ACH-000411,-1.30940511006
ACH-000414,-1.8688558086099998
ACH-000415,-1.6381024264700002
ACH-000416,-1.52919270187
ACH-000420,-1.77589109542
ACH-000421,-1.4006817775799998
ACH-000424,-1.49228898414
ACH-000425,-1.24245563749
ACH-000426,-1.32590144251
ACH-000427,-1.51263322379
ACH-000433,-1.28812578705
ACH-000436,-1.7468132103999998
ACH-000444,-1.3752539095899998
ACH-000445,-1.35529023685
ACH-000448,-1.36354815544
ACH-000450,-1.0067540854200001
ACH-000452,-1.57381535125
ACH-000454,-1.43803338816
ACH-000458,-1.45715021053
ACH-000459,-1.48595100036
ACH-000460,-1.51928402503
ACH-000461,-1.9761890976499998
ACH-000463,-1.47660197187
ACH-000464,-1.4857391800600002
ACH-000466,-1.50376764184
ACH-000467,-1.28152261372
ACH-000468,-1.45302034519
ACH-000469,-1.4455628469
ACH-000470,-1.5108542848299997
ACH-000471,-1.52100506377
ACH-000472,-1.9154977254199999
ACH-000473,-1.43917361076
ACH-000475,-1.7058658820500001
ACH-000476,-1.77826420039
ACH-000477,-1.39820261826
ACH-000480,-1.51097600665
ACH-000481,-1.65770499301
ACH-000483,-1.9012609034799999
ACH-000484,-1.42578988875
ACH-000485,-1.5475978788999998
ACH-000486,-1.35724796867
ACH-000487,-1.56533694984
ACH-000488,-1.43084597748
ACH-000490,-1.3732503822100002
ACH-000491,-1.23549161553
ACH-000495,-1.2196067963200001
ACH-000496,-1.7879022454599998
ACH-000499,-1.5949024190799999
ACH-000500,-1.08820617179
ACH-000502,-1.51194458384
ACH-000503,-1.7899268841
ACH-000505,-1.32798970464
ACH-000507,-1.46834396912
ACH-000510,-1.47247568979
ACH-000511,-1.3300981385700001
ACH-000512,-1.12879721941
ACH-000516,-1.7465678455200002
ACH-000517,-1.4789169199899999
ACH-000518,-1.18319334124
ACH-000520,-1.52859986449
ACH-000521,-1.5100582627099999
ACH-000522,-1.7025040444400001
ACH-000524,-1.3581564928299998
ACH-000527,-1.5220323586700002
ACH-000528,-1.3838455918099999
ACH-000537,-1.2248842878200001
ACH-000541,-1.37121832812
ACH-000542,-1.5148929277899998
ACH-000544,-1.3540057503999998
ACH-000545,-1.48879360537
ACH-000547,-1.24930223851
ACH-000548,-1.40140021854
ACH-000549,-1.36228567097
ACH-000550,-1.60213826493
ACH-000552,-1.3861316108700001
ACH-000556,-1.5441804592100001
ACH-000557,-1.8323183845500002
ACH-000570,-1.41205194943
ACH-000571,-1.9867981188900004
ACH-000573,-1.6535685310100001
ACH-000576,-1.7628534911000002
ACH-000580,-1.61372033356
ACH-000584,-1.7688474298400003
ACH-000585,-1.67198163229
ACH-000588,-1.3651570857
ACH-000589,-1.37611082459
ACH-000591,-1.70999578975
ACH-000593,-1.5499861746399999
ACH-000600,-1.24218764646
ACH-000601,-1.50304901876
ACH-000604,-1.45505384472
ACH-000605,-1.7742881432700002
ACH-000606,-1.42294211451
ACH-000608,-1.2817871595
ACH-000614,-1.0076638822
ACH-000616,-1.5498899246000002
ACH-000618,-1.56220429974
ACH-000619,-1.6594369691799997
ACH-000620,-1.28252779221
ACH-000621,-1.5108458278999999
ACH-000622,-1.06519475863
ACH-000623,-1.5386044069299998
ACH-000624,-1.3910051084200001
ACH-000627,-1.3028923942100001
ACH-000630,-1.3704139464200003
ACH-000632,-1.74671060545
ACH-000633,-1.3459951040600002
ACH-000637,-1.5704978445700002
ACH-000638,-1.57795454727
ACH-000646,-1.2680563062399999
ACH-000647,-1.52874093947
ACH-000648,-1.50338693542
ACH-000649,-1.24657799315
ACH-000651,-1.74727779878
ACH-000652,-1.44743711042
ACH-000653,-1.7236637780000001
ACH-000657,-1.51389941064
ACH-000658,-1.73542313337
ACH-000661,-1.60169778403
ACH-000662,-1.5949243060799998
ACH-000663,-1.45785708593
ACH-000665,-1.4636311851100001
ACH-000671,-1.6136164079100002
ACH-000673,-1.40839085845
ACH-000676,-1.2931301480600002
ACH-000677,-0.8446642283750001
ACH-000681,-1.48539670603
ACH-000682,-1.44862864721
ACH-000683,-1.4972129407499999
ACH-000684,-1.5374240117299998
ACH-000688,-1.40735475756
ACH-000693,-1.40108771024
ACH-000694,-1.37825985753
ACH-000695,-1.68102276687
ACH-000696,-1.32564589913
ACH-000697,-1.26595466679
ACH-000699,-2.16083486618
ACH-000701,-1.45028692029
ACH-000706,-1.6195074236700002
ACH-000711,-1.42975342859
ACH-000713,-1.56586652579
ACH-000714,-1.5593829050499999
ACH-000718,-1.496370534
ACH-000720,-1.4393385047
ACH-000721,-1.3672601955099999
ACH-000724,-1.4602573923500002
ACH-000725,-1.3986855083
ACH-000732,-1.6922528679100002
ACH-000734,-1.5117335125799998
ACH-000735,-1.35613981143
ACH-000736,-1.4771147652599999
ACH-000738,-1.32916628951
ACH-000746,-1.4834706827500002
ACH-000747,-1.51734315653
ACH-000748,-1.67886752764
ACH-000753,-1.85464202292
ACH-000756,-1.3293453205399999
ACH-000757,-1.44996766294
ACH-000758,-1.4169318249
ACH-000760,-1.30633703123
ACH-000763,-0.998257365514
ACH-000764,-1.4672344849399999
ACH-000765,-1.4038170022999998
ACH-000766,-1.5748902345700002
ACH-000767,-1.5461507733000002
ACH-000768,-1.1838665309999998
ACH-000769,-1.38913838583
ACH-000770,-1.4229739381400002
ACH-000771,-1.3786186453100002
ACH-000773,-1.44413906954
ACH-000776,-1.65872741201
ACH-000777,-1.40032952586
ACH-000778,-1.90233477902
ACH-000781,-1.60137931534
ACH-000782,-1.55157686933
ACH-000783,-1.8049711035099998
ACH-000784,-1.4513050271399999
ACH-000785,-1.8047944899500001
ACH-000787,-1.58169188045
ACH-000788,-1.53600055151
ACH-000791,-1.38643778119
ACH-000792,-1.5596391534600003
ACH-000794,-1.46051642389
ACH-000796,-1.2997762348100002
ACH-000799,-1.62397065927
ACH-000800,-1.99995495564
ACH-000802,-1.5285475199599998
ACH-000804,-1.71408337819
ACH-000805,-1.38476574707
ACH-000809,-1.3070279510299998
ACH-000810,-1.6865065744799999
ACH-000811,-1.44604578257
ACH-000817,-1.36926968933
ACH-000819,-1.4817548164200003
ACH-000820,-1.2133610234899999
ACH-000821,-1.3183283010200002
ACH-000822,-1.4159571903100001
ACH-000823,-1.31861119039
ACH-000824,-1.7146158453100002
ACH-000827,-1.40234118739
ACH-000829,-1.14180038036
ACH-000831,-1.79430390605
ACH-000832,-1.5166384362600003
ACH-000833,-1.60455619226
ACH-000834,-1.58509875736
ACH-000835,-1.39122560461
ACH-000836,-1.63785918306
ACH-000837,-1.5962165793599998
ACH-000838,-1.71340573936
ACH-000839,-1.38114063027
ACH-000840,-1.64474096979
ACH-000841,-1.7610888715400002
ACH-000843,-1.28254096599
ACH-000846,-1.8873979022299998
ACH-000847,-1.74102552664
ACH-000848,-1.5102946907700001
ACH-000849,-1.5858201652200001
ACH-000851,-1.41085302181
ACH-000855,-1.42467598927
ACH-000856,-1.80702447508
ACH-000858,-1.45102675821
ACH-000859,-1.3301609618799999
ACH-000861,-1.6869317222
ACH-000862,-1.37763854879
ACH-000865,-1.24677481413
ACH-000866,-1.48858772161
ACH-000867,-1.8148412733700001
ACH-000869,-1.38973632079
ACH-000872,-1.47229475686
ACH-000873,-1.30695543365
ACH-000876,-1.12723815177
ACH-000878,-1.6286627522200001
ACH-000880,-1.5004787848899999
ACH-000881,-1.4247195501899999
ACH-000882,-1.37051874476
ACH-000884,-1.5109377155000001
ACH-000885,-1.33340820732
ACH-000887,-1.43004618063
ACH-000888,-1.7202934028599999
ACH-000889,-1.6752708850100002
ACH-000890,-1.86957796748
ACH-000896,-1.43001409945
ACH-000898,-1.41536599085
ACH-000900,-1.6521416386899999
ACH-000901,-1.9216584738900002
ACH-000905,-1.52203936599
ACH-000906,-1.3908792372299998
ACH-000907,-1.25323006513
ACH-000910,-1.4395788557799998
ACH-000911,-1.35578601695
ACH-000912,-1.39581161706
ACH-000913,-1.28070229938
ACH-000915,-1.5134187052
ACH-000916,-1.63448971058
ACH-000917,-1.33097616098
ACH-000921,-1.30825573266
ACH-000924,-1.40710402135
ACH-000926,-1.2383506714599999
ACH-000928,-1.68111391946
ACH-000929,-1.69837811942
ACH-000932,-1.31344783891
ACH-000935,-1.61316374287
ACH-000936,-1.39439241929
ACH-000937,-1.58478354662
ACH-000938,-1.43325784994
ACH-000939,-1.87344812863
ACH-000941,-1.40262487724
ACH-000943,-1.6255835256400002
ACH-000946,-1.57615936811
ACH-000947,-1.67214862834
ACH-000948,-1.6792313213699999
ACH-000950,-1.72467786591
ACH-000953,-1.7390478823500002
ACH-000957,-1.45453617364
ACH-000958,-1.53178423368
ACH-000960,-1.61785869109
ACH-000963,-1.95460579382
ACH-000968,-1.19852599321
ACH-000969,-1.72592693009
ACH-000973,-1.5194788579299998
ACH-000974,-1.4780616146399999
ACH-000975,-1.35547345407
ACH-000976,-1.6045736175
ACH-000978,-1.9674989207700002
ACH-000980,-1.56143161553
ACH-000984,-1.5378809276499998
ACH-000986,-1.33865040802
ACH-000988,-1.5328847045899998
ACH-000993,-1.52883368907
ACH-000994,-2.22065471862
ACH-000996,-1.51242136032
ACH-001001,-1.70518766507
ACH-001020,-1.81041817623
ACH-001028,-1.26884715892
ACH-001031,-1.64014864803
ACH-001038,-1.58908680924
ACH-001048,-1.51371062235
ACH-001050,-1.2382282284200001
ACH-001053,-1.25568560741
ACH-001054,-1.4573773347299999
ACH-001061,-1.23114867062
ACH-001067,-1.49940508757
ACH-001075,-1.5034333566799998
ACH-001096,-1.44244554697
ACH-001128,-1.7586310833400003
ACH-001134,-1.49398836093
ACH-001151,-1.37916814389
ACH-001163,-1.5681589577700001
ACH-001164,-1.39293718428
ACH-001173,-1.4112357098700001
ACH-001183,-1.41353101879
ACH-001184,-1.7387853826400004
ACH-001190,-1.53377997242
ACH-001192,-1.71700338141
ACH-001193,-1.9974541098700003
ACH-001196,-1.6565782487799998
ACH-001197,-1.67345074708
ACH-001205,-1.3816873445200002
ACH-001211,-1.74756457771
ACH-001212,-1.5744100987799998
ACH-001228,-1.87009743634
ACH-001232,-1.5310914284900001
ACH-001239,-1.32704014263
ACH-001274,-1.32622922286
ACH-001275,-1.60987997937
ACH-001277,-1.81102792197
ACH-001278,-1.39090955491
ACH-001280,-1.80160407863
ACH-001283,-1.4205077529199999
ACH-001289,-1.56342066815
ACH-001295,-1.5395793591799998
ACH-001300,-1.6241946960100002
ACH-001301,-1.28459557306
ACH-001302,-1.41675125463
ACH-001303,-1.49814113566
ACH-001306,-1.48450619764
ACH-001318,-1.8327280653599998
ACH-001322,-1.46511107105
ACH-001328,-1.28419794365
ACH-001332,-1.59761855218
ACH-001333,-1.9276382851400002
ACH-001336,-1.4594209010699999
ACH-001340,-1.42876723272
ACH-001346,-1.45950530907
ACH-001353,-1.51621812106
ACH-001354,-1.72650927675
ACH-001367,-1.24099688376
ACH-001368,-1.69493224386
ACH-001374,-1.52891997442
ACH-001375,-1.22767732599
ACH-001377,-1.52309492076
ACH-001380,-1.35692594788
ACH-001391,-1.6160332446
ACH-001407,-1.5245486046899999
ACH-001408,-1.44581600585
ACH-001413,-1.33139456161
ACH-001430,-1.12971247934
ACH-001431,-1.3444550488100002
ACH-001450,-1.2576429061299998
ACH-001496,-1.5044125769999999
ACH-001500,-1.669126065
ACH-001521,-1.37784162313
ACH-001523,-1.8114639974000002
ACH-001532,-1.3513111053
ACH-001536,-1.46984364929
ACH-001550,-1.40473268528
ACH-001552,-1.4719113646000002
ACH-001554,-1.5002405098299998
ACH-001645,-1.50773026456
ACH-001654,-1.5065383102
ACH-001715,-1.85938804344
ACH-001735,-1.5997944151199999
ACH-001736,-1.22130295309
ACH-001737,-1.01711963574
ACH-001740,-1.4935571223700002
ACH-001745,-1.47728727148
ACH-001750,-1.48642903595
ACH-001765,-1.8249676320400003
ACH-001956,-1.9004812507099997
ACH-001957,-1.55142320581
