,EP300 (2033)
ACH-000004,-0.539227016817
ACH-000007,-0.415221884358
ACH-000009,-0.511778092436
ACH-000011,-0.126875444923
ACH-000012,-0.23717394829
ACH-000013,-0.8785651289149999
ACH-000014,-1.1241723149
ACH-000015,-0.5957912346850001
ACH-000017,-1.29003896906
ACH-000018,-0.947283516418
ACH-000019,0.382294284649
ACH-000021,-0.440184347294
ACH-000022,-0.30516636349599996
ACH-000025,-0.315883746779
ACH-000028,-0.336573657281
ACH-000030,-0.019864398737299997
ACH-000035,-0.8039837803990001
ACH-000036,0.0307586087003
ACH-000037,-0.22877175797899998
ACH-000039,0.138910130932
ACH-000040,-0.8148018281380001
ACH-000041,-0.741897601205
ACH-000042,-0.31466748003600004
ACH-000045,-0.631511325898
ACH-000047,-0.057646111635999996
ACH-000052,-0.341076608806
ACH-000053,-1.3327540592
ACH-000054,0.0136036725101
ACH-000055,-0.330468183249
ACH-000060,-0.537363763827
ACH-000067,-0.551140751257
ACH-000070,-0.759619874445
ACH-000075,-0.258097331825
ACH-000078,0.08195725027160002
ACH-000082,-1.08044791935
ACH-000085,-0.38570436313600004
ACH-000086,-0.190600796958
ACH-000087,-0.610014746711
ACH-000092,-0.119915238199
ACH-000095,-0.359536398325
ACH-000097,-0.275921022212
ACH-000098,-0.458440169945
ACH-000099,-1.14302993632
ACH-000108,0.24484583143199998
ACH-000113,-0.587865018487
ACH-000115,-2.3040555564900003
ACH-000116,-0.441020404609
ACH-000118,-0.149465107227
ACH-000120,-0.622795071049
ACH-000123,-0.781758906057
ACH-000127,-0.553767368488
ACH-000128,0.0855161946503
ACH-000132,-0.349033968394
ACH-000133,0.005913843112649999
ACH-000137,-0.38395936678900006
ACH-000138,0.35571682253
ACH-000142,-0.0262263772239
ACH-000143,-0.7748019868160001
ACH-000146,-1.6158735056600002
ACH-000148,-0.683057180666
ACH-000150,0.31852896461999997
ACH-000152,0.14057357121
ACH-000153,-0.479853559155
ACH-000159,-0.357706536772
ACH-000160,-0.226973372168
ACH-000163,-0.943567101208
ACH-000167,0.0560347772557
ACH-000168,-1.0090805427299998
ACH-000169,-0.950538994847
ACH-000178,-0.17741257872299998
ACH-000182,0.0570337218917
ACH-000183,-1.1049212093
ACH-000188,0.39967600486599997
ACH-000189,-0.32295354254299996
ACH-000190,-0.132551745744
ACH-000198,-0.963429282791
ACH-000204,-0.958319814887
ACH-000206,-0.704844105987
ACH-000207,-0.171348088351
ACH-000211,0.0368552540139
ACH-000215,-0.6687229803600001
ACH-000221,-0.588340936264
ACH-000222,-0.5112927281549999
ACH-000223,-0.747570587207
ACH-000226,-0.675981460672
ACH-000227,-1.31902440968
ACH-000228,-0.29289726933800003
ACH-000231,-0.425188772354
ACH-000232,-0.0443503304963
ACH-000233,-1.27043538583
ACH-000234,0.06480569862480001
ACH-000235,0.19506596755199998
ACH-000237,0.0750879340773
ACH-000238,0.0921541285003
ACH-000243,-0.944273108309
ACH-000244,-0.239625874142
ACH-000246,-0.497765639935
ACH-000248,-0.8940866768960001
ACH-000250,-0.850076229479
ACH-000251,0.42496411893299996
ACH-000253,-0.8754329514939999
ACH-000255,0.134868310026
ACH-000256,-0.5660809498489999
ACH-000257,-0.217923825595
ACH-000258,-0.6850756161339999
ACH-000259,-0.570968700523
ACH-000260,-0.278632230212
ACH-000261,-0.521119860733
ACH-000262,-0.488385527394
ACH-000263,-1.6194376232499998
ACH-000264,-0.919409571413
ACH-000265,-0.384651335404
ACH-000266,1.56049747044
ACH-000272,-0.295836921203
ACH-000273,-0.0545653642976
ACH-000274,-0.6076001912219999
ACH-000277,-1.04337885025
ACH-000278,0.357191448607
ACH-000279,-0.8161439951360001
ACH-000280,-0.2652860885
ACH-000281,0.45598743719800006
ACH-000288,-0.00347622662859
ACH-000291,-0.6449838264150001
ACH-000293,-0.313308991155
ACH-000294,-0.846067571699
ACH-000295,-0.869290337338
ACH-000296,-0.790648624595
ACH-000302,-0.472127123953
ACH-000304,-0.8182385519850001
ACH-000307,-0.17092548245
ACH-000308,-0.577444260369
ACH-000310,-0.04259739446880001
ACH-000311,0.148382316666
ACH-000312,-0.53292343992
ACH-000315,-1.20245484594
ACH-000316,-0.11352579917899999
ACH-000317,-0.750877474306
ACH-000318,-1.03004456922
ACH-000319,-0.230412919951
ACH-000320,-0.203843596776
ACH-000322,-0.159938151211
