,ATN1 (1822)
ACH-000614,-0.226068109664
ACH-000616,0.0777555573838
ACH-000618,-0.23967879714600002
ACH-000619,-0.310642927378
ACH-000620,-0.253064647104
ACH-000621,-0.39010157273100005
ACH-000622,-0.30654540714699996
ACH-000623,-0.305277134909
ACH-000624,-0.307182051455
ACH-000627,-0.265431690543
ACH-000630,-0.23049668673700002
ACH-000632,0.052678152575400004
ACH-000633,-0.616452009425
ACH-000637,-0.306183641543
ACH-000638,-0.483122831016
ACH-000646,-0.5085167100419999
ACH-000647,-0.320691767193
ACH-000648,-0.418727458752
ACH-000649,-0.376990181766
ACH-000651,-0.362394846151
ACH-000652,-0.298122095543
ACH-000653,-0.058278721874199996
ACH-000657,-0.325011528667
ACH-000658,0.047650431763000003
ACH-000661,-0.189623620509
ACH-000662,-0.115202686121
ACH-000663,-0.291429130458
ACH-000665,-0.239237615916
ACH-000671,-0.276758746693
ACH-000673,-0.395823689182
ACH-000676,-0.44025487281000003
ACH-000677,-0.271043106431
ACH-000681,-0.28683860402399997
ACH-000682,-0.461182593196
ACH-000683,-0.285415488959
ACH-000684,-0.343773051316
ACH-000688,-0.049325342096300004
ACH-000693,-0.370905225599
ACH-000694,-0.24655839628100001
ACH-000695,-0.314916675871
ACH-000696,-0.111127640738
ACH-000697,-0.285467750704
ACH-000699,-0.182316325689
ACH-000701,-0.425195123159
ACH-000706,-0.353621165028
ACH-000711,-0.317679673915
ACH-000713,0.0831618177664
ACH-000714,-0.46135618620200003
ACH-000718,-0.350522459213
ACH-000720,-0.258240368015
ACH-000721,-0.295120625739
ACH-000724,-0.13489933078500002
ACH-000725,-0.193234182856
ACH-000732,-0.310392140388
ACH-000734,-0.387785260664
ACH-000735,-0.14175698910499998
ACH-000736,-0.10619319582699999
ACH-000738,-0.25854639454100004
ACH-000746,-0.30010801904199996
ACH-000747,-0.276944610913
ACH-000748,-0.29155968279
ACH-000753,-0.27229024313
ACH-000756,-0.255428410945
ACH-000757,-0.497301726427
ACH-000758,-0.07835687037389999
ACH-000760,-0.25499770819
ACH-000763,-0.16650151004
ACH-000764,-0.28743969282
ACH-000765,-0.20197193695500001
ACH-000766,-0.33723046572899995
ACH-000767,-0.264774443998
ACH-000768,-0.236536112222
ACH-000769,-0.160629130979
ACH-000770,-0.310250582929
ACH-000771,-0.35547424553499996
ACH-000773,-0.07538757106499999
ACH-000776,-0.122599675403
ACH-000777,-0.0825421351937
ACH-000778,-0.0939450386878
ACH-000781,-0.257596795555
ACH-000782,0.006573519425030001
ACH-000783,-0.26999592245000004
ACH-000784,-0.451212580167
ACH-000785,-0.22608657873500002
ACH-000787,-0.224009130178
ACH-000788,-0.279931294419
ACH-000791,-0.19352803666700003
ACH-000792,-0.179663757698
ACH-000794,-0.031010739238
ACH-000796,-0.25259332809
ACH-000799,-0.50366764045
ACH-000800,0.101628854477
ACH-000802,-0.288377958654
ACH-000804,-0.6494192329039999
ACH-000805,-0.25414317919199997
ACH-000809,-0.21251583589499998
ACH-000810,-0.08576357033700001
ACH-000811,-0.203041157168
ACH-000817,-0.305810214029
ACH-000819,-0.257863254515
ACH-000820,-0.0617583936465
ACH-000821,-0.358497202813
ACH-000822,-0.07427744517789998
ACH-000823,-0.247901078401
ACH-000824,-0.39135713536
ACH-000827,-0.284453451138
ACH-000829,-0.297027583391
ACH-000831,-0.339991289875
ACH-000832,-0.295444042654
ACH-000833,-0.18546197479
ACH-000834,-0.389841870899
ACH-000835,-0.0520892191875
ACH-000836,0.222474190894
ACH-000837,-0.190275544081
ACH-000838,-0.5753731354
ACH-000839,-0.20355751181499998
ACH-000840,-0.08894886997160001
ACH-000841,-0.447113612963
ACH-000843,-0.148211122838
ACH-000846,-0.23063506845600001
ACH-000847,-0.154444596629
ACH-000848,-0.222595903257
ACH-000849,-0.154713653499
ACH-000851,-0.27525556254
ACH-000855,-0.0910322293152
ACH-000856,-0.028180913393500002
ACH-000858,-0.465205564113
ACH-000859,0.0653526065124
ACH-000861,-0.22241273933699998
ACH-000862,-0.187529217128
ACH-000865,-0.309472101892
ACH-000866,-0.364167309239
ACH-000867,-0.39437567503
ACH-000869,-0.206891061716
ACH-000872,-0.35131436483499995
ACH-000873,-0.129872079568
ACH-000876,-0.32327745847899997
ACH-000878,-0.419867328056
ACH-000880,-0.0805519043992
ACH-000881,-0.33682226509
ACH-000882,-0.303702143119
ACH-000884,-0.344462603916
ACH-000885,-0.297103923961
ACH-000887,-0.20715704010299998
ACH-000888,-0.232153944132
ACH-000889,-0.37606602036799996
ACH-000890,-0.22399835493200002
ACH-000896,-0.290822398278
ACH-000898,0.079412113488
ACH-000900,-0.358980042683
ACH-000901,-0.261170858953
ACH-000905,-0.208722011098
ACH-000906,-0.384390006388
ACH-000907,-0.20850643378699998
ACH-000910,-0.27960436148699996
ACH-000911,-0.228744388122
ACH-000912,-0.245016527163
ACH-000913,-0.30365095376699996
ACH-000915,-0.161267714491
ACH-000916,-0.313062543033
ACH-000917,-0.23161320960700002
ACH-000921,-0.20761849090999998
ACH-000924,-0.37349282538500006
ACH-000926,-0.223953885691
ACH-000928,-0.318759556199
ACH-000929,-0.232168859626
ACH-000932,-0.341555797894
ACH-000935,-0.359805180562
ACH-000936,-0.267564451686
ACH-000937,-0.263747519034
ACH-000938,-0.336478799078
ACH-000939,0.417503412083
ACH-000941,-0.029354746729200003
ACH-000943,-0.153942188491
ACH-000946,-0.203459919915
ACH-000947,-0.285461417489
ACH-000948,-0.193909287118
ACH-000950,-0.398707887969
ACH-000953,-0.35235537814199996
ACH-000957,-0.16046048311799999
ACH-000958,-0.154933260037
ACH-000960,-0.320424894896
ACH-000963,-0.449916546715
ACH-000968,-0.241450329313
ACH-000969,-0.229910970452
ACH-000973,-0.239430981978
ACH-000974,-0.34986003873800003
ACH-000975,-0.38644210731
ACH-000976,-0.44651997158999995
ACH-000978,-0.428788391946
ACH-000980,-0.261247098274
ACH-000984,-0.300347384412
ACH-000986,-0.275242564261
ACH-000988,0.0669596133906
ACH-000993,-0.175872303902
ACH-000994,-0.227016499703
ACH-000996,-0.466022624137
ACH-001001,-0.26230787705200004
ACH-001020,-0.00729872021312
ACH-001028,-0.294537081959
ACH-001031,-0.318195767089
ACH-001038,-0.293207773069
ACH-001048,-0.278070244101
ACH-001050,-0.542484179699
ACH-001053,-0.213972583141
ACH-001054,-0.34888707084200005
ACH-001061,-0.08407179337819999
ACH-001067,-0.448947492775
ACH-001075,-0.27353101736499996
ACH-001096,-0.295131360401
ACH-001128,1.36858638118
ACH-001134,-0.211130316798
ACH-001151,-0.178902949209
ACH-001163,-0.231708759533
ACH-001164,-0.399770673433
ACH-001173,-0.167186810947
ACH-001183,-0.0497668124917
ACH-001184,-0.126745269763
ACH-001190,0.025737786699900005
ACH-001192,-0.15350469796900001
ACH-001193,-0.7038007165860001
ACH-001196,-0.48202100922200003
ACH-001197,-0.395768291068
ACH-001205,-0.237472007524
ACH-001211,0.24023526339899998
ACH-001212,-0.498046296511
ACH-001228,-0.225534529287
ACH-001232,-0.0617338514676
ACH-001239,-0.267961125465
ACH-001274,-0.4202366268
ACH-001275,-0.366056753516
ACH-001277,0.111404534658
ACH-001278,-0.431947323689
ACH-001280,-0.774726044664
ACH-001283,-0.29139033224800004
ACH-001289,-0.372657381088
ACH-001295,-0.331702561461
ACH-001300,-0.592605219103
ACH-001301,-0.22509665319000002
ACH-001302,-0.726788756909
ACH-001303,-0.276919526864
ACH-001306,-0.0792048439999
ACH-001318,-0.149704465342
ACH-001322,-0.08443336055970001
ACH-001328,-0.275320749067
ACH-001332,-0.581093899131
ACH-001333,-0.0973033995837
ACH-001336,-0.43308521345
ACH-001340,-0.364380122259
ACH-001346,-0.153919639237
ACH-001353,-0.195946645158
ACH-001354,0.11530784962099999
ACH-001367,-0.21940399479400002
ACH-001368,-0.280988918037
ACH-001374,-0.372159577394
ACH-001375,-0.32931488953000004
ACH-001377,-0.6201143156109999
ACH-001380,-0.08828376489919999
ACH-001391,-0.472882415177
ACH-001407,-0.355666414722
ACH-001408,-0.38538644119000004
ACH-001413,-0.310957490645
ACH-001430,-0.09781312402889998
ACH-001431,-0.249049744505
ACH-001450,-0.12874636270300002
ACH-001496,-0.0403146836611
ACH-001500,-0.0358008164545
ACH-001521,-0.141005628484
ACH-001523,-0.364195941508
ACH-001532,-0.189208298895
ACH-001536,-0.313927707172
ACH-001550,0.296642418477
ACH-001552,-0.42691096661399996
ACH-001554,-0.48472118162
ACH-001645,-0.35210092406599997
ACH-001654,-0.162081764964
ACH-001715,-0.18703528809099998
ACH-001735,-0.295050243662
ACH-001736,-0.235496692767
ACH-001737,-0.300258397694
ACH-001740,-0.335443180692
ACH-001745,-0.07785622393830001
ACH-001750,-0.13643904365499998
ACH-001765,-0.173763593523
ACH-001956,-0.127778655554
ACH-001957,-0.233875529448
