,ILVBL (10994)
ACH-000207,-0.41677442498899997
ACH-000211,-0.311785145476
ACH-000215,-0.121382253283
ACH-000221,-0.131904903155
ACH-000222,-0.0676945757444
ACH-000223,-0.227304872575
ACH-000226,-0.00767024799399
ACH-000227,-0.160311392566
ACH-000228,-0.175742433131
ACH-000231,-0.06879429184210001
ACH-000232,-0.0795049593265
ACH-000233,-0.297062008494
ACH-000234,-0.23398721317600002
ACH-000235,-0.143024741712
ACH-000237,-0.09774116359610001
ACH-000238,-0.28483081835900004
ACH-000243,-0.0832350782832
ACH-000244,-0.25151408483800003
ACH-000246,-0.26530476721
ACH-000248,-0.36821888209299997
ACH-000250,-0.243936913469
ACH-000251,-0.404699159903
ACH-000253,-0.134129273115
ACH-000255,-0.244107675066
ACH-000256,-0.23321888766399998
ACH-000257,-0.271942914453
ACH-000258,-0.348680347909
ACH-000259,-0.14687338430400002
ACH-000260,-0.21748742038000002
ACH-000261,-0.262809974171
ACH-000262,-0.146064829609
ACH-000263,-0.0576854719759
ACH-000264,-0.140528610955
ACH-000265,-0.176886428005
ACH-000266,-0.15768278931399998
ACH-000272,-0.24780495330400001
ACH-000273,-0.194038989948
ACH-000274,-0.192452635344
ACH-000277,-0.107475629899
ACH-000278,-0.332643099638
ACH-000279,-0.212649355426
ACH-000280,-0.18077254797800002
ACH-000281,-0.05280708049869999
ACH-000288,-0.18160026392700002
ACH-000291,-0.22723985195399998
ACH-000293,-0.28428110590399996
ACH-000294,-0.326675344144
ACH-000295,-0.29710150982
ACH-000296,-0.538054213609
ACH-000302,-0.45017597409800003
ACH-000304,-0.424847711786
ACH-000307,-0.07540585238099999
ACH-000308,-0.273008340938
ACH-000310,-0.198790647165
ACH-000311,0.0978747164342
ACH-000312,0.0103015910721
ACH-000315,-0.18700950364500002
ACH-000316,-0.133077665781
ACH-000317,-0.048079504297900005
ACH-000318,-0.300174836417
ACH-000319,-0.19332656255300001
ACH-000320,0.057764666583
ACH-000322,-0.06402430127780001
ACH-000323,-0.264980255955
ACH-000324,-0.46216337563
ACH-000329,-0.101417824933
ACH-000330,-0.04254495916119999
ACH-000331,-0.162050009922
ACH-000332,-0.251609791382
ACH-000334,0.09170003035299999
ACH-000335,0.232361888399
ACH-000336,0.043340469816399996
ACH-000337,-0.118381904697
ACH-000339,-0.0568865032278
ACH-000341,-0.238625509573
ACH-000348,-0.136771134084
ACH-000350,-0.130232113619
ACH-000352,-0.034559132863400004
ACH-000356,-0.35260608542599997
ACH-000361,0.197298731465
ACH-000362,-0.0790029457908
ACH-000363,-0.33878991433
ACH-000364,-0.473010158847
ACH-000365,-0.188187822515
ACH-000366,-0.0683263509152
ACH-000368,0.0116278346176
ACH-000374,0.24794782840799998
ACH-000375,-0.0593700216481
ACH-000376,-0.22345920911699999
ACH-000381,-0.131295445602
ACH-000383,-0.211188715621
ACH-000387,-0.182087410246
ACH-000389,-0.0521086145939
ACH-000390,-0.040934319148400004
ACH-000393,-0.191566247318
ACH-000395,-0.259015784675
ACH-000397,-0.178079404316
ACH-000401,0.20713006025699998
ACH-000402,-0.329784533913
ACH-000403,-0.0979351134951
ACH-000404,0.0803923731808
ACH-000406,-0.06881094207
ACH-000407,-0.47434717532799997
ACH-000408,-0.36784554407799996
ACH-000410,-0.106950300528
ACH-000411,0.0676705357206
ACH-000414,0.0577170274242
ACH-000415,-0.257650646461
ACH-000416,-0.30883855710999997
ACH-000420,-0.25853166985
ACH-000421,-0.0846940672269
ACH-000424,0.0902685168606
ACH-000425,-0.237842947929
ACH-000426,-0.0669054407698
ACH-000427,-0.144259820527
ACH-000433,-0.017477965419400002
ACH-000436,-0.400025245415
ACH-000444,0.0444988052449
ACH-000445,-0.268078240501
ACH-000448,-0.254895947299
ACH-000450,-0.390264237898
ACH-000452,-0.341611099652
ACH-000454,-0.39104417868
ACH-000458,-0.0900081485603
ACH-000459,-0.26218202330699997
ACH-000460,-0.23493619755999998
ACH-000461,-0.308593848579
ACH-000463,-0.22514942680799999
ACH-000464,-0.17979730231199997
ACH-000466,-0.0444268077599
ACH-000467,-0.235317803663
ACH-000468,-0.051480870993499996
ACH-000469,0.057502823894699996
ACH-000470,-0.227731178655
ACH-000471,-0.21596693550999999
ACH-000472,-0.223706054144
ACH-000473,-0.136965347682
ACH-000475,-0.19036860473900002
ACH-000476,-0.318058403637
ACH-000477,0.044158491872300004
ACH-000480,-0.32018653482
ACH-000481,-0.12409487608400001
ACH-000483,-0.21823287583
ACH-000484,-0.0347974963101
ACH-000485,-0.12037651596400001
ACH-000486,-0.0326515146043
ACH-000487,-0.142737109303
ACH-000488,-0.320342184686
ACH-000490,0.0183970706045
ACH-000491,-0.135726080567
ACH-000495,0.0624071676755
ACH-000496,-0.0271095631193
ACH-000499,0.025758582717400003
ACH-000500,-0.661747800756
ACH-000502,-0.00374141186881
ACH-000503,-0.818377556927
ACH-000505,-0.280017971125
ACH-000507,-0.22454340164099998
ACH-000510,-0.209658704532
ACH-000511,0.0274643495161
ACH-000512,-0.000714074098192
ACH-000516,-0.27913646811799997
ACH-000517,-0.17177592858
ACH-000518,-0.028394633992
ACH-000520,-0.20625490233600002
ACH-000521,0.148481880204
ACH-000522,-0.164141453676
ACH-000524,-0.0642079174382
ACH-000527,-0.09036693015519999
ACH-000528,-0.224184792627
ACH-000537,-0.0440848525506
ACH-000541,-0.275729598261
ACH-000542,-0.0505210739745
ACH-000544,0.0410383859796
ACH-000545,-0.294727404429
ACH-000547,-0.156151402949
ACH-000548,-0.222680036483
ACH-000549,-0.292808218547
ACH-000550,-0.0371422925269
ACH-000552,0.030999181288900002
ACH-000556,-0.272275377702
ACH-000557,-0.27572867829
ACH-000570,0.127045743785
ACH-000571,-0.30697558768800004
ACH-000573,-0.24155933404599997
ACH-000576,-0.251516270055
ACH-000580,0.0215923477434
ACH-000584,-0.306637317686
ACH-000585,-0.27049915566
ACH-000588,-0.186764881002
ACH-000589,-0.09223962735880001
ACH-000591,-0.207086514261
ACH-000593,-0.165546905618
ACH-000600,-0.010169475192799999
ACH-000601,0.0263381165039
ACH-000604,-0.372160025301
ACH-000605,-0.303280899747
ACH-000606,-0.267075913771
ACH-000608,-0.234996595262
ACH-000614,-0.131175238786
ACH-000616,-0.0606742429376
ACH-000618,-0.22563604081
ACH-000619,-0.10613280525299999
ACH-000620,-0.163983891511
ACH-000621,-0.282118538253
ACH-000622,-0.351374819612
ACH-000623,-0.11034002032299998
ACH-000624,-0.1410442792
ACH-000627,-0.00398823833682
ACH-000630,-0.17049741553
ACH-000632,-0.142931878482
ACH-000633,-0.0752763059186
ACH-000637,-0.178971211678
ACH-000638,-0.100770902459
ACH-000646,-0.308553080448
ACH-000647,-0.323489035922
ACH-000648,-0.18320217467
ACH-000649,-0.16693436862299998
ACH-000651,-0.35774563364699996
ACH-000652,0.0167159075545
ACH-000653,-0.378218727418
ACH-000657,-0.363903587259
ACH-000658,-0.18210360649799998
ACH-000661,-0.107251994938
ACH-000662,0.14091939400999998
ACH-000663,-0.200717886723
ACH-000665,-0.320079672898
ACH-000671,0.0173385929381
ACH-000673,-0.19376970952999997
ACH-000676,-0.20254483880899998
ACH-000677,0.0468693634839
ACH-000681,-0.309879253126
ACH-000682,-0.39431126950499995
ACH-000683,-0.16458617493799998
ACH-000684,0.0166561378626
ACH-000688,-0.141813651728
ACH-000693,-0.19182121352499998
ACH-000694,-0.21706412438
ACH-000695,-0.269566206904
ACH-000696,-0.261240830251
ACH-000697,-0.322760013707
ACH-000699,-0.121484626634
ACH-000701,-0.15684846984
ACH-000706,-0.191038296349
ACH-000711,-0.203411833836
ACH-000713,-0.383577373713
ACH-000714,-0.165410411625
ACH-000718,-0.305765396945
ACH-000720,-0.136278091012
ACH-000721,-0.267777840399
ACH-000724,-0.0369655138303
ACH-000725,-0.437023374749
ACH-000732,-0.248014624432
ACH-000734,-0.44726802009800004
ACH-000735,-0.161311998577
ACH-000736,0.0755217113304
ACH-000738,-0.137845126279
ACH-000746,0.0807377075195
ACH-000747,-0.224523525497
ACH-000748,-0.36348120037799997
ACH-000753,-0.11305384801799999
ACH-000756,-0.199012193246
ACH-000757,-0.11957851137499999
ACH-000758,-0.463286641224
ACH-000760,-0.006288352218909999
ACH-000763,-0.263810795592
ACH-000764,-0.0660833248938
ACH-000765,-0.276201588882
ACH-000766,-0.0820316369964
ACH-000767,-0.210860039064
ACH-000768,-0.225781674007
ACH-000769,-0.2684565204
ACH-000770,-0.106654753953
ACH-000771,-0.171154764119
ACH-000773,-0.111696205844
ACH-000776,-0.13883752848300002
ACH-000777,-0.36975836608999996
ACH-000778,-0.254041786631
ACH-000781,-0.175105665871
ACH-000782,-0.433705528538
ACH-000783,-0.172628466897
ACH-000784,-0.015404157637
ACH-000785,-0.185761381087
ACH-000787,-0.11674364494100001
ACH-000788,-0.207048769896
ACH-000791,-0.150602179654
ACH-000792,-0.13261550325
ACH-000794,-0.31880790179900004
ACH-000796,-0.189818826499
ACH-000799,-0.292530876186
ACH-000800,-0.32493751522799996
ACH-000802,-0.248668833264
ACH-000804,-0.20964263993
ACH-000805,-0.476898593624
ACH-000809,-0.31979188823800003
ACH-000810,-0.292361157624
ACH-000811,-0.101783578518
ACH-000817,0.0151093538599
ACH-000819,-0.444753347611
ACH-000820,0.28327076237
ACH-000821,0.0463379515722
ACH-000822,-0.0990353665728
ACH-000823,-0.276780582985
ACH-000824,-0.253287020618
ACH-000827,-0.236126457364
ACH-000829,-0.295175380203
ACH-000831,-0.310254008845
ACH-000832,-0.31081101866599997
ACH-000833,-0.300412948564
ACH-000834,-0.0952244265947
ACH-000835,-0.0625614400299
ACH-000836,-0.334669139191
ACH-000837,-0.0259590494621
ACH-000838,-0.08586014416110002
ACH-000839,-0.512779797346
ACH-000840,-0.16157219874
ACH-000841,-0.161520629505
ACH-000843,-0.39363971141599996
ACH-000846,-0.374264267534
ACH-000847,-0.135589730766
ACH-000848,-0.260930905657
ACH-000849,-0.217857570688
ACH-000851,-0.30908140107500004
ACH-000855,0.138945021938
ACH-000856,-0.337507290849
ACH-000858,-0.260818464566
ACH-000859,-0.352029883622
ACH-000861,-0.0224822894044
ACH-000862,0.102906647533
ACH-000865,-0.240811194166
ACH-000866,-0.07869497303110001
ACH-000867,-0.303669932736
ACH-000869,-0.0911244834512
ACH-000872,-0.00838882552563
ACH-000873,-0.211110092386
ACH-000876,-0.487093429141
ACH-000878,-0.303286781657
ACH-000880,-0.122063223648
ACH-000881,-0.171456282417
ACH-000882,-0.33660793974200004
ACH-000884,-0.24615040622900003
ACH-000885,0.0155943471619
ACH-000887,-0.24708874187
ACH-000888,-0.10721739923399999
ACH-000889,-0.115955578193
ACH-000890,-0.115322564824
ACH-000896,-0.251954853152
ACH-000898,-0.05253020279849999
ACH-000900,-0.12434994964299999
ACH-000901,-0.030643280684700003
ACH-000905,-0.19077593510899998
ACH-000906,-0.23859129226599998
ACH-000907,-0.362244109943
ACH-000910,-0.311165057414
ACH-000911,-0.391057485696
ACH-000912,-0.229312737007
ACH-000913,-0.0428932127841
ACH-000915,-0.0973827457313
ACH-000916,-0.25773454377099997
ACH-000917,0.0631193916146
ACH-000921,-0.39952280436300003
ACH-000924,0.0160626366017
ACH-000926,-0.129411880781
ACH-000928,-0.12390037185599999
ACH-000929,0.0599277824751
ACH-000932,-0.435310799656
ACH-000935,-0.0058869217048800005
ACH-000936,-0.432444501282
ACH-000937,-0.212606909042
ACH-000938,-0.0671437972454
ACH-000939,0.032274458066599995
ACH-000941,-0.22354763361
ACH-000943,-0.198131097897
ACH-000946,-0.132343531001
ACH-000947,-0.22378421145799998
ACH-000948,-0.16917670255399997
ACH-000950,-0.112135567314
ACH-000953,-0.300435993015
ACH-000957,-0.0033548051411399996
ACH-000958,-0.0849170591515
ACH-000960,-0.23255276249899998
ACH-000963,-0.171322961189
ACH-000968,-0.0720624656463
ACH-000969,0.0032237940873899996
ACH-000973,6.26528918787e-05
ACH-000974,-0.0384310430564
ACH-000975,-0.26767895285
ACH-000976,-0.18933338442000003
ACH-000978,-0.119385701344
ACH-000980,-0.303390006316
ACH-000984,-0.055690507983
ACH-000986,-0.123765419519
ACH-000988,-0.212873384349
ACH-000993,-0.0924814296185
ACH-000994,-0.265923297921
ACH-000996,-0.172521206138
ACH-001001,-0.091499388704
ACH-001020,-0.061686493439800004
ACH-001028,-0.29762012770999996
ACH-001031,-0.0796123177265
ACH-001038,-0.164735049177
ACH-001048,-0.20847878127799999
ACH-001050,-0.0856305996337
ACH-001053,-0.134848952716
ACH-001054,0.014672261977799998
ACH-001061,-0.109807639357
ACH-001067,-0.136870426298
ACH-001075,0.0291845025022
ACH-001096,-0.310035657212
ACH-001128,-0.153602473756
ACH-001134,-0.16085022857
ACH-001151,-0.039129371085300006
ACH-001163,-0.005355182411600001
ACH-001164,0.08491386544980001
ACH-001173,-0.24218873063000002
ACH-001183,-0.163715000107
ACH-001184,-0.14350310230000002
ACH-001190,-0.06904959416569999
ACH-001192,-0.156083358763
ACH-001193,-0.143283316512
ACH-001196,-0.169429424097
ACH-001197,-0.161744804336
ACH-001205,-0.24202388185499998
ACH-001211,-0.37502853625200006
ACH-001212,0.0530306446203
ACH-001228,-0.321364094945
ACH-001232,-0.07494632003549999
ACH-001239,-0.120302706513
ACH-001274,0.0668934038753
ACH-001275,-0.347564136483
ACH-001277,-0.22500476995299998
ACH-001278,-0.275254315475
ACH-001280,0.08297580332780001
ACH-001283,-0.123628430037
ACH-001289,-0.289306596235
ACH-001295,-0.20606168643800002
ACH-001300,-0.17144462326999999
ACH-001301,-0.09323483444430002
ACH-001302,0.0153042117819
ACH-001303,-0.154727684093
ACH-001306,-0.285958942886
ACH-001318,-0.34976577235600004
ACH-001322,-0.04274370899180001
ACH-001328,-0.23890184078899998
ACH-001332,0.028919862895599998
ACH-001333,-0.203104781402
ACH-001336,-0.0048355437236099995
ACH-001340,-0.0990536830542
ACH-001346,-0.31909571584699997
ACH-001353,-0.194502500046
ACH-001354,-0.245255241696
ACH-001367,-0.161011840188
ACH-001368,-0.33715685756200003
ACH-001374,-0.487809023627
ACH-001375,-0.146522349522
ACH-001377,-0.254924822161
ACH-001380,-0.11551251093800001
ACH-001391,-0.636243020414
ACH-001407,-0.331621295495
ACH-001408,-0.193761041193
ACH-001413,-0.123069585746
ACH-001430,-0.257051968341
ACH-001431,-0.44711402339699996
ACH-001450,-0.212442275446
ACH-001496,-0.07294402141339999
ACH-001500,-0.274774822532
ACH-001521,-0.0984161132471
ACH-001523,-0.18119873284000002
ACH-001532,-0.0490303085414
ACH-001536,-0.152409398621
ACH-001550,-0.301724876461
ACH-001552,-0.397620656756
ACH-001554,-0.16736286101199999
ACH-001645,-0.106217994981
ACH-001654,-0.287029899676
ACH-001715,-0.324707632357
ACH-001735,-0.33663660195699996
ACH-001736,-0.23637716460799998
ACH-001737,-0.310600819874
ACH-001740,-0.27015652136999996
ACH-001745,-0.0758805702369
ACH-001750,-0.21894454036999997
ACH-001765,-0.36286908391999995
ACH-001956,-0.156732492325
ACH-001957,0.09856966528550001
