,OR1D5 (8386)
ACH-000004,-0.350041800803
ACH-000007,-0.17022865112500002
ACH-000009,-0.267156648589
ACH-000011,0.00805936996229
ACH-000012,-0.043677592971599996
ACH-000013,-0.18743751718600002
ACH-000014,-0.226570929348
ACH-000015,-0.183309140852
ACH-000017,0.012539478627500001
ACH-000018,-0.287022784685
ACH-000019,-0.197849404652
ACH-000021,0.041332106394
ACH-000022,0.024261584450699997
ACH-000025,-0.0705308955725
ACH-000028,0.055909347402300004
ACH-000030,-0.06071484581949999
ACH-000035,-0.0478802661936
ACH-000036,-0.195654735165
ACH-000037,-0.11191021425
ACH-000039,-0.085776901168
ACH-000040,-0.47382426635799996
ACH-000041,0.044377579515300004
ACH-000042,-0.0782184999165
ACH-000045,-0.21219224330800002
ACH-000047,-0.213166132751
ACH-000052,0.042467456746800004
ACH-000053,-0.263625131891
ACH-000054,-0.0822648382565
ACH-000055,-0.0323024966969
ACH-000060,-0.0863012542318
ACH-000067,-0.0927018945077
ACH-000070,0.0784875712953
ACH-000075,0.04545318955159999
ACH-000078,-0.472313945721
ACH-000082,-0.112561893376
ACH-000085,-0.238844221957
ACH-000086,0.153145023504
ACH-000087,-0.049151887489800004
ACH-000092,0.00618045946317
ACH-000095,-0.294904595892
ACH-000097,-0.160534787542
ACH-000098,-0.289040199996
ACH-000099,-0.0515545654827
ACH-000108,-0.066778575238
ACH-000113,-0.0834126559228
ACH-000115,-0.40321157389
ACH-000116,-0.126316647509
ACH-000118,-0.072537042061
ACH-000120,-0.174659577992
ACH-000123,0.0117532758803
ACH-000127,0.0188483723931
ACH-000128,0.0480578856265
ACH-000132,-0.244970722731
ACH-000133,-0.209125798878
ACH-000137,-0.00557676378867
ACH-000138,-0.08753294467499999
ACH-000142,-0.243599243258
ACH-000143,0.0152394590484
ACH-000146,-0.0700655070152
ACH-000148,-0.0787035047718
ACH-000150,-0.278157926191
ACH-000152,-0.230729017586
ACH-000153,-0.26012355918200003
ACH-000159,-0.179982647634
ACH-000160,0.0850745458498
ACH-000163,0.177604841232
ACH-000167,-0.577510360886
ACH-000168,-0.109140355641
ACH-000169,-0.14068760422
ACH-000178,-0.143712444864
ACH-000182,-0.16675123203
ACH-000183,-0.171123300764
ACH-000188,-0.157418008538
ACH-000189,0.18511015276700002
ACH-000190,-0.46078804184100003
ACH-000198,-0.362051622708
ACH-000204,-0.163159806164
ACH-000206,-0.13321172705499998
ACH-000207,-0.37245481712399997
ACH-000211,-0.0649879828036
ACH-000215,-0.149502936195
ACH-000221,-0.198200959501
ACH-000222,-0.00954528179416
ACH-000223,-0.07153896061939999
ACH-000226,-0.10138274968699999
ACH-000227,0.0112638305957
ACH-000228,-0.113493646431
ACH-000231,-0.32976906454300003
ACH-000232,0.0844290262472
ACH-000233,-0.128244587567
ACH-000234,0.11470016964000002
ACH-000235,-0.15540679471899999
ACH-000237,-0.0863324181941
