,OR14A16 (284532)
ACH-000004,-0.0634460219011
ACH-000007,0.11150647058299999
ACH-000009,-0.173687402396
ACH-000011,-0.0934413375976
ACH-000012,0.245683316593
ACH-000013,0.0107091348636
ACH-000014,-0.0394519590208
ACH-000015,0.09797150827819999
ACH-000017,-0.058923460657099996
ACH-000018,0.262008244557
ACH-000019,0.162152924792
ACH-000021,-0.007366776963399999
ACH-000022,-0.023013556285200003
ACH-000025,-0.0369434888787
ACH-000028,0.17827047282000003
ACH-000030,0.173962510504
ACH-000035,0.0400403037831
ACH-000036,-0.047034671278800004
ACH-000037,0.142880253422
ACH-000039,-0.0100379412498
ACH-000040,0.0370724289964
ACH-000041,0.0429724650179
ACH-000042,0.0690952439515
ACH-000045,-0.0558067327195
ACH-000047,-0.057602069133699994
ACH-000052,0.225852782887
ACH-000053,0.023080837892900004
ACH-000054,-0.00240690685118
ACH-000055,-0.0349055704335
ACH-000060,0.136077005523
ACH-000067,0.196052480072
ACH-000070,0.0920899742647
ACH-000075,0.0936739753012
ACH-000078,-0.038043272713599995
ACH-000082,0.022342656563900002
ACH-000085,0.223144081307
ACH-000086,0.123646614395
ACH-000087,-0.0485010530196
ACH-000092,0.135009550548
ACH-000095,-0.0236001398018
ACH-000097,0.227159378276
ACH-000098,-0.0207211364504
ACH-000099,0.0487064844803
ACH-000108,-0.15434654027
ACH-000113,-0.21616743017599999
ACH-000115,0.0845647782985
ACH-000116,-0.0188928562417
ACH-000118,0.0190761654767
ACH-000120,0.0057331348917800005
ACH-000123,0.0744679634373
ACH-000127,0.0900804674752
ACH-000128,0.051860939437
ACH-000132,0.09008668183080001
ACH-000133,0.132651954617
ACH-000137,0.15556916115299999
ACH-000138,-0.118345260083
ACH-000142,0.124693019139
ACH-000143,-0.0651788612878
ACH-000146,0.0440033591305
ACH-000148,-0.07573135604180001
ACH-000150,0.12472045943
ACH-000152,0.117811552327
ACH-000153,0.26688164882800003
ACH-000159,0.154317919261
ACH-000160,0.168645103848
ACH-000163,-0.0400790498857
ACH-000167,0.34533321472499995
ACH-000168,0.0372832258584
ACH-000169,0.0960431492358
ACH-000178,-0.10336048459200001
ACH-000182,0.158783849867
ACH-000183,-0.101893548675
ACH-000188,0.181617801875
