,OR2B2 (81697)
ACH-000004,-0.273775724624
ACH-000007,-0.23801236074700002
ACH-000009,-0.0745797351729
ACH-000011,-0.41998127607600005
ACH-000012,-0.14102328114499998
ACH-000013,-0.221491284989
ACH-000014,-0.143216018653
ACH-000015,-0.0101272383685
ACH-000017,-0.289887092719
ACH-000018,0.11876342612
ACH-000019,-0.47078522603100004
ACH-000021,-0.12473360814300001
ACH-000022,-0.0870785911197
ACH-000025,0.0860955478904
ACH-000028,-0.361623513596
ACH-000030,-0.160998195297
ACH-000035,-0.136679460909
ACH-000036,-0.18120304789900002
ACH-000037,-0.0264498452123
ACH-000039,-0.26757650139199995
ACH-000040,-0.34310063455300005
ACH-000041,-0.0249318768933
ACH-000042,-0.06768653202000001
ACH-000045,-0.00969055268756
ACH-000047,-0.33340112674100003
ACH-000052,0.22664207143000004
ACH-000053,-0.05354096728780001
ACH-000054,-0.163196914802
ACH-000055,-0.26629796880600004
ACH-000060,-0.18985434170899998
ACH-000067,-0.18814010086
ACH-000070,0.265492501009
ACH-000075,-0.152686867063
ACH-000078,-0.323980518026
ACH-000082,-0.0905799441117
ACH-000085,-0.22295188254999998
ACH-000086,-0.20148607789500003
ACH-000087,0.0691298706071
ACH-000092,-0.19239175150600002
ACH-000095,-0.208254759576
ACH-000097,-0.16569030455800002
ACH-000098,-0.218935467419
ACH-000099,-0.19246446360999997
ACH-000108,0.0472374386435
ACH-000113,-0.0603327421722
ACH-000115,-0.286584454626
ACH-000116,-0.07401188001789999
ACH-000118,-0.30804987180599996
ACH-000120,-0.310710325484
ACH-000123,-0.203296763121
ACH-000127,-0.0938695940859
ACH-000128,-0.231093529781
ACH-000132,-0.21355118059999997
ACH-000133,-0.0827959325087
ACH-000137,-0.0559755109821
ACH-000138,-0.23333970645100002
ACH-000142,-0.00444818310028
ACH-000143,-0.10177004279799999
ACH-000146,-0.0377810516465
ACH-000148,0.0052926674520200005
ACH-000150,-0.17665135962200001
ACH-000152,-0.23656002188
ACH-000153,0.087062677433
ACH-000159,-0.128772696361
ACH-000160,-0.103553266262
ACH-000163,-0.0908023407078
ACH-000167,-0.11258006031500001
ACH-000168,-0.114090477156
ACH-000169,-0.18232637021200002
ACH-000178,-0.11377774370100001
ACH-000182,-0.0542370086074
ACH-000183,0.0166544394654
ACH-000188,-0.18100365337299998
ACH-000189,0.19240596989300002
ACH-000190,-0.0501884108981
ACH-000198,0.0381973496102
ACH-000204,-0.24047946526500003
ACH-000206,0.02177844397
