,RERG (85004)
ACH-000188,-0.135686582216
ACH-000189,-0.274019427385
ACH-000190,-0.488568398978
ACH-000198,-0.108340368829
ACH-000204,-0.149496162942
ACH-000206,-0.0149962816512
ACH-000207,0.00854635550232
ACH-000211,-0.26399016788400004
ACH-000215,-0.017324905543099997
ACH-000221,-0.379446102883
ACH-000222,-0.0715538076435
ACH-000223,-0.303371399308
ACH-000226,-0.22410241546300003
ACH-000227,-0.0494908360207
ACH-000228,-0.205691502127
ACH-000231,-0.219845775011
ACH-000232,-0.18921985207000003
ACH-000233,-0.231570636305
ACH-000234,-0.30677888955
ACH-000235,-0.0691692262257
ACH-000237,-0.05462461618580001
ACH-000238,-0.170850985999
ACH-000243,-0.078480756672
ACH-000244,0.0373146965741
ACH-000246,-0.257657821951
ACH-000248,-0.136185977583
ACH-000250,-0.00331275029629
ACH-000251,-0.131971556513
ACH-000253,-0.231639964777
ACH-000255,-0.0779225582456
ACH-000256,-0.149520753291
ACH-000257,-0.047547495349000005
ACH-000258,0.157325747136
ACH-000259,-0.129239223632
ACH-000260,-0.0191166985221
ACH-000261,-0.0296114776162
ACH-000262,-0.660322428127
ACH-000263,0.19532921068
ACH-000264,-0.360189193797
ACH-000265,-0.0659961227152
ACH-000266,-0.00248213600319
ACH-000272,-0.194695067877
ACH-000273,-0.24633412204799998
ACH-000274,-0.12120950040999999
ACH-000277,-0.393509317451
ACH-000278,-0.0879316537483
ACH-000279,-0.315239558443
ACH-000280,-0.163152086733
ACH-000281,-0.131790785642
ACH-000288,-0.20526457609
ACH-000291,-0.152626350841
ACH-000293,-0.0351360931586
ACH-000294,-0.0682116848701
ACH-000295,-0.264045325924
ACH-000296,-0.392704216067
ACH-000302,-0.1068079014
ACH-000304,-0.128285743562
ACH-000307,-0.202314752078
ACH-000308,-0.193206382769
ACH-000310,-0.289192517824
ACH-000311,-0.0829911592519
ACH-000312,-0.0227398534258
ACH-000315,-0.074850943044
ACH-000316,-0.049337654493199996
ACH-000317,-0.117161468381
ACH-000318,0.310741437439
ACH-000319,-0.20872832809099998
ACH-000320,-0.121998273564
ACH-000322,-0.19500900503
ACH-000323,0.12698763359999998
ACH-000324,-0.167581012505
ACH-000329,-0.236015655027
ACH-000330,-0.105290393956
ACH-000331,-0.00697372019754
ACH-000332,-0.197838302938
ACH-000334,-0.039705427185999995
ACH-000335,-0.0460617449994
ACH-000336,-0.42199145234800006
ACH-000337,-0.16614559038499999
ACH-000339,-0.056275764809
ACH-000341,-0.0362201812269
ACH-000348,-0.274092072674
ACH-000350,-0.218897425253
ACH-000352,-0.15786466383
ACH-000356,0.03583159976269999
ACH-000361,-0.345048993583
ACH-000362,-0.038674517252599995
ACH-000363,-0.114413541766
ACH-000364,-0.186604051595
ACH-000365,-0.103938395762
ACH-000366,-0.143814823201
ACH-000368,-0.0863203710991
ACH-000374,-0.295175013887
ACH-000375,-0.005492250561740001
ACH-000376,-0.202344836325
ACH-000381,-0.40203821687299995
ACH-000383,-0.106387248797
ACH-000387,-0.132433022406
ACH-000389,-0.385226811356
ACH-000390,-0.184565859045
ACH-000393,-0.0035540048439299996
ACH-000395,-0.311067069149
ACH-000397,-0.120762963739
ACH-000401,-0.339492167583
ACH-000402,-0.566264528492
ACH-000403,-0.100149799504
ACH-000404,-0.178159930563
ACH-000406,-0.017791024484599998
ACH-000407,-0.07326972603330001
ACH-000408,-0.13894244831900002
ACH-000410,-0.265021339811
ACH-000411,-0.241136092665
ACH-000414,-0.126453012256
ACH-000415,0.066792742686
ACH-000416,-0.023025182922499998
ACH-000420,-0.184200617134
ACH-000421,-0.0290355898863
ACH-000424,-0.107231076181
ACH-000425,-0.052595505093
ACH-000426,-0.702511481163
ACH-000427,-0.39541827887599995
ACH-000433,-0.189141871756
ACH-000436,-0.200605036886
ACH-000444,-0.0323584161694
ACH-000445,-0.08645254618930001
ACH-000448,-0.249095651742
ACH-000450,0.0872878400551
ACH-000452,-0.319014034186
ACH-000454,-0.11220267487600001
ACH-000458,-0.42448039785999997
ACH-000459,0.14627933933599999
ACH-000460,-0.07891547224550001
ACH-000461,-0.0594345080316
ACH-000463,-0.185456477432
ACH-000464,-0.298183175648
ACH-000466,-0.202527102733
ACH-000467,-0.0699228225005
ACH-000468,-0.131834265195
ACH-000469,-0.0674084535845
ACH-000470,-0.271939880077
ACH-000471,-0.264765333798
ACH-000472,-0.232452347086
ACH-000473,-0.0882457237307
ACH-000475,-0.08232087997769999
ACH-000476,-0.0744661021802
ACH-000477,-0.310142687425
ACH-000480,-0.0657508934806
ACH-000481,-0.10168886547900001
ACH-000483,-0.247932829157
ACH-000484,-0.148465689864
ACH-000485,-0.26861078285
ACH-000486,-0.16446697354599998
ACH-000487,-0.032125456680999996
ACH-000488,-0.045574549811500005
ACH-000490,-0.19363385702799998
ACH-000491,-0.224039642201
ACH-000495,-0.173845154129
ACH-000496,-0.187752888268
ACH-000499,-0.08659450657019999
ACH-000500,-0.290271890593
ACH-000502,-0.200823358719
ACH-000503,-0.0805440225571
ACH-000505,-0.24509744218899998
ACH-000507,-0.0688780873409
ACH-000510,-0.09444704325389999
ACH-000511,-0.19469570580200002
ACH-000512,-0.115136143366
ACH-000516,-0.07186065543430001
ACH-000517,-0.0284636423515
ACH-000518,-0.321759346248
ACH-000520,-0.239299363121
ACH-000521,0.00131515326775
ACH-000522,-0.0422050472095
ACH-000524,-0.0925798692853
ACH-000527,-0.14143065122600001
ACH-000528,-0.0427399104502
ACH-000537,-0.0238314093465
ACH-000541,0.13052008714299998
ACH-000542,-0.121443864091
ACH-000544,0.0352473942
ACH-000545,-0.19800164658799999
ACH-000547,-0.144995471697
ACH-000548,-0.250166787801
ACH-000549,-0.24799665931999995
ACH-000550,-0.10936122073599999
ACH-000552,-0.125557834924
ACH-000556,-0.347021942727
ACH-000557,-0.20125798938099998
ACH-000570,-0.0798518502463
ACH-000571,-0.20441121666099998
ACH-000573,-0.100190879733
ACH-000576,-0.130153974996
ACH-000580,-0.0903601502289
ACH-000584,0.0164421612812
ACH-000585,-0.142526558921
ACH-000588,0.165537533722
ACH-000589,-0.15792471743
ACH-000591,-0.212110975443
ACH-000593,-0.210998851516
ACH-000600,0.08474663952610001
ACH-000601,-0.116375843971
ACH-000604,-0.615516628534
ACH-000605,-0.0186542132597
ACH-000606,-0.20475000604200003
ACH-000608,-0.165765110004
ACH-000614,-0.36858699630999997
ACH-000616,0.158735000047
ACH-000618,-0.204420158562
ACH-000619,-0.124120333588
ACH-000620,-0.08565532478269999
ACH-000621,-0.185822956629
ACH-000622,-0.0895802374252
ACH-000623,-0.0509683896413
ACH-000624,-0.0818838233026
ACH-000627,-0.23595659335000002
ACH-000630,-0.207576046589
ACH-000632,-0.13122023189200002
ACH-000633,-0.376815224496
ACH-000637,-0.172509118235
ACH-000638,-0.159117760879
ACH-000646,-0.110311179307
ACH-000647,-0.172802802669
ACH-000648,-0.042136718463399996
ACH-000649,-0.09277500715050001
ACH-000651,-0.180264995619
ACH-000652,-0.230486465688
ACH-000653,-0.184742984712
ACH-000657,-0.23636003470400002
ACH-000658,-0.09449509399080001
ACH-000661,0.07292230120660001
ACH-000662,0.347320316135
ACH-000663,-0.144578017807
ACH-000665,-0.0686673055488
ACH-000671,-0.214281984127
ACH-000673,-0.160522814452
ACH-000676,-0.109159630607
ACH-000677,-0.311638821954
ACH-000681,-0.183009645924
ACH-000682,-0.278902522325
ACH-000683,-0.199839103035
ACH-000684,-0.11324609622199999
ACH-000688,-0.148914205444
ACH-000693,-0.280297123018
ACH-000694,-0.126174687818
ACH-000695,-0.277239311726
ACH-000696,-0.154548267137
ACH-000697,-0.28671745315999997
ACH-000699,-0.13054180792300002
ACH-000701,-0.32633249545000004
ACH-000706,-0.116687209056
ACH-000711,-0.030289526793400003
ACH-000713,0.0769137896182
ACH-000714,-0.038941840984699994
ACH-000718,-0.25154221283399997
ACH-000720,-0.18619275661600002
ACH-000721,-0.137249297061
ACH-000724,-0.6476858579779999
ACH-000725,-0.174115824197
ACH-000732,-0.24591419593299998
ACH-000734,-0.0626838539063
ACH-000735,-0.27822435110599997
ACH-000736,-0.0025481986721300003
ACH-000738,-0.0600861267803
ACH-000746,-0.355168182332
ACH-000747,-0.0120512513799
ACH-000748,0.08443180148880002
ACH-000753,-0.0191399045685
ACH-000756,-0.116923194108
ACH-000757,0.101608312796
ACH-000758,-0.214758756653
ACH-000760,-0.0857885126782
ACH-000763,-0.181820046219
ACH-000764,-0.203523430578
ACH-000765,-0.216798422799
ACH-000766,-0.029538643484200003
ACH-000767,-0.0054911583798199996
ACH-000768,-0.16513567028200002
ACH-000769,-0.004728054006779999
ACH-000770,0.0193465103145
ACH-000771,-0.318450757123
ACH-000773,-0.140530999612
ACH-000776,-0.0550672017964
ACH-000777,-0.0102465947385
ACH-000778,-0.07044220793160001
ACH-000781,-0.0544613336346
ACH-000782,-0.166048658144
ACH-000783,-0.174694872124
ACH-000784,-0.0167271662801
ACH-000785,-0.030259146563499997
ACH-000787,-0.09876027256719999
ACH-000788,-0.229948802547
ACH-000791,-0.323630833092
ACH-000792,-0.0470163377722
ACH-000794,0.105541263028
ACH-000796,-0.161265014454
ACH-000799,-0.08119197816200001
ACH-000800,-0.174500029344
ACH-000802,-0.262487054665
ACH-000804,-0.0955220802829
ACH-000805,-0.0138659116075
ACH-000809,-0.0896575704497
ACH-000810,-0.12270103745500001
ACH-000811,-0.22390253609400002
ACH-000817,0.062063966963099994
ACH-000819,-0.213503502335
ACH-000820,0.159579397988
ACH-000821,-0.15039339445299998
ACH-000822,-0.160212929288
ACH-000823,0.0764043953825
ACH-000824,-0.17994634519400002
ACH-000827,-0.229872142256
ACH-000829,0.09297337205710002
ACH-000831,-0.20594504363299998
ACH-000832,-0.195610909267
ACH-000833,-0.04476365405569999
ACH-000834,-0.269522436758
ACH-000835,-0.048989705958699996
ACH-000836,-0.158055042549
ACH-000837,-0.07930773312999999
ACH-000838,0.0191355771365
ACH-000839,-0.133391917485
ACH-000840,-0.0339577582762
ACH-000841,0.014029601447600001
ACH-000843,-0.195850245266
ACH-000846,0.0661349732985
ACH-000847,-0.346326635147
ACH-000848,-0.092826772279
ACH-000849,-0.16909954919700002
ACH-000851,0.183700503256
ACH-000855,-0.17460317770300002
ACH-000856,-0.118523800684
ACH-000858,-0.0463911569372
ACH-000859,-0.21826117182799998
ACH-000861,-0.026197755820499997
ACH-000862,-0.122023537975
ACH-000865,-0.19420075704599998
ACH-000866,0.08852960553160001
ACH-000867,-0.143862228239
ACH-000869,-0.155747291436
ACH-000872,0.009194729779930001
ACH-000873,0.031207186607900003
ACH-000876,-0.412073545644
ACH-000878,-0.279589380353
ACH-000880,-0.262197634088
ACH-000881,0.0218908169795
ACH-000882,0.00283260927276
ACH-000884,-0.11971585750399999
ACH-000885,0.009098896177930001
ACH-000887,-0.11342757300999999
ACH-000888,-0.169830929656
ACH-000889,-0.125906631129
ACH-000890,0.116931407744
ACH-000896,-0.15020670785999998
ACH-000898,0.0651621338292
ACH-000900,-0.0163739446308
ACH-000901,0.0971729247776
ACH-000905,-0.165701822787
ACH-000906,-0.08527232432989999
ACH-000907,-0.360065503191
ACH-000910,-0.178787036617
ACH-000911,-0.061977539857900006
ACH-000912,-0.141806827876
ACH-000913,-0.13288720231599999
ACH-000915,-0.20577669155699999
ACH-000916,0.09903480647700001
ACH-000917,-0.021906860161000002
ACH-000921,-0.055640364612
ACH-000924,-0.139248203717
ACH-000926,-0.24462000293000002
ACH-000928,0.0025489963173800003
ACH-000929,-0.417388650386
ACH-000932,-0.093035883604
ACH-000935,-0.0805968516373
ACH-000936,-0.00596393533795
ACH-000937,-0.0254367183578
ACH-000938,-0.176882208879
ACH-000939,-0.17572434709399998
ACH-000941,-0.10606513077600001
ACH-000943,-0.13410926719900002
ACH-000946,-0.325005897126
ACH-000947,-0.173026342018
ACH-000948,-0.056403085586900006
ACH-000950,0.0513501898725
ACH-000953,-0.0438583005738
ACH-000957,-0.288601739282
ACH-000958,-0.354097278083
ACH-000960,-0.041667663504
ACH-000963,-0.0194460307492
ACH-000968,0.00969193639673
ACH-000969,-0.0772867623227
ACH-000973,-0.168331450683
ACH-000974,-0.209322698691
ACH-000975,-0.116148622055
ACH-000976,-0.15841035845999998
ACH-000978,0.398685425946
ACH-000980,-0.144820129015
ACH-000984,-0.263556556453
ACH-000986,-0.135360530343
ACH-000988,-0.021227700210599998
ACH-000993,-0.037925247620099994
ACH-000994,-0.0374512886594
ACH-000996,-0.0913609522571
ACH-001001,-0.010739433134000002
ACH-001020,-0.153007839025
ACH-001028,-0.0678661133562
ACH-001031,-0.196844634017
ACH-001038,-0.152323235534
ACH-001048,-0.24833200156100002
ACH-001050,-0.146546295031
ACH-001053,-0.41649310805
ACH-001054,-0.139159519493
ACH-001061,-0.0666294937848
ACH-001067,-0.0569773658356
ACH-001075,0.102412184611
ACH-001096,-0.21064633352
ACH-001128,-0.092963756547
ACH-001134,-0.33837895963500003
ACH-001151,-0.14888573707699998
ACH-001163,-0.031182843268
ACH-001164,-0.257329960105
ACH-001173,-0.10803048437799999
ACH-001183,-0.227475315317
ACH-001184,-0.0314655808325
ACH-001190,-0.073472793552
ACH-001192,-0.05167762573319999
ACH-001193,0.157177459143
ACH-001196,-0.12708199792000002
ACH-001197,0.0135647516716
ACH-001205,0.0307867600855
ACH-001211,-0.0174166340292
ACH-001212,0.206184332449
ACH-001228,-0.0426145602423
ACH-001232,-0.21936562256900002
ACH-001239,-0.279616227133
ACH-001274,-0.329019608554
ACH-001275,-0.151664300427
ACH-001277,-0.06341690850840001
ACH-001278,-0.29416530680799996
ACH-001280,0.240472394775
ACH-001283,-0.11562419341499999
ACH-001289,-0.0862717091724
ACH-001295,-0.127328740305
ACH-001300,-0.11480971457900001
ACH-001301,-0.287301920843
ACH-001302,-0.25952092142
ACH-001303,-0.108858552903
ACH-001306,-0.166643397413
ACH-001318,0.0485271154615
ACH-001322,-0.048816117227
ACH-001328,-0.0759199985595
ACH-001332,-0.12190510524
ACH-001333,-0.284908219387
ACH-001336,-0.0063535527058300005
ACH-001340,-0.0590540959238
ACH-001346,0.0640719579659
ACH-001353,0.10187615135299999
ACH-001354,-0.525278156419
ACH-001367,0.10824573026499999
ACH-001368,-0.127579474259
ACH-001374,-0.11118497123500001
ACH-001375,-0.165914363891
ACH-001377,-0.35365184498700003
ACH-001380,0.018307167806299998
ACH-001391,-0.33726537874300005
ACH-001407,-0.295978327533
ACH-001408,-0.00212783554198
ACH-001413,-0.0439854951133
ACH-001430,-0.0133284823254
ACH-001431,-0.470213547757
ACH-001450,-0.24733110284499998
ACH-001496,-0.217591204354
ACH-001500,0.036924276033600004
ACH-001521,-0.0369052893252
ACH-001523,-0.148771177758
ACH-001532,-0.183962138545
ACH-001536,-0.06396839026869999
ACH-001550,-0.121034137353
ACH-001552,-0.239630084303
ACH-001554,-0.140708608372
ACH-001645,-0.143606060629
ACH-001654,-0.223435290673
ACH-001715,0.14458561074100001
ACH-001735,-0.136820954312
ACH-001736,-0.0181606268172
ACH-001737,0.21270753790199998
ACH-001740,-0.08174636361710001
ACH-001745,0.032308628700900004
ACH-001750,-0.107971296604
ACH-001765,-0.166053714105
ACH-001956,-0.0299428470042
ACH-001957,-0.115383644895
